epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2
0,0,0,0.17748,0.17777,0.59,1388,2772
1,0,0,0.17669,0.17707,0.6,1389,2772
2,0,0,0.17588,0.17635,0.6,1389,2771
3,0,0,0.17505,0.17559,0.61,1390,2770
4,0,0,0.17422,0.17482,0.61,1390,2769
5,0,0,0.17338,0.17405,0.62,1391,2768
6,0,0,0.17254,0.17328,0.62,1392,2767
7,0,0,0.17171,0.17252,0.62,1392,2766
8,0,0,0.17089,0.17179,0.63,1393,2765
9,0,0,0.17009,0.17106,0.63,1394,2764
10,0,0,0.1693,0.17036,0.64,1394,2763
11,0,0,0.16853,0.16968,0.64,1395,2762
12,0,0,0.16779,0.16904,0.65,1395,2762
13,0,0,0.16706,0.16843,0.66,1396,2761
14,0,0,0.16637,0.16783,0.66,1397,2760
15,0,0,0.1657,0.16726,0.66,1397,2759
16,0,0,0.16505,0.16671,0.67,1398,2758
17,0,0,0.16444,0.16621,0.67,1398,2757
18,0,0.00319,0.16385,0.16572,0.68,1398,2757
19,0,0.00866,0.16329,0.16527,0.68,1398,2756
20,0,0.01362,0.16276,0.16486,0.69,1398,2755
21,0,0.01808,0.16226,0.16448,0.69,1397,2755
22,0,0.02222,0.16179,0.16413,0.7,1397,2754
23,0,0.02603,0.16135,0.16381,0.7,1397,2753
24,0,0.02953,0.16094,0.16352,0.71,1397,2753
25,0,0.0327,0.16055,0.16325,0.71,1397,2752
26,0,0.03556,0.1602,0.16301,0.72,1397,2752
27,0.00387,0.03812,0.15988,0.16279,0.72,1398,2752
28,0.00748,0.04039,0.15959,0.1626,0.73,1398,2753
29,0.01071,0.04236,0.15933,0.16244,0.73,1398,2753
30,0.01358,0.04405,0.1591,0.16229,0.74,1398,2753
31,0.01613,0.04547,0.1589,0.16217,0.74,1398,2754
32,0.01836,0.04667,0.15872,0.16207,0.75,1398,2754
33,0.02031,0.04768,0.15856,0.16198,0.76,1398,2754
34,0.02199,0.04852,0.15842,0.16191,0.76,1398,2754
35,0.02339,0.0492,0.15831,0.16185,0.77,1398,2755
36,0.02459,0.04973,0.15821,0.16181,0.77,1398,2755
37,0.02559,0.05014,0.15813,0.16177,0.78,1398,2755
38,0.02642,0.05049,0.15806,0.16174,0.78,1398,2756
39,0.02709,0.05078,0.15801,0.16172,0.79,1398,2756
40,0.02767,0.05102,0.15796,0.1617,0.79,1397,2756
41,0.02814,0.05124,0.15792,0.16168,0.8,1397,2756
42,0.02854,0.05145,0.15789,0.16166,0.8,1397,2757
43,0.02889,0.05167,0.15786,0.16164,0.81,1397,2757
44,0.02923,0.0519,0.15784,0.16162,0.81,1397,2757
45,0.02954,0.05211,0.15781,0.16161,0.82,1397,2758
46,0.02985,0.05238,0.15778,0.16158,0.82,1397,2758
47,0.03014,0.05272,0.15776,0.16155,0.83,1397,2758
48,0.03044,0.05312,0.15774,0.16152,0.84,1397,2759
49,0.03073,0.0536,0.15771,0.16148,0.84,1397,2759
50,0.03104,0.05413,0.15769,0.16143,0.85,1397,2760
51,0.03137,0.05473,0.15766,0.16138,0.85,1396,2760
52,0.03171,0.05537,0.15763,0.16133,0.86,1396,2760
53,0.03207,0.05603,0.1576,0.16127,0.86,1396,2761
54,0.03244,0.05672,0.15757,0.16121,0.87,1396,2761
55,0.03282,0.05744,0.15754,0.16115,0.88,1396,2762
56,0.03321,0.05821,0.15751,0.16109,0.88,1396,2762
57,0.0336,0.059,0.15748,0.16102,0.89,1396,2762
58,0.03398,0.05981,0.15745,0.16095,0.89,1396,2763
59,0.03437,0.06065,0.15742,0.16088,0.9,1396,2763
60,0.03476,0.0615,0.15738,0.1608,0.91,1395,2764
61,0.03516,0.06236,0.15735,0.16073,0.91,1395,2764
62,0.03555,0.06323,0.15732,0.16066,0.92,1395,2764
63,0.03593,0.06409,0.15729,0.16058,0.92,1395,2765
64,0.03631,0.06496,0.15726,0.16051,0.93,1395,2765
65,0.03668,0.06583,0.15723,0.16043,0.94,1395,2765
66,0.03705,0.06669,0.1572,0.16036,0.94,1395,2766
67,0.03742,0.06755,0.15717,0.16028,0.95,1395,2766
68,0.03778,0.06841,0.15714,0.16021,0.95,1395,2766
69,0.03815,0.06926,0.15711,0.16014,0.96,1395,2767
