epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
0,0,0,0.3269,0.32476,0.08,4,8,12,16,20,25,29,33,37,41,45,49,53,57,61
1,0,0,0.31804,0.31596,0.12,4,8,12,16,20,25,29,33,37,41,45,49,53,57,61
2,0,0,0.30883,0.30678,0.17,4,8,12,16,20,24,29,33,37,41,45,49,53,57,61
3,0,0,0.29949,0.29744,0.22,4,8,12,16,20,24,29,33,37,41,45,49,53,57,61
4,0,0,0.29018,0.28811,0.28,4,8,12,16,20,24,29,33,37,41,45,49,53,57,61
5,0,0,0.28098,0.2789,0.33,4,8,12,16,20,24,29,33,37,41,45,49,53,57,61
6,0,0,0.27193,0.26982,0.39,4,8,12,16,20,24,29,33,37,41,45,49,53,57,61
7,0,0,0.26303,0.26089,0.43,4,8,12,16,20,24,29,33,37,41,45,49,53,57,61
8,0,0,0.25432,0.25215,0.49,4,8,12,16,20,24,29,33,37,41,45,49,53,57,61
9,0,0,0.24584,0.24366,0.53,4,8,12,17,20,24,29,33,37,41,45,49,53,57,61
10,0,0,0.23773,0.23554,0.58,4,8,12,17,20,24,29,33,37,41,45,49,53,57,61
11,0,0,0.23007,0.22787,0.62,4,8,12,17,20,24,29,33,37,41,45,49,53,57,61
12,0,0,0.22282,0.22058,0.66,4,8,12,17,20,24,29,33,37,41,45,49,53,57,61
13,0,0,0.21578,0.21348,0.7,4,8,12,17,21,24,29,33,37,41,45,49,53,57,61
14,0,0,0.20885,0.2065,0.75,4,8,12,17,21,24,29,33,37,41,45,49,53,57,61
15,0,0,0.20202,0.1996,0.79,4,8,12,17,21,24,29,33,37,41,45,49,53,57,61
16,0,0,0.1953,0.1928,0.82,4,8,12,17,21,24,29,33,37,41,45,49,53,57,61
17,0,0,0.1887,0.18612,0.87,4,8,12,17,21,24,29,33,37,41,45,49,53,57,61
18,0,0,0.18225,0.17957,0.91,4,8,13,17,21,24,29,33,37,41,45,49,53,57,61
19,0,0,0.17597,0.17319,0.95,4,8,13,17,21,24,29,33,37,41,45,49,53,57,61
