epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
0,0,0,0.14551,0.14504,0.07,6,12,18,24,30,36,42,48,53,59
1,0,0,0.14364,0.14311,0.11,6,12,18,24,30,36,42,48,53,59
2,0,0,0.14251,0.14194,0.14,6,12,18,24,30,36,42,48,53,59
3,0,0,0.14201,0.14141,0.17,6,12,18,24,30,36,42,48,53,59
4,0,0,0.14192,0.14129,0.21,6,12,18,24,30,36,42,48,53,59
5,0,0,0.14197,0.14132,0.25,6,12,18,24,30,36,42,48,53,59
6,0,0,0.14197,0.1413,0.28,6,12,18,24,30,36,41,48,53,59
7,0,0,0.14183,0.14117,0.33,6,12,18,24,30,36,41,48,53,59
8,0,0,0.14155,0.14088,0.36,6,12,18,24,30,36,41,48,53,59
9,0,0,0.14113,0.14047,0.4,6,12,18,24,30,36,41,48,53,59
10,0,0,0.14064,0.13999,0.44,6,12,18,24,30,36,41,48,53,59
11,0,0,0.14011,0.13948,0.47,6,12,18,24,30,35,41,48,53,59
12,0,0,0.13959,0.13898,0.51,6,12,18,24,30,35,41,48,53,59
13,0,0,0.13909,0.1385,0.54,6,12,18,24,30,35,41,48,53,59
14,0,0,0.13862,0.13806,0.58,6,12,18,24,30,35,41,47,53,59
15,0,0,0.13819,0.13764,0.62,6,12,18,24,30,35,41,47,53,59
16,0,0,0.13778,0.13725,0.67,6,12,18,24,30,35,41,47,53,59
17,0,0,0.13738,0.13687,0.7,6,12,18,24,30,35,41,47,53,59
18,0,0,0.13701,0.13651,0.74,6,12,18,24,30,35,41,47,53,59
19,0,0,0.13669,0.1362,0.78,6,12,18,24,30,35,41,47,53,59
20,0,0,0.13643,0.13595,0.82,6,12,18,24,30,35,41,47,53,59
21,0.00274,0.00317,0.1362,0.13572,0.87,6,12,18,24,30,35,41,47,53,59
22,0.00616,0.00653,0.13596,0.1355,0.92,6,12,18,24,30,35,41,47,53,59
23,0.0099,0.01026,0.13571,0.13524,0.97,6,12,18,24,30,35,41,47,53,59
24,0.014,0.01441,0.13543,0.13496,1.01,6,12,18,24,30,35,41,47,53,59
25,0.01836,0.01887,0.13513,0.13465,1.05,6,12,18,24,30,35,41,47,53,59
26,0.02286,0.0235,0.13482,0.13433,1.09,6,12,18,24,30,35,41,47,53,59
27,0.02735,0.02811,0.13451,0.13402,1.12,6,12,18,24,30,35,41,47,53,59
28,0.0317,0.03261,0.1342,0.13371,1.16,6,12,18,24,30,35,41,47,53,59
29,0.03583,0.03688,0.13392,0.13341,1.19,6,12,18,24,30,35,41,47,53,59
30,0.03973,0.04094,0.13365,0.13313,1.22,6,12,18,24,30,35,41,47,53,59
31,0.04342,0.04477,0.13339,0.13286,1.26,6,12,18,24,30,35,41,47,53,59
32,0.047,0.04848,0.13314,0.1326,1.29,6,12,18,24,30,35,41,47,53,59
33,0.05056,0.05214,0.13289,0.13235,1.33,6,12,18,24,30,35,41,47,53,59
34,0.05421,0.05583,0.13264,0.13209,1.37,6,12,18,24,30,35,41,47,53,59
35,0.05798,0.0596,0.13237,0.13183,1.4,6,12,18,24,30,35,41,47,53,59
36,0.06189,0.06348,0.1321,0.13155,1.44,6,12,18,24,30,35,41,47,53,59
37,0.06588,0.06746,0.13181,0.13127,1.47,6,12,18,24,30,35,41,47,53,59
38,0.0699,0.07145,0.13153,0.13099,1.5,6,12,18,24,30,35,41,47,53,59
39,0.07386,0.07535,0.13125,0.13072,1.53,6,12,18,24,30,35,41,47,53,59
40,0.07771,0.07912,0.13098,0.13045,1.57,6,12,18,24,30,35,41,47,53,59
