epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5
0,0,0,0.13716,0.13663,2.77,696,1390,2080,2772,3465
1,0,0,0.13682,0.13632,2.8,695,1391,2079,2772,3464
2,0,0,0.13647,0.13598,2.83,695,1391,2078,2771,3464
3,0.00427,0.00496,0.13609,0.1356,2.86,695,1392,2077,2770,3463
4,0.00967,0.01044,0.13572,0.13523,2.88,695,1393,2076,2769,3463
5,0.01486,0.01569,0.13537,0.13487,2.91,695,1394,2075,2768,3462
6,0.01987,0.02075,0.13502,0.13452,2.94,694,1395,2074,2767,3461
7,0.02479,0.0257,0.13468,0.13418,2.97,694,1396,2073,2766,3461
8,0.02966,0.03057,0.13435,0.13385,3.0,693,1396,2072,2766,3460
9,0.03451,0.03541,0.13401,0.13351,3.03,693,1397,2072,2765,3460
10,0.03934,0.04024,0.13367,0.13318,3.05,692,1398,2071,2764,3459
11,0.04412,0.04501,0.13334,0.13284,3.08,692,1399,2070,2763,3458
12,0.04884,0.0497,0.13301,0.13252,3.14,691,1399,2069,2762,3458
13,0.05348,0.05435,0.13269,0.13219,3.16,691,1400,2068,2761,3457
14,0.05804,0.05893,0.13237,0.13187,3.19,690,1401,2067,2760,3457
15,0.06254,0.06346,0.13205,0.13156,3.22,689,1401,2066,2759,3456
16,0.06705,0.06803,0.13173,0.13123,3.24,689,1402,2065,2758,3455
17,0.07158,0.07267,0.13141,0.13091,3.27,688,1403,2065,2757,3455
18,0.07615,0.0774,0.13109,0.13057,3.3,688,1403,2064,2756,3454
19,0.08081,0.08225,0.13076,0.13023,3.39,687,1404,2063,2754,3453
20,0.0856,0.08718,0.13042,0.12988,3.42,686,1404,2062,2753,3453
21,0.09055,0.09227,0.13006,0.12952,3.46,686,1405,2062,2752,3452
22,0.09561,0.09747,0.1297,0.12915,3.48,685,1405,2061,2751,3452
23,0.10063,0.10258,0.12934,0.12878,3.51,684,1406,2060,2750,3451
24,0.10563,0.10763,0.12898,0.12842,3.54,684,1406,2059,2749,3451
25,0.1106,0.11265,0.12862,0.12805,3.57,683,1406,2058,2748,3450
26,0.11555,0.11766,0.12826,0.12769,3.6,682,1406,2057,2746,3450
27,0.12047,0.12266,0.1279,0.12733,3.63,682,1406,2057,2745,3449
28,0.12535,0.12762,0.12755,0.12697,3.66,681,1406,2056,2744,3449
29,0.13017,0.1325,0.1272,0.12661,3.68,680,1406,2055,2743,3448
30,0.13493,0.13729,0.12685,0.12626,3.71,680,1406,2054,2742,3448
31,0.1396,0.14197,0.12651,0.12592,3.73,679,1407,2054,2740,3447
32,0.14416,0.14654,0.12617,0.12559,3.76,678,1407,2053,2739,3447
33,0.1486,0.15095,0.12584,0.12526,3.78,677,1407,2053,2738,3447
34,0.15289,0.15524,0.12553,0.12494,3.84,677,1407,2053,2737,3446
35,0.15703,0.15942,0.12522,0.12463,3.87,676,1407,2053,2735,3446
36,0.16099,0.16346,0.12492,0.12433,3.9,675,1407,2053,2734,3445
37,0.16476,0.16733,0.12464,0.12405,3.92,675,1407,2054,2733,3445
38,0.16836,0.17104,0.12437,0.12377,3.95,674,1407,2054,2731,3444
39,0.17178,0.17457,0.12412,0.12351,3.98,673,1407,2055,2730,3444
40,0.17502,0.17791,0.12388,0.12326,4.01,672,1407,2056,2729,3444
41,0.1781,0.18108,0.12364,0.12302,4.04,671,1407,2057,2728,3444
42,0.18103,0.18412,0.12342,0.12279,4.07,671,1407,2058,2726,3443
43,0.18383,0.18703,0.12321,0.12257,4.09,670,1407,2059,2725,3443
44,0.18649,0.18981,0.12301,0.12236,4.12,669,1407,2060,2724,3443
45,0.18902,0.19249,0.12282,0.12216,4.15,668,1407,2061,2723,3442
46,0.19147,0.1951,0.12263,0.12196,4.17,668,1408,2063,2721,3442
47,0.19382,0.19762,0.12246,0.12177,4.2,667,1408,2064,2720,3442
48,0.19608,0.20007,0.12228,0.12158,4.23,666,1408,2065,2719,3442
49,0.1983,0.20245,0.12212,0.1214,4.26,665,1409,2067,2718,3441
50,0.20044,0.20476,0.12195,0.12123,4.29,664,1409,2068,2717,3441
51,0.20253,0.20703,0.12179,0.12105,4.32,664,1409,2070,2716,3441
52,0.20459,0.20928,0.12163,0.12088,4.34,663,1410,2071,2715,3441
53,0.20663,0.2115,0.12148,0.12071,4.36,662,1410,2072,2714,3441
54,0.20864,0.21371,0.12132,0.12054,4.39,661,1410,2074,2713,3440
55,0.21065,0.21592,0.12117,0.12037,4.41,660,1411,2075,2712,3440
56,0.21265,0.21813,0.12102,0.1202,4.43,659,1411,2077,2711,3440
57,0.21465,0.22033,0.12086,0.12003,4.46,659,1412,2078,2710,3440
58,0.21665,0.22254,0.12071,0.11986,4.48,658,1412,2080,2709,3440
59,0.21866,0.22476,0.12055,0.11969,4.51,657,1413,2081,2708,3440
60,0.22067,0.22698,0.1204,0.11952,4.53,656,1413,2082,2708,3440
61,0.22269,0.22924,0.12024,0.11935,4.55,655,1414,2083,2707,3440
62,0.22471,0.23149,0.12009,0.11917,4.58,655,1415,2085,2706,3440
63,0.22671,0.23372,0.11993,0.119,4.61,654,1415,2086,2705,3440
64,0.22873,0.23598,0.11977,0.11882,4.63,653,1416,2087,2705,3441
65,0.23076,0.23824,0.11962,0.11865,4.66,652,1417,2088,2704,3441
66,0.23277,0.24048,0.11946,0.11847,4.69,651,1417,2089,2703,3441
67,0.2348,0.24275,0.1193,0.1183,4.72,650,1418,2090,2702,3441
68,0.23682,0.24501,0.11914,0.11812,4.74,650,1419,2091,2702,3441
69,0.23886,0.24728,0.11899,0.11794,4.77,649,1420,2092,2701,3442
70,0.24092,0.24957,0.11882,0.11776,4.79,648,1420,2093,2700,3442
71,0.24298,0.25185,0.11866,0.11758,4.89,647,1421,2094,2700,3442
72,0.24507,0.25417,0.1185,0.1174,4.92,646,1422,2095,2699,3443
73,0.24717,0.25649,0.11833,0.11722,4.95,645,1423,2096,2698,3443
74,0.24929,0.25885,0.11817,0.11703,4.97,645,1424,2096,2698,3444
75,0.25142,0.26123,0.118,0.11684,5.0,644,1424,2097,2697,3444
76,0.25357,0.26362,0.11783,0.11665,5.02,643,1425,2097,2697,3445
77,0.25572,0.26599,0.11766,0.11647,5.05,642,1426,2098,2696,3445
78,0.25785,0.26832,0.11749,0.11628,5.08,641,1427,2099,2695,3446
79,0.26,0.27065,0.11732,0.1161,5.1,640,1428,2099,2695,3446
80,0.26213,0.27295,0.11715,0.11591,5.13,639,1429,2099,2694,3447
81,0.26427,0.27524,0.11698,0.11573,5.15,639,1430,2100,2693,3448
82,0.2664,0.2775,0.11681,0.11555,5.18,638,1430,2100,2693,3448
83,0.26852,0.27973,0.11664,0.11537,5.2,637,1431,2100,2692,3449
84,0.27063,0.28199,0.11648,0.11519,5.23,636,1432,2101,2691,3449
85,0.2727,0.2842,0.11631,0.11501,5.26,635,1433,2101,2691,3450
86,0.27478,0.28639,0.11614,0.11484,5.28,634,1434,2101,2690,3451
87,0.27681,0.28857,0.11598,0.11466,5.31,633,1435,2102,2689,3451
88,0.27884,0.29077,0.11582,0.11448,5.34,633,1435,2102,2689,3452
89,0.28086,0.29294,0.11566,0.11431,5.37,632,1436,2102,2688,3453
90,0.28286,0.29512,0.1155,0.11413,5.4,631,1437,2102,2687,3453
91,0.28487,0.29729,0.11533,0.11396,5.42,630,1438,2103,2687,3454
92,0.28686,0.29946,0.11517,0.11378,5.45,629,1439,2103,2686,3455
93,0.28886,0.30165,0.11501,0.1136,5.48,628,1439,2103,2686,3455
94,0.29088,0.30385,0.11485,0.11342,5.51,628,1440,2103,2685,3456
95,0.29291,0.30606,0.11468,0.11324,5.53,627,1441,2103,2684,3457
96,0.29495,0.30827,0.11452,0.11306,5.56,626,1442,2104,2684,3457
97,0.29701,0.31049,0.11435,0.11288,5.58,625,1442,2104,2683,3458
98,0.29907,0.31273,0.11418,0.1127,5.61,624,1443,2104,2682,3458
99,0.30116,0.31498,0.11401,0.11251,5.73,623,1443,2104,2682,3459
100,0.30327,0.31726,0.11384,0.11232,5.76,623,1444,2104,2681,3459
101,0.30537,0.31953,0.11367,0.11214,5.78,622,1445,2104,2681,3460
102,0.30749,0.3218,0.11349,0.11195,5.81,621,1445,2105,2680,3460
103,0.30962,0.32408,0.11332,0.11176,5.84,620,1445,2105,2679,3461
