epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5
0,0,0,0.35851,0.32269,1.12,357,712,1065,1420,1775
1,0,0,0.35695,0.32092,1.13,357,712,1065,1419,1775
2,0,0,0.3554,0.31915,1.15,358,713,1064,1419,1775
3,0,0,0.35385,0.31737,1.16,358,713,1065,1418,1775
4,0,0,0.35229,0.3156,1.17,358,714,1065,1418,1775
5,0,0,0.35074,0.31382,1.19,358,714,1065,1417,1775
6,0,0,0.34919,0.31204,1.2,359,715,1065,1417,1775
7,0,0,0.34764,0.31026,1.22,359,715,1065,1416,1775
8,0,0,0.34608,0.30849,1.23,359,715,1065,1416,1775
9,0,0,0.34453,0.30671,1.24,360,716,1065,1415,1775
10,0,0,0.34298,0.30493,1.26,360,716,1065,1415,1775
11,0,0,0.34142,0.30316,1.27,360,717,1065,1414,1774
12,0,0,0.33985,0.30138,1.28,360,717,1065,1414,1774
13,0,0,0.33829,0.29959,1.3,361,718,1065,1414,1774
14,0,0,0.33672,0.29781,1.31,361,718,1065,1413,1774
15,0,0,0.33515,0.29602,1.32,361,718,1065,1413,1774
16,0,0,0.33357,0.29423,1.34,362,719,1065,1412,1774
17,0,0,0.332,0.29244,1.35,362,719,1065,1412,1774
18,0,0,0.33043,0.29065,1.36,362,720,1065,1412,1773
19,0,0,0.32886,0.28887,1.38,362,720,1065,1411,1773
20,0,0,0.32728,0.28707,1.39,362,720,1065,1411,1773
21,0,0,0.3257,0.28528,1.41,363,721,1065,1411,1772
22,0,0,0.32412,0.28349,1.42,363,721,1065,1411,1772
23,0,0,0.32255,0.28169,1.43,363,722,1065,1410,1772
24,0,0,0.32097,0.2799,1.45,363,722,1065,1410,1771
25,0,0,0.3194,0.2781,1.46,364,722,1065,1410,1771
26,0,0,0.31782,0.27631,1.47,364,723,1065,1410,1771
27,0,0,0.31624,0.27451,1.49,364,723,1065,1410,1770
28,0,0,0.31466,0.27272,1.5,364,723,1065,1409,1770
29,0,0,0.31308,0.27092,1.52,364,724,1065,1409,1770
30,0,0,0.3115,0.26912,1.53,364,724,1065,1409,1769
31,0,0,0.30992,0.26733,1.55,365,724,1065,1409,1769
32,0,0,0.30833,0.26553,1.56,365,725,1065,1409,1768
33,0,0,0.30675,0.26373,1.58,365,725,1065,1408,1768
34,0,0,0.30516,0.26192,1.59,365,725,1065,1408,1768
35,0,0,0.30357,0.26012,1.6,365,725,1065,1408,1767
36,0,0,0.30198,0.25831,1.62,365,726,1065,1407,1767
37,0,0,0.30039,0.25651,1.63,365,726,1065,1407,1767
38,0,0,0.2988,0.25469,1.64,366,726,1065,1407,1766
39,0,0,0.29721,0.25288,1.66,366,727,1065,1406,1766
40,0,0,0.29561,0.25106,1.67,366,727,1065,1406,1766
41,0,0,0.29402,0.24924,1.68,366,727,1065,1406,1765
42,0,0,0.29242,0.24742,1.7,366,727,1065,1405,1765
43,0,0,0.29082,0.24559,1.71,366,727,1065,1405,1764
44,0,0,0.28922,0.24376,1.72,366,728,1065,1405,1764
45,0,0,0.28762,0.24194,1.74,366,728,1065,1405,1764
46,0,0,0.28602,0.24011,1.75,366,728,1065,1404,1763
47,0,0,0.28442,0.23828,1.76,366,728,1065,1404,1763
48,0,0,0.28281,0.23644,1.78,366,728,1065,1403,1763
49,0,0,0.28121,0.23461,1.8,366,729,1065,1403,1762
50,0,0,0.2796,0.23276,1.81,366,729,1065,1403,1762
51,0,0,0.27799,0.23092,1.82,366,729,1065,1402,1762
52,0,0,0.27638,0.22907,1.84,366,729,1065,1402,1761
53,0,0,0.27477,0.22722,1.85,366,729,1066,1401,1761
54,0,0,0.27316,0.22537,1.86,366,729,1066,1401,1760
55,0,0,0.27155,0.22352,1.88,366,730,1066,1400,1760
56,0,0,0.26994,0.22167,1.89,366,730,1066,1400,1760
57,0,0,0.26832,0.21981,1.9,366,730,1066,1399,1759
58,0,0,0.26671,0.21795,1.92,366,730,1066,1399,1759
59,0,0,0.26509,0.21609,1.93,367,730,1067,1398,1759
60,0,0,0.26348,0.21423,1.94,367,731,1067,1398,1758
61,0,0,0.26186,0.21236,1.96,367,731,1067,1397,1758
62,0,0,0.26025,0.2105,1.97,367,731,1068,1397,1758
63,0,0,0.25863,0.20862,1.98,367,731,1069,1396,1758
64,0,0,0.25701,0.20675,2.0,367,731,1069,1396,1757
65,0,0,0.2554,0.20486,2.01,367,732,1070,1395,1757
66,0,0,0.25378,0.20297,2.02,367,732,1071,1394,1757
67,0,0,0.25217,0.20108,2.04,367,732,1072,1394,1757
