epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
0,0,0,0.16438,0.15755,0.11,6,12,18,24,30,36,42,48,53,59
1,0,0,0.16107,0.15402,0.15,6,12,18,24,30,36,42,48,53,59
2,0,0,0.15792,0.15065,0.19,6,12,18,24,30,36,42,48,53,59
3,0,0,0.15494,0.14745,0.22,6,12,18,24,30,36,42,48,53,59
4,0,0,0.15214,0.14443,0.26,6,12,18,24,30,36,42,48,53,59
5,0,0,0.14951,0.14159,0.3,6,12,18,24,30,36,42,48,53,59
6,0,0,0.14706,0.13892,0.34,6,12,18,24,30,36,42,48,53,59
7,0,0,0.14479,0.13644,0.37,6,12,18,24,30,36,42,48,53,59
8,0,0,0.1427,0.13415,0.41,6,12,18,24,30,36,42,48,53,59
9,0,0,0.14081,0.13207,0.45,6,12,18,24,30,36,42,48,53,59
10,0,0,0.13911,0.13019,0.49,6,12,18,24,30,36,42,48,53,59
11,0.01002,0,0.13762,0.12853,0.53,6,12,18,24,30,36,42,48,53,59
12,0.02858,0.01623,0.13632,0.12709,0.56,6,12,18,24,30,36,42,48,53,59
13,0.04415,0.03518,0.13522,0.12586,0.6,6,12,18,24,30,36,42,48,53,59
14,0.05688,0.05078,0.13432,0.12484,0.63,6,12,18,24,30,36,42,48,53,59
15,0.0669,0.06324,0.1336,0.12401,0.67,6,12,18,24,30,36,42,48,53,59
16,0.07442,0.07278,0.13306,0.12338,0.72,6,12,18,24,30,36,42,48,53,59
17,0.07971,0.07967,0.13268,0.12292,0.75,6,12,18,24,30,36,42,48,53,59
18,0.08305,0.08421,0.13244,0.12262,0.8,6,12,18,24,30,36,42,48,53,59
19,0.08475,0.08678,0.13232,0.12245,0.84,6,12,18,24,30,36,42,48,53,60
20,0.08513,0.08775,0.13229,0.12238,0.88,6,12,18,24,30,36,42,48,53,60
21,0.08454,0.08755,0.13234,0.1224,0.91,6,12,18,24,30,36,42,48,53,60
22,0.08334,0.08657,0.13242,0.12246,0.95,6,12,18,24,30,36,42,48,53,60
23,0.08185,0.08513,0.13253,0.12256,0.98,6,12,18,24,30,36,42,48,53,60
24,0.08037,0.08362,0.13264,0.12266,1.02,6,12,18,24,30,36,42,48,53,60
25,0.07914,0.08232,0.13272,0.12275,1.05,6,12,18,24,30,36,42,48,53,60
26,0.07834,0.08146,0.13278,0.1228,1.08,6,12,18,24,30,36,42,48,53,60
27,0.0781,0.08118,0.1328,0.12282,1.11,6,12,18,24,30,36,42,48,53,60
28,0.07847,0.08153,0.13277,0.1228,1.15,6,12,18,24,30,36,42,48,53,60
29,0.07945,0.08251,0.1327,0.12273,1.18,6,12,18,24,30,36,42,48,53,60
