epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
0,0,0,0.30665,0.28462,1.24,104,205,306,408,508,610,712,812,913,1015,1117,1218,1320,1420,1521,1623,1725,1826,1927,2028
1,0,0,0.30337,0.28146,1.28,104,204,306,408,508,611,712,812,913,1014,1118,1219,1320,1420,1521,1622,1725,1826,1927,2028
2,0,0,0.30021,0.27842,1.32,104,204,305,408,508,611,712,811,913,1014,1118,1219,1321,1420,1520,1622,1725,1826,1927,2028
3,0,0,0.29718,0.27554,1.37,104,204,305,409,508,612,712,811,913,1013,1119,1220,1321,1421,1520,1621,1725,1826,1928,2028
4,0,0,0.29428,0.27274,1.41,104,204,305,409,509,612,712,811,913,1013,1119,1220,1321,1421,1519,1621,1725,1825,1928,2028
5,0,0,0.29153,0.27001,1.45,104,204,305,409,509,612,712,810,913,1012,1120,1220,1321,1421,1519,1621,1724,1826,1928,2028
6,0,0,0.28895,0.26739,1.49,104,203,305,410,509,613,712,810,913,1012,1120,1221,1321,1422,1519,1620,1724,1826,1928,2027
7,0,0,0.28655,0.26485,1.53,104,203,305,410,509,613,712,810,913,1011,1121,1221,1321,1422,1518,1620,1724,1826,1928,2027
8,0,0,0.28434,0.26249,1.58,104,203,305,410,510,613,712,810,914,1011,1121,1221,1321,1422,1518,1620,1724,1826,1929,2027
9,0,0,0.28226,0.26029,1.63,104,203,305,410,510,613,712,810,914,1011,1121,1222,1321,1422,1518,1620,1724,1826,1929,2027
10,0,0,0.28028,0.25815,1.67,104,203,305,410,510,614,712,810,914,1011,1122,1222,1320,1422,1518,1619,1724,1826,1929,2027
11,0,0,0.27836,0.2561,1.72,105,203,305,411,510,614,712,809,914,1010,1122,1222,1320,1422,1518,1619,1724,1826,1929,2027
12,0,0,0.27651,0.25414,1.76,105,203,306,411,510,614,712,809,915,1010,1123,1222,1320,1422,1518,1619,1724,1826,1929,2027
13,0,0,0.27469,0.25223,1.81,105,203,306,411,511,614,712,809,915,1010,1123,1223,1320,1422,1518,1619,1724,1826,1929,2027
14,0,0,0.27288,0.25035,1.85,105,203,306,411,511,614,712,809,915,1010,1123,1223,1320,1422,1518,1619,1724,1825,1929,2026
15,0,0,0.2711,0.24848,1.89,105,202,306,411,511,614,712,809,914,1010,1123,1223,1320,1422,1518,1618,1724,1825,1929,2026
16,0,0,0.26934,0.24663,1.94,105,202,307,412,512,615,712,809,914,1010,1123,1223,1320,1422,1518,1618,1724,1825,1930,2026
