epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5
0,0,0,0.23306,0.22445,2.17,696,1390,2080,2774,3466
1,0,0,0.22768,0.21892,2.18,695,1389,2081,2775,3467
2,0,0,0.22239,0.21348,2.2,695,1388,2081,2776,3467
3,0,0,0.21719,0.20813,2.22,694,1388,2082,2777,3468
4,0,0,0.2121,0.20289,2.24,694,1387,2083,2777,3469
5,0,0,0.20714,0.19778,2.25,693,1387,2083,2778,3469
6,0,0,0.20232,0.19281,2.26,693,1386,2084,2778,3470
7,0,0,0.19765,0.18798,2.28,692,1385,2085,2779,3470
8,0,0,0.19312,0.18329,2.29,692,1384,2086,2779,3471
9,0,0,0.18875,0.17877,2.31,691,1384,2087,2780,3471
10,0,0,0.18457,0.17444,2.32,691,1383,2088,2780,3472
11,0,0,0.18059,0.17031,2.34,690,1382,2089,2781,3472
12,0,0,0.17684,0.16641,2.35,690,1382,2089,2781,3473
13,0,0,0.17332,0.16276,2.37,689,1381,2090,2781,3474
14,0,0,0.17005,0.15936,2.38,689,1381,2091,2782,3474
15,0,0,0.16705,0.15624,2.39,689,1380,2092,2782,3475
16,0,0,0.16432,0.1534,2.41,688,1380,2092,2782,3475
17,0,0,0.16188,0.15088,2.43,688,1379,2093,2783,3476
18,0,0,0.15973,0.14866,2.45,688,1379,2094,2783,3476
19,0,0,0.15788,0.14676,2.46,687,1378,2094,2784,3477
20,0,0,0.15631,0.14516,2.48,687,1378,2095,2784,3477
21,0,0,0.15502,0.14386,2.5,687,1377,2095,2785,3477
22,0,0,0.154,0.14286,2.52,687,1377,2096,2785,3478
23,0,0,0.15323,0.14212,2.54,687,1377,2096,2786,3478
24,0,0,0.15269,0.14161,2.55,687,1377,2097,2786,3479
25,0,0,0.15234,0.14132,2.57,687,1377,2097,2787,3479
26,0,0,0.15216,0.1412,2.59,687,1376,2097,2787,3479
27,0,0,0.15211,0.14122,2.61,687,1376,2097,2787,3479
28,0,0,0.15216,0.14134,2.62,687,1376,2097,2788,3480
29,0,0,0.15227,0.14152,2.64,687,1376,2097,2788,3480
30,0,0,0.15241,0.14172,2.66,687,1376,2097,2788,3480
31,0,0,0.15254,0.14191,2.68,687,1376,2097,2788,3480
32,0,0,0.15266,0.14208,2.7,687,1376,2097,2788,3480
33,0,0,0.15273,0.14219,2.72,687,1376,2097,2787,3481
34,0,0,0.15276,0.14224,2.73,688,1376,2097,2787,3481
35,0,0,0.15273,0.14223,2.75,688,1376,2097,2787,3481
36,0,0,0.15264,0.14215,2.77,688,1376,2096,2787,3481
37,0,0,0.15249,0.142,2.78,688,1376,2096,2786,3481
38,0,0,0.1523,0.1418,2.8,688,1376,2096,2786,3481
39,0,0,0.15207,0.14156,2.82,689,1376,2095,2786,3481
40,0,0,0.15181,0.14127,2.83,689,1376,2095,2786,3481
41,0,0,0.15152,0.14096,2.85,689,1377,2094,2786,3481
42,0,0,0.15123,0.14064,2.87,690,1377,2094,2786,3481
43,0,0,0.15093,0.14031,2.88,690,1377,2093,2785,3481
44,0,0,0.15064,0.13999,2.89,690,1377,2092,2785,3481
45,0,0,0.15035,0.13966,2.91,691,1377,2091,2785,3481
46,0,0,0.15006,0.13935,2.92,691,1377,2091,2785,3480
47,0,0,0.14979,0.13905,2.94,691,1378,2090,2784,3480
48,0,0,0.14953,0.13876,2.96,692,1378,2089,2784,3480
49,0,0,0.14928,0.13849,2.97,692,1378,2088,2784,3480
50,0,0,0.14903,0.13822,2.99,692,1378,2087,2784,3480
51,0,0,0.14879,0.13796,3.0,693,1379,2087,2784,3480
52,0,0,0.14857,0.13773,3.02,693,1379,2086,2784,3480
53,0,0,0.14842,0.13757,3.02,693,1379,2085,2784,3480
54,0,0,0.1483,0.13744,3.04,694,1380,2084,2783,3480
55,0,0,0.14817,0.13731,3.06,694,1380,2083,2783,3480
56,0,0,0.14803,0.13717,3.07,694,1380,2082,2783,3480
57,0,0,0.14789,0.13703,3.09,695,1380,2082,2783,3480
58,0,0,0.14775,0.13689,3.11,695,1381,2081,2782,3480
59,0,0,0.14761,0.13674,3.12,695,1381,2080,2782,3480
60,0,0,0.14746,0.1366,3.14,696,1382,2079,2782,3480
61,0,0,0.14731,0.13645,3.16,696,1382,2079,2781,3480
62,0,0,0.14715,0.1363,3.18,696,1382,2078,2781,3480
