oc,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
2.5,1.6438975000000007,1.5528462500000006,1.6070237500000006,1.7840137500000006,2.072240000000001,2.403611250000001,2.628296250000001,2.762232500000001,2.891383750000001,3.0338400000000014,3.176177500000001,3.298628750000001,3.3785362500000016,3.4336375000000023,3.4772837500000016,3.514705000000001,3.572532500000001,3.640668750000002,3.7139850000000014,3.7798212500000012,3.839215000000001,3.9052362500000015,4.0017312500000015,4.057776250000002,4.111062500000003,4.158748750000001,4.199957500000002,4.234878750000002,4.259397500000002,4.2804487500000015,4.274690000000001,4.084636250000002,4.159427500000001,4.229931250000002,4.2919100000000014,4.337183750000002,4.371553750000002,4.398511250000002,4.420580000000003,4.4389575000000026,4.453568750000002,4.456041250000002,4.449271250000002,4.447805000000002,4.464223750000002,4.439001250000002,4.098967500000002,3.6529925000000016,3.8323837500000018,3.9758900000000015,4.114591250000002,4.201668750000001,4.244108750000001,4.256388750000001,4.258807500000002,4.153161250000002,3.9878725000000017,4.086607500000001,4.089925000000002,3.9850350000000017,3.813752500000002,3.7809337500000013,3.725868750000001,3.566568750000002,3.413590000000002,3.286181250000001
10.6,1.0102312500000004,0.9166737500000004,0.9708087500000004,1.1092537500000004,1.3046675000000005,1.5062337500000007,1.6660612500000005,1.819051250000001,1.975722500000001,2.117106250000001,2.247797500000001,2.365517500000001,2.4618200000000012,2.5357062500000005,2.5964325000000015,2.648338750000001,2.703332500000001,2.760980000000001,2.818748750000001,2.872177500000001,2.9215212500000014,2.9739550000000015,3.0506237500000006,3.098977500000001,3.146751250000001,3.1933962500000015,3.2377900000000017,3.279151250000001,3.3148112500000013,3.348105000000001,3.367908750000001,3.315522500000001,3.349397500000001,3.3938025000000014,3.4354700000000014,3.470950000000001,3.5007150000000014,3.528253750000001,3.552145000000002,3.5722150000000017,3.588552500000002,3.596950000000002,3.6018500000000016,3.6111562500000014,3.6321112500000012,3.6360425000000016,3.4954262500000013,3.241096250000002,3.2921587500000014,3.3881575000000015,3.4680250000000017,3.505968750000002,3.5284225000000013,3.5379650000000016,3.5353637500000015,3.492313750000002,3.4287987500000017,3.457943750000001,3.4450350000000016,3.391946250000002,3.3405250000000013,3.298462500000001,3.268808750000001,3.1941775000000012,3.099035000000001,3.036475000000001
37.8,1.2642762500000007,1.1774275000000005,1.2275737500000004,1.3530962500000006,1.5201550000000008,1.6840250000000008,1.8291087500000007,1.9755712500000011,2.129880000000001,2.2782987500000007,2.4111537500000013,2.527330000000001,2.6297062500000012,2.709866250000001,2.771112500000001,2.8385437500000013,2.905436250000001,2.9721387500000014,3.0380012500000015,3.099923750000001,3.1591875000000016,3.2221100000000016,3.309117500000001,3.364740000000002,3.419578750000001,3.4721100000000016,3.5224387500000014,3.5695362500000014,3.6113137500000017,3.637640000000001,3.645236250000001,3.6383512500000013,3.676760000000001,3.7118212500000016,3.750873750000001,3.7826737500000016,3.8100562500000015,3.8347512500000014,3.8545562500000017,3.8695012500000017,3.8829575000000016,3.887996250000002,3.889262500000002,3.8921600000000014,3.8758650000000014,3.8637362500000023,3.774308750000001,3.5721250000000007,3.6203812500000017,3.703386250000001,3.7657437500000017,3.7941062500000013,3.808778750000002,3.8135300000000023,3.815138750000002,3.8013062500000014,3.780156250000002,3.7830225000000013,3.7521262500000017,3.699340000000001,3.658013750000001,3.6574700000000013,3.638071250000001,3.5826737500000005,3.5045912500000016,3.4487162500000013
37.9,1.2546887500000006,1.1218512500000002,1.1647075000000005,1.2877462500000005,1.4922075000000008,1.7791900000000007,2.0110775000000007,2.177070000000001,2.3414075000000008,2.516793750000001,2.6875937500000013,2.838670000000001,2.9660187500000013,3.0694462500000013,3.1586750000000015,3.2493562500000017,3.3436150000000016,3.4378525000000013,3.5299487500000013,3.6127087500000012,3.6867337500000015,3.7602900000000012,3.859507500000001,3.9145800000000013,3.965326250000002,4.013008750000001,4.057270000000002,4.096462500000003,4.126612500000002,4.145575000000002,4.135057500000002,4.015347500000002,4.054267500000003,4.105888750000002,4.161531250000002,4.211505000000002,4.249182500000002,4.2816800000000015,4.308780000000002,4.326253750000002,4.332162500000002,4.328626250000002,4.330562500000001,4.338941250000001,4.346578750000002,4.327647500000001,4.0676337500000015,3.638591250000002,3.7181987500000013,3.8691250000000013,4.000848750000002,4.052896250000002,4.088107500000001,4.102160000000001,4.087453750000002,4.019338750000001,3.938000000000002,3.975093750000002,3.9020650000000012,3.7923525000000016,3.7005612500000016,3.717128750000002,3.6693300000000013,3.514996250000001,3.318810000000002,3.1767712500000007
32.7,0.9635762500000005,0.8418125000000003,0.8603662500000004,0.9756975000000003,1.1592312500000004,1.3617837500000003,1.5214225000000003,1.6825975000000009,1.8578400000000008,2.027912500000001,2.1841675000000005,2.318692500000001,2.421111250000001,2.4926812500000013,2.5433350000000012,2.587028750000001,2.6386325000000013,2.6948475000000007,2.7522125000000015,2.802815000000001,2.847731250000001,2.895390000000001,2.961540000000001,3.0047525000000013,3.0478037500000017,3.0892437500000014,3.1285975000000015,3.164412500000001,3.1928037500000013,3.2150000000000016,3.2135700000000016,3.1273800000000014,3.186963750000001,3.2285487500000016,3.2676325000000013,3.299066250000001,3.3244000000000016,3.3468237500000013,3.3656875000000017,3.3798450000000013,3.3899225000000017,3.391171250000001,3.390782500000001,3.393402500000002,3.4015587500000013,3.3964537500000014,3.237431250000001,2.9593800000000012,3.012656250000001,3.108855000000002,3.1910887500000014,3.231031250000001,3.249995000000001,3.2510787500000013,3.225372500000001,3.1414937500000013,3.046590000000001,3.130320000000001,3.106277500000001,3.0380287500000014,2.963138750000001,2.9028975000000012,2.8605350000000014,2.770890000000001,2.670896250000001,2.6033662500000014
18.6,0.9491487500000004,0.9006425000000003,0.9358750000000003,1.0379212500000006,1.1835537500000006,1.3118175000000005,1.4123837500000005,1.5067925000000006,1.6055037500000007,1.7131350000000005,1.8236825000000008,1.9258600000000006,2.012176250000001,2.0804412500000007,2.1327775000000004,2.1770775000000007,2.2224837500000003,2.268627500000001,2.317072500000001,2.3626362500000013,2.4055825000000013,2.452488750000001,2.522432500000001,2.565902500000001,2.6109212500000014,2.654285000000001,2.694748750000001,2.731316250000001,2.7599687500000014,2.780450000000001,2.771510000000001,2.636388750000001,2.6967662500000005,2.755508750000001,2.811135000000001,2.8534537500000017,2.8848375000000015,2.911005000000001,2.9321050000000013,2.947722500000001,2.9566937500000012,2.9553312500000013,2.9490175000000014,2.946457500000001,2.9509562500000017,2.926613750000001,2.6130600000000013,2.238170000000001,2.369812500000001,2.501930000000001,2.622973750000001,2.6860100000000013,2.716425000000001,2.727433750000001,2.722368750000001,2.634105000000001,2.512953750000001,2.576715000000001,2.593273750000001,2.537980000000001,2.4371962500000004,2.3535487500000007,2.280275000000001,2.157620000000001,2.0395862500000006,1.9611650000000007
32.3,0.6396025000000003,0.5658350000000002,0.5681612500000002,0.6078112500000002,0.6695900000000004,0.7411750000000004,0.8106612500000003,0.8881825000000003,0.9791000000000003,1.0831650000000006,1.1927162500000004,1.2975575000000008,1.3925450000000006,1.4760437500000003,1.5481937500000007,1.6090612500000008,1.6638175000000004,1.7129750000000006,1.7581150000000008,1.799045000000001,1.8359850000000006,1.8735362500000006,1.926340000000001,1.9562287500000008,1.9839987500000007,2.010551250000001,2.036130000000001,2.059691250000001,2.0804675000000006,2.097613750000001,2.110871250000001,2.0960350000000005,2.096272500000001,2.116001250000001,2.142655000000001,2.1658612500000007,2.1856637500000007,2.204697500000001,2.2210925000000006,2.232563750000001,2.243211250000001,2.248367500000001,2.255132500000001,2.264478750000001,2.2771550000000014,2.2822400000000007,2.205427500000001,2.0285450000000007,2.0619050000000008,2.139626250000001,2.193431250000001,2.209970000000001,2.2171237500000007,2.220222500000001,2.226268750000001,2.233922500000001,2.239617500000001,2.2389762500000012,2.2041175000000006,2.182230000000001,2.177310000000001,2.1671362500000004,2.152650000000001,2.107992500000001,2.040777500000001,1.9955112500000007
33.8,0.9422387500000005,0.8731225000000004,0.9090537500000004,1.0282862500000007,1.2103237500000006,1.3857025000000003,1.5319025000000006,1.6818787500000005,1.8408087500000008,1.9959262500000008,2.139943750000001,2.263863750000001,2.354612500000001,2.412382500000001,2.4507450000000013,2.480118750000001,2.5143650000000015,2.551212500000001,2.5891437500000016,2.623002500000001,2.653691250000001,2.689647500000001,2.753022500000001,2.781960000000001,2.808397500000001,2.831651250000001,2.851853750000001,2.868090000000001,2.877925000000001,2.88513,2.875082500000001,2.8039837500000013,2.8423537500000013,2.859503750000002,2.871675000000001,2.880267500000002,2.8856425000000008,2.889365000000001,2.891787500000001,2.891960000000001,2.888611250000001,2.8793337500000016,2.869127500000001,2.861853750000001,2.863440000000001,2.856336250000001,2.7733450000000017,2.619035000000001,2.6367262500000015,2.682007500000001,2.7114525000000014,2.710941250000001,2.7046725000000014,2.6906912500000013,2.6697412500000013,2.6056750000000006,2.5399512500000014,2.604441250000001,2.587237500000001,2.5411800000000007,2.493396250000001,2.4606287500000015,2.4362825000000012,2.3755312500000008,2.309790000000001,2.2699750000000005
26.7,1.1788737500000006,1.0474687500000002,1.0714500000000005,1.2425312500000003,1.5113887500000005,1.7701037500000008,1.954013750000001,2.134865000000001,2.324652500000001,2.506848750000001,2.6800862500000013,2.8261087500000013,2.9273987500000014,2.9938325000000017,3.044755000000001,3.085128750000001,3.1337850000000014,3.1877537500000006,3.2470700000000017,3.3059212500000017,3.3649787500000015,3.431935000000002,3.5221062500000015,3.5814462500000013,3.635825000000002,3.684341250000002,3.7259512500000014,3.7605175000000015,3.7850350000000015,3.805113750000001,3.8014637500000013,3.6845575000000017,3.7211600000000016,3.7622325000000014,3.8063287500000014,3.8429312500000017,3.8706175000000016,3.894123750000002,3.9129037500000012,3.9255387500000016,3.9305987500000024,3.9277550000000017,3.924802500000002,3.9280912500000023,3.948877500000002,3.945405000000002,3.7370575000000015,3.384317500000001,3.4481462500000015,3.5748612500000014,3.676630000000001,3.7193275000000012,3.7404037500000014,3.7462662500000015,3.7333250000000016,3.6535325000000016,3.5704900000000013,3.6478537500000017,3.6284187500000016,3.5650875000000015,3.4861962500000017,3.4244850000000016,3.3755525000000013,3.271262500000001,3.151115000000001,3.0733050000000017
23.7,1.6658962500000007,1.5722275000000008,1.6163187500000007,1.7322375000000008,1.8921050000000008,2.0725812500000007,2.2424137500000008,2.413206250000001,2.591226250000001,2.7633025000000013,2.9197475000000015,3.0521212500000017,3.161187500000002,3.248303750000001,3.3187575000000016,3.3845375000000013,3.4465850000000016,3.5053687500000015,3.561747500000002,3.6128462500000014,3.659188750000002,3.708318750000002,3.7826600000000012,3.8219175000000014,3.8579000000000017,3.8906975000000017,3.921170000000002,3.9479800000000016,3.9697850000000017,3.9844962500000016,3.985767500000002,3.9477212500000016,3.958036250000002,3.9827487500000016,4.0151512500000015,4.042498750000002,4.065203750000002,4.0860012500000025,4.103547500000001,4.117251250000002,4.127098750000002,4.129485000000001,4.132390000000002,4.139510000000001,4.145600000000001,4.145248750000002,4.047601250000002,3.840078750000001,3.8754325000000014,3.9578537500000013,4.0241362500000015,4.055163750000002,4.072858750000001,4.082548750000003,4.089875000000003,4.071512500000002,4.049608750000001,4.065977500000002,4.048957500000002,4.006982500000001,3.9730150000000015,3.9591175000000023,3.9405350000000015,3.881565000000001,3.807332500000002,3.759255000000002
