epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25
0,0,0,0.3617588259945665,0.36640300545953824,0.15,164,324,484,644,804,964,1123,1283,1443,1601,1763,1920,2082,2242,2400,2559,2721,2879,3039,3200,3359,3518,3678,3838,3998
1,0,0,0.35996537850052285,0.3646210809875625,0.17,164,324,484,644,804,964,1124,1284,1444,1600,1764,1920,2083,2242,2399,2558,2722,2878,3038,3201,3358,3518,3678,3838,3998
2,0,0,0.35819743910075863,0.3628636698161293,0.18,164,325,485,645,805,965,1125,1285,1445,1599,1765,1919,2084,2242,2399,2557,2722,2877,3037,3202,3357,3517,3677,3837,3998
3,0,0,0.35645375699008275,0.3611304489891898,0.2,165,325,485,645,806,966,1126,1286,1446,1598,1766,1918,2085,2242,2398,2556,2722,2876,3036,3202,3357,3517,3677,3837,3997
4,0,0,0.3547332196450608,0.3594196333327526,0.21,165,325,486,646,806,966,1127,1286,1447,1597,1767,1918,2086,2242,2397,2555,2722,2875,3035,3203,3356,3516,3676,3837,3997
5,0,0,0.35303199733342006,0.35772825357065374,0.23,165,326,486,647,807,967,1127,1287,1448,1596,1768,1917,2087,2241,2396,2554,2721,2874,3035,3204,3355,3516,3676,3837,3997
6,0,0,0.35134579019243406,0.35605206679542634,0.24,165,326,486,647,808,968,1128,1288,1449,1595,1769,1916,2088,2241,2396,2553,2721,2874,3034,3204,3355,3515,3676,3836,3997
7,0,0,0.34967086293901506,0.35438599059808196,0.26,165,326,487,648,808,968,1129,1289,1450,1594,1770,1915,2089,2242,2395,2552,2721,2873,3033,3205,3354,3514,3675,3836,3997
8,0,0,0.3480081384682764,0.35273287193003444,0.27,165,326,487,648,809,969,1130,1290,1451,1593,1771,1915,2090,2242,2394,2551,2720,2872,3032,3206,3353,3514,3675,3836,3997
9,0,0,0.3463666227677468,0.35109652261356505,0.28,166,327,488,649,810,970,1131,1290,1451,1592,1772,1914,2090,2242,2393,2550,2720,2871,3031,3206,3353,3513,3674,3835,3996
10,0,0,0.34476126045042116,0.3494945955731816,0.3,166,327,488,649,810,971,1132,1291,1452,1592,1773,1913,2091,2242,2392,2549,2721,2870,3031,3207,3352,3513,3674,3835,3996
11,0,0,0.34320979587073036,0.34795273771816476,0.31,166,327,489,650,811,971,1133,1292,1453,1591,1774,1912,2092,2241,2392,2548,2721,2869,3030,3208,3351,3512,3673,3835,3996
12,0,0,0.3417229599730429,0.34647311651437834,0.32,166,328,489,650,811,972,1133,1293,1454,1590,1775,1911,2093,2241,2391,2547,2721,2868,3029,3208,3351,3512,3673,3834,3996
13,0,0,0.3403286817432353,0.345088207105362,0.34,166,328,489,651,812,973,1134,1294,1456,1589,1776,1910,2094,2242,2390,2546,2721,2868,3028,3209,3350,3511,3672,3834,3996
14,0,0,0.33908097397010073,0.3438419630840978,0.35,166,328,490,651,813,973,1135,1294,1457,1588,1777,1910,2095,2242,2390,2545,2721,2867,3027,3210,3349,3511,3672,3834,3995
