epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
0,0,0,0.17040666942800156,0.16420096843754206,0.15,264,524,784,1043,1303,1563,1820,2082,2340,2601,2861,3119,3379,3639,3898
1,0,0,0.16732859607010056,0.1609323931318947,0.16,264,524,784,1044,1304,1564,1820,2083,2340,2602,2862,3118,3378,3639,3898
2,0,0,0.16428518509464893,0.15769239685182887,0.17,265,525,785,1045,1305,1565,1819,2084,2340,2603,2863,3117,3377,3639,3898
3,0,0,0.1612830935108423,0.15448763077450492,0.19,265,525,786,1046,1306,1566,1818,2085,2340,2604,2863,3116,3377,3639,3897
4,0,0,0.1583388770433793,0.15133515911267417,0.2,265,526,786,1046,1306,1567,1818,2086,2341,2605,2864,3116,3376,3639,3897
5,0,0,0.15547057299287964,0.14824093176067374,0.21,265,526,787,1047,1307,1568,1817,2087,2341,2605,2865,3115,3375,3638,3897
6,0,0,0.15268782738085646,0.1452250453338841,0.22,266,526,787,1048,1308,1569,1816,2088,2341,2606,2866,3115,3375,3638,3896
7,0,0,0.14999542080326833,0.1422959893683807,0.24,266,527,788,1048,1309,1569,1816,2089,2341,2607,2867,3114,3374,3638,3896
8,0,0,0.14740464102194667,0.13947176261116626,0.25,266,527,788,1049,1310,1570,1815,2090,2341,2607,2868,3114,3373,3637,3896
9,0,0,0.14493459404092107,0.13676946925388292,0.26,266,528,788,1050,1311,1571,1814,2091,2341,2608,2869,3113,3373,3637,3896
10,0,0,0.14260538702786973,0.134210028681439,0.27,267,528,788,1051,1311,1572,1813,2092,2340,2609,2870,3113,3372,3637,3895
11,0,0,0.14043459983160345,0.13181588055665083,0.29,267,529,788,1051,1312,1573,1812,2093,2340,2610,2870,3112,3372,3636,3895
12,0,0,0.13842858881072764,0.12958815141620655,0.3,267,529,788,1052,1313,1574,1811,2094,2340,2611,2871,3112,3371,3636,3895
13,0.021225757423490532,0.01119893285010476,0.1365818428115712,0.12751628970354006,0.31,267,529,788,1053,1314,1574,1810,2095,2340,2611,2872,3111,3371,3636,3894
14,0.045167761329472866,0.040519577149000785,0.13490101329942153,0.12561146371421372,0.32,267,530,787,1053,1315,1575,1809,2096,2340,2612,2873,3111,3371,3635,3894
15,0.06630080631520818,0.06664789425580431,0.13339980084237812,0.12388935124804172,0.33,268,530,787,1054,1315,1575,1808,2097,2340,2613,2874,3110,3370,3635,3894
16,0.0844941770045522,0.08937271038408279,0.13209374263683088,0.122371854276282,0.35,268,531,787,1054,1316,1576,1807,2098,2340,2614,2874,3110,3370,3634,3894
17,0.09970224651672221,0.10865959905480105,0.13099200374144232,0.12106901731485702,0.36,268,531,786,1055,1317,1577,1806,2099,2340,2614,2875,3110,3370,3634,3893
18,0.11199172310831629,0.12444468586304802,0.13009487851826546,0.11999219888920173,0.37,268,532,786,1056,1318,1577,1806,2100,2340,2615,2876,3109,3369,3633,3893
19,0.12147776980266567,0.13694770154564506,0.1293981515629852,0.11913236214172826,0.38,269,532,785,1056,1318,1578,1805,2101,2340,2616,2876,3109,3369,3633,3893
20,0.1284116367343895,0.14636156903583164,0.12888649586835893,0.11848085671732017,0.39,269,533,785,1057,1319,1578,1804,2102,2340,2617,2877,3108,3368,3632,3892
21,0.13316075557471463,0.15310295277508457,0.12853487299638813,0.1180120941137957,0.41,269,533,784,1057,1320,1579,1803,2102,2340,2618,2877,3108,3368,3632,3892
22,0.13611818806762999,0.1575694695781017,0.12831542413652672,0.11770048317501154,0.42,269,533,783,1058,1320,1579,1803,2103,2340,2618,2877,3107,3367,3631,3892
23,0.13764816613677744,0.16022909949298692,0.12820174140346294,0.1175145473187351,0.43,269,534,783,1058,1321,1580,1802,2104,2340,2619,2878,3106,3367,3631,3892
24,0.1381637190331797,0.16149561814097813,0.12816342266170697,0.11742589464623436,0.44,270,534,782,1058,1322,1580,1802,2105,2340,2620,2878,3105,3367,3630,3891
25,0.13803275303502838,0.161919746847366,0.12817315237684593,0.11739619269255386,0.45,270,535,781,1059,1322,1581,1801,2105,2340,2621,2878,3105,3366,3630,3891
26,0.13760920822249756,0.1618071927366348,0.12820464717372798,0.11740407402072127,0.46,270,535,781,1059,1323,1582,1801,2106,2340,2622,2878,3104,3366,3629,3891
27,0.13719706590969438,0.16149728652058193,0.12823526998797655,0.11742577964447955,0.47,270,535,780,1059,1323,1582,1801,2106,2340,2622,2878,3103,3366,3629,3891
28,0.13704027768184202,0.1613047423186491,0.12824691868309587,0.11743925391121324,0.49,270,536,779,1059,1324,1583,1801,2107,2339,2623,2878,3102,3365,3628,3890
29,0.13733158441610271,0.16148262454334772,0.12822527624912294,0.11742680672512855,0.5,271,536,778,1059,1324,1584,1801,2107,2339,2624,2878,3101,3365,3627,3890
30,0.1381551351780883,0.1622089582738825,0.12816405486130394,0.11737593362490743,0.51,271,536,777,1059,1325,1584,1801,2108,2339,2625,2878,3100,3365,3627,3890
31,0.13948425948552445,0.16340009017503343,0.12806519764208749,0.11729246842509512,0.52,271,537,777,1059,1325,1585,1802,2108,2339,2626,2878,3099,3364,3626,3890
32,0.1411793077996969,0.16487554224305256,0.12793899822569163,0.11718899408023799,0.53,271,537,776,1059,1326,1586,1802,2108,2339,2626,2877,3098,3364,3626,3889
33,0.14296400989591296,0.16636274484502123,0.1278059921962905,0.11708459309440976,0.54,272,537,775,1059,1326,1587,1803,2109,2339,2627,2877,3097,3364,3625,3889
34,0.14456582113973204,0.16757944087222287,0.12768649507538854,0.1169991250759407,0.55,272,538,774,1059,1327,1587,1803,2109,2339,2628,2877,3095,3364,3624,3889
35,0.14579709947048713,0.16832130030236703,0.12759458171761198,0.11694697890125562,0.57,272,538,773,1059,1327,1588,1804,2109,2339,2629,2877,3094,3364,3624,3889
36,0.14661853009239711,0.16860994154623077,0.12753320362134238,0.11692668182655279,0.58,272,538,773,1059,1327,1589,1804,2110,2338,2630,2876,3093,3364,3623,3888
37,0.14710432428301778,0.16858076798150878,0.12749690458803734,0.11692873279948704,0.59,272,539,772,1058,1328,1590,1805,2110,2338,2631,2876,3092,3364,3623,3888
38,0.14741379496190432,0.16840593951731175,0.12747377591092465,0.11694102593564705,0.6,273,539,771,1058,1328,1590,1805,2110,2338,2631,2876,3091,3363,3622,3888
