epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
0,0,0,0.258388771112761,0.2585053814414545,0.15,138,272,407,541,675,809,943,1077,1209,1345,1477,1611,1747,1879,2015,2149,2283,2417,2549,2685,2817,2951,3085,3221,3353,3489,3622,3756,3890,4024
1,0,0,0.25509551370186967,0.2552028853295561,0.16,138,272,407,541,675,809,944,1078,1208,1346,1476,1610,1748,1878,2016,2150,2283,2418,2548,2686,2816,2950,3084,3222,3353,3489,3621,3757,3889,4024
2,0,0,0.2518226522281893,0.2519211564002021,0.18,139,271,407,542,676,810,944,1078,1208,1347,1475,1610,1749,1877,2017,2151,2282,2419,2547,2686,2815,2949,3084,3222,3352,3490,3621,3757,3889,4023
3,0,0,0.24857045280869097,0.24866401314779119,0.19,139,271,408,542,676,811,945,1079,1207,1348,1475,1610,1750,1876,2018,2151,2281,2420,2546,2686,2815,2949,3083,3223,3351,3490,3620,3758,3889,4023
4,0,0,0.24533456684894983,0.2454236914488006,0.21,139,271,408,543,677,811,946,1080,1206,1348,1474,1610,1751,1875,2019,2152,2281,2421,2545,2686,2814,2948,3082,3224,3351,3491,3620,3758,3889,4023
5,0,0,0.2421070165109991,0.242192222180014,0.22,139,271,408,543,678,812,946,1081,1206,1349,1473,1611,1752,1874,2020,2153,2280,2421,2544,2686,2813,2947,3081,3224,3350,3492,3619,3758,3888,4023
6,0,0,0.2388794222900961,0.23895879472030046,0.24,139,271,409,543,678,813,947,1082,1205,1350,1472,1611,1753,1873,2021,2153,2279,2420,2543,2685,2812,2946,3080,3225,3349,3492,3619,3759,3888,4023
7,0,0,0.23563399720152625,0.23570679728448227,0.25,139,270,409,544,679,813,948,1082,1205,1351,1471,1612,1753,1872,2022,2154,2279,2420,2543,2685,2811,2945,3080,3225,3349,3493,3618,3759,3888,4023
8,0,0,0.2323506029628107,0.23241792402996478,0.27,139,270,409,544,679,814,948,1083,1204,1352,1471,1613,1754,1871,2023,2155,2278,2419,2543,2685,2810,2944,3079,3225,3348,3493,3618,3760,3887,4022
9,0,0,0.22901801775499372,0.22907883774493185,0.28,140,270,410,545,680,815,949,1084,1203,1353,1470,1613,1755,1870,2024,2155,2278,2419,2544,2685,2809,2944,3078,3225,3348,3494,3617,3760,3887,4022
