epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
0,0,0,0.26078357439508043,0.2611352051630302,0.15,138,272,406,540,674,808,943,1075,1211,1343,1479,1613,1745,1881,2015,2149,2281,2415,2551,2685,2817,2951,3085,3219,3353,3489,3622,3756,3890,4024
1,0,0,0.25259437574832705,0.2529598350674066,0.17,138,273,406,539,673,807,944,1075,1212,1342,1480,1614,1745,1882,2015,2150,2281,2414,2552,2686,2816,2950,3084,3219,3353,3489,3621,3755,3891,4024
2,0,0,0.24484811125317588,0.2452369336653729,0.18,139,273,405,539,673,806,944,1074,1213,1342,1481,1614,1745,1883,2015,2151,2282,2413,2552,2686,2816,2949,3084,3218,3352,3490,3621,3755,3891,4024
3,0,0,0.23767860999623447,0.23810505997531395,0.19,139,273,406,539,673,806,945,1073,1213,1341,1481,1614,1745,1884,2014,2151,2282,2412,2551,2686,2815,2949,3083,3217,3352,3490,3620,3754,3891,4023
4,0,0,0.23086728374534315,0.23132356427253303,0.21,139,273,406,539,673,805,946,1073,1214,1340,1481,1613,1745,1885,2014,2152,2282,2411,2551,2686,2814,2948,3082,3216,3351,3491,3620,3754,3891,4023
5,0,0,0.22437084635128166,0.224853714436496,0.22,139,274,406,540,673,805,946,1072,1215,1339,1481,1613,1745,1886,2013,2153,2282,2411,2550,2685,2814,2948,3081,3216,3351,3491,3619,3754,3891,4023
6,0,0,0.21813672815725926,0.21865345322948054,0.24,139,274,406,540,674,804,947,1072,1215,1339,1481,1613,1745,1887,2012,2153,2282,2411,2549,2685,2813,2947,3080,3216,3350,3492,3619,3753,3891,4023
7,0,0,0.21210704753013257,0.2126654562824757,0.25,139,274,407,540,674,804,948,1071,1216,1338,1482,1613,1745,1888,2011,2154,2282,2411,2548,2684,2813,2947,3080,3215,3350,3492,3619,3753,3891,4023
8,0,0,0.20626267336431295,0.20686213765970973,0.27,139,274,407,541,675,803,949,1071,1216,1337,1482,1613,1745,1890,2010,2155,2282,2411,2547,2684,2813,2946,3079,3215,3350,3493,3618,3753,3891,4023
9,0,0,0.200606496067516,0.2012465070042256,0.28,140,275,407,541,675,802,949,1071,1217,1336,1483,1613,1745,1891,2009,2155,2282,2411,2546,2683,2812,2946,3078,3215,3350,3493,3618,3752,3891,4022
