epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
0,0,0,0.1726905913744147,0.17603717293637494,0.15,138,272,407,540,674,809,941,1077,1209,1345,1477,1611,1747,1879,2013,2147,2283,2415,2549,2683,2819,2953,3087,3221,3353,3489,3622,3756,3890,4024
1,0,0,0.16822744010377852,0.17161767293052424,0.16,138,273,407,539,673,809,941,1078,1208,1346,1476,1610,1748,1878,2012,2146,2283,2414,2548,2682,2820,2954,3088,3222,3353,3489,3621,3755,3891,4024
2,0,0,0.16413479869548095,0.1675684561529902,0.17,139,273,407,539,673,810,941,1079,1208,1347,1475,1610,1749,1877,2011,2146,2282,2413,2547,2682,2820,2955,3088,3222,3352,3490,3621,3755,3891,4024
3,0,0,0.16042692873588812,0.1639004088271013,0.19,139,273,408,538,672,811,941,1079,1207,1348,1475,1610,1750,1876,2010,2145,2282,2412,2546,2681,2821,2956,3089,3223,3351,3490,3620,3754,3891,4023
4,0,0,0.15710251220783328,0.16061184791236918,0.21,139,273,408,538,671,811,942,1080,1206,1349,1474,1610,1751,1875,2009,2144,2281,2411,2545,2680,2821,2956,3090,3224,3351,3490,3620,3754,3891,4023
5,0,0,0.1541470995827505,0.15768869968710905,0.22,139,274,408,538,671,812,942,1081,1206,1350,1473,1610,1752,1874,2008,2144,2281,2410,2544,2679,2822,2957,3091,3224,3350,3490,3619,3754,3892,4023
6,0,0,0.15153754707291012,0.15510762556235963,0.24,139,274,409,537,670,813,943,1082,1206,1351,1472,1610,1753,1874,2007,2145,2281,2410,2543,2678,2823,2958,3091,3224,3349,3490,3619,3753,3892,4023
7,0,0,0.1492528169999499,0.15284193329832124,0.25,139,274,409,537,670,813,944,1083,1205,1352,1472,1610,1753,1873,2006,2145,2280,2409,2542,2677,2823,2959,3092,3225,3349,3489,3618,3753,3892,4023
8,0,0,0.1472720331978317,0.15087359150534863,0.26,139,275,409,537,670,814,944,1083,1205,1352,1471,1611,1754,1873,2005,2145,2280,2408,2541,2676,2824,2960,3093,3225,3348,3489,3617,3753,3892,4022
9,0,0,0.1455669730843497,0.14917357420001004,0.28,140,275,410,537,669,815,945,1084,1205,1353,1470,1611,1755,1873,2004,2146,2279,2407,2541,2675,2824,2960,3093,3225,3347,3488,3617,3752,3892,4022
10,0,0,0.14410717066799847,0.14771369089284245,0.29,140,275,410,537,669,815,946,1085,1206,1354,1470,1611,1755,1872,2003,2146,2279,2406,2540,2674,2825,2961,3094,3224,3347,3488,3616,3752,3892,4022
11,0,0,0.14286288474456116,0.14646486152377175,0.31,140,275,411,537,669,816,946,1086,1206,1355,1469,1612,1756,1872,2002,2147,2278,2405,2539,2673,2825,2961,3094,3224,3346,3487,3616,3751,3892,4022
12,0,0,0.1418111499715392,0.14540483684045752,0.32,140,276,411,538,668,816,947,1087,1206,1356,1469,1612,1757,1872,2001,2148,2278,2404,2538,2672,2825,2962,3095,3224,3345,3487,3615,3751,3892,4022
13,0,0,0.14093417380482745,0.14451664773531922,0.33,140,276,411,538,668,817,948,1087,1207,1357,1469,1612,1758,1873,2001,2148,2277,2403,2537,2671,2825,2962,3095,3223,3345,3486,3615,3751,3892,4022
14,0,0,0.14021398826473114,0.14378277829922295,0.35,140,276,412,538,668,818,949,1088,1207,1358,1468,1612,1758,1873,2000,2149,2277,2403,2536,2670,2825,2963,3095,3223,3344,3486,3614,3750,3892,4021
15,0,0,0.13963458519369926,0.1431879692361337,0.36,140,276,412,539,668,818,949,1089,1208,1359,1468,1613,1759,1873,1999,2149,2276,2402,2536,2669,2825,2963,3096,3222,3343,3485,3614,3750,3892,4021
16,0,0,0.1391817042750409,0.14271771769633695,0.37,140,277,412,539,668,819,950,1090,1208,1360,1468,1613,1759,1873,1999,2150,2276,2401,2535,2668,2825,2963,3096,3222,3343,3484,3613,3750,3892,4021
17,0,0,0.13884111607680732,0.1423570996943074,0.39,141,277,413,539,668,820,951,1090,1209,1361,1468,1613,1760,1874,1999,2150,2276,2400,2534,2667,2825,2964,3096,3221,3342,3484,3613,3749,3892,4021
18,0,0,0.1385971929365513,0.14209278667325592,0.4,141,277,413,540,668,820,952,1091,1209,1362,1468,1614,1761,1874,1999,2151,2275,2399,2533,2666,2825,2964,3096,3221,3341,3483,3612,3749,3892,4021
19,0,0,0.13843395750667029,0.14190901559622618,0.41,141,278,414,540,668,821,953,1092,1210,1363,1468,1614,1761,1874,1999,2151,2275,2399,2532,2665,2825,2964,3096,3220,3341,3482,3612,3749,3891,4021
20,0,0,0.13833653508664415,0.1417912692283402,0.43,141,278,414,541,668,821,954,1093,1211,1364,1468,1615,1762,1875,1999,2152,2275,2398,2531,2664,2824,2965,3096,3219,3340,3482,3611,3748,3891,4020
