epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25
0,0,0,0.20870236951264726,0.20871475688874475,0.15,164,324,484,644,802,964,1123,1281,1443,1601,1763,1922,2082,2242,2402,2561,2721,2881,3039,3200,3360,3518,3678,3838,3998
1,0,0,0.20125280067319506,0.2012579742919063,0.16,164,324,484,644,802,964,1124,1281,1444,1600,1763,1923,2083,2242,2403,2562,2722,2882,3038,3201,3360,3518,3678,3838,3998
2,0,0,0.19392865119967317,0.19393196482601177,0.18,164,325,485,645,801,965,1125,1280,1445,1599,1763,1924,2084,2243,2404,2563,2722,2882,3037,3202,3360,3517,3677,3837,3998
3,0,0,0.1868234189397822,0.18683410656394972,0.19,165,325,485,645,801,966,1126,1279,1445,1598,1763,1925,2085,2242,2405,2564,2722,2883,3037,3202,3360,3517,3677,3837,3997
4,0,0,0.18006352801957992,0.18006952765871065,0.21,165,325,485,646,800,966,1127,1279,1446,1597,1762,1926,2086,2242,2406,2565,2723,2883,3036,3203,3360,3516,3676,3837,3997
5,0,0,0.17381056150365676,0.17380383139594194,0.22,165,325,486,646,799,967,1127,1279,1447,1596,1762,1926,2087,2242,2406,2565,2723,2884,3035,3204,3360,3516,3676,3837,3997
6,0,0,0.1682346479410668,0.16822162710681318,0.24,165,326,486,647,799,968,1128,1279,1448,1596,1762,1927,2087,2242,2406,2565,2723,2885,3034,3204,3360,3515,3676,3836,3997
7,0,0,0.1633579931652236,0.1633269989681376,0.25,165,326,487,647,798,968,1129,1280,1449,1595,1762,1928,2088,2241,2406,2565,2723,2886,3033,3205,3360,3515,3675,3836,3997
8,0,0,0.15918981484803282,0.15913625721469027,0.26,165,326,487,648,798,969,1130,1280,1450,1595,1763,1928,2089,2241,2406,2565,2723,2886,3033,3205,3360,3514,3675,3836,3997
9,0,0,0.15580249718960543,0.15573101877197731,0.28,166,326,487,648,797,970,1131,1281,1451,1595,1763,1929,2090,2241,2405,2565,2723,2887,3032,3206,3360,3514,3674,3835,3996
