epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25
0,0,0,0.1390286945657781,0.14239169042090943,0.15,164,324,484,643,802,964,1122,1281,1441,1601,1763,1922,2082,2242,2402,2559,2719,2879,3039,3199,3359,3518,3678,3838,3998
1,0,0,0.1362560548989963,0.13956998075012872,0.17,164,324,484,642,802,964,1121,1281,1440,1600,1764,1923,2083,2242,2403,2559,2718,2878,3038,3198,3358,3518,3678,3838,3998
2,0.010971700785399996,0.009822372557024672,0.13547487490358365,0.1387114266956569,0.18,164,325,485,642,801,965,1121,1280,1440,1599,1764,1924,2084,2243,2404,2559,2718,2877,3037,3197,3357,3518,3677,3838,3998
3,0.0020854786222781474,0.0028146184892806625,0.13608212067662748,0.13920142247893777,0.2,165,325,485,641,800,966,1122,1279,1440,1599,1765,1925,2085,2243,2404,2558,2717,2876,3036,3196,3357,3517,3677,3837,3997
4,0,0,0.13643634785258746,0.13946686124067603,0.21,165,325,486,641,800,966,1122,1279,1440,1599,1765,1926,2085,2243,2404,2558,2717,2876,3035,3196,3356,3518,3677,3837,3997
5,0.0037210814006836124,0.006340146212498787,0.13597055477250022,0.13895512249976918,0.23,165,326,486,641,799,967,1123,1278,1440,1599,1765,1926,2086,2242,2404,2559,2717,2875,3035,3195,3355,3518,3676,3837,3997
6,0.018265295143310323,0.020846927127896042,0.13497441468801696,0.1379370630107849,0.24,165,326,486,641,799,968,1124,1278,1441,1600,1766,1927,2087,2242,2403,2559,2716,2874,3034,3194,3355,3518,3676,3836,3997
7,0.03415940513920501,0.036587426334163564,0.1338773630937191,0.13682386580831277,0.25,165,326,487,640,798,969,1125,1278,1441,1600,1766,1927,2088,2242,2403,2560,2716,2873,3033,3194,3354,3519,3675,3836,3997
8,0.0469443692361593,0.04922867660374319,0.13298832950935716,0.13592324428787336,0.27,165,326,487,640,798,969,1125,1278,1442,1601,1766,1927,2089,2242,2402,2560,2716,2872,3032,3193,3353,3519,3675,3836,3997
9,0.05547204071284184,0.05755027533863222,0.13239201431283795,0.13532710934768655,0.28,166,327,488,640,797,970,1126,1278,1443,1602,1765,1928,2090,2242,2402,2561,2716,2872,3031,3192,3353,3520,3674,3836,3996
10,0.06098278150031777,0.06302478885234375,0.1320052366757759,0.13493349152318646,0.29,166,327,488,640,797,971,1127,1278,1444,1602,1765,1928,2091,2242,2401,2562,2715,2871,3030,3191,3352,3520,3674,3835,3996
11,0.06559198958353885,0.06771247272614633,0.13168087069586104,0.13459552866369612,0.31,166,327,489,640,796,971,1128,1278,1444,1603,1764,1929,2092,2242,2401,2562,2715,2870,3029,3191,3352,3520,3673,3835,3996
12,0.07103938129473109,0.07317349824267105,0.13129646693525693,0.13420074358759346,0.32,166,328,489,640,796,972,1129,1278,1445,1603,1764,1929,2093,2243,2400,2563,2715,2869,3029,3190,3351,3521,3673,3835,3996
13,0.07797184417775593,0.08016090862948921,0.13080565218081894,0.13369390486729252,0.33,166,328,489,640,795,973,1129,1278,1446,1604,1763,1930,2094,2243,2400,2563,2715,2868,3028,3189,3350,3521,3673,3834,3996
14,0.08623290308531728,0.08859084166034337,0.13021834493930654,0.133079869753696,0.35,166,328,490,640,794,973,1130,1278,1446,1604,1762,1930,2095,2243,2399,2564,2714,2867,3027,3189,3350,3521,3672,3834,3995
15,0.09496523041997162,0.09767072613663907,0.12959464092330142,0.1324153108010737,0.36,167,329,490,639,794,974,1131,1278,1447,1603,1761,1930,2096,2243,2399,2564,2714,2866,3026,3188,3349,3521,3672,3834,3995
16,0.10303261867753355,0.10621712848143561,0.1290157459956541,0.1317867399184372,0.37,167,329,490,639,793,974,1132,1278,1448,1603,1761,1931,2097,2242,2398,2565,2714,2865,3025,3187,3349,3521,3671,3833,3995
17,0.1095157600294957,0.1133125755810509,0.1285486535412622,0.1312625850592936,0.39,167,329,491,639,793,975,1133,1278,1449,1603,1760,1931,2098,2242,2398,2566,2714,2865,3024,3187,3348,3521,3671,3833,3995
18,0.11402832532769624,0.11856577498659027,0.1282225307397163,0.1308731740821433,0.4,167,329,491,638,792,975,1134,1277,1449,1603,1759,1932,2099,2242,2398,2566,2713,2864,3023,3186,3347,3521,3671,3833,3995
19,0.11695554206103453,0.12216538383322895,0.1280105277161426,0.1306056723258644,0.41,167,330,491,638,792,976,1135,1277,1450,1603,1758,1932,2100,2242,2397,2567,2713,2863,3022,3185,3347,3521,3670,3832,3994
20,0.11922973513289115,0.12498837237708693,0.1278455836351776,0.13039550124159274,0.43,167,330,492,638,791,977,1135,1277,1451,1603,1758,1933,2101,2242,2397,2568,2713,2862,3021,3185,3346,3521,3670,3832,3994
21,0.12172165572230409,0.1278824321605141,0.12766459714384107,0.13017968975360858,0.44,167,330,492,638,791,977,1136,1277,1452,1603,1757,1933,2102,2242,2396,2569,2713,2861,3021,3184,3346,3521,3670,3832,3994
22,0.12484899552691242,0.13121987132950486,0.12743710916224438,0.12993035127673097,0.45,168,331,492,638,790,978,1137,1277,1453,1603,1756,1934,2103,2242,2396,2570,2712,2860,3020,3183,3345,3521,3669,3831,3994
23,0.12854112215265623,0.13497556681944745,0.1271680040437078,0.12964921035605206,0.47,168,331,493,638,790,978,1138,1278,1453,1603,1756,1934,2105,2242,2395,2571,2712,2859,3019,3182,3344,3521,3669,3831,3994
24,0.1323727035720479,0.13871749903636577,0.12688813379973277,0.12936848792212619,0.48,168,331,493,638,789,979,1139,1278,1454,1604,1755,1935,2106,2242,2394,2572,2712,2858,3018,3182,3344,3521,3669,3831,3993
25,0.13596475841453148,0.14213349611269255,0.12662519503330827,0.12911168259330433,0.49,168,332,494,637,789,979,1139,1278,1455,1604,1755,1935,2107,2242,2394,2573,2711,2857,3017,3181,3343,3521,3668,3831,3993
26,0.13904549165403457,0.14501077812335506,0.12639926255697978,0.1288949860362103,0.51,168,332,494,637,788,980,1140,1278,1456,1605,1754,1936,2108,2242,2393,2574,2711,2857,3016,3180,3343,3520,3668,3830,3993
27,0.1415657312100378,0.14737681517897083,0.12621411393045995,0.12871650978958074,0.52,168,332,494,637,788,980,1141,1278,1457,1605,1754,1936,2109,2242,2393,2575,2711,2856,3015,3179,3342,3520,3667,3830,3993
28,0.1436402127606079,0.14935247664972262,0.12606151437019475,0.12856730057011223,0.53,169,333,495,637,787,981,1142,1279,1458,1606,1754,1937,2110,2242,2392,2576,2710,2855,3015,3179,3342,3520,3667,3830,3993
29,0.14547788891987923,0.15116504331255964,0.12592618511618103,0.1284302462666549,0.54,169,333,495,637,787,981,1143,1279,1459,1606,1753,1937,2111,2242,2392,2578,2710,2854,3014,3178,3341,3519,3667,3829,3992
30,0.1472870255070471,0.15301645787243223,0.12579281291769,0.1282901054838456,0.56,169,334,496,637,786,982,1143,1279,1459,1607,1753,1937,2112,2242,2392,2579,2710,2853,3013,3177,3341,3519,3666,3829,3992
