epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25
0,0,0,0.1392496992104533,0.12747983974128024,0.15,164,323,484,644,804,962,1123,1283,1443,1603,1763,1922,2082,2240,2400,2559,2721,2879,3041,3199,3359,3518,3678,3839,3998
1,0,0,0.13789574259698195,0.12586624283051623,0.16,164,323,484,644,804,961,1124,1284,1444,1604,1764,1923,2083,2239,2399,2558,2722,2878,3041,3198,3358,3518,3678,3839,3998
2,0,0,0.1370447631488816,0.12480609352740624,0.18,164,323,485,645,805,961,1125,1285,1445,1605,1764,1924,2084,2238,2398,2557,2722,2877,3042,3197,3358,3517,3677,3839,3998
3,0.003443371286433239,0.00734198382260598,0.1366007772722548,0.12422204073259865,0.19,165,323,485,645,806,961,1126,1286,1446,1606,1765,1925,2085,2237,2397,2556,2722,2876,3043,3196,3357,3517,3677,3839,3997
4,0.006489714357419074,0.012102602865070922,0.13639182785758872,0.12392380985648926,0.21,165,323,486,646,806,961,1127,1286,1446,1607,1766,1925,2086,2237,2396,2555,2722,2875,3044,3196,3357,3516,3676,3839,3997
5,0.008707939211520466,0.015319290270217056,0.13623947879433265,0.12372189381428667,0.22,165,323,486,646,807,962,1127,1287,1447,1608,1767,1926,2087,2236,2395,2554,2721,2874,3045,3195,3356,3516,3676,3838,3997
6,0.01177224479505301,0.01906903304103258,0.13602874888647493,0.12348609447645692,0.23,165,323,486,647,808,962,1128,1288,1448,1609,1768,1926,2088,2236,2394,2553,2721,2874,3045,3194,3356,3515,3676,3838,3997
7,0.016247880573533657,0.02412699645321703,0.1357203678734721,0.12316732339386574,0.25,165,323,487,648,808,962,1129,1289,1449,1610,1769,1927,2089,2235,2394,2552,2721,2873,3046,3193,3355,3514,3675,3838,3997
8,0.021900083429814754,0.030357910247517328,0.13532991029693492,0.12277348361498422,0.26,165,323,487,648,809,962,1130,1290,1450,1611,1770,1928,2090,2235,2393,2551,2720,2872,3047,3193,3354,3514,3675,3838,3997
9,0.02825925087988901,0.03725124008390601,0.1348892557045281,0.12233629241103554,0.28,166,323,488,648,810,962,1131,1291,1451,1612,1771,1928,2091,2234,2392,2550,2720,2871,3048,3192,3354,3513,3674,3837,3996
