epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2
0,0,0,0.21264,0.20397,3.29,1390,2774
1,0,0,0.20893,0.20015,3.29,1389,2775
2,0,0,0.20523,0.19635,3.3,1388,2776
3,0,0,0.20157,0.19258,3.3,1388,2777
4,0,0,0.19794,0.18884,3.32,1387,2778
5,0,0,0.19436,0.18514,3.32,1387,2778
6,0,0,0.19083,0.1815,3.33,1386,2779
7,0,0,0.18735,0.17791,3.35,1385,2779
8,0,0,0.18393,0.17438,3.35,1384,2780
9,0,0,0.18057,0.17089,3.36,1384,2780
10,0,0,0.17726,0.16746,3.36,1383,2781
11,0,0,0.17401,0.1641,3.38,1382,2781
12,0,0,0.17084,0.16081,3.38,1381,2782
13,0,0,0.16777,0.15763,3.39,1380,2782
14,0,0,0.16482,0.15457,3.39,1380,2783
15,0,0,0.16202,0.15167,3.41,1379,2784
16,0,0,0.15938,0.14894,3.41,1378,2784
17,0,0,0.15692,0.14639,3.43,1377,2785
18,0,0,0.15464,0.14404,3.43,1376,2786
19,0,0,0.15255,0.14189,3.44,1375,2786
20,0,0,0.15067,0.13996,3.44,1375,2787
21,0,0,0.14899,0.13824,3.46,1374,2787
22,0,0,0.14751,0.13674,3.46,1373,2788
23,0,0,0.14623,0.13545,3.47,1372,2788
24,0,0,0.14516,0.13438,3.47,1372,2789
25,0,0,0.14428,0.13352,3.49,1371,2790
26,0,0,0.14358,0.13284,3.49,1370,2790
27,0,0,0.14304,0.13235,3.5,1370,2791
28,0,0,0.14266,0.13201,3.5,1369,2791
29,0,0,0.14241,0.13182,3.52,1368,2792
30,0,0,0.14227,0.13174,3.52,1368,2792
31,0,0,0.14223,0.13175,3.54,1368,2793
32,0,0,0.14225,0.13184,3.54,1367,2793
33,0,0,0.14233,0.13197,3.55,1367,2794
34,0,0,0.14243,0.13214,3.55,1367,2794
35,0,0,0.14256,0.13231,3.57,1366,2795
36,0,0,0.14268,0.13247,3.57,1366,2795
37,0,0,0.14278,0.13262,3.58,1366,2795
38,0,0,0.14287,0.13274,3.58,1366,2795
39,0,0,0.14293,0.13282,3.6,1366,2795
40,0,0,0.14295,0.13286,3.6,1365,2795
41,0,0,0.14294,0.13286,3.61,1365,2794
42,0,0,0.14291,0.13283,3.61,1365,2794
43,0,0,0.14284,0.13276,3.63,1365,2794
44,0,0,0.14275,0.13266,3.63,1365,2794
45,0,0,0.14264,0.13254,3.64,1365,2793
46,0,0,0.14252,0.13239,3.64,1365,2793
47,0,0,0.14238,0.13224,3.66,1365,2793
48,0,0,0.14224,0.13208,3.66,1365,2793
49,0,0,0.1421,0.13191,3.68,1365,2793
50,0,0,0.14197,0.13175,3.68,1366,2793
51,0,0,0.14184,0.13159,3.69,1366,2793
52,0,0,0.14171,0.13144,3.71,1366,2793
53,0,0,0.1416,0.13131,3.71,1366,2793
54,0,0,0.1415,0.13118,3.72,1366,2793
55,0,0,0.14141,0.13107,3.72,1366,2793
56,0,0,0.14133,0.13097,3.74,1366,2793
57,0,0,0.14126,0.13088,3.74,1366,2793
58,0,0,0.1412,0.1308,3.75,1366,2793
59,0,0,0.14115,0.13074,3.75,1366,2793
60,0,0,0.1411,0.13068,3.77,1366,2793
61,0,0,0.14106,0.13062,3.77,1365,2793
62,0,0,0.14102,0.13057,3.78,1365,2793
63,0,0,0.14099,0.13053,3.78,1365,2793
64,0,0,0.14095,0.13049,3.8,1365,2793
65,0,0,0.14092,0.13045,3.8,1365,2794
66,0,0,0.14088,0.13041,3.82,1365,2794
67,0,0,0.14085,0.13037,3.82,1365,2794
68,0,0,0.14081,0.13033,3.83,1365,2794
69,0,0,0.14077,0.13029,3.83,1365,2794
70,0,0,0.14073,0.13025,3.85,1365,2794
71,0,0,0.14068,0.13021,3.85,1365,2795
72,0,0,0.14063,0.13016,3.86,1365,2795
73,0,0,0.14059,0.13012,3.88,1365,2795
74,0,0,0.14054,0.13007,3.88,1365,2795
75,0,0,0.14048,0.13003,3.89,1365,2795
76,0,0,0.14043,0.12998,3.9,1365,2795
77,0,0,0.14038,0.12993,3.9,1365,2795
78,0,0,0.14032,0.12989,3.92,1365,2795
79,0,0,0.14027,0.12984,3.92,1365,2795
80,0,0,0.14021,0.12979,3.93,1365,2795
81,0,0,0.14016,0.12975,3.93,1365,2795
82,0,0,0.14011,0.1297,3.95,1365,2795
83,0,0,0.14005,0.12966,3.95,1365,2795
84,0,0,0.14,0.12961,3.96,1365,2795
85,0,0,0.13995,0.12957,3.96,1365,2795
86,0,0,0.13989,0.12952,3.98,1365,2795
87,0,0,0.13984,0.12947,3.98,1365,2795
88,0,0,0.13978,0.12943,3.99,1365,2795
89,0,0,0.13973,0.12938,3.99,1365,2795
90,0,0,0.13968,0.12933,4.01,1365,2794
91,0,0,0.13962,0.12929,4.01,1365,2794
92,0,0,0.13957,0.12924,4.03,1365,2794
93,0,0,0.13951,0.12919,4.03,1365,2794
94,0,0,0.13946,0.12914,4.04,1365,2794
95,0,0,0.1394,0.12909,4.04,1365,2794
96,0,0,0.13935,0.12904,4.06,1365,2794
97,0,0,0.13929,0.12898,4.06,1365,2794
98,0,0,0.13923,0.12893,4.07,1365,2794
99,0,0,0.13918,0.12888,4.09,1365,2794
100,0,0,0.13912,0.12882,4.09,1365,2794
101,0,0,0.13906,0.12876,4.1,1365,2794
102,0,0,0.139,0.12871,4.1,1365,2794
