epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
0,0,0,0.18202,0.18224,0.09,3,6,9,12,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
1,0,0,0.17257,0.17273,0.15,3,6,9,12,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
2,0,0,0.16376,0.16386,0.21,3,6,9,12,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
3,0,0,0.15574,0.15577,0.29,3,6,9,12,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
4,0,0,0.14866,0.14861,0.35,3,6,9,12,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
5,0,0,0.14261,0.14247,0.42,3,6,9,12,16,19,22,25,28,31,34,37,40,43,47,50,53,56,59,62
6,0,0,0.13765,0.13742,0.49,3,6,9,12,16,19,22,25,28,31,34,37,40,43,47,50,53,56,59,62
7,0.03751,0.03548,0.1338,0.13351,0.55,3,6,9,12,16,19,22,25,28,31,34,37,40,43,47,50,53,56,59,62
8,0.07638,0.07547,0.13107,0.13071,0.61,3,6,9,12,16,19,22,25,28,31,34,37,40,43,47,50,53,56,59,62
9,0.0997,0.09973,0.12941,0.12898,0.66,3,6,9,12,16,19,22,25,28,31,34,38,40,43,47,50,53,56,59,62
10,0.10955,0.11039,0.1287,0.12822,0.71,3,6,9,13,16,19,22,25,28,31,34,38,40,43,47,50,53,56,59,62
11,0.1085,0.10998,0.12877,0.12825,0.78,3,6,9,13,16,19,22,25,28,31,34,38,40,43,47,50,53,56,59,62
12,0.09956,0.10156,0.12942,0.12885,0.85,3,6,9,13,16,19,22,25,28,31,34,38,40,43,47,50,53,56,59,62
13,0.08601,0.08843,0.13039,0.12979,0.91,3,6,10,13,16,19,22,25,28,31,34,38,40,43,47,50,53,56,59,62
14,0.0711,0.07379,0.13145,0.13083,0.98,3,6,10,13,16,19,22,25,28,31,34,38,40,43,47,50,53,56,59,62
15,0.05764,0.06052,0.13239,0.13176,1.05,3,6,10,13,16,19,22,25,28,31,34,37,40,43,47,50,53,56,59,62
