epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
0,0,0,0.50124,0.50031,0.08,6,12,18,24,30,36,42,48,53,59
1,0,0,0.4946,0.49366,0.11,6,12,18,24,30,36,42,48,53,59
2,0,0,0.48793,0.48699,0.14,6,12,18,24,30,36,42,48,53,59
3,0,0,0.48126,0.4803,0.17,6,12,18,24,30,36,42,48,53,59
4,0,0,0.47457,0.4736,0.2,6,12,18,24,30,36,42,48,53,59
5,0,0,0.46789,0.4669,0.23,6,12,18,24,30,36,42,48,53,59
6,0,0,0.4612,0.46019,0.26,6,12,18,24,30,36,42,48,53,59
7,0,0,0.4545,0.45349,0.29,6,12,18,24,30,36,42,48,53,59
8,0,0,0.4478,0.44677,0.32,6,12,18,24,30,36,42,48,53,59
9,0,0,0.4411,0.44005,0.36,6,12,18,24,30,36,42,48,53,59
10,0,0,0.43438,0.43333,0.39,6,12,18,24,30,35,42,48,53,59
11,0,0,0.42766,0.4266,0.41,6,12,18,24,30,35,42,48,53,59
12,0,0,0.42092,0.41986,0.44,6,12,18,24,30,35,42,48,53,59
13,0,0,0.41418,0.41311,0.47,6,12,18,24,30,35,42,48,53,59
14,0,0,0.40743,0.40634,0.5,6,12,18,24,30,35,42,48,53,59
15,0,0,0.40067,0.39956,0.53,6,12,18,24,30,35,42,48,53,59
16,0,0,0.39389,0.39277,0.55,6,12,18,24,30,35,42,48,53,59
17,0,0,0.38711,0.38598,0.59,6,12,18,24,30,35,42,48,53,59
18,0,0,0.38032,0.37918,0.62,6,12,18,24,30,35,42,48,53,59
19,0,0,0.37354,0.37239,0.65,6,12,18,24,30,35,42,48,53,59
20,0,0,0.36679,0.36564,0.69,6,12,18,24,30,35,42,48,53,59
21,0,0,0.3601,0.35894,0.71,6,12,18,24,30,35,42,48,53,59
22,0,0,0.35348,0.35231,0.74,6,12,18,23,30,35,42,48,53,59
23,0,0,0.34694,0.34576,0.77,6,12,18,23,30,35,42,48,53,59
24,0,0,0.34046,0.33929,0.79,6,12,18,23,30,35,42,48,53,59
25,0,0,0.33405,0.33287,0.82,6,12,18,23,30,35,42,48,53,59
26,0,0,0.32769,0.32651,0.84,6,12,18,23,30,35,42,48,53,59
