epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2
0,0,0,0.24582,0.19569,1.85,712,1420
1,0,0,0.24405,0.19335,1.86,712,1419
2,0,0,0.24228,0.19102,1.86,713,1419
3,0,0,0.24053,0.1887,1.87,713,1419
4,0,0,0.2388,0.18638,1.88,714,1418
5,0,0,0.23708,0.18407,1.89,714,1418
6,0,0,0.23539,0.18177,1.9,715,1417
7,0,0,0.2337,0.17948,1.91,715,1417
8,0,0,0.23204,0.1772,1.91,715,1416
9,0,0,0.2304,0.17494,1.92,716,1416
10,0,0,0.22878,0.17268,1.93,716,1415
11,0,0,0.22717,0.17044,1.94,717,1415
12,0,0,0.22559,0.16822,1.95,717,1414
13,0,0,0.22403,0.16601,1.95,718,1414
14,0,0,0.2225,0.16381,1.96,718,1413
15,0,0,0.22098,0.16163,1.97,718,1413
16,0,0,0.21949,0.15947,1.98,719,1412
17,0,0,0.21802,0.15733,1.99,719,1412
18,0,0,0.21658,0.15521,2.0,720,1412
19,0,0,0.21516,0.1531,2.01,720,1412
20,0,0,0.21376,0.15102,2.01,721,1412
21,0,0,0.21239,0.14895,2.02,721,1412
22,0,0,0.21104,0.14691,2.03,721,1412
23,0,0,0.20972,0.14488,2.04,722,1413
24,0,0,0.20842,0.14288,2.05,722,1413
25,0,0,0.20715,0.14091,2.06,723,1413
26,0,0,0.20591,0.13895,2.07,723,1413
27,0,0,0.20469,0.13702,2.08,724,1413
28,0,0,0.2035,0.13512,2.08,724,1414
29,0,0,0.20233,0.13323,2.09,724,1414
30,0,0,0.20119,0.13138,2.1,725,1414
31,0,0,0.20007,0.12955,2.11,725,1414
32,0,0,0.19898,0.12774,2.12,726,1414
33,0,0,0.19792,0.12596,2.13,726,1413
34,0,0,0.19688,0.12421,2.13,726,1413
35,0,0,0.19587,0.12248,2.14,727,1413
36,0,0,0.19488,0.12078,2.15,727,1413
37,0,0,0.19392,0.11911,2.16,728,1413
38,0,0,0.19298,0.11747,2.16,728,1413
39,0,0,0.19207,0.11586,2.17,729,1413
40,0,0,0.19119,0.11427,2.18,729,1413
41,0,0,0.19032,0.11271,2.19,730,1413
42,0,0,0.18949,0.11119,2.19,730,1413
43,0,0,0.18867,0.10969,2.2,731,1413
44,0,0,0.18788,0.10822,2.21,731,1413
45,0,0,0.18712,0.10678,2.22,731,1413
46,0,0,0.18637,0.10537,2.22,732,1413
47,0,0,0.18565,0.10399,2.23,732,1413
48,0,0,0.18495,0.10264,2.24,733,1413
49,0,0,0.18428,0.10132,2.25,733,1413
50,0,0,0.18362,0.10003,2.25,733,1413
51,0,0,0.18299,0.09877,2.26,734,1413
52,0,0,0.18238,0.09754,2.27,734,1413
53,0,0,0.18179,0.09634,2.28,734,1413
54,0,0,0.18121,0.09517,2.29,735,1413
55,0,0,0.18066,0.09404,2.29,735,1413
56,0,0,0.18013,0.09293,2.3,735,1413
57,0,0,0.17962,0.09185,2.31,736,1413
58,0,0,0.17912,0.0908,2.32,736,1413
59,0,0,0.17864,0.08978,2.32,736,1413
60,0,0,0.17819,0.08879,2.33,737,1413
61,0,0,0.17774,0.08783,2.34,737,1413
62,0,0,0.17732,0.0869,2.35,737,1413
63,0,0,0.17691,0.08599,2.35,738,1413
64,0,0,0.17651,0.08512,2.36,738,1413
65,0,0,0.17613,0.08427,2.37,738,1413
66,0,0,0.17577,0.08345,2.37,739,1413
67,0,0,0.17542,0.08266,2.38,739,1413
68,0,0,0.17509,0.08189,2.39,740,1413
69,0,0,0.17476,0.08116,2.4,740,1413
70,0,0,0.17446,0.08044,2.41,740,1413
71,0,0,0.17416,0.07976,2.41,741,1413
72,0,0,0.17387,0.0791,2.42,741,1413
73,0,0,0.1736,0.07846,2.43,741,1413
74,0,0,0.17334,0.07785,2.44,742,1413
75,0,0,0.17309,0.07726,2.44,742,1413
76,0,0,0.17285,0.07669,2.45,742,1413
77,0,0,0.17262,0.07615,2.46,743,1413
78,0,0,0.1724,0.07562,2.47,743,1413
79,0,0,0.17219,0.07512,2.47,743,1413
80,0,0,0.17199,0.07464,2.48,744,1413
81,0,0,0.17179,0.07418,2.49,744,1413
82,0.00057,0,0.17161,0.07374,2.5,744,1413
83,0.00265,0,0.17143,0.07332,2.5,745,1413
84,0.00464,0,0.17126,0.07292,2.51,745,1413
85,0.00654,0,0.17109,0.07253,2.52,745,1413
86,0.00837,0,0.17094,0.07216,2.53,746,1413
87,0.01012,0,0.17078,0.07181,2.53,746,1413
88,0.0118,0,0.17064,0.07147,2.54,747,1413
89,0.01342,0,0.1705,0.07115,2.55,747,1413
90,0.01497,0,0.17037,0.07084,2.56,747,1413
91,0.01646,0,0.17024,0.07055,2.57,748,1413
92,0.01789,0,0.17011,0.07027,2.57,748,1413
93,0.01927,0,0.16999,0.07,2.58,748,1413
94,0.0206,0,0.16988,0.06975,2.59,749,1413
95,0.02188,0,0.16977,0.0695,2.6,749,1413
96,0.02312,0,0.16966,0.06927,2.6,749,1413
97,0.02431,0,0.16956,0.06905,2.61,750,1413
98,0.02547,0,0.16946,0.06884,2.62,750,1413
99,0.02659,0,0.16936,0.06864,2.63,750,1413
100,0.02767,0,0.16926,0.06844,2.63,751,1413
101,0.02873,0,0.16917,0.06826,2.64,751,1413
102,0.02975,0,0.16908,0.06808,2.65,751,1413
103,0.03075,0,0.169,0.06791,2.66,752,1413
104,0.03172,0,0.16891,0.06775,2.66,752,1413
105,0.03267,0.0015,0.16883,0.0676,2.67,752,1413
106,0.0336,0.00584,0.16875,0.06745,2.68,752,1413
107,0.03451,0.00998,0.16867,0.06731,2.69,753,1413
108,0.0354,0.01394,0.16859,0.06718,2.69,753,1413
109,0.03627,0.01774,0.16851,0.06705,2.7,753,1413
110,0.03713,0.02137,0.16844,0.06692,2.71,754,1413
111,0.03797,0.02485,0.16837,0.06681,2.72,754,1413
112,0.0388,0.02819,0.16829,0.06669,2.73,754,1413
113,0.03961,0.0314,0.16822,0.06658,2.73,755,1413
114,0.04042,0.03448,0.16815,0.06647,2.74,755,1413
115,0.04121,0.03744,0.16808,0.06637,2.75,755,1413
116,0.042,0.0403,0.16801,0.06627,2.76,756,1413
117,0.04278,0.04305,0.16794,0.06618,2.76,756,1413
118,0.04356,0.04571,0.16788,0.06609,2.77,756,1413
119,0.04432,0.04827,0.16781,0.066,2.78,757,1413
120,0.04509,0.05075,0.16774,0.06591,2.79,757,1413
121,0.04584,0.05316,0.16767,0.06583,2.79,757,1413
122,0.0466,0.05549,0.16761,0.06575,2.8,758,1413
123,0.04735,0.05775,0.16754,0.06567,2.81,758,1413
124,0.0481,0.05995,0.16748,0.06559,2.82,758,1413
125,0.04884,0.06209,0.16741,0.06552,2.82,759,1413
126,0.04959,0.06417,0.16735,0.06544,2.83,759,1413
127,0.05033,0.0662,0.16728,0.06537,2.84,759,1413
128,0.05107,0.06818,0.16721,0.0653,2.85,760,1413
129,0.05181,0.07012,0.16715,0.06524,2.85,760,1413
130,0.05255,0.07201,0.16708,0.06517,2.86,760,1413
131,0.05329,0.07387,0.16702,0.0651,2.87,761,1413
132,0.05404,0.07569,0.16695,0.06504,2.88,761,1413
133,0.05478,0.07748,0.16689,0.06498,2.88,761,1413
134,0.05553,0.07923,0.16682,0.06492,2.89,762,1413
135,0.05627,0.08095,0.16676,0.06486,2.9,762,1413
136,0.05702,0.08265,0.16669,0.0648,2.91,762,1413
137,0.05777,0.08432,0.16662,0.06474,2.92,762,1413
138,0.05853,0.08597,0.16656,0.06468,2.92,763,1413
139,0.05928,0.08759,0.16649,0.06462,2.93,763,1413
140,0.06004,0.0892,0.16642,0.06456,2.94,763,1413
141,0.0608,0.09079,0.16636,0.06451,2.95,764,1413
142,0.06157,0.09236,0.16629,0.06445,2.96,764,1413
143,0.06234,0.09392,0.16622,0.0644,2.96,764,1413
144,0.06311,0.09546,0.16615,0.06434,2.97,764,1413
145,0.06388,0.09699,0.16608,0.06429,2.98,765,1413
146,0.06466,0.0985,0.16601,0.06423,2.99,765,1413
147,0.06545,0.1,0.16594,0.06418,3.0,765,1413
148,0.06623,0.1015,0.16587,0.06413,3.0,765,1413
149,0.06702,0.10298,0.1658,0.06407,3.01,766,1413
150,0.06782,0.10446,0.16573,0.06402,3.02,766,1413
151,0.06862,0.10593,0.16566,0.06397,3.03,766,1413
152,0.06942,0.10739,0.16559,0.06392,3.03,767,1413
153,0.07022,0.10885,0.16552,0.06386,3.04,767,1413
154,0.07103,0.11029,0.16545,0.06381,3.05,767,1413
155,0.07185,0.11174,0.16537,0.06376,3.06,767,1413
156,0.07266,0.11318,0.1653,0.06371,3.06,768,1413
157,0.07348,0.11461,0.16523,0.06366,3.07,768,1413
158,0.07431,0.11604,0.16515,0.06361,3.08,768,1413
159,0.07514,0.11747,0.16508,0.06355,3.09,769,1413
160,0.07597,0.11889,0.16501,0.0635,3.09,769,1413
161,0.07681,0.12031,0.16493,0.06345,3.1,769,1413
162,0.07765,0.12173,0.16486,0.0634,3.11,770,1413
163,0.0785,0.12315,0.16478,0.06335,3.12,770,1413
164,0.07935,0.12457,0.1647,0.0633,3.12,770,1413
165,0.08021,0.12598,0.16463,0.06325,3.13,771,1413
166,0.08107,0.1274,0.16455,0.0632,3.14,771,1413
167,0.08194,0.12881,0.16447,0.06314,3.15,771,1413
168,0.08281,0.13023,0.16439,0.06309,3.15,771,1413
169,0.08369,0.13165,0.16432,0.06304,3.16,772,1413
170,0.08457,0.13307,0.16424,0.06299,3.17,772,1413
171,0.08546,0.13449,0.16416,0.06294,3.18,772,1413
172,0.08635,0.13591,0.16408,0.06289,3.18,773,1413
173,0.08725,0.13734,0.164,0.06283,3.19,773,1413
174,0.08815,0.13876,0.16392,0.06278,3.2,773,1413
175,0.08906,0.14019,0.16383,0.06273,3.21,774,1413
176,0.08998,0.14162,0.16375,0.06268,3.21,774,1413
177,0.0909,0.14306,0.16367,0.06263,3.22,774,1413
178,0.09182,0.14449,0.16358,0.06257,3.23,775,1413
179,0.09275,0.14593,0.1635,0.06252,3.24,775,1413
180,0.09369,0.14738,0.16342,0.06247,3.25,775,1413
181,0.09462,0.14882,0.16333,0.06241,3.25,776,1413
182,0.09557,0.15026,0.16325,0.06236,3.26,776,1413
