epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
0,0,0,0.22491,0.22525,2.72,381,760,1138,1516,1891,2271,2649,3024,3403,3780
1,0,0,0.21166,0.21197,2.75,381,761,1139,1517,1890,2271,2648,3023,3404,3780
2,0,0,0.19856,0.19884,2.78,381,761,1140,1518,1889,2271,2648,3023,3404,3779
3,0,0,0.18566,0.18591,2.81,380,762,1140,1519,1888,2270,2648,3022,3404,3779
4,0,0,0.17309,0.17326,2.84,380,762,1141,1519,1887,2270,2648,3021,3405,3779
5,0,0,0.16109,0.16118,2.87,380,763,1142,1520,1886,2270,2647,3020,3405,3779
6,0,0,0.15008,0.15007,2.9,380,764,1142,1521,1885,2270,2647,3020,3405,3780
7,0,0,0.14055,0.14037,2.94,379,764,1143,1522,1884,2270,2647,3019,3406,3780
8,0.04833,0.04718,0.13305,0.13269,2.97,379,764,1144,1523,1883,2270,2646,3018,3406,3780
9,0.11962,0.12111,0.12797,0.12744,3.0,379,765,1144,1524,1882,2269,2646,3017,3407,3780
10,0.15361,0.15713,0.12547,0.1248,3.03,379,765,1145,1525,1882,2269,2645,3016,3407,3781
11,0.15514,0.16006,0.12536,0.12459,3.05,379,765,1145,1526,1881,2269,2646,3016,3407,3781
12,0.13197,0.13766,0.12707,0.12624,3.08,379,765,1145,1527,1880,2269,2646,3015,3408,3781
13,0.09447,0.10068,0.12978,0.12891,3.11,379,765,1146,1528,1880,2269,2645,3015,3408,3781
14,0.05383,0.06042,0.13266,0.13177,3.14,379,765,1146,1528,1879,2269,2645,3015,3408,3781
15,0.01931,0.02612,0.13506,0.13415,3.16,379,765,1146,1528,1879,2268,2644,3015,3408,3781
16,0,0.00368,0.1366,0.13569,3.19,379,765,1146,1528,1878,2268,2644,3016,3408,3781
17,0,0,0.13717,0.13625,3.22,379,765,1147,1528,1878,2267,2644,3016,3408,3781
18,0,0.00082,0.1368,0.13588,3.24,379,764,1147,1528,1878,2267,2644,3017,3408,3781
19,0.01049,0.01734,0.13567,0.13476,3.27,379,764,1147,1528,1877,2267,2644,3017,3408,3781
20,0.03463,0.04142,0.134,0.13309,3.3,379,763,1147,1527,1877,2266,2645,3018,3408,3780
