epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
0,0,0,0.20355,0.21248,2.49,264,523,782,1043,1303,1563,1820,2082,2340,2599,2861,3120,3379,3639,3898
1,0,0,0.19826,0.2073,2.53,264,523,782,1044,1304,1564,1820,2083,2339,2598,2861,3121,3378,3640,3898
2,0,0,0.1932,0.20235,2.57,265,522,782,1045,1305,1564,1821,2084,2339,2597,2862,3122,3377,3640,3898
3,0,0,0.18837,0.19764,2.61,265,522,782,1045,1306,1563,1821,2085,2339,2596,2862,3122,3377,3640,3897
4,0,0,0.18378,0.19315,2.64,265,521,782,1046,1307,1563,1821,2086,2340,2596,2862,3122,3376,3641,3897
5,0,0,0.17942,0.18887,2.68,265,521,782,1047,1307,1562,1820,2086,2340,2595,2863,3123,3375,3641,3897
6,0,0,0.17527,0.18482,2.72,266,520,783,1047,1308,1562,1820,2087,2340,2594,2864,3123,3375,3640,3896
7,0,0,0.17135,0.18099,2.76,266,520,783,1048,1309,1562,1821,2088,2340,2593,2864,3123,3374,3640,3896
8,0,0,0.16765,0.17737,2.79,266,520,783,1049,1310,1562,1821,2089,2339,2592,2865,3123,3374,3640,3896
9,0,0,0.16416,0.17395,2.83,266,519,783,1049,1311,1562,1821,2090,2339,2592,2865,3123,3373,3640,3896
10,0,0,0.1609,0.17075,2.87,267,519,783,1050,1311,1563,1821,2090,2339,2591,2866,3122,3372,3639,3895
11,0,0,0.15788,0.16776,2.91,267,518,783,1050,1312,1563,1820,2091,2339,2590,2867,3122,3372,3639,3895
12,0,0,0.15509,0.16499,2.94,267,518,783,1051,1313,1563,1820,2092,2339,2590,2867,3122,3371,3639,3895
13,0,0,0.15257,0.16248,2.98,267,518,783,1052,1314,1563,1821,2093,2339,2590,2868,3122,3371,3638,3895
14,0,0,0.15033,0.16024,3.01,268,517,783,1052,1315,1564,1821,2094,2339,2590,2868,3121,3370,3638,3894
15,0,0,0.1484,0.15833,3.05,268,517,783,1053,1315,1564,1821,2094,2339,2590,2869,3121,3370,3637,3894
16,0,0,0.14678,0.15672,3.09,268,517,783,1053,1316,1564,1821,2095,2339,2590,2869,3120,3369,3637,3894
17,0.01214,0.01605,0.14545,0.15536,3.13,268,517,783,1054,1317,1565,1821,2096,2339,2590,2869,3120,3368,3636,3894
18,0.02708,0.03026,0.14434,0.15424,3.16,269,517,784,1055,1318,1565,1821,2097,2339,2590,2868,3119,3368,3636,3893
19,0.03926,0.04197,0.14344,0.1533,3.2,269,516,784,1055,1319,1566,1821,2097,2339,2589,2868,3118,3367,3635,3893
20,0.04898,0.05172,0.14271,0.15252,3.23,269,516,784,1056,1320,1567,1821,2098,2339,2589,2868,3117,3367,3635,3893
21,0.05655,0.05951,0.14214,0.15189,3.27,269,516,785,1056,1321,1567,1821,2099,2339,2589,2867,3117,3366,3634,3893
22,0.06227,0.06558,0.14171,0.1514,3.31,270,516,785,1057,1322,1568,1821,2099,2339,2589,2867,3116,3366,3634,3892
23,0.06639,0.07017,0.1414,0.15103,3.34,270,516,786,1057,1323,1568,1821,2100,2338,2589,2867,3115,3365,3633,3892
24,0.06922,0.07354,0.14118,0.15076,3.38,270,515,787,1058,1324,1569,1821,2101,2338,2588,2867,3114,3364,3633,3892
25,0.07107,0.07598,0.14104,0.15056,3.42,271,515,787,1058,1325,1569,1821,2101,2338,2588,2866,3113,3364,3632,3892
