epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2
0,0,0,0.23822,0.23709,7.24,1390,2774
1,0,0,0.22702,0.22587,7.25,1390,2775
2,0,0,0.21615,0.21499,7.25,1391,2776
3,0,0,0.20571,0.20455,7.26,1392,2777
4,0,0,0.19582,0.19466,7.27,1393,2778
5,0,0,0.18656,0.18541,7.28,1393,2778
6,0,0,0.17803,0.17691,7.29,1394,2779
7,0,0,0.17035,0.16926,7.3,1395,2779
8,0,0,0.16363,0.1626,7.31,1395,2780
9,0,0,0.15797,0.157,7.32,1396,2780
10,0,0,0.15342,0.15251,7.33,1397,2781
11,0,0,0.14998,0.14917,7.34,1397,2781
12,0,0,0.14762,0.14688,7.35,1398,2782
13,0,0,0.14623,0.14553,7.36,1398,2782
14,0,0,0.14566,0.14503,7.37,1399,2783
15,0,0,0.14585,0.1453,7.38,1399,2783
16,0,0,0.14661,0.14615,7.39,1399,2783
17,0,0,0.1479,0.14751,7.4,1399,2783
18,0,0,0.14932,0.14898,7.41,1398,2783
19,0,0,0.15043,0.15013,7.42,1398,2783
20,0,0,0.15107,0.15079,7.43,1398,2782
21,0,0,0.15122,0.15095,7.44,1399,2782
22,0,0,0.15096,0.15068,7.45,1399,2782
23,0,0,0.15042,0.15013,7.46,1399,2781
24,0,0,0.14969,0.14937,7.47,1399,2781
25,0,0,0.14883,0.14848,7.48,1399,2781
26,0,0,0.14789,0.14752,7.49,1399,2781
27,0,0,0.14692,0.14651,7.5,1399,2780
28,0,0,0.14593,0.14549,7.5,1399,2780
29,0,0,0.14498,0.14452,7.51,1399,2780
30,0,0,0.1441,0.14361,7.52,1399,2780
31,0,0,0.14332,0.1428,7.53,1399,2780
32,0,0,0.14263,0.14209,7.54,1399,2780
33,0,0,0.14203,0.14148,7.56,1399,2779
34,0,0,0.14151,0.14095,7.56,1399,2779
35,0,0,0.14106,0.14049,7.57,1399,2779
36,0,0,0.14066,0.14009,7.58,1399,2779
37,0,0,0.14029,0.13973,7.59,1399,2779
38,0,0,0.13996,0.13939,7.6,1399,2779
39,0,0,0.13965,0.13908,7.61,1399,2779
40,0,0,0.13935,0.13879,7.62,1399,2779
41,0,0,0.13907,0.13851,7.63,1399,2779
42,0,0,0.13878,0.13823,7.64,1399,2779
43,0,0,0.1385,0.13795,7.65,1399,2779
