epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
0,0,0,0.20294,0.20911,2.39,202,400,597,796,992,1190,1388,1588,1783,1981,2181,2379,2575,2774,2970,3168,3367,3564,3762,3960
1,0,0,0.19533,0.20187,2.45,202,401,597,797,992,1189,1387,1588,1783,1980,2182,2378,2574,2775,2969,3167,3368,3564,3762,3960
2,0,0,0.18821,0.19516,2.5,203,401,596,797,991,1189,1387,1589,1784,1979,2183,2377,2573,2775,2969,3167,3368,3563,3761,3960
3,0,0,0.18164,0.189,2.57,203,401,596,798,990,1188,1387,1590,1784,1978,2184,2377,2572,2775,2968,3166,3368,3563,3761,3959
4,0,0,0.17558,0.18334,2.64,203,402,595,799,990,1187,1388,1590,1783,1977,2185,2377,2571,2775,2967,3166,3368,3562,3760,3959
5,0,0,0.1701,0.17827,2.69,203,402,595,799,989,1187,1388,1591,1783,1976,2186,2378,2570,2775,2966,3166,3368,3562,3760,3959
6,0,0,0.16529,0.17387,2.74,203,402,594,800,988,1186,1388,1591,1783,1975,2186,2378,2569,2775,2965,3167,3367,3561,3760,3959
7,0,0,0.16124,0.17021,2.79,204,403,594,800,988,1185,1388,1591,1784,1974,2187,2378,2568,2775,2965,3167,3367,3561,3759,3958
8,0,0,0.15794,0.16729,2.85,204,403,593,801,987,1184,1389,1591,1784,1973,2188,2378,2568,2774,2964,3168,3366,3560,3759,3958
9,0,0,0.15533,0.16499,2.9,204,403,593,802,986,1184,1389,1591,1784,1972,2189,2378,2568,2774,2963,3169,3366,3560,3759,3958
10,0,0,0.15327,0.16317,2.95,204,403,592,802,985,1183,1389,1591,1784,1972,2190,2378,2568,2774,2963,3169,3365,3560,3758,3958
11,0,0,0.15165,0.16175,3.0,204,404,592,803,985,1183,1389,1592,1784,1971,2190,2378,2569,2773,2962,3170,3365,3559,3758,3957
12,0,0,0.15039,0.16064,3.05,205,404,592,804,984,1182,1389,1592,1784,1970,2191,2378,2569,2773,2961,3170,3364,3559,3758,3957
13,0,0,0.14944,0.15981,3.1,205,404,591,804,984,1181,1390,1592,1784,1969,2192,2378,2569,2772,2961,3171,3364,3559,3757,3957
14,0,0,0.14874,0.15921,3.16,205,404,591,805,983,1181,1390,1593,1784,1969,2192,2378,2570,2772,2961,3172,3363,3559,3757,3957
15,0,0,0.14828,0.15883,3.21,205,405,591,806,982,1180,1390,1593,1784,1968,2193,2378,2570,2771,2960,3172,3362,3559,3757,3956
16,0,0,0.14799,0.15857,3.27,205,405,590,806,982,1180,1390,1594,1784,1968,2193,2379,2570,2771,2960,3173,3362,3559,3757,3956
17,0,0,0.14783,0.15842,3.33,205,405,590,807,981,1180,1391,1594,1784,1967,2193,2379,2570,2770,2959,3173,3361,3559,3756,3956
18,0,0,0.14774,0.15839,3.37,206,405,590,807,981,1179,1391,1594,1784,1967,2193,2379,2570,2769,2959,3174,3361,3559,3756,3956
19,0,0,0.14769,0.15842,3.43,206,405,590,808,980,1179,1391,1595,1785,1966,2193,2379,2570,2769,2959,3174,3360,3559,3756,3956
20,0,0,0.14766,0.15844,3.49,206,406,589,808,980,1178,1391,1595,1785,1966,2193,2380,2570,2768,2959,3175,3359,3558,3755,3955
21,0,0,0.14762,0.15843,3.56,206,406,589,809,979,1178,1392,1596,1785,1966,2193,2380,2570,2767,2958,3175,3359,3558,3755,3955
22,0,0,0.14756,0.15837,3.61,206,406,589,809,979,1178,1392,1596,1785,1965,2193,2380,2570,2767,2958,3176,3358,3558,3755,3955
23,0,0,0.14746,0.15826,3.66,207,406,589,810,979,1178,1392,1596,1785,1965,2193,2380,2570,2766,2958,3176,3357,3558,3754,3955
24,0,0,0.14732,0.1581,3.71,207,406,589,810,978,1177,1393,1597,1785,1965,2193,2380,2570,2766,2958,3177,3357,3557,3754,3954
25,0,0,0.14715,0.15789,3.76,207,406,589,811,978,1177,1393,1597,1785,1965,2192,2380,2570,2765,2958,3177,3356,3557,3754,3954
26,0,0,0.14695,0.15764,3.82,207,407,589,811,978,1177,1393,1597,1785,1964,2192,2380,2570,2764,2958,3177,3355,3557,3754,3954
27,0,0,0.14672,0.15736,3.87,207,407,589,812,977,1177,1394,1598,1785,1964,2192,2380,2570,2764,2958,3177,3355,3556,3753,3954
28,0,0,0.14648,0.15705,3.91,208,407,589,812,977,1177,1394,1598,1785,1964,2192,2380,2570,2763,2958,3178,3354,3556,3753,3953
29,0.0016,0,0.14622,0.15673,3.96,208,407,589,813,976,1177,1394,1598,1785,1964,2191,2380,2570,2763,2958,3178,3353,3556,3753,3953
30,0.00517,0.00278,0.14596,0.15641,4.01,208,407,589,813,976,1177,1394,1599,1784,1964,2191,2379,2570,2762,2957,3178,3353,3555,3752,3953
31,0.00865,0.00679,0.1457,0.15609,4.05,208,407,589,813,976,1177,1395,1599,1784,1964,2190,2379,2571,2761,2957,3178,3352,3555,3752,3953
32,0.0119,0.01062,0.14546,0.15579,4.11,208,407,589,814,975,1176,1395,1599,1784,1964,2190,2379,2571,2761,2957,3178,3351,3555,3752,3952
33,0.01486,0.01412,0.14525,0.15551,4.16,209,408,589,814,975,1176,1395,1600,1784,1963,2190,2379,2571,2760,2957,3178,3351,3554,3751,3952
34,0.01747,0.01732,0.14505,0.15526,4.21,209,408,589,815,975,1176,1396,1600,1784,1963,2189,2379,2571,2760,2957,3177,3350,3554,3751,3952
35,0.01973,0.02019,0.14489,0.15504,4.26,209,408,589,815,974,1176,1396,1600,1785,1963,2189,2379,2571,2759,2957,3177,3349,3553,3751,3952
36,0.02162,0.02271,0.14475,0.15484,4.32,209,408,589,815,974,1176,1396,1601,1785,1963,2188,2379,2571,2758,2957,3177,3349,3553,3751,3951
37,0.02317,0.02484,0.14463,0.15467,4.38,209,408,589,816,974,1176,1397,1601,1785,1963,2188,2380,2571,2758,2957,3177,3348,3552,3750,3951
38,0.02442,0.02664,0.14454,0.15452,4.43,210,408,589,816,973,1176,1397,1602,1785,1963,2187,2380,2571,2757,2957,3176,3348,3552,3750,3951
39,0.02542,0.0281,0.14447,0.15441,4.48,210,408,589,816,973,1176,1397,1602,1785,1963,2187,2380,2571,2757,2957,3176,3347,3551,3750,3951
40,0.02621,0.02933,0.14441,0.15431,4.53,210,408,589,817,973,1176,1398,1602,1785,1963,2186,2380,2571,2756,2957,3176,3346,3551,3749,3950
41,0.02689,0.03041,0.14436,0.15422,4.58,210,409,589,817,972,1176,1398,1603,1785,1963,2186,2380,2571,2755,2957,3175,3346,3550,3749,3950
42,0.02754,0.0314,0.14431,0.15415,4.64,210,409,589,817,972,1176,1398,1603,1786,1963,2186,2380,2571,2755,2957,3175,3345,3550,3749,3950
43,0.0282,0.03233,0.14426,0.15407,4.69,211,409,589,818,971,1176,1399,1603,1786,1962,2185,2381,2571,2754,2957,3174,3344,3549,3749,3950
44,0.02893,0.03324,0.14421,0.154,4.75,211,409,589,818,971,1176,1399,1604,1786,1962,2185,2381,2570,2754,2957,3174,3344,3549,3748,3949
45,0.02976,0.03419,0.14414,0.15392,4.8,211,409,589,818,970,1176,1399,1604,1787,1962,2185,2381,2570,2753,2957,3173,3343,3548,3748,3949
