epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2
0,0,0,0.32105,0.31995,0.09,22,44
1,0,0,0.31416,0.31307,0.1,22,44
2,0,0,0.30694,0.30584,0.12,22,44
3,0,0,0.29964,0.29853,0.14,22,44
4,0,0,0.2924,0.29129,0.15,22,44
5,0,0,0.28525,0.28413,0.18,22,44
6,0,0,0.2782,0.27707,0.21,22,44
7,0,0,0.27123,0.2701,0.23,22,44
8,0,0,0.26435,0.26323,0.25,22,44
9,0,0,0.25755,0.25644,0.26,22,44
10,0,0,0.25083,0.24973,0.27,22,44
11,0,0,0.24419,0.2431,0.29,22,44
12,0,0,0.23764,0.23655,0.3,22,44
13,0,0,0.23119,0.23011,0.32,22,44
14,0,0,0.22486,0.22378,0.33,22,44
15,0,0,0.21865,0.21758,0.34,22,44
16,0,0,0.21258,0.21152,0.35,22,44
17,0,0,0.20666,0.2056,0.37,22,44
18,0,0,0.2009,0.19986,0.38,22,44
19,0,0,0.19533,0.1943,0.4,22,44
20,0,0,0.18997,0.18894,0.41,22,44
21,0,0,0.18481,0.1838,0.42,22,44
22,0,0,0.1799,0.17889,0.43,22,44
23,0,0,0.17523,0.17424,0.45,22,44
24,0,0,0.17084,0.16987,0.46,22,44
25,0,0,0.16673,0.16577,0.47,22,44
26,0,0,0.16291,0.16197,0.49,22,44
27,0,0,0.15939,0.15848,0.5,22,44
28,0,0,0.15617,0.15528,0.51,22,44
29,0,0,0.15323,0.15236,0.53,22,44
30,0,0,0.15057,0.14972,0.54,22,44
31,0,0,0.14814,0.14735,0.55,22,44
32,0,0,0.14602,0.14525,0.57,22,44
33,0,0,0.14434,0.1436,0.58,22,44
34,0,0,0.14318,0.14249,0.59,22,44
35,0,0,0.14253,0.14189,0.61,22,44
36,0,0,0.14234,0.14175,0.62,22,44
37,0,0,0.1425,0.14196,0.63,22,44
38,0,0,0.14286,0.14236,0.65,22,44
39,0,0,0.14329,0.14282,0.66,22,44
40,0,0,0.14367,0.14323,0.68,22,44
41,0,0,0.14393,0.14351,0.69,22,44
42,0,0,0.14403,0.14363,0.71,22,44
43,0,0,0.14396,0.14357,0.72,22,44
44,0,0,0.14375,0.14336,0.73,22,44
45,0,0,0.14341,0.14301,0.75,22,44
46,0,0,0.14297,0.14258,0.76,22,44
47,0,0,0.14248,0.14208,0.77,22,44
48,0,0,0.14197,0.14155,0.79,22,44
49,0,0,0.14146,0.14103,0.81,22,44
50,0,0,0.14098,0.14054,0.82,22,44
51,0,0,0.14055,0.14009,0.83,22,44
52,0,0,0.14017,0.13969,0.84,22,44
53,0,0,0.13985,0.13936,0.86,22,44
54,0,0,0.13958,0.13908,0.87,22,44
55,0,0,0.13937,0.13886,0.88,22,44
56,0,0,0.1394,0.13888,0.9,22,44
57,0,0,0.13942,0.1389,0.91,22,44
58,0,0,0.13937,0.13885,0.92,22,44
59,0,0,0.13928,0.13876,0.94,22,44
60,0,0,0.13918,0.13866,0.95,22,44
61,0,0,0.13906,0.13854,0.96,22,44
62,0,0,0.13891,0.13838,0.97,22,44
63,0,0,0.13871,0.13817,0.99,22,44
64,0,0,0.13845,0.13792,1.0,22,44
65,0,0,0.13816,0.13764,1.01,22,44
66,0,0,0.13785,0.13734,1.03,22,44
67,0,0,0.13756,0.13707,1.04,22,44
68,0,0,0.13732,0.13685,1.06,22,44
69,0,0,0.13716,0.1367,1.07,22,44
70,0,0,0.13703,0.13659,1.08,22,44
71,0,0,0.13693,0.13649,1.09,22,44
72,0,0,0.13682,0.1364,1.11,22,44
73,0,0,0.13672,0.1363,1.12,22,44
74,0,0,0.13661,0.1362,1.13,22,44
75,0,0,0.13649,0.13609,1.14,22,44
76,0.00028,0,0.13636,0.13596,1.16,22,44
77,0.00235,0.00174,0.13622,0.13582,1.17,22,44
78,0.00454,0.00394,0.13607,0.13567,1.18,22,44
79,0.00681,0.00624,0.13592,0.13551,1.19,22,44
80,0.00912,0.00859,0.13576,0.13535,1.21,22,44
81,0.01142,0.01093,0.1356,0.13519,1.22,22,44
82,0.01366,0.01322,0.13545,0.13504,1.23,22,44
83,0.01583,0.01542,0.1353,0.13489,1.25,22,44
84,0.01789,0.01752,0.13516,0.13474,1.26,22,44
85,0.01986,0.01953,0.13502,0.13461,1.27,22,44
86,0.02174,0.02145,0.13489,0.13447,1.29,22,44
87,0.02356,0.0233,0.13477,0.13435,1.3,22,44
88,0.02535,0.0251,0.13464,0.13422,1.31,22,44
89,0.02713,0.02689,0.13452,0.1341,1.32,22,44
90,0.02894,0.02869,0.1344,0.13398,1.34,22,44
91,0.03078,0.03051,0.13427,0.13385,1.35,22,44
92,0.03266,0.03237,0.13414,0.13372,1.36,22,44
93,0.03458,0.03425,0.134,0.13359,1.38,22,44
94,0.03653,0.03616,0.13387,0.13346,1.39,22,43
95,0.03851,0.03809,0.13373,0.13333,1.4,22,43
96,0.04049,0.04002,0.13359,0.13319,1.41,22,43
97,0.04247,0.04195,0.13346,0.13306,1.43,22,43
98,0.04444,0.04387,0.13332,0.13292,1.44,22,43
99,0.0464,0.04577,0.13318,0.13279,1.45,22,43
100,0.04835,0.04766,0.13305,0.13266,1.47,22,43
101,0.05029,0.04956,0.13291,0.13253,1.48,22,43
102,0.05222,0.05146,0.13277,0.1324,1.49,22,43
103,0.05416,0.05337,0.13264,0.13226,1.51,22,43
104,0.05611,0.0553,0.1325,0.13213,1.52,22,43
105,0.05807,0.05725,0.13236,0.13199,1.53,22,43
106,0.06005,0.05921,0.13223,0.13185,1.55,22,43
107,0.06204,0.06119,0.13209,0.13172,1.56,22,43
108,0.06404,0.06319,0.13194,0.13157,1.57,22,43
109,0.06606,0.06521,0.1318,0.13143,1.59,22,43
110,0.06808,0.06723,0.13166,0.13129,1.6,22,43
111,0.07011,0.06927,0.13152,0.13115,1.62,22,43
112,0.07213,0.0713,0.13137,0.131,1.63,22,43
113,0.07414,0.07331,0.13123,0.13086,1.65,22,43
114,0.07613,0.07531,0.13109,0.13072,1.66,22,43
115,0.07812,0.07731,0.13095,0.13058,1.67,22,43
116,0.08009,0.07929,0.13081,0.13044,1.69,22,43
117,0.08205,0.08127,0.13067,0.1303,1.7,22,43
118,0.08399,0.08323,0.13053,0.13016,1.72,22,43
119,0.08591,0.08518,0.13039,0.13002,1.73,22,43
120,0.0878,0.08714,0.13026,0.12988,1.74,22,43
121,0.08968,0.0891,0.13012,0.12974,1.76,22,43
122,0.09154,0.09105,0.12999,0.1296,1.77,22,43
123,0.09337,0.09299,0.12986,0.12947,1.79,22,43
124,0.09517,0.0949,0.12973,0.12933,1.8,22,43
125,0.09693,0.09677,0.12961,0.12919,1.82,22,43
126,0.09865,0.09861,0.12948,0.12906,1.83,22,43
127,0.10032,0.10041,0.12936,0.12893,1.84,22,43
128,0.10195,0.10216,0.12924,0.12881,1.85,22,43
129,0.10353,0.10386,0.12913,0.12869,1.86,22,43
130,0.10506,0.10553,0.12902,0.12857,1.88,22,43
131,0.10653,0.10715,0.12891,0.12845,1.89,22,43
132,0.10796,0.10872,0.12881,0.12834,1.9,22,43
133,0.10934,0.11024,0.12871,0.12823,1.92,22,43
134,0.11068,0.11172,0.12862,0.12812,1.93,22,43
135,0.11196,0.11317,0.12852,0.12802,1.94,22,43
136,0.11321,0.11458,0.12843,0.12792,1.96,22,43
137,0.11442,0.11593,0.12834,0.12782,1.97,22,43
