epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2
0,0,0,0.19179,0.09988,8.74,712,1421
1,0,0,0.19134,0.09872,8.74,712,1421
2,0,0,0.19092,0.09764,8.75,713,1422
3,0,0,0.19051,0.09663,8.76,713,1422
4,0,0,0.19011,0.09566,8.77,714,1423
5,0,0,0.18973,0.09474,8.78,714,1423
6,0,0,0.18936,0.09387,8.79,715,1424
7,0,0,0.18901,0.09304,8.79,715,1424
8,0,0,0.18866,0.09226,8.8,716,1425
9,0,0,0.18831,0.09152,8.81,716,1425
10,0,0,0.18798,0.0908,8.82,716,1425
11,0,0,0.18765,0.09012,8.83,717,1426
12,0,0,0.18733,0.08946,8.84,717,1426
13,0,0,0.18702,0.08883,8.84,718,1426
14,0,0,0.18671,0.08822,8.85,718,1427
15,0,0,0.1864,0.08763,8.86,719,1427
16,0,0,0.1861,0.08706,8.87,719,1427
17,0,0,0.1858,0.08651,8.88,720,1427
18,0,0,0.18551,0.08597,8.88,720,1428
19,0,0,0.18522,0.08546,8.89,720,1428
20,0,0,0.18494,0.08496,8.9,721,1428
21,0,0,0.18466,0.08446,8.91,721,1428
22,0,0,0.18439,0.08396,8.92,722,1428
23,0,0,0.18411,0.08347,8.93,722,1428
24,0,0,0.18384,0.08299,8.94,723,1428
25,0,0,0.18358,0.08253,8.95,723,1428
26,0,0,0.18332,0.08208,8.96,724,1428
27,0,0,0.18306,0.08164,8.96,724,1428
28,0,0,0.18281,0.08121,8.97,724,1428
29,0,0,0.18257,0.0808,8.98,725,1428
30,0,0,0.18232,0.0804,8.99,725,1427
31,0,0,0.18209,0.08001,9.0,726,1427
32,0,0,0.18185,0.07962,9.01,726,1427
33,0,0,0.18162,0.07925,9.01,727,1427
34,0,0,0.1814,0.07889,9.02,727,1427
35,0,0,0.18118,0.07854,9.03,727,1427
36,0,0,0.18096,0.0782,9.04,728,1427
37,0,0,0.18075,0.07786,9.05,728,1427
38,0,0,0.18054,0.07754,9.06,728,1427
39,0,0,0.18033,0.07722,9.07,729,1427
40,0,0,0.18013,0.07691,9.08,729,1427
41,0,0,0.17993,0.07661,9.08,729,1427
42,0,0,0.17973,0.07631,9.09,729,1427
43,0,0,0.17954,0.07603,9.1,730,1427
44,0,0,0.17934,0.07575,9.11,730,1427
45,0,0,0.17915,0.07547,9.12,730,1427
46,0,0,0.17897,0.07521,9.12,730,1427
47,0,0,0.17878,0.07495,9.13,731,1427
48,0,0,0.1786,0.07469,9.14,731,1427
49,0,0,0.17842,0.07445,9.15,731,1427
50,0,0,0.17825,0.0742,9.16,732,1427
51,0,0,0.17807,0.07396,9.16,732,1427
52,0,0,0.17789,0.07373,9.17,732,1427
53,0,0,0.17772,0.0735,9.18,733,1427
54,0,0,0.17755,0.07328,9.19,733,1427
55,0,0,0.17738,0.07306,9.2,733,1427
56,0,0,0.17722,0.07285,9.21,734,1426
57,0,0,0.17705,0.07263,9.21,734,1426
58,0,0,0.17689,0.07243,9.22,734,1426
59,0,0,0.17673,0.07222,9.23,735,1426
60,0,0,0.17658,0.07202,9.24,735,1426
61,0,0,0.17642,0.07183,9.25,735,1426
62,0,0,0.17627,0.07164,9.26,736,1425
63,0,0,0.17612,0.07145,9.26,736,1425
64,0,0,0.17597,0.07127,9.27,736,1425
65,0,0,0.17582,0.07109,9.28,737,1425
66,0,0,0.17567,0.07091,9.29,737,1424
67,0,0,0.17553,0.07074,9.3,737,1424
68,0,0,0.17539,0.07057,9.3,738,1424
69,0,0,0.17524,0.0704,9.31,738,1424
70,0,0,0.1751,0.07023,9.32,738,1424
71,0,0,0.17497,0.07007,9.33,738,1423
72,0,0,0.17483,0.06991,9.34,739,1423
73,0,0,0.17469,0.06976,9.35,739,1423
74,0,0,0.17456,0.0696,9.36,739,1422
75,0,0,0.17442,0.06945,9.37,739,1422
76,0,0,0.17429,0.06931,9.38,740,1422
77,0,0,0.17417,0.06916,9.39,740,1422
78,0,0,0.17404,0.06902,9.39,740,1422
79,0,0,0.17391,0.06888,9.4,740,1422
80,0,0,0.17379,0.06874,9.41,741,1422
81,0,0,0.17367,0.06861,9.42,741,1421
82,0,0,0.17354,0.06848,9.43,741,1421
83,0,0,0.17343,0.06835,9.43,741,1421
84,0,0,0.17331,0.06822,9.44,742,1421
85,0,0,0.17319,0.0681,9.45,742,1421
86,0,0,0.17308,0.06797,9.46,742,1421
87,0,0,0.17296,0.06785,9.47,742,1421
88,0,0,0.17285,0.06774,9.48,743,1421
89,0,0.00092,0.17273,0.06762,9.48,743,1420
90,0,0.00426,0.17262,0.06751,9.49,743,1420
91,0,0.00754,0.17251,0.0674,9.5,743,1420
92,0,0.01075,0.1724,0.06729,9.51,744,1420
93,0,0.01389,0.1723,0.06718,9.52,744,1419
94,0,0.01697,0.17219,0.06707,9.52,744,1419
95,0,0.01999,0.17208,0.06697,9.53,744,1419
96,0,0.02294,0.17197,0.06687,9.54,745,1418
97,0,0.02637,0.17186,0.06675,9.55,745,1418
98,0,0.02983,0.17175,0.06663,9.56,745,1418
99,0.00016,0.03326,0.17164,0.06652,9.57,745,1417
100,0.00143,0.03666,0.17153,0.0664,9.57,746,1417
