epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
0,0,0,0.49405,0.46976,1.09,104,205,306,408,509,610,712,813,914,1016,1117,1217,1319,1420,1521,1623,1724,1825,1927,2028
1,0,0,0.49273,0.46862,1.13,104,205,307,408,509,609,712,814,915,1016,1118,1217,1318,1419,1521,1622,1724,1825,1926,2028
2,0,0,0.49139,0.46746,1.17,104,205,307,408,510,609,713,814,915,1017,1118,1216,1318,1419,1520,1622,1723,1825,1926,2028
3,0,0,0.49004,0.46625,1.22,104,205,307,409,510,609,713,815,914,1017,1119,1216,1317,1418,1520,1621,1723,1824,1926,2028
4,0,0,0.48864,0.46501,1.26,104,206,307,409,511,609,714,815,914,1018,1119,1215,1317,1418,1519,1621,1723,1824,1926,2028
5,0,0,0.48721,0.46373,1.3,104,206,308,409,511,609,714,816,914,1018,1120,1215,1316,1417,1519,1621,1722,1824,1926,2027
6,0,0,0.48576,0.46235,1.35,104,206,308,410,511,609,715,816,914,1019,1120,1215,1315,1417,1519,1620,1722,1824,1925,2027
7,0,0,0.48429,0.46098,1.39,104,206,308,410,512,609,715,816,914,1019,1121,1215,1315,1417,1518,1620,1722,1823,1925,2027
8,0,0,0.48281,0.45958,1.43,104,206,308,410,512,609,715,817,914,1020,1121,1215,1314,1416,1518,1619,1721,1823,1925,2027
9,0,0,0.4813,0.45816,1.47,104,207,309,411,513,609,716,817,914,1021,1122,1215,1314,1416,1517,1619,1721,1823,1925,2027
10,0,0,0.47975,0.45668,1.52,105,207,309,411,513,609,716,818,914,1021,1122,1215,1313,1415,1517,1619,1721,1823,1925,2027
11,0,0,0.47816,0.45513,1.56,105,207,309,411,513,609,717,818,914,1022,1123,1215,1313,1415,1516,1618,1720,1822,1925,2027
12,0,0,0.47652,0.45356,1.62,105,207,310,412,514,608,717,819,914,1022,1124,1216,1312,1414,1516,1618,1720,1822,1924,2027
13,0,0,0.47486,0.45196,1.67,105,207,310,412,514,608,718,819,914,1023,1124,1216,1312,1414,1515,1617,1720,1822,1924,2027
14,0,0,0.47316,0.45034,1.71,105,208,310,412,515,608,718,819,914,1023,1125,1216,1311,1413,1515,1617,1720,1821,1924,2026
15,0,0,0.47143,0.44868,1.77,105,208,310,413,515,607,718,820,914,1024,1125,1217,1311,1413,1514,1617,1719,1821,1924,2026
16,0,0,0.46966,0.44699,1.82,105,208,311,413,515,607,719,820,914,1024,1126,1217,1310,1412,1514,1616,1719,1821,1924,2026
17,0,0,0.46786,0.44527,1.86,105,208,311,414,516,607,719,821,914,1025,1126,1218,1310,1412,1514,1616,1719,1821,1923,2026
18,0,0,0.46603,0.44352,1.9,105,208,311,414,516,606,719,821,913,1026,1127,1218,1309,1411,1513,1615,1719,1820,1923,2026
19,0,0,0.46416,0.44174,1.95,105,209,312,414,517,606,720,822,913,1026,1128,1219,1309,1411,1513,1615,1719,1820,1923,2026
20,0,0,0.46226,0.43992,1.99,105,209,312,415,517,606,720,822,913,1027,1128,1219,1309,1411,1512,1614,1719,1820,1923,2026
21,0,0,0.46031,0.43808,2.03,106,209,312,415,517,605,720,822,913,1027,1129,1220,1308,1411,1512,1614,1718,1819,1922,2026
