epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5
0,0,0,0.38269,0.35277,1.01,357,711,1065,1420,1775
1,0,0,0.38034,0.35022,1.02,357,710,1065,1419,1774
2,0,0,0.37799,0.34767,1.03,358,710,1064,1419,1774
3,0,0,0.37563,0.34511,1.05,358,709,1064,1418,1774
4,0,0,0.37327,0.34256,1.06,358,709,1063,1418,1773
5,0,0,0.37091,0.34,1.07,358,708,1063,1417,1773
6,0,0,0.36856,0.33745,1.09,359,708,1062,1417,1773
7,0,0,0.3662,0.3349,1.1,359,708,1062,1417,1773
8,0,0,0.36383,0.33235,1.11,359,707,1061,1416,1773
9,0,0,0.36147,0.3298,1.13,359,707,1061,1416,1773
10,0,0,0.35911,0.32718,1.14,359,706,1060,1415,1773
11,0,0,0.35676,0.32453,1.15,359,706,1060,1415,1773
12,0,0,0.3544,0.32188,1.17,359,705,1059,1414,1773
13,0,0,0.35205,0.31922,1.18,359,705,1059,1414,1773
14,0,0,0.3497,0.31657,1.19,359,704,1059,1413,1774
15,0,0,0.34735,0.31391,1.21,359,704,1058,1413,1774
16,0,0,0.34501,0.31126,1.22,358,703,1058,1412,1774
17,0,0,0.34268,0.3086,1.24,358,703,1057,1412,1774
18,0,0,0.34035,0.30595,1.25,358,702,1057,1411,1774
19,0,0,0.33802,0.3033,1.26,358,702,1056,1411,1774
20,0,0,0.33571,0.30065,1.28,358,702,1056,1410,1774
21,0,0,0.33339,0.298,1.29,358,701,1055,1409,1774
22,0,0,0.33109,0.29536,1.3,358,701,1055,1409,1774
23,0,0,0.32879,0.29272,1.32,358,700,1054,1408,1774
24,0,0,0.3265,0.29008,1.33,358,700,1054,1408,1774
25,0,0,0.32421,0.28745,1.34,358,700,1054,1408,1773
26,0,0,0.32194,0.28482,1.35,358,699,1053,1407,1773
27,0,0,0.31967,0.28219,1.37,358,699,1053,1407,1773
28,0,0,0.31741,0.27956,1.38,358,698,1052,1406,1773
29,0,0,0.31515,0.27694,1.4,358,698,1052,1406,1773
30,0,0,0.31291,0.27432,1.41,358,697,1052,1405,1773
31,0,0,0.31067,0.27171,1.42,358,697,1051,1405,1773
32,0,0,0.30843,0.2691,1.44,359,696,1051,1404,1774
33,0,0,0.3062,0.2665,1.45,359,696,1051,1404,1774
34,0,0,0.30398,0.26389,1.46,359,695,1050,1403,1774
35,0,0,0.30176,0.26127,1.47,359,695,1050,1403,1774
36,0,0,0.29956,0.25856,1.49,358,694,1050,1402,1774
37,0,0,0.29736,0.25583,1.5,358,694,1049,1402,1774
38,0,0,0.29517,0.25309,1.51,358,693,1049,1401,1773
39,0,0,0.293,0.25035,1.53,358,693,1049,1401,1773
40,0,0,0.29089,0.24762,1.54,358,692,1048,1401,1773
41,0,0,0.2888,0.2449,1.55,358,692,1048,1400,1773
42,0,0,0.28671,0.24205,1.57,358,691,1047,1400,1773
43,0,0,0.28464,0.23921,1.58,358,691,1047,1400,1773
44,0,0,0.28258,0.23633,1.6,358,690,1047,1399,1773
45,0,0,0.28054,0.23337,1.61,358,690,1046,1399,1773
46,0,0,0.27849,0.23042,1.62,358,689,1046,1399,1773
47,0,0,0.27644,0.22747,1.64,358,689,1046,1399,1773
48,0,0,0.27439,0.22451,1.65,358,688,1045,1398,1773
49,0,0,0.27234,0.22153,1.66,358,688,1045,1398,1774
50,0,0,0.27028,0.21855,1.68,358,687,1044,1398,1774
51,0,0,0.26823,0.21556,1.69,357,687,1044,1398,1774
52,0,0,0.26619,0.21256,1.7,357,686,1044,1397,1774
53,0,0,0.26416,0.20955,1.72,357,686,1043,1397,1774
54,0,0,0.26211,0.20653,1.73,356,685,1043,1397,1774
55,0,0,0.26008,0.20349,1.74,356,684,1042,1397,1774
56,0,0,0.25804,0.20042,1.76,356,684,1042,1397,1774
57,0,0,0.256,0.19735,1.77,355,683,1041,1397,1774
58,0,0,0.25393,0.19427,1.78,355,683,1041,1397,1774
59,0,0,0.25184,0.19117,1.8,354,682,1041,1397,1774
60,0,0,0.24973,0.18806,1.81,354,682,1040,1397,1774
61,0,0,0.24759,0.18494,1.82,353,681,1040,1397,1774
62,0,0,0.24544,0.18181,1.84,353,681,1040,1397,1774
63,0,0,0.24328,0.17867,1.85,352,680,1040,1398,1774
64,0,0,0.2411,0.17552,1.86,352,680,1039,1398,1774
65,0,0,0.23888,0.17236,1.88,351,679,1039,1398,1774
66,0,0,0.23664,0.16919,1.89,351,679,1039,1398,1774
67,0,0,0.23433,0.16601,1.9,350,678,1039,1398,1774
68,0,0,0.23195,0.16282,1.92,350,678,1038,1399,1774
69,0,0,0.22949,0.15962,1.93,349,677,1038,1399,1774
70,0,0,0.22703,0.1561,1.94,349,676,1037,1399,1774
71,0,0,0.22453,0.15255,1.96,348,676,1037,1399,1774
72,0,0,0.22201,0.149,1.97,348,675,1036,1400,1773
73,0,0,0.2195,0.14545,1.99,347,674,1036,1400,1773
74,0,0,0.21703,0.14191,2.0,347,674,1035,1400,1773
75,0,0,0.2146,0.1384,2.01,346,673,1034,1400,1774
76,0,0,0.21223,0.13491,2.03,346,673,1034,1400,1774
77,0,0,0.20991,0.13145,2.04,345,672,1033,1400,1774
78,0,0,0.20765,0.12803,2.05,345,672,1032,1400,1774
79,0,0,0.20546,0.12464,2.07,344,671,1031,1400,1773
80,0,0,0.20334,0.12131,2.08,344,671,1031,1400,1773
81,0,0,0.20128,0.11802,2.1,343,670,1030,1400,1774
82,0,0,0.1993,0.11479,2.11,343,670,1029,1400,1774
83,0,0,0.1974,0.11161,2.12,342,670,1028,1400,1774
84,0,0,0.19558,0.10851,2.14,342,669,1027,1400,1774
85,0,0,0.19386,0.10548,2.15,341,669,1026,1400,1774
86,0,0,0.19222,0.10253,2.16,341,669,1026,1400,1773
87,0,0,0.19067,0.09968,2.18,340,668,1025,1400,1773
88,0,0,0.1892,0.09691,2.2,340,668,1024,1400,1773
89,0,0,0.18781,0.09423,2.21,339,668,1024,1400,1774
90,0,0,0.1865,0.09165,2.23,339,668,1023,1400,1774
91,0,0,0.18527,0.08917,2.24,339,667,1023,1399,1774
92,0,0,0.18412,0.0868,2.25,338,667,1022,1399,1774
93,0,0,0.18305,0.08454,2.26,338,667,1022,1399,1774
94,0,0,0.18206,0.08238,2.28,338,667,1021,1399,1774
95,0,0,0.18116,0.08035,2.29,337,666,1021,1399,1773
96,0,0,0.18033,0.07844,2.31,337,666,1021,1399,1773
97,0,0,0.17956,0.07664,2.32,337,666,1021,1399,1773
98,0,0,0.17886,0.07496,2.34,337,666,1020,1399,1773
99,0,0,0.17821,0.07352,2.35,336,666,1020,1399,1773
100,0,0,0.17763,0.07222,2.36,336,666,1020,1399,1773
101,0,0,0.17709,0.07101,2.38,336,666,1020,1399,1774
102,0,0,0.1766,0.06991,2.39,336,665,1020,1399,1774
103,0,0,0.17616,0.06889,2.4,336,665,1020,1399,1774
104,0,0,0.17575,0.06797,2.42,335,665,1020,1399,1774
105,0,0.01549,0.17538,0.06713,2.43,335,665,1020,1399,1774
106,0,0.03783,0.17505,0.06636,2.45,335,665,1020,1398,1774
107,0,0.05787,0.17474,0.06566,2.46,335,665,1020,1398,1774
108,0,0.07584,0.17445,0.06504,2.47,335,665,1020,1398,1773
109,0,0.09198,0.17419,0.06447,2.49,335,665,1020,1398,1773
110,0,0.10648,0.17395,0.06395,2.5,335,665,1020,1398,1773
111,0,0.11955,0.17372,0.06348,2.51,335,665,1020,1398,1773
112,0,0.13137,0.17351,0.06305,2.53,335,666,1020,1398,1773
113,0,0.14211,0.1733,0.06266,2.54,335,666,1021,1398,1773
114,0,0.15192,0.17311,0.0623,2.56,335,666,1021,1397,1773
115,0,0.16094,0.17292,0.06197,2.57,335,666,1021,1397,1773
116,0,0.1693,0.17274,0.06166,2.59,335,666,1021,1397,1773
117,0,0.17709,0.17256,0.06137,2.6,335,666,1021,1397,1773
118,0,0.18442,0.17238,0.0611,2.62,335,666,1022,1397,1773
119,0,0.19138,0.1722,0.06083,2.64,335,666,1022,1396,1773
120,0,0.19803,0.17202,0.06058,2.65,336,666,1022,1396,1773
121,0,0.20443,0.17185,0.06034,2.67,336,666,1023,1396,1773
122,0,0.21065,0.17167,0.06011,2.68,336,666,1023,1396,1773
123,0.00192,0.21671,0.17149,0.05987,2.7,336,666,1023,1395,1773
124,0.00402,0.22266,0.17131,0.05965,2.71,336,666,1024,1395,1773
125,0.00614,0.22853,0.17113,0.05942,2.73,336,666,1024,1395,1773
126,0.00828,0.23434,0.17094,0.0592,2.74,336,666,1024,1395,1773
127,0.01044,0.24012,0.17076,0.05897,2.75,337,666,1025,1394,1773
128,0.01262,0.24587,0.17057,0.05875,2.77,337,666,1025,1394,1773
129,0.01482,0.2516,0.17038,0.05853,2.79,337,666,1025,1394,1773
130,0.01703,0.25733,0.17019,0.0583,2.8,337,666,1026,1394,1773
131,0.01925,0.26304,0.16999,0.05808,2.82,337,666,1026,1393,1773
132,0.02149,0.26875,0.1698,0.05785,2.83,338,666,1027,1393,1773
133,0.02374,0.27443,0.16961,0.05763,2.84,338,666,1027,1393,1773
134,0.02599,0.28011,0.16941,0.0574,2.86,338,666,1028,1393,1773
135,0.02825,0.28576,0.16921,0.05717,2.87,338,666,1028,1392,1773
136,0.03052,0.2914,0.16902,0.05695,2.89,338,666,1029,1392,1773
137,0.03278,0.29702,0.16882,0.05672,2.9,339,666,1029,1392,1773
138,0.03505,0.30261,0.16862,0.0565,2.91,339,666,1030,1391,1773
