epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
0,0,0,0.16887,0.16345,1.05,381,760,1138,1516,1893,2269,2647,3026,3403,3780
1,0,0,0.16671,0.1612,1.07,381,761,1139,1517,1894,2269,2646,3027,3403,3780
2,0,0,0.16465,0.15906,1.08,381,761,1140,1518,1895,2270,2645,3028,3403,3779
3,0,0,0.16272,0.15706,1.09,380,762,1140,1519,1896,2270,2645,3028,3403,3779
4,0,0,0.16091,0.15518,1.11,380,763,1141,1520,1897,2270,2644,3029,3403,3779
5,0,0,0.15922,0.15342,1.12,380,763,1142,1520,1898,2270,2644,3030,3403,3778
6,0,0,0.15765,0.1518,1.14,380,764,1143,1521,1899,2270,2643,3031,3403,3778
7,0,0,0.15623,0.15031,1.15,379,764,1144,1522,1900,2270,2642,3032,3403,3777
8,0,0,0.15494,0.14895,1.17,379,765,1144,1523,1901,2269,2642,3033,3403,3777
9,0,0,0.15379,0.14773,1.18,379,766,1145,1524,1902,2269,2641,3034,3403,3777
10,0,0,0.15278,0.14666,1.2,379,766,1146,1525,1902,2269,2641,3034,3403,3776
11,0,0,0.15191,0.14574,1.21,379,767,1147,1526,1903,2269,2640,3035,3403,3776
12,0,0,0.15118,0.14495,1.22,379,767,1148,1527,1904,2269,2639,3036,3403,3775
13,0,0,0.15057,0.1443,1.24,379,768,1148,1528,1905,2269,2639,3037,3402,3775
14,0,0,0.15007,0.14377,1.25,380,769,1149,1529,1905,2269,2638,3038,3402,3775
15,0,0,0.14968,0.14335,1.27,380,769,1150,1530,1906,2269,2637,3039,3402,3774
16,0,0,0.14936,0.14301,1.29,380,770,1151,1530,1906,2270,2636,3039,3402,3774
17,0,0,0.14911,0.14275,1.3,381,770,1151,1531,1907,2270,2635,3040,3402,3773
18,0,0,0.14892,0.14254,1.32,381,771,1152,1532,1907,2270,2634,3041,3402,3773
19,0,0,0.14875,0.14236,1.33,381,771,1153,1533,1907,2270,2634,3042,3401,3773
20,0,0,0.1486,0.14221,1.35,382,772,1153,1533,1908,2270,2633,3043,3401,3772
21,0,0,0.14846,0.14206,1.36,382,773,1154,1534,1908,2271,2632,3044,3401,3772
22,0,0,0.14831,0.14191,1.38,382,773,1154,1534,1908,2271,2631,3044,3400,3771
