epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
0,0,0,0.26219,0.26735,0.76,264,523,784,1043,1303,1563,1820,2080,2340,2599,2861,3120,3379,3638,3899
1,0,0,0.25764,0.26291,0.78,264,523,784,1044,1304,1564,1820,2081,2339,2598,2861,3121,3378,3638,3899
2,0,0,0.25304,0.25842,0.79,265,522,785,1045,1305,1565,1820,2081,2339,2597,2862,3122,3377,3637,3899
3,0,0,0.2484,0.25388,0.81,265,522,786,1046,1306,1566,1820,2082,2339,2596,2863,3123,3377,3637,3900
4,0,0,0.24375,0.24929,0.83,265,521,786,1046,1307,1566,1821,2082,2340,2595,2863,3124,3376,3636,3900
5,0,0,0.23914,0.24476,0.84,265,521,787,1047,1307,1567,1821,2082,2340,2594,2864,3124,3376,3636,3900
6,0,0,0.23461,0.24034,0.86,265,520,787,1048,1308,1568,1821,2083,2340,2594,2865,3125,3375,3636,3900
7,0,0,0.23019,0.23602,0.88,266,520,788,1048,1309,1568,1821,2083,2339,2593,2865,3126,3375,3635,3901
8,0,0,0.22583,0.23178,0.9,266,519,789,1049,1310,1569,1821,2083,2339,2592,2866,3126,3376,3635,3901
9,0,0,0.2215,0.22759,0.92,266,519,789,1050,1311,1569,1821,2083,2339,2591,2867,3127,3376,3634,3901
10,0,0,0.21719,0.22345,0.93,267,519,790,1050,1312,1570,1821,2082,2339,2591,2867,3127,3376,3634,3901
11,0,0,0.21292,0.21933,0.95,267,518,790,1051,1313,1571,1821,2082,2339,2590,2868,3128,3376,3633,3902
12,0,0,0.20868,0.21527,0.97,267,518,791,1052,1314,1571,1821,2082,2339,2590,2868,3128,3376,3633,3902
13,0,0,0.20449,0.21126,0.98,267,517,792,1052,1315,1572,1821,2082,2340,2589,2869,3128,3376,3632,3902
14,0,0,0.20035,0.20732,1.0,268,517,792,1053,1316,1573,1822,2081,2340,2589,2869,3129,3376,3632,3903
15,0,0,0.19627,0.20345,1.02,268,517,793,1053,1317,1573,1822,2081,2340,2589,2869,3129,3376,3632,3903
