epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2
0,0,0,0.26781,0.27496,0.61,1390,2772
1,0,0,0.26225,0.26982,0.62,1391,2772
2,0,0,0.25672,0.26472,0.62,1390,2771
3,0,0,0.25122,0.25967,0.62,1390,2770
4,0,0,0.24577,0.25468,0.63,1390,2770
5,0,0,0.24036,0.24975,0.63,1389,2769
6,0,0,0.23501,0.24488,0.64,1389,2768
7,0,0,0.22971,0.24009,0.64,1390,2768
8,0,0,0.22447,0.23538,0.64,1390,2767
9,0,0,0.21931,0.23077,0.65,1390,2767
10,0,0,0.21422,0.22625,0.65,1390,2766
11,0,0,0.20922,0.22183,0.65,1390,2765
12,0,0,0.20431,0.21752,0.66,1390,2764
13,0,0,0.19949,0.21331,0.66,1390,2764
14,0,0,0.19478,0.20923,0.67,1390,2763
15,0,0,0.19019,0.20528,0.67,1390,2763
16,0,0,0.18571,0.20147,0.67,1390,2763
17,0,0,0.18135,0.1978,0.68,1390,2763
18,0,0,0.17713,0.19428,0.68,1390,2763
19,0,0,0.17306,0.19092,0.68,1390,2764
20,0,0,0.16913,0.18771,0.69,1390,2764
21,0,0,0.16536,0.18465,0.69,1390,2765
22,0,0,0.16175,0.18177,0.7,1390,2765
23,0,0,0.15831,0.17905,0.7,1390,2765
24,0,0,0.15504,0.17651,0.7,1390,2765
25,0,0,0.15195,0.17414,0.71,1390,2766
26,0,0,0.14903,0.17195,0.71,1390,2766
27,0,0,0.1463,0.16993,0.72,1390,2766
28,0,0,0.14375,0.16808,0.72,1390,2766
29,0,0,0.14139,0.16641,0.73,1390,2766
30,0,0,0.13921,0.1649,0.73,1390,2766
31,0,0,0.13721,0.16354,0.74,1390,2766
32,0,0,0.13539,0.16235,0.74,1390,2766
33,0,0.0054,0.13375,0.16131,0.75,1390,2765
34,0,0.0165,0.13228,0.16041,0.75,1390,2765
35,0,0.02589,0.13097,0.15964,0.76,1390,2765
36,0.00275,0.03373,0.12981,0.15899,0.76,1390,2765
37,0.01828,0.04015,0.12879,0.15846,0.77,1390,2766
38,0.03161,0.04527,0.12792,0.15804,0.77,1390,2766
39,0.04294,0.04925,0.12717,0.15771,0.78,1390,2766
40,0.05247,0.05222,0.12653,0.15747,0.78,1390,2766
41,0.0604,0.05429,0.126,0.15729,0.79,1390,2766
42,0.06691,0.0556,0.12556,0.15718,0.79,1390,2766
43,0.07218,0.05625,0.12521,0.15713,0.8,1390,2766
44,0.07639,0.05636,0.12492,0.15712,0.8,1390,2766
45,0.0797,0.05604,0.1247,0.15715,0.8,1390,2765
46,0.08225,0.05539,0.12453,0.1572,0.81,1390,2765
47,0.08418,0.05452,0.12439,0.15727,0.81,1390,2765
48,0.08564,0.0535,0.1243,0.15736,0.82,1390,2765
49,0.08673,0.0524,0.12422,0.15745,0.82,1390,2765
50,0.08756,0.05131,0.12417,0.15754,0.83,1390,2765
51,0.08824,0.05027,0.12412,0.15763,0.83,1390,2765
52,0.08883,0.04933,0.12408,0.1577,0.84,1390,2765
53,0.08939,0.04854,0.12404,0.15777,0.84,1390,2764
54,0.08998,0.04791,0.124,0.15782,0.85,1390,2764
55,0.09062,0.04748,0.12396,0.15786,0.85,1390,2763
56,0.09138,0.04726,0.12391,0.15788,0.86,1390,2763
57,0.09227,0.04726,0.12384,0.15788,0.87,1390,2763
58,0.09329,0.04746,0.12377,0.15786,0.87,1390,2762
59,0.09446,0.04788,0.1237,0.15783,0.88,1390,2761
60,0.09577,0.04849,0.12361,0.15777,0.88,1390,2761
61,0.0972,0.0493,0.12351,0.15771,0.89,1391,2760
62,0.09876,0.05029,0.1234,0.15763,0.89,1391,2759
63,0.10043,0.05143,0.12329,0.15753,0.9,1391,2758
64,0.10218,0.05271,0.12317,0.15742,0.9,1391,2757
65,0.10401,0.0541,0.12304,0.15731,0.9,1391,2756
66,0.10588,0.05561,0.12291,0.15718,0.91,1391,2755
67,0.10778,0.05719,0.12278,0.15705,0.91,1391,2754
68,0.10969,0.05882,0.12265,0.15692,0.92,1391,2753
69,0.11159,0.06049,0.12252,0.15678,0.92,1391,2752
70,0.11348,0.06219,0.12239,0.15663,0.93,1391,2751
71,0.11533,0.06389,0.12226,0.15649,0.93,1391,2749
72,0.11715,0.06559,0.12214,0.15635,0.94,1391,2748
73,0.11892,0.06729,0.12201,0.15621,0.94,1391,2747
74,0.12063,0.06895,0.12189,0.15607,0.95,1391,2745
75,0.12228,0.07058,0.12178,0.15593,0.95,1391,2744
76,0.12387,0.07219,0.12167,0.1558,0.96,1391,2742
77,0.1254,0.07374,0.12156,0.15567,0.96,1391,2741
