epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5
0,0,0,0.4032,0.42508,0.59,696,1390,2082,2772,3465
1,0,0,0.39847,0.42045,0.6,695,1391,2083,2772,3464
2,0,0,0.39377,0.41584,0.6,695,1390,2084,2771,3464
3,0,0,0.3891,0.41126,0.61,694,1390,2085,2771,3463
4,0,0,0.38445,0.40669,0.62,694,1390,2085,2770,3463
5,0,0,0.37981,0.40215,0.63,693,1389,2086,2769,3462
6,0,0,0.3752,0.39762,0.63,692,1389,2085,2769,3462
7,0,0,0.37059,0.3931,0.64,692,1390,2085,2769,3461
8,0,0,0.36599,0.3886,0.65,691,1390,2084,2768,3460
9,0,0,0.36139,0.38412,0.65,691,1390,2084,2768,3460
10,0,0,0.35679,0.37964,0.66,690,1390,2083,2767,3459
11,0,0,0.35218,0.37515,0.67,690,1390,2082,2767,3459
12,0,0,0.34755,0.37065,0.67,689,1390,2081,2766,3458
13,0,0,0.34292,0.36615,0.68,689,1390,2080,2766,3457
14,0,0,0.33827,0.36164,0.68,688,1390,2079,2766,3457
15,0,0,0.3336,0.35712,0.69,687,1390,2078,2766,3456
16,0,0,0.32892,0.35258,0.7,687,1390,2077,2766,3455
17,0,0,0.32422,0.34803,0.71,686,1390,2076,2766,3455
18,0,0,0.31951,0.34346,0.71,686,1390,2075,2767,3455
19,0,0,0.31477,0.33888,0.72,685,1390,2074,2767,3454
20,0,0,0.31002,0.33428,0.73,685,1390,2073,2767,3454
21,0,0,0.30526,0.32967,0.74,684,1390,2072,2768,3453
22,0,0,0.30048,0.32504,0.74,683,1390,2071,2768,3453
23,0,0,0.29568,0.3204,0.75,683,1390,2070,2768,3453
24,0,0,0.29086,0.31573,0.76,682,1390,2069,2768,3452
25,0,0,0.28603,0.31106,0.76,682,1390,2068,2767,3451
26,0,0,0.28117,0.30636,0.77,681,1390,2066,2767,3451
27,0,0,0.2763,0.30166,0.78,681,1390,2065,2767,3450
28,0,0,0.27142,0.29695,0.79,680,1390,2064,2767,3450
29,0,0,0.26651,0.29223,0.79,679,1390,2063,2767,3450
30,0,0,0.26159,0.2875,0.8,679,1390,2061,2768,3449
31,0,0,0.25666,0.28277,0.81,678,1390,2060,2768,3449
32,0,0,0.25172,0.27803,0.82,678,1390,2059,2768,3448
33,0,0,0.24677,0.27329,0.82,677,1390,2058,2768,3448
34,0,0,0.24181,0.26856,0.83,677,1390,2056,2767,3447
35,0,0,0.23686,0.26384,0.83,676,1390,2055,2767,3447
36,0,0,0.23192,0.25914,0.84,676,1390,2054,2767,3447
37,0,0,0.22698,0.25446,0.85,675,1390,2053,2767,3447
38,0,0,0.22207,0.24981,0.86,674,1390,2052,2767,3446
39,0,0,0.21719,0.2452,0.86,674,1390,2051,2767,3446
40,0,0,0.21235,0.24063,0.87,673,1390,2050,2768,3446
41,0,0,0.20757,0.23611,0.88,673,1390,2049,2768,3445
42,0,0,0.20287,0.23164,0.89,672,1390,2048,2768,3445
43,0,0,0.19824,0.22726,0.89,672,1390,2047,2768,3444
44,0,0,0.19372,0.22299,0.9,671,1390,2046,2767,3444
45,0,0,0.18931,0.21882,0.91,671,1390,2045,2767,3444
46,0,0,0.18502,0.21477,0.92,670,1390,2044,2767,3444
47,0,0,0.18088,0.21086,0.93,670,1390,2044,2767,3444
48,0,0,0.17689,0.20709,0.93,669,1390,2043,2767,3443
49,0,0,0.17307,0.20347,0.94,669,1390,2042,2767,3443
50,0,0,0.16943,0.2,0.95,668,1390,2042,2767,3443
51,0,0,0.16597,0.19668,0.96,668,1390,2041,2768,3442
52,0,0,0.1627,0.19354,0.97,667,1390,2040,2768,3442
53,0,0,0.15963,0.1906,1.0,667,1390,2040,2767,3442
54,0,0,0.15677,0.18784,1.01,666,1390,2039,2767,3441
55,0,0,0.15412,0.18527,1.03,666,1390,2039,2767,3441
56,0,0,0.15168,0.18288,1.04,666,1390,2038,2767,3441
57,0,0,0.14944,0.18067,1.05,665,1390,2038,2767,3440
58,0,0,0.14741,0.17864,1.05,665,1390,2037,2767,3440
59,0,0,0.14557,0.17678,1.06,664,1390,2036,2767,3440
60,0,0,0.1439,0.17505,1.07,664,1390,2036,2767,3440
61,0,0,0.14241,0.17347,1.08,664,1390,2035,2767,3439
62,0,0,0.14107,0.17205,1.08,663,1390,2035,2767,3439
63,0,0,0.1399,0.17076,1.09,663,1390,2034,2767,3439
64,0,0,0.13891,0.16963,1.1,663,1390,2033,2767,3438
65,0,0,0.13811,0.16867,1.11,662,1390,2033,2767,3438
66,0,0,0.13751,0.16788,1.11,662,1389,2032,2767,3438
67,0,0,0.13707,0.16724,1.12,662,1389,2031,2767,3437
68,0,0,0.13678,0.16673,1.13,662,1389,2030,2767,3437
69,0,0,0.13661,0.16635,1.13,661,1389,2030,2767,3437
70,0,0,0.13654,0.16606,1.14,661,1389,2029,2767,3436
71,0,0,0.13654,0.16585,1.14,661,1389,2028,2767,3436
72,0,0,0.13659,0.16571,1.15,661,1389,2027,2767,3436
73,0,0,0.13666,0.16561,1.16,660,1389,2026,2766,3436
74,0,0,0.13674,0.16554,1.16,660,1389,2025,2766,3435
75,0,0,0.13681,0.16548,1.17,660,1389,2024,2766,3435
76,0,0,0.13685,0.16543,1.18,660,1389,2023,2765,3435
77,0,0,0.13686,0.16538,1.18,660,1389,2022,2765,3434
78,0,0,0.13684,0.16532,1.19,660,1389,2021,2764,3434
79,0,0,0.13678,0.16525,1.2,659,1389,2020,2764,3434
80,0,0,0.13668,0.16517,1.2,659,1389,2019,2763,3433
81,0,0,0.13655,0.16507,1.21,659,1389,2018,2763,3433
82,0,0,0.13639,0.16497,1.22,659,1389,2017,2763,3433
83,0,0,0.1362,0.16487,1.23,659,1389,2017,2763,3432
84,0,0,0.136,0.16476,1.23,659,1389,2016,2763,3432
85,0,0,0.13579,0.16465,1.24,659,1389,2015,2764,3432
86,0,0,0.13557,0.16455,1.25,659,1389,2015,2764,3431
87,0,0,0.13536,0.16445,1.25,659,1389,2015,2764,3431
88,0,0,0.13514,0.16436,1.26,659,1389,2014,2765,3431
89,0,0,0.13494,0.16428,1.27,659,1389,2014,2765,3431
90,0,0,0.13474,0.1642,1.27,659,1389,2014,2764,3430
91,0,0,0.13455,0.16414,1.28,659,1389,2013,2764,3430
92,0,0,0.13438,0.16409,1.29,659,1389,2013,2764,3429
93,0,0,0.13423,0.16404,1.29,659,1389,2013,2764,3429
94,0,0,0.13409,0.164,1.3,659,1389,2013,2763,3429
95,0,0,0.13396,0.16396,1.31,659,1389,2013,2763,3428
96,0,0,0.13383,0.16392,1.31,659,1389,2013,2763,3428
97,0,0,0.13371,0.16388,1.32,659,1389,2013,2763,3428
98,0,0,0.13358,0.16382,1.33,659,1389,2014,2763,3427
99,0,0,0.13345,0.16375,1.44,659,1389,2014,2763,3427
100,0,0,0.13331,0.16366,1.45,659,1389,2014,2763,3427
101,0,0,0.13317,0.16356,1.46,659,1389,2014,2763,3426
102,0,0,0.13302,0.16345,1.47,659,1389,2015,2762,3426
103,0,0,0.13286,0.16332,1.48,659,1389,2015,2762,3426
104,0,0,0.1327,0.16319,1.48,659,1389,2015,2762,3425
105,0,0,0.13254,0.16305,1.49,659,1389,2015,2762,3425
106,0,0,0.13238,0.16291,1.5,659,1389,2016,2761,3425
107,0,0,0.13221,0.16277,1.51,659,1389,2016,2761,3424
108,0,0,0.13205,0.16263,1.51,658,1389,2016,2760,3424
109,0,0,0.13189,0.16248,1.52,658,1389,2017,2760,3424
110,0,0,0.13173,0.16233,1.53,658,1389,2017,2759,3423
111,0,0,0.13156,0.16218,1.54,658,1389,2017,2758,3423
112,0,0,0.1314,0.16203,1.54,658,1389,2018,2758,3422
113,0,0,0.13123,0.16188,1.55,658,1389,2018,2757,3422
114,0,0.00011,0.13106,0.16174,1.56,658,1389,2018,2756,3422
115,0,0.00194,0.13088,0.16159,1.57,658,1389,2019,2755,3421
116,0,0.00376,0.13071,0.16144,1.58,657,1389,2019,2754,3421
117,0,0.00554,0.13053,0.1613,1.59,657,1389,2019,2754,3421
118,0,0.00731,0.13034,0.16115,1.59,657,1389,2019,2753,3420
119,0,0.00904,0.13015,0.16101,1.6,657,1389,2020,2752,3420
120,0.00053,0.01081,0.12995,0.16087,1.6,657,1389,2020,2751,3420
121,0.0036,0.01258,0.12975,0.16072,1.61,657,1389,2020,2750,3419
122,0.00671,0.0143,0.12955,0.16058,1.62,656,1389,2020,2750,3419
123,0.00987,0.01601,0.12934,0.16044,1.62,656,1389,2020,2749,3418
124,0.01313,0.01773,0.12913,0.1603,1.63,656,1389,2020,2748,3418
125,0.0165,0.01944,0.12891,0.16017,1.64,656,1389,2020,2746,3418
126,0.01996,0.02126,0.12868,0.16002,1.65,656,1389,2020,2745,3417
127,0.02352,0.02357,0.12845,0.15983,1.65,655,1389,2020,2744,3417
128,0.02715,0.0264,0.12821,0.1596,1.66,655,1389,2020,2743,3416
129,0.03088,0.02927,0.12796,0.15936,1.67,655,1389,2020,2742,3416
130,0.03473,0.03234,0.12771,0.15911,1.67,655,1389,2020,2741,3415
131,0.03869,0.03543,0.12745,0.15885,1.68,655,1389,2020,2740,3415
132,0.0428,0.03861,0.12717,0.15859,1.68,654,1389,2020,2738,3414
133,0.04698,0.04183,0.1269,0.15833,1.69,654,1389,2020,2737,3414
134,0.05128,0.04519,0.12661,0.15805,1.7,654,1389,2020,2736,3414
135,0.0556,0.04861,0.12632,0.15776,1.71,654,1389,2020,2734,3413
136,0.05996,0.05202,0.12603,0.15748,1.71,653,1389,2020,2733,3413
137,0.06428,0.0554,0.12574,0.1572,1.72,653,1389,2020,2732,3412
138,0.06852,0.0587,0.12545,0.15693,1.73,653,1389,2020,2730,3412
139,0.07263,0.06186,0.12518,0.15666,1.73,653,1389,2020,2729,3411
140,0.07656,0.0649,0.12491,0.15641,1.74,652,1389,2019,2727,3411
141,0.08029,0.06784,0.12466,0.15616,1.75,652,1389,2019,2726,3410
142,0.08379,0.07067,0.12442,0.15593,1.75,652,1389,2019,2725,3410
143,0.08716,0.07333,0.12419,0.1557,1.76,651,1389,2019,2723,3409
144,0.0904,0.07571,0.12397,0.1555,1.77,651,1389,2019,2722,3409
145,0.09353,0.07797,0.12376,0.15531,1.77,651,1389,2019,2721,3408
146,0.09663,0.08011,0.12355,0.15513,1.78,651,1389,2019,2719,3408
147,0.09971,0.08213,0.12334,0.15496,1.78,650,1389,2019,2718,3407
148,0.10286,0.08409,0.12312,0.1548,1.79,650,1389,2019,2717,3407
149,0.10606,0.08599,0.1229,0.15463,1.8,650,1389,2019,2716,3406
150,0.10932,0.08784,0.12268,0.15448,1.8,649,1389,2019,2715,3406
151,0.11258,0.08966,0.12245,0.15432,1.81,649,1389,2018,2714,3405
152,0.11587,0.09145,0.12222,0.15417,1.82,649,1389,2018,2713,3405
153,0.11917,0.09323,0.122,0.15402,1.82,649,1389,2018,2712,3404
154,0.12246,0.095,0.12177,0.15387,1.83,648,1389,2018,2711,3404
155,0.12573,0.09677,0.12154,0.15372,1.84,648,1389,2018,2711,3403
156,0.12898,0.09855,0.12131,0.15357,1.85,648,1389,2018,2710,3403
157,0.13221,0.10036,0.12109,0.15341,1.85,647,1389,2018,2709,3402
158,0.13542,0.10221,0.12087,0.15326,1.86,647,1389,2018,2708,3402
159,0.13862,0.10413,0.12064,0.15309,1.87,647,1389,2018,2708,3401
160,0.14183,0.10613,0.12042,0.15292,1.87,646,1389,2018,2707,3401
161,0.14504,0.1082,0.12019,0.15274,1.88,646,1389,2018,2706,3400
162,0.14825,0.11034,0.11996,0.15256,1.89,646,1389,2018,2706,3400
163,0.15146,0.11254,0.11974,0.15237,1.9,645,1389,2019,2705,3399
164,0.15465,0.11479,0.11951,0.15218,1.9,645,1389,2019,2704,3399
165,0.15783,0.11706,0.11929,0.15198,1.91,644,1389,2019,2704,3398
166,0.16099,0.11935,0.11906,0.15179,1.91,644,1389,2019,2703,3398
167,0.16413,0.12163,0.11884,0.15159,1.92,644,1389,2019,2703,3397
168,0.16725,0.1239,0.11862,0.15139,1.93,643,1389,2019,2702,3396
169,0.17032,0.12613,0.1184,0.1512,1.93,643,1389,2019,2701,3396
170,0.17335,0.1283,0.11818,0.15101,1.94,642,1389,2019,2701,3395
171,0.17638,0.13044,0.11797,0.15083,1.95,642,1389,2019,2700,3395
172,0.1794,0.13254,0.11775,0.15065,1.95,642,1389,2019,2700,3394
173,0.18241,0.13458,0.11753,0.15047,1.96,641,1389,2019,2699,3394
174,0.18538,0.13656,0.11732,0.1503,1.97,641,1389,2019,2699,3393
175,0.18834,0.13848,0.11711,0.15013,1.97,640,1389,2019,2698,3393
176,0.19127,0.14035,0.1169,0.14997,1.98,640,1389,2019,2697,3392
177,0.19418,0.14217,0.11669,0.14981,1.99,639,1389,2019,2697,3392
178,0.19706,0.14397,0.11648,0.14965,1.99,639,1389,2019,2696,3391
179,0.19992,0.14575,0.11627,0.14949,2.0,639,1389,2019,2696,3391
180,0.20277,0.14751,0.11606,0.14934,2.01,638,1389,2019,2695,3390
181,0.20559,0.14925,0.11586,0.14919,2.01,638,1389,2019,2695,3390
182,0.20839,0.15097,0.11565,0.14904,2.02,637,1389,2019,2694,3389
183,0.21116,0.15269,0.11545,0.14889,2.03,637,1389,2019,2693,3388
184,0.21392,0.15442,0.11525,0.14873,2.14,636,1389,2019,2693,3388
185,0.21663,0.15617,0.11505,0.14858,2.15,636,1389,2019,2692,3387
186,0.21931,0.15794,0.11485,0.14842,2.16,635,1389,2019,2691,3387
187,0.22198,0.15974,0.11466,0.14826,2.17,635,1389,2019,2690,3386
188,0.22464,0.16154,0.11446,0.14811,2.18,634,1389,2019,2690,3386
189,0.22728,0.16334,0.11426,0.14795,2.19,634,1389,2019,2689,3385
190,0.22989,0.16512,0.11407,0.14779,2.2,633,1389,2019,2688,3385
191,0.23245,0.1669,0.11388,0.14763,2.21,633,1389,2019,2687,3384
192,0.23499,0.16867,0.11369,0.14747,2.21,632,1389,2019,2686,3383
193,0.2375,0.17043,0.11351,0.14732,2.22,632,1389,2019,2685,3383
194,0.24,0.17218,0.11332,0.14716,2.23,631,1389,2019,2684,3382
195,0.24248,0.17392,0.11313,0.14701,2.23,631,1389,2019,2683,3382
196,0.24494,0.17565,0.11295,0.14685,2.24,630,1389,2019,2682,3381
197,0.24736,0.17738,0.11277,0.1467,2.25,630,1389,2019,2680,3381
198,0.24973,0.17904,0.11259,0.14655,2.26,629,1389,2019,2679,3380
199,0.25212,0.18068,0.11241,0.14641,2.26,629,1389,2019,2678,3380
200,0.2545,0.18229,0.11223,0.14626,2.27,628,1389,2019,2676,3379
201,0.25686,0.18388,0.11206,0.14612,2.28,628,1389,2019,2675,3378
202,0.25919,0.18543,0.11188,0.14598,2.28,627,1389,2019,2673,3378
203,0.26152,0.18696,0.1117,0.14584,2.29,627,1389,2019,2671,3377
204,0.26382,0.18848,0.11153,0.14571,2.3,626,1389,2019,2669,3377
205,0.26609,0.18995,0.11136,0.14557,2.3,625,1389,2019,2667,3376
206,0.26833,0.19139,0.11119,0.14545,2.31,625,1389,2019,2665,3376
207,0.27057,0.19283,0.11102,0.14532,2.32,624,1389,2019,2663,3375
208,0.27276,0.19428,0.11085,0.14519,2.32,624,1389,2019,2662,3375
209,0.27492,0.19574,0.11069,0.14505,2.33,623,1389,2019,2660,3374
210,0.27702,0.19718,0.11053,0.14492,2.33,623,1389,2019,2658,3374
211,0.2791,0.19861,0.11037,0.14479,2.34,622,1389,2019,2656,3373
212,0.28117,0.20004,0.11021,0.14467,2.34,622,1389,2019,2655,3372
