epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
0,0,0,0.16046,0.18025,0.63,264,524,784,1043,1301,1563,1823,2080,2342,2601,2859,3120,3379,3639,3898
1,0,0,0.15682,0.17741,0.65,263,524,784,1044,1301,1563,1824,2080,2342,2602,2860,3121,3378,3640,3898
2,0,0,0.15336,0.17474,0.66,263,525,785,1045,1302,1564,1825,2081,2341,2603,2860,3122,3377,3640,3898
3,0,0,0.1501,0.17222,0.67,263,525,785,1045,1302,1565,1825,2082,2342,2604,2860,3123,3377,3641,3897
4,0,0,0.14707,0.16985,0.68,263,526,786,1046,1302,1566,1824,2083,2342,2605,2861,3124,3376,3641,3897
5,0,0,0.14425,0.1678,0.7,262,526,786,1047,1302,1566,1824,2084,2341,2606,2861,3124,3375,3642,3897
6,0,0,0.1416,0.16596,0.71,262,527,786,1047,1302,1567,1823,2084,2342,2606,2861,3125,3375,3642,3896
7,0,0,0.1391,0.16431,0.72,262,527,787,1048,1302,1568,1823,2085,2342,2605,2861,3126,3374,3643,3896
8,0,0,0.13674,0.16281,0.73,262,527,787,1048,1302,1569,1823,2086,2342,2605,2860,3127,3374,3643,3896
9,0,0.00455,0.1345,0.16138,0.74,262,528,788,1049,1303,1570,1824,2087,2342,2605,2860,3127,3373,3643,3896
10,0,0.0209,0.13239,0.16005,0.76,261,528,788,1050,1303,1571,1824,2088,2342,2605,2860,3128,3372,3644,3895
11,0,0.0356,0.13044,0.15884,0.77,261,529,788,1050,1304,1572,1824,2089,2342,2605,2860,3129,3372,3644,3895
12,0.02043,0.04867,0.12865,0.15776,0.79,261,529,789,1051,1304,1573,1824,2090,2342,2605,2859,3129,3371,3645,3895
13,0.04501,0.05995,0.12703,0.15682,0.8,261,530,789,1051,1305,1574,1824,2091,2342,2605,2859,3130,3370,3645,3895
14,0.06672,0.06965,0.12558,0.15601,0.81,261,530,790,1052,1306,1574,1824,2092,2342,2605,2860,3131,3370,3646,3894
15,0.08569,0.07761,0.12429,0.15534,0.82,261,530,790,1052,1306,1575,1824,2093,2342,2605,2860,3131,3369,3646,3894
16,0.10206,0.08382,0.12318,0.15482,0.84,260,531,790,1053,1307,1576,1824,2094,2342,2606,2860,3132,3368,3647,3894
17,0.11582,0.0885,0.12223,0.15442,0.85,260,531,791,1053,1308,1577,1823,2095,2342,2606,2860,3132,3368,3647,3894
18,0.12705,0.0917,0.12145,0.15415,0.86,260,532,791,1053,1308,1578,1823,2096,2342,2606,2860,3133,3367,3648,3893
19,0.13587,0.09342,0.12083,0.154,0.88,260,532,791,1054,1309,1579,1824,2097,2342,2606,2860,3133,3366,3648,3893
20,0.1424,0.09372,0.12038,0.15398,0.89,260,532,791,1054,1310,1580,1824,2097,2342,2606,2860,3134,3366,3648,3893
21,0.14685,0.09289,0.12006,0.15405,0.91,260,533,791,1055,1311,1581,1824,2098,2342,2606,2860,3134,3365,3649,3893
22,0.14944,0.09111,0.11988,0.1542,0.92,260,533,791,1055,1311,1582,1824,2099,2342,2605,2860,3134,3364,3649,3892
23,0.15043,0.0886,0.11981,0.15441,0.93,260,533,791,1056,1312,1582,1824,2100,2342,2605,2859,3134,3364,3649,3892
24,0.15019,0.08555,0.11983,0.15467,0.95,260,534,791,1056,1313,1583,1824,2100,2341,2605,2859,3134,3363,3649,3892
25,0.14903,0.08217,0.11991,0.15496,0.96,260,534,791,1056,1314,1584,1825,2101,2341,2605,2859,3135,3363,3649,3892
26,0.14731,0.07867,0.12003,0.15525,0.97,260,534,791,1057,1315,1585,1825,2102,2341,2605,2859,3135,3362,3650,3891
27,0.14532,0.07527,0.12017,0.15554,0.99,260,535,790,1057,1316,1586,1825,2102,2341,2605,2858,3135,3361,3649,3891
28,0.14344,0.0721,0.1203,0.15581,1.0,260,535,790,1057,1316,1587,1825,2103,2341,2605,2858,3134,3361,3649,3891
29,0.1419,0.06951,0.12041,0.15602,1.01,261,535,790,1057,1317,1587,1825,2103,2340,2606,2858,3134,3360,3649,3891
30,0.14084,0.06757,0.12049,0.15618,1.03,261,536,790,1058,1318,1588,1826,2104,2340,2606,2857,3134,3359,3649,3890
31,0.14033,0.06644,0.12052,0.15628,1.05,261,536,789,1058,1319,1589,1826,2104,2340,2606,2857,3134,3359,3649,3890
32,0.14064,0.06622,0.1205,0.1563,1.06,261,536,789,1058,1320,1590,1826,2105,2340,2606,2856,3134,3358,3648,3890
33,0.14174,0.06742,0.12042,0.1562,1.14,261,537,788,1058,1321,1591,1826,2105,2340,2606,2855,3133,3357,3648,3890
34,0.14361,0.07,0.12029,0.15598,1.16,261,537,788,1059,1322,1592,1826,2106,2340,2606,2855,3133,3357,3648,3890
35,0.14616,0.07329,0.12011,0.1557,1.17,262,537,787,1059,1323,1593,1826,2106,2340,2606,2854,3132,3356,3647,3889
36,0.14926,0.077,0.11989,0.15539,1.18,262,537,787,1059,1324,1593,1826,2107,2340,2606,2854,3132,3355,3647,3889
37,0.15226,0.08084,0.11968,0.15507,1.2,262,538,787,1059,1325,1594,1826,2107,2340,2606,2853,3132,3355,3647,3889
38,0.15488,0.08456,0.1195,0.15476,1.21,262,538,786,1059,1326,1595,1827,2107,2339,2605,2852,3131,3354,3646,3889
39,0.15696,0.08803,0.11935,0.15446,1.23,262,538,786,1058,1327,1596,1827,2108,2339,2605,2852,3131,3353,3646,3889
40,0.15844,0.09106,0.11925,0.15421,1.24,263,538,785,1058,1327,1597,1827,2108,2339,2604,2851,3130,3353,3646,3889
41,0.15936,0.09362,0.11918,0.15399,1.25,263,539,785,1058,1328,1598,1827,2109,2340,2603,2850,3130,3352,3645,3888
42,0.1599,0.09573,0.11914,0.15381,1.26,263,539,785,1058,1329,1599,1828,2109,2340,2603,2850,3129,3351,3645,3888
43,0.16031,0.09749,0.11911,0.15366,1.28,263,539,784,1058,1330,1600,1828,2110,2340,2602,2849,3129,3351,3645,3888
44,0.16087,0.09902,0.11907,0.15353,1.29,264,540,784,1058,1331,1601,1828,2111,2340,2601,2849,3128,3350,3645,3888
45,0.1617,0.10034,0.11901,0.15342,1.3,264,540,784,1058,1332,1602,1828,2111,2340,2600,2848,3128,3349,3645,3887
46,0.1629,0.10154,0.11893,0.15331,1.32,264,540,783,1057,1333,1602,1829,2112,2340,2599,2848,3128,3349,3645,3887
47,0.16443,0.10263,0.11882,0.15322,1.33,264,541,783,1057,1334,1603,1829,2112,2340,2598,2847,3127,3348,3645,3887
48,0.16627,0.10361,0.11869,0.15314,1.34,264,541,783,1057,1335,1604,1829,2113,2340,2597,2847,3127,3347,3645,3887
49,0.16827,0.10414,0.11855,0.15309,1.35,265,541,783,1057,1336,1605,1829,2113,2340,2596,2846,3126,3346,3646,3887
50,0.17026,0.10444,0.1184,0.15307,1.36,265,541,782,1057,1337,1606,1830,2114,2340,2595,2846,3126,3346,3646,3886
51,0.17206,0.1046,0.11828,0.15305,1.38,265,542,782,1056,1338,1607,1830,2115,2340,2594,2845,3125,3345,3646,3886
52,0.17365,0.1047,0.11816,0.15304,1.39,265,542,782,1056,1339,1608,1830,2115,2340,2593,2845,3125,3344,3646,3886
53,0.17501,0.10468,0.11807,0.15304,1.4,266,542,782,1056,1340,1609,1829,2116,2340,2592,2844,3124,3344,3646,3886
54,0.17623,0.10472,0.11798,0.15304,1.41,266,543,782,1055,1341,1610,1829,2116,2340,2591,2844,3124,3343,3646,3885
55,0.17738,0.10514,0.1179,0.15301,1.42,266,543,781,1055,1342,1611,1829,2117,2340,2590,2843,3124,3342,3646,3885
56,0.17851,0.10574,0.11781,0.15295,1.44,266,543,781,1055,1343,1612,1829,2117,2340,2589,2843,3123,3342,3646,3885
57,0.17967,0.10657,0.11773,0.15288,1.45,267,544,781,1054,1344,1613,1828,2118,2340,2588,2842,3123,3341,3646,3885
58,0.18091,0.10766,0.11764,0.15279,1.47,267,544,780,1054,1345,1614,1828,2119,2340,2587,2842,3122,3340,3646,3884
59,0.18229,0.109,0.11754,0.15268,1.48,267,544,780,1053,1346,1615,1828,2119,2340,2586,2841,3122,3340,3646,3884
60,0.1838,0.11059,0.11743,0.15254,1.49,267,544,780,1053,1347,1616,1828,2120,2340,2585,2841,3121,3339,3646,3884
