epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2
0,0,0,0.15202,0.17501,0.51,1390,2772
1,0,0,0.15087,0.17421,0.51,1391,2772
2,0,0,0.14973,0.1734,0.52,1390,2772
3,0,0,0.14859,0.1726,0.52,1390,2771
4,0,0,0.14746,0.17182,0.53,1390,2770
5,0,0,0.14634,0.17104,0.53,1389,2770
6,0,0,0.14523,0.17028,0.53,1389,2770
7,0,0,0.14414,0.16953,0.54,1390,2769
8,0,0,0.14307,0.16879,0.54,1390,2769
9,0,0,0.14201,0.16808,0.55,1390,2769
10,0,0,0.14098,0.16738,0.55,1390,2769
11,0,0,0.13998,0.16671,0.55,1390,2768
12,0,0,0.139,0.16606,0.56,1390,2768
13,0,0,0.13804,0.16543,0.63,1390,2767
14,0,0,0.13711,0.16483,0.64,1390,2767
15,0,0,0.13621,0.16426,0.64,1390,2767
16,0,0,0.13534,0.16371,0.65,1390,2766
17,0,0,0.1345,0.1632,0.65,1390,2766
18,0,0,0.1337,0.16271,0.65,1390,2766
19,0,0,0.13293,0.16225,0.66,1390,2765
20,0,0,0.1322,0.16183,0.66,1390,2765
21,0,0.00385,0.1315,0.16143,0.67,1390,2765
22,0,0.00835,0.13084,0.16107,0.67,1390,2764
23,0,0.01251,0.13023,0.16073,0.68,1390,2764
24,0.00502,0.01639,0.12966,0.16041,0.68,1390,2764
25,0.01313,0.01987,0.12913,0.16013,0.69,1390,2765
26,0.02056,0.02295,0.12864,0.15988,0.69,1390,2765
27,0.02733,0.02565,0.1282,0.15966,0.7,1390,2765
28,0.03345,0.02796,0.12779,0.15947,0.7,1390,2765
29,0.03893,0.02983,0.12743,0.15931,0.71,1390,2766
30,0.0438,0.03135,0.12711,0.15919,0.71,1390,2766
31,0.04811,0.0325,0.12682,0.15909,0.71,1390,2766
32,0.05188,0.03338,0.12657,0.15902,0.72,1390,2766
33,0.05514,0.03401,0.12635,0.15897,0.72,1390,2766
34,0.05797,0.03441,0.12616,0.15894,0.73,1390,2766
35,0.06038,0.03464,0.126,0.15892,0.74,1390,2766
36,0.06241,0.03472,0.12586,0.15891,0.74,1390,2766
37,0.06413,0.0347,0.12575,0.15891,0.74,1390,2766
38,0.06556,0.03457,0.12565,0.15892,0.75,1390,2766
39,0.06678,0.0344,0.12557,0.15894,0.75,1390,2766
40,0.06782,0.0342,0.1255,0.15895,0.76,1390,2766
41,0.06872,0.034,0.12544,0.15897,0.76,1390,2766
42,0.06949,0.03381,0.12539,0.15899,0.77,1390,2766
43,0.07017,0.03365,0.12534,0.159,0.77,1390,2766
44,0.0708,0.03353,0.1253,0.15901,0.78,1390,2766
45,0.0714,0.03348,0.12526,0.15901,0.78,1390,2766
46,0.07201,0.03352,0.12522,0.15901,0.79,1390,2766
47,0.07261,0.03363,0.12518,0.159,0.79,1390,2766
48,0.07321,0.03379,0.12514,0.15899,0.8,1390,2766
49,0.07381,0.034,0.1251,0.15897,0.8,1390,2766
50,0.07441,0.03428,0.12506,0.15895,0.81,1390,2766
51,0.07502,0.03463,0.12502,0.15892,0.81,1390,2766
52,0.07563,0.03502,0.12497,0.15889,0.82,1390,2766
53,0.07625,0.03544,0.12493,0.15885,0.82,1390,2766
54,0.07687,0.03591,0.12489,0.15881,0.83,1390,2766
55,0.07749,0.03641,0.12485,0.15877,0.83,1390,2766
56,0.07811,0.03695,0.12481,0.15873,0.84,1390,2766
57,0.07873,0.03751,0.12477,0.15868,0.84,1390,2766
58,0.07933,0.03808,0.12472,0.15864,0.85,1390,2766
59,0.07993,0.03866,0.12468,0.15859,0.85,1390,2766
60,0.08052,0.03923,0.12464,0.15854,0.85,1390,2766
61,0.08111,0.0398,0.1246,0.15849,0.86,1390,2766
62,0.08169,0.04036,0.12456,0.15845,0.86,1390,2766
63,0.08228,0.04091,0.12452,0.1584,0.87,1390,2766
64,0.08287,0.04144,0.12448,0.15836,0.87,1390,2766
65,0.08346,0.04196,0.12444,0.15832,0.88,1390,2766
66,0.08404,0.04246,0.1244,0.15827,0.88,1390,2766
67,0.08463,0.04295,0.12436,0.15823,0.89,1390,2766
68,0.08521,0.04343,0.12432,0.15819,0.89,1390,2766
69,0.0858,0.04389,0.12429,0.15816,0.9,1390,2766
70,0.08639,0.04433,0.12425,0.15812,0.9,1390,2766
71,0.08697,0.04477,0.12421,0.15808,0.9,1390,2766
72,0.08755,0.04518,0.12417,0.15805,0.91,1390,2766
73,0.08813,0.04559,0.12413,0.15802,0.91,1390,2766
74,0.0887,0.04598,0.12409,0.15798,0.92,1390,2766
75,0.08927,0.04636,0.12405,0.15795,0.92,1390,2766
76,0.08984,0.04672,0.12401,0.15792,0.93,1390,2766
77,0.09041,0.04708,0.12397,0.15789,0.93,1390,2766
78,0.09097,0.04744,0.12393,0.15786,0.94,1390,2766
79,0.09152,0.04779,0.1239,0.15783,0.94,1390,2766
80,0.09207,0.04813,0.12386,0.1578,0.95,1390,2766
81,0.09261,0.04847,0.12382,0.15778,0.95,1390,2766
82,0.09315,0.04881,0.12378,0.15775,0.96,1390,2766
83,0.09369,0.04913,0.12375,0.15772,0.96,1390,2766
84,0.09422,0.04945,0.12371,0.15769,0.97,1390,2766
85,0.09475,0.04978,0.12368,0.15767,0.97,1390,2766
86,0.09528,0.05009,0.12364,0.15764,0.98,1390,2766
87,0.0958,0.05041,0.1236,0.15762,0.98,1390,2766
88,0.09631,0.05071,0.12357,0.15759,0.98,1390,2766
89,0.09682,0.05101,0.12353,0.15757,0.99,1390,2766
90,0.09732,0.05131,0.1235,0.15754,0.99,1390,2766
91,0.09783,0.05161,0.12346,0.15752,1.0,1390,2766
92,0.09833,0.0519,0.12343,0.15749,1.0,1390,2766
93,0.09882,0.05219,0.1234,0.15747,1.01,1390,2766
94,0.09932,0.05248,0.12336,0.15744,1.01,1390,2766
95,0.09981,0.05277,0.12333,0.15742,1.02,1390,2766
96,0.1003,0.05306,0.1233,0.1574,1.02,1390,2766
97,0.1008,0.05335,0.12326,0.15737,1.03,1390,2766
98,0.10129,0.05364,0.12323,0.15735,1.03,1390,2766
99,0.10178,0.05393,0.12319,0.15732,1.04,1390,2766
100,0.10226,0.05424,0.12316,0.1573,1.04,1390,2766
101,0.10275,0.05454,0.12313,0.15727,1.05,1390,2766
102,0.10324,0.05485,0.12309,0.15725,1.05,1390,2766
103,0.10373,0.05517,0.12306,0.15722,1.05,1390,2766
104,0.10422,0.05549,0.12303,0.15719,1.06,1390,2766
105,0.10471,0.05582,0.12299,0.15717,1.06,1390,2766
106,0.10521,0.05616,0.12296,0.15714,1.07,1390,2766
107,0.10571,0.0565,0.12292,0.15711,1.07,1390,2766
108,0.10621,0.05685,0.12289,0.15708,1.08,1390,2766
109,0.10671,0.0572,0.12286,0.15705,1.08,1390,2766
110,0.10722,0.05756,0.12282,0.15702,1.09,1390,2766
111,0.10773,0.05792,0.12279,0.15699,1.09,1390,2766
112,0.10825,0.0583,0.12275,0.15696,1.09,1390,2766
113,0.10879,0.05868,0.12271,0.15693,1.1,1390,2766
114,0.10933,0.05906,0.12268,0.1569,1.1,1390,2766
115,0.10988,0.05946,0.12264,0.15686,1.11,1390,2766
116,0.11044,0.05986,0.1226,0.15683,1.11,1390,2766
117,0.111,0.06027,0.12256,0.1568,1.12,1390,2766
118,0.11156,0.06068,0.12252,0.15676,1.12,1390,2766
119,0.11213,0.06111,0.12248,0.15673,1.13,1390,2766
120,0.11271,0.06155,0.12244,0.15669,1.13,1390,2766
121,0.11329,0.06201,0.1224,0.15665,1.14,1390,2766
122,0.11388,0.06247,0.12236,0.15661,1.14,1390,2766
123,0.11448,0.06294,0.12232,0.15657,1.15,1390,2766
124,0.11509,0.06341,0.12228,0.15653,1.15,1390,2766
125,0.1157,0.0639,0.12224,0.15649,1.16,1390,2766
126,0.11631,0.06439,0.12219,0.15645,1.16,1390,2766
127,0.11692,0.06488,0.12215,0.15641,1.17,1390,2766
128,0.11754,0.0654,0.12211,0.15637,1.17,1390,2766
129,0.11817,0.06594,0.12206,0.15632,1.18,1390,2766
130,0.11881,0.06652,0.12202,0.15627,1.18,1390,2766
131,0.11945,0.0671,0.12198,0.15622,1.19,1390,2766
132,0.12009,0.06771,0.12193,0.15617,1.19,1390,2766
133,0.12075,0.06835,0.12189,0.15612,1.19,1390,2766
134,0.12139,0.06901,0.12184,0.15606,1.2,1390,2766
135,0.12205,0.06968,0.1218,0.15601,1.2,1390,2766
136,0.12271,0.07031,0.12175,0.15595,1.21,1390,2766
137,0.12337,0.07087,0.1217,0.15591,1.21,1390,2766
138,0.12402,0.07139,0.12166,0.15586,1.22,1390,2766
139,0.12465,0.07191,0.12162,0.15582,1.22,1390,2766
140,0.12529,0.07236,0.12157,0.15578,1.22,1390,2766
141,0.12592,0.07276,0.12153,0.15575,1.23,1390,2766
142,0.12656,0.07316,0.12148,0.15572,1.23,1390,2766
143,0.12719,0.07357,0.12144,0.15568,1.24,1390,2765
144,0.12783,0.07398,0.12139,0.15565,1.24,1390,2765
145,0.12847,0.0744,0.12135,0.15561,1.25,1390,2765
146,0.1291,0.07483,0.12131,0.15558,1.26,1390,2765
147,0.12974,0.07528,0.12126,0.15554,1.26,1390,2765
148,0.13037,0.07572,0.12122,0.1555,1.27,1390,2765
149,0.13099,0.07616,0.12117,0.15546,1.38,1390,2765
150,0.13161,0.0766,0.12113,0.15543,1.39,1390,2765
151,0.13222,0.07704,0.12109,0.15539,1.4,1390,2765
152,0.13284,0.07748,0.12105,0.15535,1.4,1390,2765
153,0.13343,0.07792,0.121,0.15532,1.41,1390,2765
154,0.13398,0.07833,0.12097,0.15528,1.41,1390,2765
155,0.13451,0.07876,0.12093,0.15525,1.42,1390,2765
156,0.13504,0.07918,0.12089,0.15521,1.43,1390,2764
157,0.13556,0.07961,0.12086,0.15517,1.43,1390,2764
158,0.13608,0.08004,0.12082,0.15514,1.44,1390,2763
159,0.1366,0.08046,0.12078,0.1551,1.45,1390,2762
160,0.13711,0.08088,0.12075,0.15507,1.45,1390,2762
161,0.13761,0.08129,0.12071,0.15503,1.46,1390,2761
162,0.13809,0.08168,0.12068,0.155,1.47,1390,2760
163,0.13856,0.08206,0.12065,0.15497,1.47,1390,2759
164,0.13903,0.08242,0.12061,0.15494,1.48,1390,2758
165,0.13949,0.08278,0.12058,0.15491,1.48,1390,2757
166,0.13993,0.08312,0.12055,0.15488,1.49,1390,2756
167,0.14037,0.08345,0.12052,0.15485,1.49,1390,2754
168,0.1408,0.08377,0.12049,0.15482,1.5,1390,2753
169,0.14122,0.08407,0.12046,0.1548,1.5,1390,2752
170,0.14164,0.08437,0.12043,0.15477,1.51,1390,2751
171,0.14206,0.08467,0.1204,0.15475,1.51,1390,2750
172,0.14248,0.08496,0.12037,0.15472,1.52,1390,2748
173,0.14289,0.08525,0.12034,0.1547,1.52,1390,2747
174,0.1433,0.08554,0.12031,0.15467,1.53,1390,2746
175,0.14371,0.08581,0.12028,0.15465,1.53,1390,2744
176,0.14411,0.0861,0.12026,0.15463,1.54,1390,2743
177,0.14452,0.08638,0.12023,0.1546,1.54,1390,2741
178,0.14494,0.08667,0.1202,0.15458,1.55,1390,2740
179,0.1454,0.08696,0.12017,0.15455,1.55,1390,2738
180,0.14589,0.08725,0.12013,0.15453,1.55,1390,2737
181,0.14643,0.08754,0.12009,0.1545,1.56,1390,2735
182,0.1471,0.08777,0.12005,0.15448,1.56,1390,2733
183,0.14785,0.08797,0.11999,0.15447,1.57,1390,2732
184,0.1486,0.08818,0.11994,0.15445,1.57,1390,2730
185,0.14917,0.08937,0.1199,0.15435,1.57,1390,2728
186,0.1497,0.09042,0.11986,0.15426,1.58,1390,2726
187,0.15018,0.09123,0.11983,0.15419,1.58,1390,2725
188,0.15062,0.09186,0.1198,0.15414,1.59,1390,2723
189,0.15106,0.09239,0.11977,0.15409,1.59,1390,2721
190,0.15153,0.09288,0.11973,0.15405,1.6,1390,2719
191,0.15206,0.09332,0.1197,0.15401,1.6,1390,2718
192,0.15261,0.09368,0.11966,0.15398,1.61,1390,2716
193,0.15317,0.09398,0.11962,0.15396,1.61,1390,2714
194,0.15375,0.09422,0.11958,0.15394,1.61,1390,2712
195,0.15435,0.09439,0.11953,0.15392,1.62,1390,2711
196,0.15496,0.09453,0.11949,0.15391,1.62,1390,2709
197,0.15557,0.09464,0.11945,0.1539,1.63,1390,2707
