epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
0,0,0,0.19592,0.21083,0.6,381,760,1138,1516,1893,2269,2649,3026,3403,3780
1,0,0,0.19068,0.20626,0.61,381,760,1139,1517,1894,2268,2649,3027,3404,3780
2,0,0,0.18549,0.20179,0.62,381,760,1139,1517,1895,2267,2650,3027,3404,3779
3,0,0,0.18037,0.19743,0.63,380,760,1140,1518,1896,2266,2651,3028,3403,3779
4,0,0,0.17535,0.1932,0.64,380,760,1141,1519,1896,2266,2651,3029,3403,3778
5,0,0,0.17044,0.18911,0.65,380,760,1142,1520,1897,2265,2651,3030,3403,3778
6,0,0,0.16567,0.18517,0.66,379,760,1143,1521,1898,2265,2652,3030,3403,3778
7,0,0,0.16104,0.18141,0.68,379,760,1143,1521,1899,2264,2652,3031,3403,3777
8,0,0,0.15658,0.17785,0.69,379,760,1144,1522,1899,2263,2652,3032,3403,3777
9,0,0,0.1523,0.17451,0.7,379,760,1145,1523,1900,2262,2652,3033,3403,3777
10,0,0,0.14824,0.1714,0.71,378,760,1146,1524,1901,2262,2652,3033,3403,3776
11,0,0,0.14441,0.16854,0.72,378,760,1146,1524,1901,2261,2653,3034,3403,3776
12,0,0,0.14084,0.16592,0.78,378,760,1147,1525,1902,2261,2653,3035,3403,3776
13,0,0,0.13754,0.16357,0.79,378,760,1148,1525,1903,2260,2653,3036,3403,3775
14,0,0.00284,0.13453,0.16151,0.8,377,760,1149,1526,1904,2260,2653,3037,3403,3775
15,0,0.02458,0.13183,0.15974,0.81,377,760,1150,1527,1904,2259,2653,3038,3403,3774
16,0.00823,0.0426,0.12945,0.15826,0.82,377,760,1150,1527,1905,2258,2653,3039,3403,3774
17,0.03938,0.05701,0.1274,0.15707,0.83,377,761,1151,1528,1906,2258,2653,3039,3403,3774
18,0.06515,0.06794,0.12568,0.15615,0.84,377,761,1152,1528,1906,2257,2653,3040,3403,3773
19,0.08585,0.07585,0.12428,0.15549,0.85,377,761,1153,1529,1907,2256,2653,3041,3403,3773
20,0.10178,0.0809,0.12319,0.15506,0.86,376,761,1153,1530,1908,2256,2653,3042,3402,3773
21,0.11333,0.08337,0.1224,0.15486,0.87,376,761,1154,1530,1908,2255,2653,3043,3402,3772
22,0.12098,0.08362,0.12187,0.15483,0.88,376,761,1155,1531,1909,2255,2652,3044,3402,3772
23,0.12517,0.08208,0.12158,0.15496,0.88,376,761,1155,1531,1909,2255,2652,3044,3402,3772
24,0.12647,0.07893,0.12149,0.15523,0.89,376,762,1156,1532,1910,2254,2652,3045,3402,3771
25,0.12546,0.07459,0.12156,0.1556,0.9,376,762,1156,1532,1910,2254,2652,3046,3402,3771
26,0.12286,0.06967,0.12174,0.15601,0.91,377,762,1157,1533,1911,2253,2652,3047,3402,3771
27,0.11932,0.06443,0.12199,0.15645,0.92,377,763,1158,1534,1911,2253,2652,3047,3401,3770
28,0.11547,0.05936,0.12225,0.15687,0.93,377,763,1158,1534,1911,2252,2652,3048,3401,3770
29,0.11176,0.05482,0.12251,0.15725,0.94,377,763,1158,1535,1911,2252,2652,3049,3401,3770
30,0.10859,0.05105,0.12273,0.15756,0.95,377,764,1159,1535,1912,2252,2652,3049,3400,3769
31,0.10626,0.04821,0.12289,0.1578,0.96,377,764,1159,1536,1912,2251,2652,3050,3400,3769
32,0.10488,0.04638,0.12298,0.15795,0.97,377,764,1160,1536,1912,2251,2652,3050,3400,3769
33,0.10449,0.04561,0.12301,0.15801,0.98,377,765,1160,1537,1912,2251,2652,3051,3399,3769
34,0.1051,0.04583,0.12297,0.15799,0.99,377,765,1160,1538,1912,2250,2652,3051,3399,3768
35,0.1066,0.04697,0.12286,0.1579,1.0,378,765,1160,1538,1912,2250,2652,3052,3399,3768
36,0.10885,0.04889,0.12271,0.15774,1.01,378,766,1161,1539,1912,2249,2652,3052,3398,3768
37,0.1117,0.05144,0.12251,0.15753,1.02,378,766,1161,1539,1912,2249,2652,3052,3398,3767
38,0.115,0.0545,0.12228,0.15728,1.03,378,766,1161,1540,1912,2249,2652,3053,3397,3767
39,0.11856,0.05789,0.12204,0.15699,1.04,378,767,1161,1540,1912,2249,2652,3053,3397,3767
40,0.12224,0.06148,0.12178,0.15669,1.05,378,767,1161,1541,1912,2249,2652,3053,3396,3767
41,0.12586,0.06531,0.12153,0.15637,1.06,379,767,1161,1542,1912,2248,2652,3054,3396,3766
42,0.12931,0.0691,0.12129,0.15606,1.07,379,768,1161,1542,1912,2248,2652,3054,3396,3766
43,0.13252,0.07278,0.12107,0.15575,1.08,379,768,1161,1543,1912,2248,2652,3054,3395,3766
44,0.13549,0.07644,0.12086,0.15544,1.09,379,768,1161,1543,1911,2248,2652,3055,3395,3766
45,0.13815,0.07999,0.12067,0.15514,1.09,379,769,1162,1544,1911,2247,2652,3055,3394,3765
46,0.14047,0.0833,0.12051,0.15486,1.1,379,769,1162,1544,1911,2247,2652,3055,3394,3765
47,0.14246,0.08642,0.12037,0.1546,1.11,380,770,1162,1545,1911,2246,2652,3055,3393,3765
48,0.14413,0.08935,0.12025,0.15435,1.12,380,770,1162,1546,1911,2246,2652,3056,3393,3765
49,0.14558,0.09201,0.12015,0.15412,1.13,380,771,1162,1546,1911,2246,2652,3056,3392,3764
50,0.14682,0.09439,0.12007,0.15392,1.14,380,771,1162,1547,1911,2245,2652,3056,3392,3764
51,0.14786,0.09652,0.11999,0.15374,1.15,381,772,1162,1547,1911,2245,2652,3057,3391,3764
52,0.14874,0.0984,0.11993,0.15358,1.16,381,772,1162,1548,1911,2244,2652,3057,3391,3763
53,0.14947,0.10013,0.11988,0.15343,1.17,381,773,1162,1549,1910,2244,2652,3057,3390,3763
54,0.15006,0.10171,0.11984,0.1533,1.18,381,774,1162,1549,1910,2244,2652,3057,3390,3763
55,0.15058,0.10308,0.1198,0.15318,1.2,382,775,1162,1550,1910,2243,2652,3058,3389,3763
56,0.15105,0.10421,0.11977,0.15309,1.21,382,775,1162,1550,1910,2243,2652,3058,3389,3762
57,0.15147,0.10522,0.11974,0.153,1.22,382,776,1163,1551,1910,2242,2653,3058,3388,3762
58,0.1519,0.10609,0.11971,0.15292,1.23,382,777,1163,1552,1910,2242,2653,3059,3388,3762
59,0.15239,0.10687,0.11967,0.15286,1.24,383,778,1163,1552,1910,2241,2653,3059,3388,3761
60,0.15298,0.10757,0.11963,0.1528,1.25,383,779,1163,1553,1910,2241,2653,3059,3387,3761
61,0.1537,0.10819,0.11958,0.15274,1.26,383,780,1163,1553,1911,2241,2653,3060,3387,3761
62,0.15455,0.10874,0.11952,0.1527,1.27,384,781,1163,1554,1911,2240,2653,3060,3386,3760
63,0.15552,0.10924,0.11945,0.15266,1.28,384,781,1163,1555,1911,2240,2652,3061,3386,3760
64,0.15659,0.10966,0.11938,0.15262,1.29,384,782,1164,1555,1911,2240,2652,3061,3385,3760
65,0.15771,0.11003,0.1193,0.15259,1.3,385,783,1164,1556,1911,2240,2652,3061,3385,3759
66,0.15885,0.11032,0.11922,0.15256,1.31,385,784,1164,1557,1911,2239,2652,3062,3384,3759
67,0.15997,0.11055,0.11914,0.15254,1.32,385,785,1164,1557,1911,2239,2652,3062,3384,3759
68,0.16104,0.11072,0.11906,0.15253,1.33,386,786,1164,1558,1911,2239,2652,3063,3383,3758
69,0.16205,0.11084,0.11899,0.15252,1.34,386,787,1165,1558,1911,2238,2652,3063,3383,3758
70,0.16299,0.11091,0.11892,0.15251,1.35,386,788,1165,1559,1911,2238,2652,3063,3382,3758
71,0.16387,0.11097,0.11886,0.15251,1.36,387,789,1165,1560,1911,2238,2652,3064,3382,3757
72,0.16469,0.11105,0.1188,0.1525,1.37,387,790,1165,1560,1911,2237,2652,3064,3381,3757
73,0.16549,0.11115,0.11874,0.15249,1.39,387,791,1165,1561,1911,2237,2652,3064,3381,3757
74,0.16625,0.11129,0.11869,0.15248,1.39,388,791,1165,1562,1911,2237,2652,3065,3380,3756
75,0.167,0.11149,0.11864,0.15246,1.4,388,792,1166,1562,1911,2237,2652,3065,3380,3756
76,0.16775,0.11174,0.11858,0.15244,1.41,388,793,1166,1563,1911,2236,2652,3065,3380,3756
77,0.16851,0.11208,0.11853,0.15241,1.43,389,794,1166,1564,1911,2236,2652,3066,3379,3755
78,0.16929,0.1125,0.11847,0.15238,1.44,389,795,1166,1564,1911,2236,2652,3066,3379,3755
79,0.17009,0.11301,0.11842,0.15233,1.45,389,796,1166,1565,1911,2235,2652,3066,3378,3755
80,0.1709,0.11359,0.11836,0.15228,1.46,390,797,1166,1566,1911,2235,2652,3066,3378,3755
81,0.17173,0.11426,0.1183,0.15222,1.47,390,798,1166,1566,1910,2235,2652,3067,3377,3754
82,0.17257,0.115,0.11824,0.15216,1.48,390,799,1167,1567,1910,2234,2652,3067,3377,3754
83,0.17344,0.1158,0.11818,0.15209,1.49,391,800,1167,1568,1910,2234,2652,3067,3376,3754
84,0.17437,0.11664,0.11811,0.15202,1.5,391,801,1167,1568,1910,2234,2652,3067,3376,3753
85,0.17537,0.1175,0.11804,0.15195,1.51,391,801,1167,1569,1910,2233,2652,3068,3375,3753
86,0.17644,0.11835,0.11796,0.15187,1.52,392,802,1167,1570,1910,2233,2652,3068,3375,3753
87,0.17755,0.11919,0.11788,0.1518,1.53,392,803,1167,1570,1910,2233,2652,3068,3375,3752
88,0.17864,0.12001,0.11781,0.15173,1.54,392,804,1168,1571,1909,2233,2652,3068,3374,3752
89,0.17975,0.1208,0.11773,0.15166,1.55,393,805,1168,1572,1909,2232,2652,3069,3374,3752
90,0.18088,0.12157,0.11764,0.1516,1.56,393,806,1168,1573,1909,2232,2652,3069,3373,3752
91,0.18201,0.12237,0.11756,0.15153,1.57,393,807,1168,1573,1909,2232,2652,3069,3373,3751
92,0.18312,0.12369,0.11748,0.15141,1.58,394,808,1168,1574,1909,2231,2652,3069,3372,3751
93,0.18428,0.12494,0.1174,0.1513,1.59,394,809,1168,1575,1909,2231,2652,3069,3372,3751
94,0.18557,0.12646,0.11731,0.15117,1.6,394,810,1168,1575,1909,2231,2652,3069,3372,3751
95,0.18699,0.12827,0.11721,0.15102,1.61,395,811,1168,1576,1908,2231,2652,3070,3371,3750
96,0.18852,0.13025,0.1171,0.15084,1.62,395,812,1169,1577,1908,2230,2652,3070,3371,3750
97,0.19005,0.13243,0.11698,0.15065,1.63,395,813,1169,1577,1908,2230,2652,3070,3370,3750
98,0.19158,0.13466,0.11687,0.15046,1.64,396,813,1169,1578,1908,2230,2652,3070,3370,3750
99,0.19314,0.13682,0.11676,0.15027,1.65,396,814,1169,1579,1908,2230,2652,3070,3370,3749
100,0.19478,0.13901,0.11664,0.15008,1.67,397,815,1169,1579,1907,2230,2652,3070,3369,3749
101,0.19627,0.14104,0.11653,0.14991,1.79,397,816,1169,1580,1907,2229,2652,3071,3369,3749
102,0.19766,0.14311,0.11643,0.14972,1.8,397,817,1169,1581,1907,2229,2652,3071,3369,3749
103,0.19893,0.14514,0.11634,0.14955,1.82,398,818,1169,1582,1907,2229,2652,3071,3368,3749
104,0.20002,0.14692,0.11626,0.14939,1.83,398,819,1169,1582,1907,2229,2651,3071,3368,3748
105,0.20098,0.14848,0.11619,0.14925,1.85,398,820,1170,1583,1907,2228,2651,3071,3368,3748
106,0.20184,0.14994,0.11613,0.14913,1.86,399,821,1170,1584,1907,2228,2651,3071,3367,3748
107,0.20262,0.15123,0.11607,0.14901,1.87,399,822,1170,1584,1907,2228,2650,3071,3367,3748
108,0.20339,0.15234,0.11602,0.14892,1.87,399,823,1170,1585,1907,2227,2650,3072,3367,3748
109,0.20424,0.15333,0.11596,0.14883,1.88,400,824,1170,1586,1907,2227,2649,3072,3366,3747
110,0.20512,0.15421,0.11589,0.14875,1.89,400,825,1170,1586,1907,2226,2649,3072,3366,3747
111,0.20604,0.155,0.11582,0.14868,1.91,400,826,1170,1587,1907,2226,2648,3072,3366,3747
