epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
0,0,0,0.14125,0.131,0.16,3,6,9,13,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
1,0,0,0.14095,0.13064,0.2,3,6,9,13,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
2,0,0,0.14075,0.1304,0.25,3,6,9,13,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
3,0,0,0.14057,0.13019,0.3,3,6,9,13,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
4,0,0,0.14039,0.13,0.37,3,6,9,13,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
5,0,0,0.14021,0.12982,0.43,3,6,9,13,16,19,22,25,28,31,34,37,40,43,47,50,53,56,59,62
6,0,0,0.14002,0.12963,0.48,3,6,9,13,16,19,22,25,28,31,34,37,40,43,47,50,53,56,59,62
7,0,0,0.13983,0.12945,0.53,3,6,9,13,16,19,22,25,28,31,34,37,40,43,47,50,53,56,59,62
8,0,0,0.13964,0.12927,0.57,3,6,9,13,16,19,22,25,28,31,34,37,40,43,47,50,53,56,59,62
9,0,0,0.13945,0.12909,0.63,3,6,9,13,16,19,22,25,28,31,34,37,40,43,47,50,53,56,59,62
10,0,0,0.13926,0.12891,0.68,3,6,9,13,16,19,22,25,28,31,34,37,40,43,47,50,53,56,59,62
11,0,0,0.13907,0.12873,0.73,3,6,9,13,16,19,22,25,28,31,34,37,40,43,47,50,53,56,59,62
12,0,0,0.13889,0.12856,0.78,3,6,9,13,16,19,22,25,28,31,34,37,40,43,47,50,53,56,59,62
13,0,0,0.13872,0.12841,0.83,3,6,10,13,16,19,22,25,28,31,34,37,40,43,47,50,53,56,59,62
14,0,0,0.13857,0.12828,0.88,3,6,10,13,16,19,22,25,28,31,34,37,40,43,46,50,53,56,59,62
15,0,0,0.13844,0.12818,0.93,3,6,10,13,16,19,22,25,28,31,34,37,40,43,46,50,53,56,59,62
16,0,0.00073,0.13833,0.12809,0.97,3,6,10,13,16,19,22,25,28,31,34,37,40,43,46,50,53,56,59,62
17,0.00131,0.00218,0.13822,0.12799,1.01,3,6,10,13,16,19,22,25,28,31,34,37,40,43,46,50,53,56,59,62
18,0.00299,0.00374,0.1381,0.12789,1.06,3,6,10,13,16,19,22,25,28,31,34,37,40,43,46,50,53,56,59,62
19,0.00474,0.00543,0.13798,0.12778,1.11,3,6,10,13,16,19,22,25,28,31,34,37,40,43,46,50,53,56,59,62
20,0.00655,0.00722,0.13786,0.12767,1.16,3,6,10,13,16,19,22,25,28,31,34,37,40,43,46,50,53,56,59,62
21,0.00839,0.00906,0.13773,0.12755,1.21,3,6,10,13,16,19,22,25,28,31,34,37,40,43,46,50,53,56,59,62
22,0.01024,0.01094,0.1376,0.12743,1.27,3,6,10,13,16,19,22,25,28,31,34,37,40,43,46,50,53,56,59,62
23,0.01212,0.01281,0.13747,0.12731,1.32,3,6,10,13,16,19,22,25,28,31,34,37,40,43,46,50,53,56,59,62
24,0.01406,0.01471,0.13733,0.12719,1.37,3,6,10,13,16,19,22,25,28,31,34,37,40,43,46,49,53,56,59,62
25,0.01612,0.01683,0.13719,0.12705,1.41,3,6,10,13,16,19,22,25,28,31,34,37,40,43,46,49,53,56,59,62
26,0.01839,0.01923,0.13703,0.12689,1.46,3,6,10,13,16,19,22,25,28,31,34,37,40,43,46,49,53,56,59,62
27,0.021,0.02201,0.13685,0.12671,1.52,3,6,10,13,16,19,22,25,28,31,34,37,40,43,46,49,53,56,59,62
28,0.02399,0.02526,0.13664,0.1265,1.57,3,6,10,13,16,19,22,25,28,31,34,37,40,43,46,49,53,56,59,62
29,0.02735,0.02896,0.13641,0.12626,1.62,3,6,10,13,16,19,22,25,28,31,34,37,40,43,46,49,53,56,59,62
30,0.03093,0.03289,0.13615,0.12601,1.67,3,6,10,13,16,19,22,25,28,31,34,37,40,43,46,49,53,56,59,62
31,0.03453,0.03672,0.1359,0.12576,1.72,3,6,10,13,16,19,22,25,28,31,34,37,40,43,46,49,53,56,59,62
32,0.03802,0.04049,0.13566,0.12551,1.78,3,6,10,13,16,19,22,25,28,31,34,37,40,43,46,49,53,56,59,62
