epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
0,0,0,0.26258,0.25508,2.27,382,759,1138,1514,1891,2269,2647,3024,3402,3780
1,0,0,0.25934,0.25178,2.3,383,758,1139,1513,1890,2269,2646,3023,3401,3780
2,0,0,0.2561,0.24847,2.33,383,758,1140,1512,1889,2270,2645,3023,3401,3779
3,0,0,0.25283,0.24515,2.35,383,757,1140,1511,1889,2270,2644,3022,3400,3779
4,0,0,0.24952,0.24178,2.38,384,756,1141,1510,1889,2270,2643,3021,3400,3778
5,0,0,0.24617,0.23835,2.41,384,756,1142,1509,1889,2270,2642,3020,3399,3778
6,0,0,0.24274,0.23486,2.43,384,755,1143,1508,1890,2270,2642,3019,3398,3778
7,0,0,0.23925,0.23127,2.45,385,754,1144,1507,1891,2269,2642,3019,3398,3777
8,0,0,0.23567,0.2276,2.49,385,754,1144,1506,1891,2269,2643,3018,3397,3777
9,0,0,0.23201,0.22385,2.51,385,753,1145,1505,1892,2269,2643,3017,3397,3777
10,0,0,0.22829,0.22004,2.54,386,753,1146,1504,1893,2270,2643,3016,3396,3776
11,0,0,0.22452,0.21617,2.56,386,752,1147,1503,1894,2270,2643,3015,3396,3776
12,0,0,0.22073,0.21226,2.59,386,751,1147,1502,1895,2270,2643,3014,3395,3775
13,0,0,0.21691,0.20834,2.61,386,751,1148,1501,1896,2270,2643,3014,3394,3775
14,0,0,0.21309,0.2044,2.64,387,750,1149,1501,1897,2270,2643,3013,3394,3775
15,0,0,0.20926,0.20046,2.67,387,749,1150,1500,1898,2269,2642,3012,3393,3774
16,0,0,0.20544,0.19652,2.7,387,749,1150,1499,1899,2269,2643,3011,3393,3774
17,0,0,0.20162,0.19258,2.73,388,748,1151,1498,1900,2269,2643,3010,3392,3774
18,0,0,0.19782,0.18864,2.76,388,747,1152,1497,1901,2270,2643,3009,3392,3773
19,0,0,0.19402,0.18472,2.79,388,747,1153,1496,1902,2270,2643,3008,3391,3773
20,0,0,0.19026,0.18082,2.82,389,746,1154,1495,1902,2270,2643,3007,3390,3773
21,0,0,0.18653,0.17696,2.85,389,746,1155,1494,1903,2270,2643,3006,3390,3772
22,0,0,0.18286,0.17315,2.89,389,745,1156,1494,1904,2270,2643,3005,3389,3772
23,0,0,0.17927,0.16942,2.92,390,744,1156,1493,1905,2270,2643,3004,3389,3772
24,0,0,0.17577,0.16579,2.95,390,744,1157,1492,1906,2270,2643,3003,3388,3771
25,0,0,0.1724,0.16228,2.98,391,743,1158,1491,1907,2269,2643,3002,3388,3771
26,0,0,0.16916,0.15891,3.02,391,743,1159,1490,1908,2269,2643,3001,3387,3771
27,0,0,0.1661,0.15573,3.04,391,742,1160,1490,1909,2269,2643,3000,3387,3770
28,0,0,0.16323,0.15275,3.07,392,741,1161,1489,1910,2269,2643,2999,3386,3770
29,0,0,0.16059,0.14999,3.1,392,741,1162,1488,1911,2270,2643,2998,3386,3770
30,0,0,0.15818,0.14749,3.13,393,740,1163,1488,1912,2270,2643,2997,3385,3770
31,0,0,0.15604,0.14527,3.15,393,740,1164,1487,1912,2270,2643,2995,3385,3769
32,0,0,0.15418,0.14334,3.18,393,739,1165,1487,1913,2270,2642,2994,3384,3769
33,0,0,0.15259,0.14172,3.21,394,739,1166,1486,1914,2270,2642,2993,3384,3769
34,0,0,0.1513,0.1404,3.23,394,738,1167,1486,1915,2270,2642,2993,3383,3769
35,0,0,0.15027,0.13937,3.27,395,738,1168,1485,1916,2270,2642,2992,3383,3769
36,0,0,0.14949,0.13861,3.29,395,737,1169,1485,1917,2270,2642,2991,3382,3768
37,0,0,0.14893,0.1381,3.32,395,737,1170,1484,1917,2270,2642,2990,3382,3768
38,0,0,0.14855,0.13778,3.35,396,737,1170,1484,1918,2270,2642,2989,3381,3768
39,0,0,0.14834,0.13765,3.37,396,737,1171,1484,1918,2270,2641,2988,3381,3768
40,0,0,0.1483,0.13769,3.4,397,736,1172,1483,1919,2270,2641,2988,3380,3768
41,0,0,0.14839,0.13787,3.43,397,736,1173,1483,1920,2270,2641,2987,3380,3768
42,0,0,0.14856,0.13811,3.45,397,736,1174,1483,1920,2270,2640,2987,3379,3767
43,0,0,0.1487,0.13832,3.48,398,736,1174,1483,1920,2270,2640,2986,3379,3767
44,0,0,0.14876,0.13844,3.5,398,736,1175,1482,1921,2270,2639,2986,3378,3767
45,0,0,0.14873,0.13845,3.53,398,736,1176,1482,1921,2271,2639,2986,3377,3767
46,0,0,0.14858,0.13833,3.56,398,735,1176,1482,1921,2271,2638,2986,3377,3767
47,0,0,0.14834,0.1381,3.59,399,735,1177,1482,1921,2271,2638,2986,3376,3767
48,0,0,0.14803,0.13778,3.61,399,735,1177,1482,1922,2271,2637,2986,3376,3767
49,0,0,0.14766,0.1374,3.63,399,735,1177,1482,1922,2271,2636,2986,3375,3766
50,0,0,0.14726,0.13699,3.66,400,735,1178,1482,1922,2271,2635,2986,3374,3766
51,0,0,0.14684,0.13655,3.69,400,735,1178,1483,1922,2271,2635,2986,3374,3766
52,0,0,0.14642,0.1361,3.71,400,735,1178,1483,1922,2271,2634,2986,3373,3766
53,0,0,0.146,0.13565,3.74,400,735,1179,1483,1922,2271,2633,2986,3372,3766
54,0,0,0.14558,0.1352,3.76,401,735,1179,1483,1922,2270,2632,2986,3372,3766
55,0,0,0.14517,0.13477,3.79,401,736,1179,1483,1922,2270,2631,2987,3371,3766
56,0,0,0.14477,0.13434,3.82,401,736,1180,1483,1922,2270,2630,2987,3370,3766
57,0,0,0.14438,0.13394,3.84,402,736,1180,1484,1922,2270,2629,2987,3370,3766
58,0,0,0.14401,0.13354,3.87,402,736,1180,1484,1922,2270,2628,2987,3369,3766
59,0,0,0.14365,0.13317,3.9,402,736,1181,1484,1922,2270,2627,2988,3368,3765
60,0,0,0.1433,0.13281,3.92,403,736,1181,1484,1922,2270,2626,2988,3367,3765
61,0,0,0.14296,0.13246,3.95,403,736,1181,1484,1923,2270,2625,2988,3367,3765
62,0,0,0.14263,0.13212,3.98,403,736,1182,1484,1923,2271,2624,2988,3366,3765
63,0,0,0.14232,0.1318,4.01,403,735,1182,1484,1923,2271,2623,2989,3365,3765
64,0,0,0.14201,0.13148,4.04,404,735,1183,1484,1923,2271,2622,2989,3365,3765
65,0,0,0.14171,0.13118,4.06,404,735,1183,1485,1923,2271,2622,2989,3364,3765
66,0,0,0.14141,0.13089,4.09,405,735,1184,1485,1923,2271,2621,2989,3363,3765
67,0,0,0.14112,0.1306,4.11,405,735,1184,1485,1923,2271,2620,2989,3363,3765
68,0,0,0.14085,0.13033,4.13,405,735,1185,1485,1923,2271,2619,2989,3362,3765
69,0,0,0.14057,0.13006,4.16,406,735,1185,1485,1923,2271,2618,2990,3361,3765
70,0,0,0.14031,0.1298,4.19,406,735,1186,1485,1923,2271,2617,2990,3361,3765
71,0,0,0.14004,0.12955,4.21,406,734,1186,1485,1924,2271,2616,2990,3360,3765
72,0,0,0.13979,0.1293,4.24,407,734,1187,1485,1924,2271,2615,2990,3359,3764
73,0,0,0.13953,0.12906,4.26,407,734,1188,1485,1924,2271,2614,2990,3358,3764
74,0,0,0.13928,0.12882,4.29,407,734,1188,1486,1924,2271,2613,2990,3358,3764
75,0,0,0.13903,0.12859,4.32,408,734,1189,1486,1924,2271,2612,2990,3357,3764
76,0,0,0.13878,0.12835,4.34,408,733,1189,1486,1924,2271,2611,2990,3356,3764
77,0,0.00026,0.13853,0.12812,4.37,409,733,1190,1486,1924,2271,2610,2990,3355,3764
78,0.00042,0.00394,0.13828,0.12788,4.39,409,733,1190,1486,1924,2271,2609,2990,3355,3765
79,0.00406,0.00764,0.13803,0.12764,4.42,409,733,1191,1486,1925,2271,2608,2990,3354,3765
80,0.00772,0.01136,0.13778,0.1274,4.45,410,732,1192,1486,1925,2271,2607,2990,3353,3765
81,0.01139,0.0151,0.13752,0.12716,4.48,410,732,1192,1486,1925,2270,2606,2990,3353,3765
82,0.01507,0.01885,0.13726,0.12692,4.52,411,732,1193,1486,1925,2270,2605,2990,3352,3765
83,0.01877,0.02261,0.13701,0.12668,4.55,411,731,1193,1487,1925,2271,2604,2990,3351,3765
84,0.02247,0.02639,0.13675,0.12643,4.57,411,731,1194,1487,1925,2271,2603,2990,3350,3765
85,0.02619,0.03019,0.13649,0.12618,4.61,412,731,1195,1487,1925,2271,2602,2990,3350,3765
86,0.02991,0.03398,0.13623,0.12594,4.63,412,730,1195,1487,1925,2271,2601,2990,3349,3765
87,0.03363,0.03777,0.13597,0.12569,4.66,413,730,1196,1487,1926,2271,2600,2990,3348,3765
88,0.03734,0.04156,0.1357,0.12544,4.69,413,729,1196,1487,1926,2271,2599,2990,3347,3765
89,0.04104,0.04533,0.13544,0.12519,4.72,413,729,1197,1487,1926,2271,2598,2990,3346,3766
90,0.04472,0.04908,0.13518,0.12495,4.74,414,729,1198,1488,1926,2271,2597,2989,3346,3766
91,0.0484,0.0528,0.13492,0.1247,4.77,414,728,1198,1488,1926,2271,2596,2989,3345,3766
92,0.05207,0.05651,0.13466,0.12446,4.8,415,728,1199,1488,1926,2271,2596,2989,3344,3766
93,0.05572,0.06019,0.1344,0.12422,4.83,415,727,1200,1488,1926,2271,2595,2989,3343,3766
94,0.05934,0.06386,0.13414,0.12397,4.85,415,727,1200,1488,1926,2271,2594,2989,3343,3766
95,0.06296,0.06752,0.13389,0.12373,4.88,416,726,1201,1488,1926,2271,2593,2989,3342,3767
96,0.06658,0.07116,0.13363,0.12349,4.9,416,726,1201,1489,1926,2271,2592,2989,3341,3767
97,0.07017,0.07476,0.13337,0.12325,4.93,417,726,1202,1489,1926,2271,2591,2989,3340,3767
98,0.07375,0.07833,0.13311,0.12301,4.96,417,725,1203,1489,1926,2271,2590,2989,3339,3767
99,0.07731,0.08188,0.13286,0.12277,4.98,417,725,1203,1489,1926,2271,2589,2988,3339,3767
100,0.08084,0.0854,0.1326,0.12254,5.01,418,724,1204,1489,1926,2271,2588,2988,3338,3767
101,0.08436,0.08889,0.13235,0.12231,5.04,418,724,1205,1489,1926,2271,2588,2988,3337,3767
102,0.08784,0.09235,0.1321,0.12207,5.07,419,723,1205,1490,1926,2271,2587,2988,3336,3768
103,0.09129,0.09577,0.13185,0.12184,5.09,419,723,1206,1490,1926,2271,2586,2988,3335,3768
104,0.09471,0.09915,0.1316,0.12161,5.12,419,722,1207,1490,1926,2271,2585,2988,3335,3768
105,0.0981,0.10251,0.13135,0.12139,5.14,420,721,1207,1490,1926,2271,2584,2988,3334,3768
106,0.10146,0.10583,0.13111,0.12116,5.17,420,721,1208,1490,1926,2270,2583,2988,3333,3768
107,0.10479,0.10912,0.13086,0.12094,5.2,420,720,1209,1490,1926,2270,2582,2987,3332,3768
108,0.10809,0.11238,0.13062,0.12072,5.23,421,720,1209,1490,1926,2270,2582,2987,3331,3769
109,0.11136,0.11562,0.13038,0.1205,5.25,421,719,1210,1490,1926,2270,2581,2987,3331,3769
110,0.11459,0.11882,0.13015,0.12028,5.29,422,719,1211,1491,1925,2270,2580,2987,3330,3769
111,0.11779,0.12198,0.12991,0.12006,5.31,422,718,1211,1491,1925,2270,2579,2987,3329,3769
112,0.12096,0.1251,0.12968,0.11985,5.33,422,717,1212,1491,1925,2270,2578,2987,3328,3769
113,0.12408,0.12815,0.12945,0.11964,5.37,423,717,1213,1491,1925,2270,2577,2986,3327,3769
114,0.12716,0.13116,0.12922,0.11943,5.4,423,716,1213,1491,1925,2270,2576,2986,3327,3769
115,0.13021,0.13412,0.12899,0.11923,5.43,423,716,1214,1491,1925,2270,2575,2986,3326,3770
116,0.13323,0.13703,0.12877,0.11903,5.46,424,715,1215,1491,1925,2270,2574,2986,3325,3770
117,0.13619,0.1399,0.12855,0.11883,5.48,424,714,1215,1491,1925,2270,2574,2986,3324,3770
118,0.13913,0.14272,0.12833,0.11864,5.51,425,714,1216,1492,1925,2270,2573,2986,3323,3770
119,0.14203,0.1455,0.12811,0.11844,5.54,425,713,1217,1492,1925,2270,2572,2986,3322,3770
120,0.14488,0.14823,0.1279,0.11826,5.57,425,712,1217,1492,1925,2270,2571,2985,3322,3771
121,0.14769,0.15091,0.12769,0.11807,5.59,426,712,1218,1492,1925,2270,2570,2985,3321,3771
122,0.15047,0.15356,0.12748,0.11788,5.62,426,711,1219,1492,1925,2270,2569,2985,3320,3771
123,0.1532,0.15615,0.12728,0.1177,5.64,426,710,1219,1492,1925,2270,2568,2985,3319,3771
124,0.15589,0.15871,0.12707,0.11753,5.67,427,710,1220,1492,1925,2270,2567,2985,3318,3771
125,0.15855,0.16122,0.12687,0.11735,5.7,427,709,1221,1492,1925,2270,2566,2985,3317,3771
126,0.16116,0.16367,0.12668,0.11718,5.74,427,708,1221,1492,1925,2270,2565,2984,3317,3772
127,0.16373,0.1661,0.12648,0.11701,5.76,428,707,1222,1493,1925,2270,2564,2984,3316,3772
128,0.16627,0.16847,0.12629,0.11684,5.79,428,707,1223,1493,1925,2270,2563,2984,3315,3772
129,0.16876,0.17081,0.1261,0.11668,5.82,428,706,1223,1493,1925,2270,2562,2984,3314,3772
130,0.17122,0.17311,0.12591,0.11652,5.85,429,705,1224,1493,1925,2270,2561,2984,3313,3772
131,0.17363,0.17537,0.12573,0.11636,5.88,429,704,1225,1493,1925,2270,2560,2984,3312,3772
132,0.17601,0.17759,0.12555,0.1162,5.91,429,704,1225,1493,1925,2270,2559,2983,3311,3773
133,0.17836,0.17979,0.12537,0.11604,5.94,430,703,1226,1493,1925,2270,2558,2983,3311,3773
134,0.18067,0.18195,0.12519,0.11589,5.97,430,702,1227,1493,1925,2270,2557,2983,3310,3773
135,0.18294,0.18406,0.12502,0.11574,6.0,430,701,1227,1493,1925,2270,2556,2983,3309,3773
136,0.18518,0.18616,0.12485,0.11559,6.03,430,701,1228,1493,1925,2270,2556,2983,3308,3773
137,0.18738,0.18822,0.12468,0.11545,6.06,431,700,1229,1493,1925,2270,2555,2982,3307,3774
138,0.18954,0.19024,0.12451,0.1153,6.08,431,699,1229,1494,1925,2270,2554,2982,3306,3774
139,0.19167,0.19223,0.12435,0.11516,6.11,431,698,1230,1494,1925,2270,2553,2982,3305,3774
140,0.19377,0.19417,0.12419,0.11502,6.14,432,697,1231,1494,1925,2270,2552,2982,3304,3774
141,0.19582,0.19608,0.12403,0.11489,6.16,432,697,1231,1494,1925,2270,2551,2982,3304,3774
142,0.19784,0.19794,0.12388,0.11475,6.19,432,696,1232,1494,1925,2270,2550,2981,3303,3774
143,0.19984,0.19978,0.12372,0.11462,6.22,432,695,1233,1494,1925,2270,2549,2981,3302,3775
144,0.2018,0.20159,0.12357,0.11449,6.25,433,694,1233,1494,1925,2270,2548,2981,3301,3775
145,0.20373,0.20337,0.12342,0.11436,6.28,433,693,1234,1494,1925,2270,2547,2981,3300,3775
146,0.20564,0.20511,0.12327,0.11424,6.3,433,692,1235,1494,1925,2270,2546,2981,3299,3775
147,0.20752,0.20682,0.12313,0.11412,6.33,433,692,1236,1494,1925,2270,2545,2980,3298,3775
148,0.20937,0.20851,0.12298,0.11399,6.36,434,691,1236,1494,1925,2270,2545,2980,3297,3776
149,0.2112,0.21018,0.12284,0.11387,6.38,434,690,1237,1494,1925,2270,2544,2980,3296,3776
150,0.213,0.21182,0.1227,0.11376,6.41,434,689,1238,1494,1925,2269,2543,2980,3295,3776
151,0.21478,0.21342,0.12256,0.11364,6.45,434,688,1238,1494,1925,2269,2542,2980,3295,3776
152,0.21654,0.21501,0.12242,0.11353,6.47,435,687,1239,1495,1925,2269,2541,2979,3294,3777
153,0.21828,0.21658,0.12229,0.11341,6.5,435,686,1240,1495,1925,2269,2540,2979,3293,3777
154,0.22,0.21812,0.12215,0.1133,6.53,435,686,1240,1495,1925,2269,2539,2979,3292,3777
155,0.22169,0.21963,0.12202,0.11319,6.56,435,685,1241,1495,1925,2269,2538,2979,3291,3777
156,0.22336,0.22113,0.12189,0.11308,6.59,435,684,1241,1495,1925,2269,2537,2979,3290,3777
157,0.22501,0.22263,0.12176,0.11297,6.62,436,683,1242,1495,1925,2269,2536,2978,3289,3778
158,0.22665,0.2241,0.12163,0.11287,6.64,436,682,1243,1495,1925,2269,2535,2978,3288,3778
159,0.22827,0.22557,0.1215,0.11276,6.68,436,681,1243,1495,1925,2269,2534,2978,3287,3778
160,0.22988,0.22702,0.12138,0.11265,6.71,436,680,1244,1495,1925,2269,2533,2978,3287,3778
161,0.23147,0.22846,0.12125,0.11255,6.73,436,680,1245,1495,1925,2269,2532,2977,3286,3779
162,0.23305,0.22989,0.12113,0.11244,6.76,436,679,1245,1495,1925,2269,2531,2977,3285,3779
163,0.23462,0.2313,0.121,0.11234,6.8,436,678,1246,1495,1925,2269,2530,2977,3284,3779
164,0.23618,0.23272,0.12088,0.11224,6.84,436,677,1247,1495,1925,2269,2529,2977,3283,3779
165,0.23773,0.23414,0.12076,0.11213,6.87,437,676,1247,1495,1925,2269,2528,2976,3282,3779
166,0.23927,0.23555,0.12063,0.11203,6.9,437,675,1248,1495,1925,2269,2527,2976,3281,3780
167,0.24081,0.23695,0.12051,0.11193,6.92,437,674,1249,1495,1925,2269,2526,2976,3280,3780
168,0.24233,0.23834,0.12039,0.11183,6.95,437,674,1249,1495,1925,2269,2525,2976,3279,3780
169,0.24385,0.23972,0.12027,0.11172,6.98,437,673,1250,1495,1925,2269,2524,2975,3279,3780
170,0.24535,0.2411,0.12015,0.11162,7.02,437,672,1251,1495,1925,2269,2522,2975,3278,3781
171,0.24685,0.24247,0.12003,0.11152,7.05,437,671,1251,1495,1925,2269,2521,2975,3277,3781
172,0.24835,0.24384,0.11991,0.11142,7.08,437,670,1252,1495,1925,2269,2520,2975,3276,3781
