epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5
0,0,0,0.1666,0.15979,2.59,697,1390,2082,2772,3465
1,0,0,0.16493,0.158,2.61,698,1389,2083,2772,3465
2,0,0,0.16329,0.15625,2.63,698,1389,2084,2771,3464
3,0,0,0.16168,0.15453,2.65,699,1388,2085,2770,3464
4,0,0,0.16011,0.15284,2.67,699,1388,2086,2769,3464
5,0,0,0.15856,0.15117,2.7,700,1388,2087,2768,3464
6,0,0,0.15704,0.14953,2.72,700,1387,2088,2767,3464
7,0,0,0.15556,0.14793,2.74,701,1387,2089,2766,3465
8,0,0,0.1541,0.14635,2.76,701,1386,2090,2765,3465
9,0,0,0.15268,0.14482,2.79,702,1385,2091,2764,3466
10,0,0,0.1513,0.14331,2.8,703,1385,2092,2763,3466
11,0,0,0.14996,0.14185,2.82,703,1384,2093,2762,3467
12,0,0,0.14867,0.14044,2.85,704,1384,2093,2762,3467
13,0,0,0.14742,0.13907,2.87,704,1383,2094,2761,3468
14,0,0,0.14622,0.13776,2.89,705,1382,2095,2760,3468
15,0,0,0.14508,0.1365,2.9,705,1382,2096,2759,3469
16,0,0,0.144,0.1353,2.92,706,1381,2097,2758,3470
17,0,0,0.14298,0.13417,2.94,707,1381,2098,2757,3470
18,0,0,0.14202,0.1331,2.96,707,1380,2099,2756,3470
19,0,0,0.14112,0.13209,2.99,708,1380,2100,2756,3471
20,0,0,0.1403,0.13116,3.01,709,1379,2100,2755,3472
21,0,0,0.13954,0.13031,3.03,709,1378,2101,2754,3472
22,0,0,0.13885,0.12953,3.05,710,1378,2102,2753,3472
23,0.00108,0,0.13824,0.12882,3.07,710,1378,2103,2752,3473
24,0.00899,0,0.13769,0.12818,3.1,711,1377,2104,2752,3473
25,0.0159,0.00797,0.13721,0.12762,3.11,712,1377,2104,2751,3474
26,0.02185,0.01557,0.13679,0.12713,3.14,712,1377,2105,2750,3474
27,0.0269,0.0221,0.13644,0.12671,3.15,713,1376,2106,2749,3475
28,0.03112,0.02765,0.13614,0.12635,3.17,714,1376,2106,2749,3475
29,0.03457,0.03226,0.1359,0.12605,3.19,714,1376,2107,2748,3476
30,0.03735,0.03601,0.1357,0.1258,3.21,715,1376,2108,2747,3476
