epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5
0,0,0,0.26532,0.25777,0.13,11,22,33,44,54
1,0,0,0.26378,0.2562,0.16,11,22,33,44,54
2,0,0,0.26226,0.25467,0.19,11,22,33,44,54
3,0,0,0.26077,0.25317,0.21,11,22,33,44,54
4,0,0,0.25928,0.25166,0.23,11,22,33,44,54
5,0,0,0.25775,0.25011,0.25,11,22,33,43,54
6,0,0,0.25616,0.2485,0.26,11,22,33,43,54
7,0,0,0.2545,0.24681,0.28,11,22,33,43,54
8,0,0,0.25273,0.24501,0.3,11,22,33,43,54
9,0,0,0.25083,0.24307,0.31,11,22,33,43,54
10,0,0,0.24875,0.24095,0.33,11,22,33,43,54
11,0,0,0.24647,0.23863,0.35,11,22,33,43,54
12,0,0,0.24394,0.23606,0.36,11,22,33,43,54
13,0,0,0.24119,0.23325,0.38,11,22,33,43,54
14,0,0,0.23829,0.23028,0.4,11,22,33,43,54
15,0,0,0.23532,0.22724,0.41,11,22,33,43,54
16,0,0,0.2323,0.22416,0.44,11,22,33,43,54
17,0,0,0.22926,0.22104,0.45,11,22,33,43,54
18,0,0,0.22619,0.2179,0.47,11,22,33,43,54
19,0,0,0.2231,0.21474,0.49,11,22,33,43,54
20,0,0,0.22001,0.21157,0.51,11,22,33,43,54
21,0,0,0.21693,0.2084,0.53,11,22,33,43,54
22,0,0,0.21384,0.20523,0.54,11,21,33,43,54
23,0,0,0.21077,0.20208,0.56,11,21,33,43,54
24,0,0,0.20772,0.19894,0.57,11,21,33,43,54
25,0,0,0.20468,0.19582,0.59,11,21,33,43,54
26,0,0,0.20168,0.19272,0.61,11,21,33,43,54
27,0,0,0.19871,0.18966,0.62,11,21,33,43,54
28,0,0,0.19577,0.18664,0.64,11,21,33,43,54
29,0,0,0.19288,0.18365,0.66,11,21,33,43,54
30,0,0,0.19004,0.18071,0.67,11,21,33,43,54
31,0,0,0.18725,0.17783,0.68,11,21,33,43,54
32,0,0,0.18451,0.175,0.7,11,21,33,43,54
33,0,0,0.18184,0.17224,0.72,11,21,33,43,54
34,0,0,0.17924,0.16954,0.73,11,21,33,43,54
35,0,0,0.1767,0.16691,0.75,11,21,33,43,54
