epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
0,0,0,0.51621,0.49594,1.1,195,389,583,776,969,1163,1356,1549,1742,1936
1,0,0,0.50929,0.48944,1.13,195,388,583,776,968,1164,1357,1548,1742,1936
2,0,0,0.50243,0.48297,1.15,195,388,584,776,969,1164,1357,1548,1742,1936
3,0,0,0.49561,0.47648,1.18,195,388,584,776,969,1164,1357,1548,1741,1935
4,0,0,0.48887,0.46998,1.2,195,388,584,776,969,1164,1357,1547,1741,1935
5,0,0,0.48227,0.46367,1.22,195,388,584,776,968,1164,1357,1547,1741,1935
6,0,0,0.4758,0.45742,1.24,196,388,584,776,968,1164,1357,1546,1741,1935
7,0,0,0.4694,0.45117,1.26,196,388,585,776,968,1163,1357,1546,1740,1935
8,0,0,0.46301,0.44497,1.29,196,389,585,776,968,1163,1357,1545,1740,1935
9,0,0,0.45669,0.43882,1.31,196,389,585,776,968,1163,1357,1545,1740,1935
10,0,0,0.45037,0.43272,1.33,196,389,586,776,968,1164,1356,1545,1739,1935
11,0,0,0.44408,0.42669,1.35,196,389,586,776,968,1164,1356,1544,1739,1935
12,0,0,0.43777,0.42071,1.38,197,389,586,776,968,1164,1356,1544,1739,1935
13,0,0,0.43149,0.41481,1.4,197,389,587,776,968,1164,1356,1543,1739,1935
14,0,0,0.42535,0.409,1.42,197,389,587,776,968,1164,1356,1543,1738,1935
15,0,0,0.41929,0.40328,1.44,197,388,588,776,968,1163,1355,1543,1738,1935
16,0,0,0.4133,0.39759,1.47,197,388,588,776,968,1163,1355,1542,1738,1935
17,0,0,0.40735,0.39194,1.49,198,388,588,776,968,1163,1355,1542,1738,1935
18,0,0,0.40145,0.38635,1.51,198,388,588,776,968,1163,1355,1541,1738,1935
19,0,0,0.39558,0.38081,1.54,198,388,589,776,968,1164,1354,1541,1738,1935
20,0,0,0.38973,0.37529,1.56,198,388,589,776,968,1164,1354,1541,1738,1935
21,0,0,0.3839,0.36985,1.59,198,388,589,776,968,1164,1354,1540,1738,1935
22,0,0,0.37812,0.36445,1.61,199,388,589,776,968,1164,1354,1540,1739,1935
23,0,0,0.37237,0.35907,1.64,199,388,589,776,968,1164,1354,1540,1739,1935
24,0,0,0.36663,0.35371,1.66,199,388,589,776,968,1164,1354,1539,1739,1935
25,0,0,0.36092,0.34839,1.68,199,388,589,776,968,1163,1354,1539,1739,1935
26,0,0,0.35523,0.34311,1.7,199,388,589,776,968,1163,1354,1539,1739,1935
27,0,0,0.34958,0.33788,1.72,199,389,589,776,968,1163,1354,1538,1739,1935
28,0,0,0.34399,0.33277,1.75,199,389,589,776,968,1163,1354,1538,1739,1935
29,0,0,0.33845,0.32775,1.77,200,389,589,776,968,1163,1354,1538,1739,1935
30,0,0,0.33297,0.32286,1.79,200,389,589,776,968,1164,1355,1537,1739,1935
31,0,0,0.32755,0.3181,1.81,200,389,589,776,968,1164,1355,1537,1739,1935
32,0,0,0.32219,0.31344,1.83,200,389,588,776,968,1164,1355,1537,1740,1935
33,0,0,0.31692,0.30888,1.86,200,389,588,776,968,1164,1355,1536,1740,1935
34,0,0,0.31173,0.30446,1.88,200,389,588,776,968,1164,1355,1536,1740,1935
35,0,0,0.30665,0.30022,1.9,200,389,588,776,968,1164,1354,1536,1740,1935
36,0,0,0.30169,0.29612,1.92,200,389,588,776,968,1164,1354,1536,1739,1935
37,0,0,0.29685,0.29218,1.95,201,390,587,776,968,1164,1354,1535,1739,1935
38,0,0,0.29219,0.28842,1.97,201,390,587,776,968,1164,1354,1535,1739,1935
39,0,0,0.28771,0.28488,1.99,201,390,587,776,968,1164,1354,1535,1739,1935
40,0,0,0.28344,0.28156,2.01,201,390,587,776,968,1163,1354,1534,1739,1935
41,0,0,0.27937,0.27848,2.04,201,390,587,776,968,1163,1354,1534,1739,1935
42,0,0,0.27554,0.27561,2.06,201,391,587,776,968,1163,1354,1534,1739,1935
43,0,0,0.27197,0.27299,2.08,201,391,587,776,968,1163,1354,1534,1739,1935
44,0,0,0.26865,0.27059,2.1,202,391,587,776,968,1163,1354,1533,1739,1935
45,0,0,0.26557,0.26844,2.13,202,391,587,776,969,1163,1354,1533,1739,1935
46,0,0,0.26276,0.26652,2.15,202,391,588,776,969,1163,1354,1533,1739,1935
47,0,0,0.26021,0.26483,2.17,202,392,588,776,969,1163,1354,1533,1739,1935
48,0,0,0.25791,0.26337,2.19,202,392,588,776,969,1163,1354,1533,1739,1935
49,0,0,0.25586,0.26212,2.22,202,392,588,776,969,1164,1354,1533,1739,1935
50,0,0,0.25405,0.26109,2.24,203,392,588,776,969,1164,1354,1533,1739,1935
51,0,0,0.25248,0.26023,2.26,203,392,588,776,969,1164,1354,1532,1739,1935
52,0,0,0.25111,0.25954,2.28,203,392,588,776,969,1163,1354,1532,1739,1935
53,0,0,0.24994,0.25898,2.3,203,392,588,777,969,1163,1354,1532,1739,1936
54,0,0,0.24895,0.25854,2.33,203,393,588,777,969,1163,1354,1532,1739,1936
55,0,0,0.2481,0.25819,2.35,203,393,588,777,969,1163,1354,1532,1739,1936
56,0,0,0.24739,0.25791,2.37,204,393,588,778,969,1163,1354,1532,1739,1936
57,0,0,0.24678,0.25768,2.39,204,393,587,778,969,1163,1354,1532,1739,1936
58,0,0,0.24626,0.25747,2.41,204,393,587,778,969,1163,1354,1531,1739,1936
59,0,0,0.2458,0.25726,2.44,204,393,587,779,969,1163,1354,1531,1739,1936
60,0,0,0.24538,0.25704,2.46,204,393,587,779,969,1163,1354,1531,1739,1936
61,0,0,0.24498,0.25678,2.48,204,393,587,779,969,1163,1354,1531,1739,1936
62,0,0,0.24459,0.25647,2.5,205,394,587,779,969,1163,1354,1531,1739,1936
63,0,0,0.2442,0.25611,2.52,205,394,587,779,970,1163,1354,1531,1739,1936
64,0,0,0.24379,0.25569,2.55,205,394,587,779,970,1163,1354,1531,1739,1936
65,0,0,0.24335,0.25519,2.57,205,394,587,779,970,1163,1354,1531,1739,1936
66,0,0,0.24288,0.25461,2.59,205,394,587,779,970,1163,1354,1531,1739,1936
67,0,0,0.24239,0.25397,2.61,205,394,587,779,971,1163,1354,1531,1739,1936
68,0,0,0.24186,0.25325,2.64,205,394,587,779,971,1163,1354,1531,1739,1936
69,0,0,0.24129,0.25247,2.66,205,395,587,779,972,1163,1354,1531,1738,1936
70,0,0,0.2407,0.25162,2.68,205,395,587,779,972,1163,1354,1531,1738,1936
71,0,0,0.24007,0.25071,2.7,205,395,587,779,972,1163,1354,1530,1738,1936
72,0,0,0.23943,0.24975,2.72,205,395,587,779,973,1163,1354,1530,1738,1936
73,0,0,0.23876,0.24875,2.75,205,395,587,779,974,1163,1354,1530,1738,1936
74,0,0,0.23808,0.2477,2.77,206,395,587,779,974,1163,1354,1530,1738,1936
75,0,0,0.23738,0.24663,2.79,206,396,587,778,975,1163,1354,1530,1738,1936
76,0,0,0.23668,0.24553,2.81,206,396,587,778,976,1163,1354,1530,1738,1936
77,0,0,0.23598,0.24441,2.83,206,396,587,778,977,1162,1354,1530,1738,1936
78,0,0,0.23527,0.24328,2.86,206,396,587,778,977,1162,1354,1530,1738,1936
79,0,0,0.23457,0.24214,2.88,206,396,587,778,978,1162,1354,1530,1738,1936
80,0,0,0.23387,0.241,2.9,206,396,587,778,978,1162,1354,1530,1738,1936
81,0,0,0.23317,0.23985,2.92,206,397,587,778,978,1162,1354,1530,1738,1936
82,0,0,0.23248,0.2387,2.95,206,397,587,778,978,1162,1354,1530,1738,1936
83,0,0,0.23182,0.23756,2.98,206,397,587,778,978,1162,1354,1529,1738,1936
84,0,0,0.23119,0.23643,3.0,206,397,587,778,978,1162,1354,1529,1738,1936
85,0,0,0.23058,0.23531,3.02,206,397,587,779,978,1162,1354,1529,1738,1936
86,0,0,0.22998,0.23423,3.05,206,398,587,779,977,1162,1354,1529,1738,1936
87,0,0,0.22939,0.23321,3.07,206,398,587,779,977,1161,1354,1529,1738,1936
88,0,0,0.22882,0.23221,3.09,206,398,587,779,976,1161,1354,1529,1738,1936
89,0,0,0.22827,0.23125,3.11,206,398,587,779,976,1161,1354,1529,1738,1936
90,0,0,0.22773,0.23034,3.13,207,399,588,779,976,1161,1354,1529,1738,1936
91,0,0,0.22718,0.22944,3.16,207,399,588,778,976,1161,1354,1529,1738,1936
92,0,0,0.22663,0.22855,3.18,207,399,588,778,976,1161,1354,1529,1738,1936
