dataset,target_size,fold,algorithm,repeat,time,metric1,metric2,selected_features
indian_pines,30,2,spa,0,120.69,0.58,0.51,0-1-12-29-33-34-39-56-59-60-61-74-75-83-86-88-89-90-93-102-103-104-105-143-144-145-195-197-198-199
indian_pines,30,3,spa,0,120.23,0.64,0.58,0-1-12-29-33-34-39-56-59-60-61-74-75-83-86-88-89-90-93-102-103-104-105-143-144-145-195-197-198-199
indian_pines,30,4,spa,0,114.83,0.58,0.52,0-1-2-28-34-39-56-60-61-74-75-83-84-86-88-89-90-93-100-102-103-104-105-143-144-145-195-197-198-199
indian_pines,30,5,spa,0,116.29,0.55,0.49,0-1-3-29-33-34-39-56-60-61-74-75-82-84-86-88-89-90-92-102-103-104-105-143-144-145-195-197-198-199
indian_pines,30,6,spa,0,114.66,0.6,0.54,0-1-29-33-34-39-56-60-61-74-75-83-84-86-88-89-90-92-102-103-104-105-143-144-145-148-195-197-198-199
indian_pines,30,7,spa,0,117.58,0.52,0.46,0-1-2-29-34-39-56-59-60-61-74-75-83-86-88-89-90-93-102-103-104-105-143-144-145-146-195-197-198-199
indian_pines,30,8,spa,0,117.06,0.56,0.5,0-1-29-33-34-39-56-60-61-74-75-83-86-88-89-90-93-98-102-103-104-105-143-144-145-148-195-197-198-199
indian_pines,30,9,spa,0,116.55,0.58,0.51,0-1-2-29-33-34-36-56-60-61-74-75-83-84-86-88-89-90-93-102-103-104-105-143-144-145-147-195-197-198
ghsi,5,0,spa,0,8.88,0.66,0.52,1-24-29-48-102
ghsi,5,1,spa,0,8.63,0.64,0.5,1-24-29-48-102
ghsi,5,2,spa,0,8.89,0.61,0.47,1-24-29-48-102
ghsi,5,3,spa,0,8.32,0.61,0.46,1-27-46-71-112
ghsi,5,4,spa,0,8.38,0.6,0.44,1-24-29-48-102
ghsi,5,5,spa,0,8.13,0.65,0.5,1-24-29-48-102
ghsi,5,6,spa,0,8.03,0.63,0.48,1-24-29-48-102
ghsi,5,7,spa,0,8.03,0.67,0.52,1-24-29-48-102
ghsi,5,8,spa,0,8.13,0.64,0.51,1-24-29-48-102
ghsi,5,9,spa,0,8.3,0.59,0.43,1-24-29-48-102
ghsi,10,0,spa,0,14.89,0.74,0.63,1-11-24-28-32-48-61-71-101-102
ghsi,10,1,spa,0,14.9,0.72,0.61,1-11-24-29-33-48-71-76-102-130
ghsi,10,2,spa,0,15.08,0.71,0.59,1-11-24-28-33-48-62-71-102-130
ghsi,10,3,spa,0,14.53,0.68,0.56,1-11-24-28-33-48-62-71-102-130
ghsi,10,4,spa,0,14.52,0.66,0.52,1-11-24-28-33-48-62-71-102-130
ghsi,10,5,spa,0,14.31,0.71,0.59,1-11-24-28-33-48-62-71-102-130
ghsi,10,6,spa,0,14.8,0.69,0.56,1-11-24-28-33-48-62-71-102-130
ghsi,10,7,spa,0,15.24,0.75,0.64,1-11-24-28-33-48-62-71-102-130
ghsi,10,8,spa,0,14.53,0.71,0.6,1-11-24-28-33-48-62-71-102-130
ghsi,10,9,spa,0,14.59,0.65,0.51,1-11-24-28-33-48-62-71-102-130
ghsi,15,0,spa,0,20.87,0.76,0.66,1-11-24-28-33-45-48-55-62-70-76-91-102-126-130
ghsi,15,1,spa,0,20.78,0.8,0.72,1-11-24-28-32-48-49-55-62-71-76-89-102-126-130
ghsi,15,2,spa,0,20.61,0.72,0.61,1-11-24-28-32-48-49-55-62-71-76-91-102-126-130
ghsi,15,3,spa,0,21.02,0.7,0.59,1-11-24-28-32-48-49-55-62-71-76-89-102-126-130
ghsi,15,4,spa,0,21.01,0.7,0.58,1-11-24-28-32-48-49-55-62-71-76-89-102-126-130
ghsi,15,5,spa,0,20.71,0.73,0.62,1-11-24-28-33-45-48-55-62-70-76-89-102-126-130
ghsi,15,6,spa,0,20.65,0.71,0.58,1-11-24-28-32-48-49-55-62-71-76-89-102-126-130
ghsi,15,7,spa,0,20.41,0.77,0.67,1-11-24-28-32-45-48-51-62-70-76-89-102-126-130
ghsi,15,8,spa,0,20.46,0.76,0.66,1-11-24-28-33-45-48-55-62-70-76-89-102-126-130
ghsi,15,9,spa,0,21.09,0.7,0.59,1-11-24-28-32-45-48-51-62-70-76-89-102-126-130
ghsi,20,0,spa,0,26.69,0.74,0.64,0-1-5-11-25-28-33-46-48-49-55-62-71-76-91-102-109-117-126-130
ghsi,20,1,spa,0,26.55,0.79,0.71,0-1-5-11-24-28-33-45-48-56-64-71-76-89-102-109-117-126-128-130
ghsi,20,2,spa,0,26.66,0.73,0.63,0-1-5-11-24-28-31-39-45-48-55-62-71-76-89-102-109-117-126-130
ghsi,20,3,spa,0,26.09,0.7,0.59,0-1-11-24-28-32-45-48-50-61-62-71-76-89-102-109-117-126-128-130
ghsi,20,4,spa,0,27.73,0.71,0.59,0-1-6-11-25-28-33-46-48-49-55-62-71-76-89-102-109-117-126-130
ghsi,20,5,spa,0,26.89,0.76,0.66,0-1-6-11-24-28-32-45-48-50-61-62-71-76-89-102-109-117-126-130
ghsi,20,6,spa,0,26.59,0.71,0.6,0-1-5-11-23-28-33-46-48-49-55-62-71-76-89-102-109-117-126-130
ghsi,20,7,spa,0,26.48,0.74,0.63,0-1-5-11-24-28-31-39-45-48-55-62-71-76-89-102-109-117-126-130
ghsi,20,8,spa,0,26.94,0.77,0.68,0-1-5-11-24-28-32-45-48-55-61-62-71-76-89-102-109-117-126-130
ghsi,20,9,spa,0,26.18,0.7,0.58,0-1-6-11-24-28-32-45-48-50-61-62-71-76-89-102-109-117-126-130
ghsi,25,0,spa,0,32.54,0.74,0.64,0-1-5-11-24-28-33-45-48-50-56-62-71-75-77-89-101-102-106-110-117-121-126-128-130
ghsi,25,1,spa,0,32.02,0.8,0.72,0-1-5-11-24-28-33-45-48-50-56-64-71-76-77-89-101-102-109-117-121-124-126-128-130
ghsi,25,2,spa,0,31.97,0.72,0.61,0-1-5-11-23-28-33-46-48-49-50-55-61-62-71-76-77-91-102-109-117-121-126-128-130
ghsi,25,3,spa,0,31.75,0.7,0.59,0-1-5-11-23-28-33-46-48-49-50-55-61-62-71-76-77-89-102-109-117-121-126-128-130
ghsi,25,4,spa,0,31.75,0.69,0.57,0-1-5-11-23-28-33-46-48-49-50-55-61-62-71-76-77-89-102-109-117-121-126-128-130
ghsi,25,5,spa,0,31.77,0.75,0.66,0-1-5-11-25-28-33-46-48-49-50-55-61-62-71-76-77-89-102-109-117-121-126-128-130
ghsi,25,6,spa,0,31.78,0.71,0.6,0-1-5-11-23-28-33-46-48-49-50-55-61-62-71-76-77-89-102-109-117-121-126-128-130
ghsi,25,7,spa,0,31.72,0.76,0.65,0-1-6-11-25-28-33-46-48-49-50-55-61-62-71-76-77-89-102-109-117-121-126-128-130
ghsi,25,8,spa,0,32.14,0.77,0.68,0-1-5-11-25-28-33-46-48-49-50-55-61-62-71-76-77-89-102-109-117-121-126-128-130
ghsi,25,9,spa,0,32.5,0.71,0.6,0-1-5-11-25-28-33-46-48-49-50-55-61-62-71-76-77-89-102-109-117-121-126-128-130
ghsi,30,0,spa,0,39.55,0.76,0.66,0-1-6-11-24-28-32-45-48-49-50-55-58-62-67-71-76-77-89-101-102-106-109-112-117-121-124-126-128-130
ghsi,30,1,spa,0,39.02,0.81,0.73,0-1-5-11-24-28-32-45-48-49-50-55-58-62-67-71-76-77-89-101-102-106-109-112-117-121-124-126-128-130
ghsi,30,2,spa,0,40.15,0.73,0.63,0-1-6-11-24-28-32-45-48-49-50-55-58-62-67-71-76-77-89-101-102-106-109-112-117-121-124-126-128-130
ghsi,30,3,spa,0,39.39,0.7,0.59,0-1-6-11-24-28-32-45-48-49-50-55-58-62-67-71-76-77-89-101-102-106-109-112-116-121-124-126-128-130
ghsi,30,4,spa,0,38.81,0.7,0.58,0-1-6-11-24-28-32-45-48-49-50-55-58-62-67-71-76-77-89-101-102-106-109-112-116-121-124-126-128-130
ghsi,30,5,spa,0,38.62,0.76,0.67,0-1-6-11-24-28-32-45-48-49-50-55-58-62-67-71-76-77-89-101-102-106-109-112-117-121-124-126-128-130
ghsi,30,6,spa,0,40.17,0.69,0.56,0-1-6-11-24-28-32-45-48-49-50-55-58-62-67-71-76-77-89-101-102-106-109-112-117-121-124-126-128-130
ghsi,30,7,spa,0,39.53,0.75,0.64,0-1-6-11-24-28-32-45-48-49-50-55-58-62-67-71-76-77-89-101-102-106-109-112-117-121-124-126-128-130
ghsi,30,8,spa,0,38.81,0.77,0.68,0-1-6-11-24-28-32-45-48-49-50-55-58-62-67-71-76-77-89-101-102-106-109-112-117-121-124-126-128-130
ghsi,30,9,spa,0,38.4,0.71,0.59,0-1-6-11-24-28-32-45-48-49-50-55-58-62-67-71-76-77-89-101-102-106-109-112-116-121-124-126-128-130
lucas_skipped,5,0,spa,0,6.99,0.71,0.07,1-7-19-60-65
lucas_skipped,5,1,spa,0,6.99,0.59,0.08,1-7-19-60-65
lucas_skipped,5,2,spa,0,7.0,0.68,0.07,1-7-19-60-65
lucas_skipped,5,3,spa,0,6.98,0.66,0.08,1-7-19-60-65
lucas_skipped,5,4,spa,0,7.04,0.73,0.07,1-6-19-59-65
lucas_skipped,5,5,spa,0,7.06,0.4,0.09,1-7-19-60-65
lucas_skipped,5,6,spa,0,7.07,0.67,0.09,1-7-19-60-65
lucas_skipped,5,7,spa,0,7.54,0.56,0.09,1-7-19-60-65
lucas_skipped,5,8,spa,0,7.07,0.71,0.08,1-7-19-60-65
lucas_skipped,5,9,spa,0,8.04,0.73,0.08,1-7-19-60-65
lucas_skipped,10,0,spa,0,12.95,0.66,0.08,2-5-7-15-25-45-47-48-60-65
lucas_skipped,10,1,spa,0,13.09,0.2,0.11,0-2-5-7-19-47-48-55-60-65
lucas_skipped,10,2,spa,0,13.29,0.47,0.09,0-2-5-7-19-47-48-55-60-65
lucas_skipped,10,3,spa,0,13.08,0.53,0.1,2-5-7-15-25-45-47-48-60-65
lucas_skipped,10,4,spa,0,13.08,0.6,0.09,0-2-5-7-19-47-48-55-60-65
lucas_skipped,10,5,spa,0,12.97,0.26,0.1,0-2-5-7-19-47-48-55-60-65
lucas_skipped,10,6,spa,0,12.94,0.19,0.14,0-2-5-7-19-47-48-55-60-65
lucas_skipped,10,7,spa,0,13.03,0.32,0.11,0-2-5-7-19-47-48-55-60-65
lucas_skipped,10,8,spa,0,12.95,0.59,0.09,0-2-5-7-19-47-48-55-60-65
lucas_skipped,10,9,spa,0,12.88,0.15,0.14,0-2-5-7-19-47-48-55-60-65
lucas_skipped,15,0,spa,0,18.93,0.57,0.09,0-1-5-7-10-21-31-45-47-48-53-56-57-60-65
lucas_skipped,15,1,spa,0,18.19,0.47,0.09,0-1-5-7-10-21-31-45-47-48-53-56-57-60-65
lucas_skipped,15,2,spa,0,18.24,0.34,0.1,0-1-5-7-10-21-31-45-47-48-53-56-57-60-65
lucas_skipped,15,3,spa,0,18.73,0.41,0.11,0-1-5-7-10-21-31-45-47-48-53-56-57-60-65
lucas_skipped,15,4,spa,0,18.53,0.47,0.1,0-1-5-7-10-21-31-45-47-48-53-56-57-60-65
lucas_skipped,15,5,spa,0,19.83,0.46,0.09,0-1-5-7-10-21-31-45-47-48-53-56-57-60-65
lucas_skipped,15,6,spa,0,18.72,0.62,0.09,0-1-5-7-10-21-31-45-47-48-53-56-57-60-65
lucas_skipped,15,7,spa,0,18.97,0.45,0.1,0-1-5-7-10-21-31-45-47-48-53-56-57-60-65
lucas_skipped,15,8,spa,0,18.5,0.45,0.11,0-1-5-7-10-21-31-45-47-48-53-56-57-60-65
lucas_skipped,15,9,spa,0,18.05,0.54,0.1,0-1-5-7-10-21-31-45-47-48-53-56-57-60-65
lucas_skipped,20,0,spa,0,22.88,0.62,0.08,0-2-5-7-14-19-25-32-45-47-48-50-53-55-56-57-60-61-63-65
lucas_skipped,20,1,spa,0,22.91,0.0,0.13,0-2-5-7-14-19-25-32-45-47-48-50-53-55-56-57-60-61-63-65
lucas_skipped,20,2,spa,0,22.95,0.2,0.12,0-2-5-7-14-19-25-32-45-47-48-50-53-55-56-57-60-61-63-65
lucas_skipped,20,3,spa,0,23.29,0.44,0.11,0-2-5-7-14-19-25-32-45-47-48-50-53-55-56-57-60-61-63-65
lucas_skipped,20,4,spa,0,22.57,0.54,0.09,0-2-5-7-14-19-25-32-45-47-48-50-53-55-56-57-60-61-63-65
lucas_skipped,20,5,spa,0,23.07,0.56,0.08,0-2-5-7-14-19-25-32-45-47-48-50-53-55-56-57-60-61-63-65
lucas_skipped,20,6,spa,0,22.83,0.5,0.11,0-1-5-6-9-13-20-26-31-45-47-48-50-53-56-57-60-61-63-65
lucas_skipped,20,7,spa,0,22.67,0.58,0.09,0-2-5-7-10-19-25-31-42-46-47-48-51-55-56-57-60-61-63-65
lucas_skipped,20,8,spa,0,23.32,0.4,0.11,0-1-5-7-11-19-25-31-39-46-47-48-50-55-56-57-60-61-63-65
lucas_skipped,20,9,spa,0,22.76,0.62,0.09,0-2-5-7-10-20-25-31-42-46-47-48-51-55-56-57-60-61-63-65
lucas_skipped,25,0,spa,0,27.21,0.62,0.08,0-1-4-6-8-11-16-20-25-31-35-45-47-48-50-53-55-56-57-58-59-60-61-62-65
lucas_skipped,25,1,spa,0,27.33,0.3,0.1,0-1-4-6-8-11-16-20-25-31-36-46-47-48-51-53-55-56-57-58-59-60-61-63-65
lucas_skipped,25,2,spa,0,27.36,0.23,0.11,0-1-4-6-8-11-16-20-25-32-36-46-47-48-50-53-55-56-57-58-59-60-61-63-65
lucas_skipped,25,3,spa,0,27.26,0.27,0.12,0-1-4-6-8-11-16-20-25-31-36-46-47-48-51-53-55-56-57-58-59-60-61-63-65
lucas_skipped,25,4,spa,0,27.12,0.61,0.09,0-1-4-6-8-11-16-20-25-31-33-40-45-47-48-50-53-55-56-57-59-60-61-63-65
lucas_skipped,25,5,spa,0,27.45,0.56,0.08,0-1-4-6-8-11-16-20-25-31-33-40-45-47-48-50-53-55-56-57-59-60-61-63-65
lucas_skipped,25,6,spa,0,27.19,0.59,0.1,0-1-4-6-8-11-16-20-25-32-40-46-47-48-50-54-55-56-57-58-59-60-61-63-65
lucas_skipped,25,7,spa,0,27.97,0.63,0.08,0-1-4-6-8-11-16-20-25-31-33-40-45-47-48-50-53-55-56-57-59-60-61-63-65
lucas_skipped,25,8,spa,0,27.49,0.4,0.11,0-1-4-6-8-11-16-20-25-31-36-46-47-48-51-53-55-56-57-58-59-60-61-63-65
lucas_skipped,25,9,spa,0,27.5,0.65,0.09,0-1-4-6-8-11-16-20-25-31-33-40-45-47-48-50-53-55-56-57-59-60-61-63-65
lucas_skipped,30,0,spa,0,31.73,0.67,0.08,0-1-3-5-7-10-13-17-21-24-30-31-32-34-40-45-47-48-50-53-55-56-57-58-59-60-61-62-63-65
lucas_skipped,30,1,spa,0,31.14,0.17,0.11,0-1-3-5-7-10-13-17-21-24-30-31-32-34-40-45-47-48-50-53-55-56-57-58-59-60-61-62-63-65
lucas_skipped,30,2,spa,0,31.18,0.29,0.11,0-1-3-4-6-7-9-12-15-19-23-28-31-32-42-46-47-48-50-54-55-56-57-58-59-60-61-62-63-65
lucas_skipped,30,3,spa,0,30.83,0.23,0.12,0-1-3-4-6-7-9-12-15-19-23-28-31-32-42-46-47-48-50-54-55-56-57-58-59-60-61-62-63-65
lucas_skipped,30,4,spa,0,31.3,0.63,0.08,0-1-3-5-6-7-10-13-17-22-26-30-31-33-40-45-47-48-50-53-55-56-57-58-59-60-61-62-63-65
lucas_skipped,30,5,spa,0,30.88,0.58,0.08,0-1-3-5-6-7-10-13-17-22-26-30-31-33-40-45-47-48-50-53-55-56-57-58-59-60-61-62-63-65
lucas_skipped,30,6,spa,0,30.98,0.59,0.1,0-1-3-5-6-7-10-13-17-22-26-30-31-33-40-45-47-48-50-53-55-56-57-58-59-60-61-62-63-65
lucas_skipped,30,7,spa,0,31.98,0.63,0.08,0-1-3-5-6-7-9-12-15-19-24-30-31-33-40-45-47-48-50-53-55-56-57-58-59-60-61-62-63-65
lucas_skipped,30,8,spa,0,32.87,0.48,0.1,0-1-3-5-6-7-9-11-16-20-26-31-32-40-42-45-47-48-50-53-55-56-57-58-59-60-61-62-63-65
lucas_skipped,30,9,spa,0,31.51,0.68,0.08,0-1-3-5-6-9-13-15-19-22-27-31-32-33-42-45-47-48-50-53-55-56-57-58-59-60-61-62-63-65
lucas_downsampled,5,0,spa,0,7.7,0.7,0.07,1-6-18-59-65
lucas_downsampled,5,1,spa,0,6.99,0.37,0.09,1-6-18-59-65
lucas_downsampled,5,2,spa,0,7.25,0.68,0.07,1-6-18-59-65
lucas_downsampled,5,3,spa,0,7.1,0.66,0.08,1-6-18-59-65
lucas_downsampled,5,4,spa,0,7.04,0.73,0.07,1-6-18-59-65
lucas_downsampled,5,5,spa,0,7.07,0.38,0.09,1-6-18-59-65
lucas_downsampled,5,6,spa,0,7.07,0.65,0.09,1-6-18-59-65
lucas_downsampled,5,7,spa,0,7.16,0.65,0.08,1-6-18-59-65
lucas_downsampled,5,8,spa,0,7.09,0.68,0.08,1-6-18-59-65
lucas_downsampled,5,9,spa,0,7.26,0.67,0.08,1-6-18-59-65
lucas_downsampled,10,0,spa,0,12.96,0.65,0.08,1-4-6-11-18-31-47-54-60-65
lucas_downsampled,10,1,spa,0,13.26,0.27,0.1,1-4-6-11-18-31-47-54-60-65
lucas_downsampled,10,2,spa,0,13.19,0.5,0.09,0-4-7-18-31-44-47-56-59-65
lucas_downsampled,10,3,spa,0,13.26,0.56,0.09,0-4-7-18-31-44-47-56-59-65
lucas_downsampled,10,4,spa,0,13.27,0.67,0.08,0-4-7-18-31-44-47-56-59-65
lucas_downsampled,10,5,spa,0,13.11,0.36,0.1,0-4-7-18-31-44-47-56-59-65
lucas_downsampled,10,6,spa,0,13.14,0.6,0.1,0-4-7-18-31-44-47-56-59-65
lucas_downsampled,10,7,spa,0,13.12,0.18,0.13,1-4-6-11-18-29-47-55-59-65
lucas_downsampled,10,8,spa,0,13.27,0.3,0.12,1-4-6-11-17-31-44-47-59-64
lucas_downsampled,10,9,spa,0,13.1,0.34,0.12,1-4-6-11-18-29-47-55-59-65
lucas_downsampled,15,0,spa,0,18.04,0.51,0.09,1-4-6-11-17-24-31-44-47-48-53-56-59-60-64
lucas_downsampled,15,1,spa,0,18.19,0.2,0.11,1-4-6-11-17-24-31-42-47-48-52-56-59-60-65
lucas_downsampled,15,2,spa,0,18.03,0.31,0.11,1-4-6-11-17-24-31-44-47-48-53-56-59-60-64
lucas_downsampled,15,3,spa,0,18.13,0.41,0.11,1-4-6-11-18-25-31-42-47-48-52-56-59-60-65
lucas_downsampled,15,4,spa,0,18.13,0.37,0.11,1-4-6-11-17-24-31-42-47-48-52-56-59-60-65
lucas_downsampled,15,5,spa,0,18.36,0.37,0.09,1-4-6-11-17-24-31-42-47-48-52-56-59-60-65
lucas_downsampled,15,6,spa,0,18.24,0.59,0.1,1-4-6-11-18-25-31-42-47-48-52-56-59-60-65
lucas_downsampled,15,7,spa,0,18.23,0.53,0.09,1-4-6-11-17-24-31-44-47-48-53-56-59-60-64
lucas_downsampled,15,8,spa,0,18.35,0.47,0.11,1-4-6-11-17-24-31-44-47-48-53-56-59-60-64
lucas_downsampled,15,9,spa,0,18.21,0.4,0.11,1-4-6-11-17-24-31-39-45-47-48-56-59-60-65
lucas_downsampled,20,0,spa,0,22.66,0.64,0.08,0-2-5-7-10-19-25-31-39-45-47-48-50-53-56-57-59-60-62-65
lucas_downsampled,20,1,spa,0,22.76,0.39,0.09,0-3-4-6-10-18-24-31-39-45-47-48-50-53-56-57-59-60-62-65
lucas_downsampled,20,2,spa,0,22.64,0.31,0.11,0-1-4-6-8-11-17-24-31-44-47-48-50-53-56-57-59-60-64-65
lucas_downsampled,20,3,spa,0,22.72,0.2,0.13,0-2-5-7-10-19-25-31-39-45-47-48-50-53-56-57-59-60-62-65
lucas_downsampled,20,4,spa,0,22.71,0.57,0.09,0-2-5-7-10-19-25-31-39-45-47-48-50-53-56-57-59-60-62-65
lucas_downsampled,20,5,spa,0,22.85,0.54,0.08,0-2-5-7-10-19-25-31-39-45-47-48-50-53-56-57-59-60-62-65
lucas_downsampled,20,6,spa,0,23.59,0.62,0.09,0-2-5-7-10-19-25-31-39-45-47-48-50-53-56-57-59-60-62-65
lucas_downsampled,20,7,spa,0,22.82,0.57,0.09,0-2-5-7-10-19-25-31-39-45-47-48-50-53-56-57-59-60-62-65
lucas_downsampled,20,8,spa,0,22.8,0.36,0.12,0-1-4-6-8-11-17-24-31-44-47-48-50-53-56-57-59-60-64-65
lucas_downsampled,20,9,spa,0,22.95,0.63,0.09,0-2-5-7-10-19-25-31-39-45-47-48-50-53-56-57-59-60-62-65
lucas_downsampled,25,0,spa,0,27.2,0.65,0.08,0-1-4-6-8-10-16-20-24-31-35-45-46-47-48-50-53-55-56-57-59-60-61-63-65
lucas_downsampled,25,1,spa,0,27.22,0.15,0.11,0-1-4-6-8-10-16-20-24-31-35-45-46-47-48-50-53-55-56-57-59-60-61-63-65
lucas_downsampled,25,2,spa,0,27.69,0.32,0.11,0-1-4-6-8-10-16-20-24-31-38-45-46-47-48-50-53-55-56-57-59-60-61-63-65
lucas_downsampled,25,3,spa,0,29.64,0.27,0.12,0-1-4-6-8-10-16-20-24-31-35-45-46-47-48-50-53-55-56-57-59-60-61-63-65
lucas_downsampled,25,4,spa,0,31.28,0.61,0.09,0-1-4-6-8-10-16-20-24-31-35-45-46-47-48-50-53-55-56-57-59-60-61-63-65
lucas_downsampled,25,5,spa,0,28.61,0.59,0.08,0-1-4-6-8-10-16-20-24-31-36-45-46-47-48-50-53-55-56-57-59-60-61-63-65
