dataset,target_size,fold,algorithm,repeat,time,metric1,metric2,selected_features
ghsi,20,2,mcuve,0,1.17,0.68,0.56,28-29-30-63-64-65-66-67-68-69-70-71-72-73-74-75-87-90-91-92
ghsi,20,3,mcuve,0,1.16,0.56,0.4,28-29-52-58-59-60-65-66-67-68-69-70-71-72-73-74-88-90-91-92
ghsi,20,4,mcuve,0,1.14,0.63,0.49,27-28-29-63-64-65-66-67-68-69-70-71-72-73-74-75-88-90-91-92
ghsi,20,5,mcuve,0,1.15,0.61,0.47,28-29-64-65-66-67-68-69-70-71-72-73-74-75-87-88-89-90-91-92
ghsi,20,6,mcuve,0,1.15,0.6,0.44,28-29-52-53-54-55-56-57-58-59-65-66-67-68-69-70-71-72-73-74
ghsi,20,7,mcuve,0,1.16,0.64,0.49,28-29-65-66-67-68-69-70-71-72-73-74-83-84-85-86-87-88-90-92
ghsi,20,8,mcuve,0,1.17,0.69,0.57,28-29-52-57-58-64-65-66-67-68-69-70-71-72-73-74-75-87-88-89
ghsi,20,9,mcuve,0,1.14,0.62,0.48,28-29-30-53-54-55-56-57-58-59-65-66-67-68-69-70-71-72-73-74
ghsi,25,0,mcuve,0,1.17,0.69,0.55,28-29-52-53-54-63-64-65-66-67-68-69-70-71-72-73-74-75-85-86-87-88-89-91-92
ghsi,25,1,mcuve,0,1.15,0.67,0.54,28-29-52-53-63-64-65-66-67-68-69-70-71-72-73-74-75-85-87-88-89-90-91-92-93
ghsi,25,2,mcuve,0,1.15,0.67,0.55,28-29-30-52-53-57-58-59-60-63-64-65-66-67-68-69-70-71-72-73-74-75-87-91-92
ghsi,25,3,mcuve,0,1.17,0.58,0.43,28-29-30-51-52-53-54-55-56-57-58-59-60-64-65-66-67-68-69-70-71-72-73-74-75
ghsi,25,4,mcuve,0,1.16,0.58,0.41,28-29-52-53-54-55-56-57-58-59-64-65-66-67-68-69-70-71-72-73-74-75-88-90-91
ghsi,25,5,mcuve,0,1.15,0.6,0.45,28-29-51-52-53-54-55-56-57-58-59-60-63-64-65-66-67-68-69-70-71-72-73-74-75
ghsi,25,6,mcuve,0,1.16,0.64,0.49,28-29-30-52-53-56-57-58-64-65-66-67-68-69-70-71-72-73-74-88-89-90-91-92-93
ghsi,25,7,mcuve,0,1.15,0.65,0.5,28-29-63-64-65-66-67-68-69-70-71-72-73-74-75-84-85-86-87-88-89-90-91-92-93
ghsi,25,8,mcuve,0,1.17,0.68,0.55,28-29-52-53-54-55-56-57-58-59-60-64-65-66-67-68-69-70-71-72-73-74-75-91-92
ghsi,25,9,mcuve,0,1.16,0.63,0.48,28-29-30-51-52-53-54-55-56-57-58-59-60-64-65-66-67-68-69-70-71-72-73-74-75
ghsi,30,0,mcuve,0,1.17,0.65,0.51,28-29-52-64-65-66-67-68-69-70-71-72-73-74-75-81-82-83-84-85-86-87-88-89-90-91-92-93-94-95
ghsi,30,1,mcuve,0,1.17,0.66,0.52,28-29-30-51-52-53-54-55-56-57-58-59-60-61-63-64-65-66-67-68-69-70-71-72-73-74-75-90-91-92
ghsi,30,2,mcuve,0,1.15,0.63,0.49,28-29-64-65-66-67-68-69-70-71-72-73-74-75-81-82-83-84-85-86-87-88-89-90-91-92-93-94-95-96
ghsi,30,3,mcuve,0,1.15,0.58,0.42,28-29-51-52-53-54-55-56-57-58-59-63-64-65-66-67-68-69-70-71-72-73-74-75-87-88-89-90-91-92
ghsi,30,4,mcuve,0,1.16,0.61,0.45,27-28-29-30-51-52-53-54-55-56-57-58-59-60-63-64-65-66-67-68-69-70-71-72-73-74-75-91-92-93
ghsi,30,5,mcuve,0,1.16,0.64,0.5,27-28-29-30-51-52-53-54-55-56-57-58-59-60-63-64-65-66-67-68-69-70-71-72-73-74-75-90-91-92
ghsi,30,6,mcuve,0,1.17,0.64,0.49,28-29-52-53-54-55-56-57-58-59-63-64-65-66-67-68-69-70-71-72-73-74-75-88-89-90-91-92-93-94
ghsi,30,7,mcuve,0,1.14,0.69,0.55,27-28-29-64-65-66-67-68-69-70-71-72-73-74-75-81-82-83-84-85-86-87-88-89-90-91-92-93-94-95
ghsi,30,8,mcuve,0,1.16,0.71,0.59,28-29-30-51-52-53-54-55-56-57-58-59-60-61-63-64-65-66-67-68-69-70-71-72-73-74-75-90-91-92
ghsi,30,9,mcuve,0,1.14,0.63,0.48,28-29-30-51-52-53-54-55-56-57-58-59-60-64-65-66-67-68-69-70-71-72-73-74-75-88-89-90-91-92
lucas_skipped,5,0,mcuve,0,1.79,0.71,0.07,7-8-9-10-11
lucas_skipped,5,1,mcuve,0,1.78,0.49,0.08,8-9-10-11-12
lucas_skipped,5,2,mcuve,0,1.77,0.63,0.08,8-9-10-11-12
lucas_skipped,5,3,mcuve,0,1.77,0.69,0.08,8-9-10-11-12
lucas_skipped,5,4,mcuve,0,1.78,0.7,0.08,8-9-10-11-12
lucas_skipped,5,5,mcuve,0,1.76,0.57,0.08,7-8-9-10-11
lucas_skipped,5,6,mcuve,0,1.79,0.69,0.08,7-8-9-10-11
lucas_skipped,5,7,mcuve,0,1.78,0.57,0.09,8-9-10-11-12
lucas_skipped,5,8,mcuve,0,1.76,0.74,0.07,8-9-10-11-12
lucas_skipped,5,9,mcuve,0,1.78,0.75,0.07,6-7-8-9-10
lucas_skipped,10,0,mcuve,0,1.77,0.73,0.07,5-6-7-8-9-10-11-12-13-47
lucas_skipped,10,1,mcuve,0,1.77,0.53,0.08,0-4-5-6-7-8-9-10-11-12
lucas_skipped,10,2,mcuve,0,1.78,0.65,0.08,0-4-5-6-7-8-9-10-11-12
lucas_skipped,10,3,mcuve,0,1.77,0.66,0.08,5-6-7-8-9-10-11-12-13-47
lucas_skipped,10,4,mcuve,0,1.77,0.67,0.08,4-5-6-7-8-9-10-11-12-47
lucas_skipped,10,5,mcuve,0,1.8,0.49,0.09,4-5-6-7-8-9-10-11-12-47
lucas_skipped,10,6,mcuve,0,1.77,0.71,0.08,4-5-6-7-8-9-10-11-12-47
lucas_skipped,10,7,mcuve,0,1.78,0.45,0.1,5-6-7-8-9-10-11-12-13-47
lucas_skipped,10,8,mcuve,0,1.8,0.73,0.08,4-5-6-7-8-9-10-11-12-13
lucas_skipped,10,9,mcuve,0,1.92,0.74,0.07,0-5-6-7-8-9-10-11-12-13
lucas_skipped,15,0,mcuve,0,1.78,0.68,0.07,0-1-2-3-4-5-6-7-8-9-10-11-12-13-47
lucas_skipped,15,1,mcuve,0,1.84,0.51,0.08,0-1-2-3-4-5-6-7-8-9-10-11-12-13-47
lucas_skipped,15,2,mcuve,0,1.83,0.53,0.09,0-1-2-3-4-5-6-7-8-9-10-11-12-13-47
lucas_skipped,15,3,mcuve,0,1.78,0.63,0.09,0-1-2-3-4-5-6-7-8-9-10-11-12-13-47
lucas_skipped,15,4,mcuve,0,1.77,0.65,0.08,0-2-3-4-5-6-7-8-9-10-11-12-13-32-47
lucas_skipped,15,5,mcuve,0,1.8,0.42,0.09,0-2-3-4-5-6-7-8-9-10-11-12-13-32-47
lucas_skipped,15,6,mcuve,0,1.83,0.63,0.09,0-2-3-4-5-6-7-8-9-10-11-12-13-32-47
lucas_skipped,15,7,mcuve,0,1.78,0.38,0.11,0-1-2-3-4-5-6-7-8-9-10-11-12-13-47
lucas_skipped,15,8,mcuve,0,1.8,0.67,0.08,0-1-2-3-4-5-6-7-8-9-10-11-12-13-47
lucas_skipped,15,9,mcuve,0,1.81,0.64,0.09,0-1-2-3-4-5-6-7-8-9-10-11-12-13-47
lucas_skipped,20,0,mcuve,0,1.77,0.5,0.09,0-1-2-3-4-5-6-7-8-9-10-11-12-13-31-32-46-47-59-60
lucas_skipped,20,1,mcuve,0,1.76,0.45,0.09,0-1-2-3-4-5-6-7-8-9-10-11-12-13-31-32-46-47-54-59
lucas_skipped,20,2,mcuve,0,1.78,0.31,0.11,0-1-2-3-4-5-6-7-8-9-10-11-12-13-31-32-47-54-59-60
lucas_skipped,20,3,mcuve,0,1.79,0.5,0.1,0-1-2-3-4-5-6-7-8-9-10-11-12-13-31-32-33-46-47-59
lucas_skipped,20,4,mcuve,0,1.8,0.58,0.09,0-1-2-3-4-5-6-7-8-9-10-11-12-13-32-47-53-54-59-60
lucas_skipped,20,5,mcuve,0,1.8,0.38,0.09,0-1-2-3-4-5-6-7-8-9-10-11-12-13-32-46-47-54-59-60
lucas_skipped,20,6,mcuve,0,1.83,0.55,0.1,0-1-2-3-4-5-6-7-8-9-10-11-12-13-31-32-46-47-54-59
lucas_skipped,20,7,mcuve,0,1.77,0.5,0.1,0-1-2-3-4-5-6-7-8-9-10-11-12-13-31-32-47-53-54-59
lucas_skipped,20,8,mcuve,0,1.79,0.34,0.12,0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-31-32-46-47-59
lucas_skipped,20,9,mcuve,0,1.77,0.48,0.11,0-1-2-3-4-5-6-7-8-9-10-11-12-13-31-32-46-47-54-59
lucas_skipped,25,0,mcuve,0,1.79,0.66,0.08,0-1-2-3-4-5-6-7-8-9-10-11-12-13-30-31-32-33-46-47-52-53-54-59-60
lucas_skipped,25,1,mcuve,0,1.81,0.35,0.1,0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-31-32-33-46-47-53-54-55-59-60
lucas_skipped,25,2,mcuve,0,1.89,0.39,0.1,0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-31-32-33-46-47-53-54-55-59-60
lucas_skipped,25,3,mcuve,0,1.86,0.54,0.1,0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-31-32-33-46-47-53-54-55-59-60
lucas_skipped,25,4,mcuve,0,1.91,0.38,0.11,0-1-2-3-4-5-6-7-8-9-10-11-12-13-30-31-32-33-34-46-47-53-54-59-60
lucas_skipped,25,5,mcuve,0,1.81,0.34,0.1,0-1-2-3-4-5-6-7-8-9-10-11-12-13-29-30-31-32-33-46-47-53-54-59-60
lucas_skipped,25,6,mcuve,0,1.81,0.58,0.1,0-1-2-3-4-5-6-7-8-9-10-11-12-13-30-31-32-33-46-47-53-54-55-59-60
lucas_skipped,25,7,mcuve,0,1.81,0.57,0.09,0-1-2-3-4-5-6-7-8-9-10-11-12-13-30-31-32-33-46-47-53-54-55-59-60
lucas_skipped,25,8,mcuve,0,1.8,-0.0,0.15,0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-31-32-33-38-45-46-47-54-59-60
lucas_skipped,25,9,mcuve,0,1.78,0.48,0.11,0-1-2-3-4-5-6-7-8-9-10-11-12-13-31-32-33-34-45-46-47-53-54-59-60
lucas_skipped,30,0,mcuve,0,1.85,0.66,0.08,0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-29-30-31-32-33-46-47-52-53-54-55-58-59-60-61
lucas_skipped,30,1,mcuve,0,1.78,0.37,0.09,0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-30-31-32-33-34-35-38-45-46-47-53-54-55-59-60
lucas_skipped,30,2,mcuve,0,1.78,0.42,0.1,0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-29-30-31-32-33-46-47-52-53-54-55-58-59-60-61
lucas_skipped,30,3,mcuve,0,1.79,0.35,0.11,0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-30-31-32-33-34-46-47-52-53-54-55-58-59-60-61
lucas_skipped,30,4,mcuve,0,1.81,0.56,0.09,0-1-2-3-4-5-6-7-8-9-10-11-12-13-27-28-29-30-31-32-33-46-47-53-54-55-59-60-61-65
lucas_skipped,30,5,mcuve,0,1.8,0.39,0.09,0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-30-31-32-33-45-46-47-52-53-54-55-58-59-60-61
lucas_skipped,30,6,mcuve,0,1.75,0.55,0.1,0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-29-30-31-32-33-46-47-52-53-54-55-58-59-60-61
lucas_skipped,30,7,mcuve,0,1.79,0.64,0.08,0-1-2-3-4-5-6-7-8-9-10-11-12-13-30-31-32-33-38-39-45-46-47-53-54-55-58-59-60-61
lucas_skipped,30,8,mcuve,0,1.8,0.34,0.12,0-1-2-3-4-5-6-7-8-9-10-11-12-13-27-28-29-30-31-32-33-34-46-47-52-53-54-55-59-60
lucas_skipped,30,9,mcuve,0,1.77,0.62,0.09,0-1-2-3-4-5-6-7-8-9-10-11-12-13-30-31-32-33-34-35-37-38-45-46-47-53-54-55-59-60
lucas_downsampled,5,0,mcuve,0,1.81,0.67,0.08,8-9-10-11-12
lucas_downsampled,5,1,mcuve,0,1.76,0.5,0.08,8-9-10-11-12
lucas_downsampled,5,2,mcuve,0,1.9,0.6,0.08,7-8-9-10-11
lucas_downsampled,5,3,mcuve,0,1.75,0.68,0.08,7-8-9-10-11
lucas_downsampled,5,4,mcuve,0,1.83,0.72,0.07,6-7-8-9-10
lucas_downsampled,5,5,mcuve,0,1.76,0.53,0.08,8-9-10-11-12
lucas_downsampled,5,6,mcuve,0,1.77,0.66,0.09,7-8-9-10-11
lucas_downsampled,5,7,mcuve,0,1.78,0.59,0.09,7-8-9-10-11
lucas_downsampled,5,8,mcuve,0,1.78,0.73,0.08,7-8-9-10-11
lucas_downsampled,5,9,mcuve,0,1.78,0.67,0.08,8-9-10-11-12
lucas_downsampled,10,0,mcuve,0,1.78,0.73,0.07,4-5-6-7-8-9-10-11-12-46
lucas_downsampled,10,1,mcuve,0,1.76,0.52,0.08,4-5-6-7-8-9-10-11-12-46
lucas_downsampled,10,2,mcuve,0,1.76,0.65,0.08,4-5-6-7-8-9-10-11-12-46
lucas_downsampled,10,3,mcuve,0,1.77,0.64,0.08,4-5-6-7-8-9-10-11-12-46
lucas_downsampled,10,4,mcuve,0,1.79,0.67,0.08,4-5-6-7-8-9-10-11-12-46
lucas_downsampled,10,5,mcuve,0,1.77,0.44,0.09,4-5-6-7-8-9-10-11-12-46
lucas_downsampled,10,6,mcuve,0,1.8,0.73,0.08,3-4-5-6-7-8-9-10-11-12
lucas_downsampled,10,7,mcuve,0,1.78,0.59,0.09,3-4-5-6-7-8-9-10-11-12
lucas_downsampled,10,8,mcuve,0,1.77,0.73,0.08,3-4-5-6-7-8-9-10-11-46
lucas_downsampled,10,9,mcuve,0,1.77,0.75,0.07,4-5-6-7-8-9-10-11-12-46
lucas_downsampled,15,0,mcuve,0,1.79,0.58,0.08,1-2-3-4-5-6-7-8-9-10-11-12-13-31-46
lucas_downsampled,15,1,mcuve,0,1.79,0.5,0.08,0-1-2-3-4-5-6-7-8-9-10-11-12-13-46
lucas_downsampled,15,2,mcuve,0,1.81,0.53,0.09,0-1-2-3-4-5-6-7-8-9-10-11-12-13-46
lucas_downsampled,15,3,mcuve,0,1.82,0.62,0.09,1-2-3-4-5-6-7-8-9-10-11-12-13-31-46
lucas_downsampled,15,4,mcuve,0,1.78,0.6,0.09,0-1-2-3-4-5-6-7-8-9-10-11-12-31-46
lucas_downsampled,15,5,mcuve,0,1.77,0.43,0.09,1-2-3-4-5-6-7-8-9-10-11-12-13-31-46
lucas_downsampled,15,6,mcuve,0,1.77,0.65,0.09,0-1-2-3-4-5-6-7-8-9-10-11-12-13-46
lucas_downsampled,15,7,mcuve,0,1.76,0.4,0.11,1-2-3-4-5-6-7-8-9-10-11-12-13-31-46
lucas_downsampled,15,8,mcuve,0,1.78,0.7,0.08,0-1-2-3-4-5-6-7-8-9-10-11-12-31-46
lucas_downsampled,15,9,mcuve,0,1.78,0.75,0.07,0-1-2-3-4-5-6-7-8-9-10-11-12-13-46
lucas_downsampled,20,0,mcuve,0,1.8,0.56,0.09,0-1-2-3-4-5-6-7-8-9-10-11-12-13-31-46-53-54-58-59
lucas_downsampled,20,1,mcuve,0,1.75,0.27,0.1,0-1-2-3-4-5-6-7-8-9-10-11-12-13-30-31-32-45-46-59
lucas_downsampled,20,2,mcuve,0,1.81,0.41,0.1,0-1-2-3-4-5-6-7-8-9-10-11-12-13-31-46-53-54-58-59
lucas_downsampled,20,3,mcuve,0,1.75,0.48,0.1,0-1-2-3-4-5-6-7-8-9-10-11-12-13-31-32-46-54-58-59
lucas_downsampled,20,4,mcuve,0,1.79,0.49,0.1,0-1-2-3-4-5-6-7-8-9-10-11-12-13-31-32-46-54-58-59
lucas_downsampled,20,5,mcuve,0,1.77,0.41,0.09,0-1-2-3-4-5-6-7-8-9-10-11-12-13-31-32-46-54-58-59
lucas_downsampled,20,6,mcuve,0,1.77,0.64,0.09,0-1-2-3-4-5-6-7-8-9-10-11-12-13-31-32-46-54-58-59
lucas_downsampled,20,7,mcuve,0,1.79,0.47,0.1,0-1-2-3-4-5-6-7-8-9-10-11-12-13-31-32-46-53-54-59
lucas_downsampled,20,8,mcuve,0,1.81,0.58,0.09,0-1-2-3-4-5-6-7-8-9-10-11-12-13-31-32-46-53-54-59
lucas_downsampled,20,9,mcuve,0,1.8,0.5,0.1,0-1-2-3-4-5-6-7-8-9-10-11-12-13-31-46-53-54-58-59
