epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2
0,0,0,0.14066,0.14024,0.12,22,44
1,0,0,0.13971,0.13923,0.14,22,44
2,0,0,0.13908,0.13856,0.16,22,44
3,0,0,0.13868,0.13815,0.17,22,44
4,0,0,0.13839,0.13785,0.19,22,44
5,0,0,0.13813,0.13759,0.21,22,43
6,0,0,0.13785,0.1373,0.22,22,43
7,0,0,0.13757,0.13703,0.24,22,43
8,0,0,0.13732,0.1368,0.26,22,43
9,0,0,0.13707,0.13656,0.27,22,43
10,0,0,0.13683,0.13633,0.29,22,43
11,0,0,0.13661,0.13613,0.31,22,43
12,0,0,0.13642,0.13596,0.32,22,43
13,0.00176,0.00178,0.13626,0.13582,0.34,22,43
14,0.00394,0.00372,0.13611,0.13569,0.36,22,43
15,0.00629,0.00583,0.13595,0.13554,0.37,22,43
16,0.00919,0.00879,0.13576,0.13534,0.39,22,43
17,0.01283,0.01243,0.13551,0.13509,0.4,22,43
18,0.01666,0.01605,0.13524,0.13484,0.42,22,43
19,0.01994,0.01916,0.13502,0.13463,0.44,22,43
20,0.02259,0.02171,0.13483,0.13446,0.46,22,43
21,0.02532,0.02443,0.13465,0.13427,0.47,22,43
22,0.02848,0.02762,0.13443,0.13405,0.49,22,43
23,0.03187,0.03109,0.13419,0.13381,0.51,22,43
24,0.03522,0.03456,0.13396,0.13357,0.53,22,43
25,0.03834,0.03779,0.13374,0.13335,0.55,22,43
26,0.04112,0.04069,0.13355,0.13315,0.56,22,43
27,0.04362,0.04327,0.13338,0.13297,0.59,22,43
28,0.04598,0.04569,0.13321,0.1328,0.61,22,43
29,0.04836,0.04809,0.13304,0.13263,0.63,22,43
30,0.05087,0.05059,0.13287,0.13246,0.65,22,43
31,0.05356,0.05322,0.13268,0.13227,0.67,22,43
32,0.05639,0.05598,0.13248,0.13208,0.69,22,43
33,0.05928,0.05877,0.13228,0.13188,0.7,22,43
34,0.0621,0.06148,0.13208,0.13169,0.72,22,43
35,0.06479,0.06404,0.13189,0.13151,0.74,22,43
36,0.0673,0.06645,0.13171,0.13135,0.76,22,43
37,0.0697,0.06875,0.13154,0.13118,0.78,22,43
38,0.07205,0.07105,0.13138,0.13102,0.8,22,43
39,0.07445,0.07342,0.13121,0.13085,0.82,22,43
40,0.07693,0.07592,0.13103,0.13068,0.84,22,43
41,0.07949,0.07853,0.13085,0.13049,0.86,22,43
42,0.08206,0.08119,0.13067,0.1303,0.87,22,43
43,0.0846,0.08382,0.13049,0.13012,0.89,22,43
44,0.08704,0.08636,0.13031,0.12994,0.91,22,43
45,0.08937,0.0888,0.13015,0.12976,0.93,22,43
46,0.09164,0.09116,0.12998,0.1296,0.95,22,43
47,0.09387,0.09345,0.12982,0.12943,0.97,22,43
48,0.09611,0.09572,0.12966,0.12927,0.98,22,43
49,0.09837,0.09798,0.1295,0.12911,1.0,22,43
