epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
0,0,0,0.27874,0.27808,0.63,202,400,597,796,994,1190,1388,1588,1785,1981,2179,2377,2575,2772,2972,3168,3367,3565,3762,3960
1,0,0,0.26795,0.2673,0.65,202,401,597,796,994,1189,1388,1588,1786,1980,2180,2377,2574,2772,2973,3167,3368,3566,3762,3960
2,0,0,0.25648,0.25596,0.66,203,401,596,795,993,1189,1388,1589,1787,1979,2180,2377,2573,2771,2974,3167,3369,3566,3761,3960
3,0,0,0.24471,0.24447,0.68,203,401,596,795,993,1189,1389,1590,1788,1978,2181,2378,2572,2770,2975,3166,3369,3566,3761,3960
4,0,0,0.23299,0.2331,0.7,203,402,595,795,993,1190,1389,1591,1789,1977,2181,2378,2571,2769,2976,3165,3370,3566,3760,3960
5,0,0,0.22145,0.22193,0.72,203,402,595,795,993,1190,1389,1591,1790,1977,2181,2378,2571,2768,2976,3165,3370,3566,3760,3960
6,0,0,0.2102,0.21105,0.74,203,402,594,796,993,1190,1389,1592,1791,1976,2181,2378,2571,2767,2977,3164,3371,3566,3760,3960
7,0,0,0.19932,0.20056,0.76,204,403,594,796,993,1190,1388,1593,1791,1975,2181,2377,2571,2766,2978,3163,3371,3566,3760,3960
8,0,0,0.18888,0.19051,0.78,204,403,594,796,993,1190,1388,1593,1792,1974,2181,2377,2571,2765,2979,3163,3372,3565,3760,3960
9,0,0,0.179,0.18101,0.8,204,403,593,796,993,1190,1388,1594,1792,1973,2181,2377,2571,2765,2980,3162,3372,3565,3760,3960
10,0,0,0.1698,0.17216,0.82,204,404,593,795,993,1190,1388,1595,1793,1972,2181,2378,2572,2764,2980,3161,3373,3564,3760,3960
11,0,0,0.16138,0.16405,0.83,204,404,593,795,993,1189,1388,1595,1793,1971,2181,2378,2572,2763,2981,3161,3373,3564,3760,3960
12,0,0,0.15386,0.15675,0.85,205,404,592,795,993,1189,1388,1596,1794,1970,2181,2378,2572,2762,2982,3160,3374,3564,3760,3960
13,0,0,0.14734,0.1504,0.87,205,405,592,795,993,1189,1388,1596,1794,1970,2181,2378,2572,2761,2983,3159,3374,3563,3760,3960
14,0.03729,0.02745,0.14192,0.1451,0.89,205,405,592,795,993,1189,1388,1597,1795,1969,2181,2378,2573,2760,2983,3159,3374,3563,3760,3960
15,0.09416,0.08314,0.13767,0.14088,0.91,205,405,592,795,993,1189,1388,1597,1796,1968,2181,2377,2573,2760,2984,3158,3375,3562,3760,3960
16,0.13459,0.12327,0.13456,0.13776,0.93,205,406,591,795,993,1190,1388,1598,1796,1968,2181,2377,2573,2759,2985,3158,3375,3561,3760,3960
17,0.16011,0.14939,0.13256,0.13569,0.95,205,406,591,795,993,1190,1389,1598,1797,1967,2181,2377,2573,2758,2985,3157,3376,3561,3760,3960
18,0.17267,0.1638,0.13157,0.13454,0.96,206,406,591,795,992,1190,1389,1598,1797,1967,2181,2377,2573,2757,2986,3157,3376,3560,3759,3959
19,0.17454,0.16855,0.13142,0.13416,0.98,206,406,591,795,992,1190,1389,1599,1798,1966,2181,2377,2573,2757,2986,3157,3376,3560,3759,3959
20,0.16843,0.1654,0.1319,0.13441,1.0,206,407,591,794,991,1190,1389,1599,1798,1966,2181,2377,2573,2756,2987,3156,3377,3559,3759,3959
21,0.15664,0.15682,0.13284,0.1351,1.02,206,407,591,794,991,1190,1389,1600,1799,1966,2181,2377,2573,2755,2987,3156,3377,3559,3759,3959
