epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
0,0.00801,0,0.14407,0.14783,0.64,264,524,782,1043,1303,1561,1820,2082,2340,2601,2859,3120,3379,3639,3898
1,0.04661,0.02793,0.14124,0.14506,0.65,264,524,782,1043,1304,1560,1821,2083,2340,2602,2858,3121,3378,3640,3898
2,0.07758,0.05837,0.13892,0.14277,0.66,265,525,781,1043,1305,1560,1821,2084,2340,2603,2858,3121,3377,3640,3898
3,0.10066,0.08182,0.13717,0.14098,0.67,265,525,781,1043,1305,1559,1820,2085,2340,2604,2857,3121,3377,3641,3897
4,0.11658,0.09855,0.13595,0.13969,0.69,265,526,780,1043,1306,1558,1820,2086,2341,2605,2856,3121,3376,3641,3897
5,0.12594,0.10889,0.13523,0.13889,0.71,265,526,779,1042,1307,1558,1821,2087,2341,2606,2856,3120,3375,3641,3897
6,0.12978,0.11433,0.13494,0.13846,0.72,266,527,779,1042,1307,1558,1821,2088,2342,2607,2855,3120,3375,3642,3896
7,0.12928,0.11588,0.13497,0.13834,0.74,266,527,778,1041,1308,1558,1821,2089,2342,2608,2854,3119,3374,3642,3896
8,0.12651,0.11506,0.13519,0.13841,0.75,266,528,777,1041,1308,1558,1821,2090,2342,2608,2854,3118,3374,3642,3896
9,0.12333,0.1134,0.13543,0.13854,0.77,266,528,777,1040,1308,1559,1821,2091,2342,2609,2853,3118,3373,3643,3896
10,0.12101,0.11192,0.13561,0.13865,0.78,267,529,776,1040,1308,1559,1822,2092,2342,2610,2852,3117,3372,3643,3895
11,0.12063,0.11166,0.13564,0.13867,0.79,267,529,775,1039,1309,1560,1822,2092,2342,2611,2852,3116,3372,3643,3895
12,0.12245,0.11344,0.1355,0.13853,0.81,267,529,775,1038,1308,1561,1822,2093,2342,2612,2851,3115,3371,3643,3895
13,0.12628,0.11693,0.13521,0.13826,0.82,267,530,774,1037,1308,1561,1822,2094,2342,2612,2851,3115,3371,3643,3894
14,0.13168,0.12172,0.13479,0.13788,0.84,268,530,773,1037,1308,1562,1821,2095,2342,2613,2850,3114,3370,3643,3894
