epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
0,0.00978,0.01144,0.13571,0.13516,2.93,202,400,597,796,994,1192,1390,1588,1785,1981,2179,2377,2577,2772,2970,3168,3366,3564,3762,3960
1,0.01494,0.0161,0.13536,0.13484,3.0,202,401,597,797,995,1193,1391,1589,1786,1980,2178,2376,2577,2772,2970,3167,3365,3564,3762,3960
2,0.01779,0.01863,0.13517,0.13467,3.08,203,401,597,797,995,1194,1392,1589,1787,1979,2177,2375,2578,2771,2969,3167,3365,3563,3761,3960
3,0.02115,0.02185,0.13493,0.13445,3.16,203,401,598,798,996,1194,1392,1590,1788,1978,2177,2374,2578,2770,2969,3166,3364,3563,3761,3959
4,0.02576,0.02648,0.13462,0.13413,3.27,203,402,598,799,997,1195,1393,1591,1789,1977,2177,2373,2578,2769,2968,3165,3363,3562,3760,3959
5,0.03145,0.03226,0.13422,0.13373,3.34,203,402,599,799,997,1196,1394,1591,1790,1977,2177,2372,2578,2768,2968,3164,3363,3562,3760,3959
6,0.03808,0.03897,0.13376,0.13326,3.41,203,402,599,800,998,1197,1395,1591,1790,1977,2177,2371,2578,2767,2968,3164,3362,3561,3760,3959
7,0.04561,0.0467,0.13324,0.13273,3.48,204,403,600,801,999,1198,1396,1591,1790,1977,2177,2370,2577,2766,2969,3163,3361,3561,3759,3958
8,0.05369,0.05467,0.13267,0.13217,3.63,204,403,600,801,1000,1199,1397,1591,1791,1978,2178,2369,2576,2765,2969,3162,3361,3560,3759,3958
9,0.06126,0.06232,0.13214,0.13164,3.71,204,403,600,802,1000,1200,1398,1591,1791,1979,2178,2369,2575,2764,2969,3162,3360,3560,3758,3958
10,0.06755,0.06907,0.1317,0.13116,3.78,204,404,601,802,1001,1200,1399,1591,1792,1980,2178,2368,2574,2763,2970,3161,3359,3559,3758,3958
11,0.07293,0.07523,0.13132,0.13073,3.86,204,404,601,803,1002,1201,1399,1591,1793,1980,2179,2367,2574,2762,2970,3160,3359,3558,3758,3958
12,0.07859,0.08123,0.13091,0.1303,3.94,205,405,601,803,1002,1202,1398,1592,1793,1981,2179,2366,2573,2761,2970,3160,3358,3558,3757,3957
13,0.08499,0.08767,0.13046,0.12984,4.02,205,405,601,804,1003,1203,1398,1592,1794,1982,2179,2365,2572,2760,2969,3159,3357,3557,3757,3957
14,0.09169,0.09425,0.12998,0.12937,4.1,205,405,600,804,1003,1204,1398,1593,1795,1983,2179,2364,2571,2759,2969,3158,3357,3557,3756,3957
15,0.09791,0.10026,0.12953,0.12894,4.18,205,406,600,804,1004,1204,1397,1594,1796,1984,2179,2363,2570,2758,2968,3158,3356,3556,3756,3957
16,0.103,0.10505,0.12917,0.1286,4.25,205,406,600,804,1004,1205,1397,1595,1797,1985,2179,2362,2568,2757,2967,3157,3355,3556,3756,3956
17,0.10679,0.10858,0.1289,0.12835,4.32,206,406,600,804,1004,1206,1398,1595,1798,1986,2178,2361,2567,2756,2967,3157,3355,3555,3755,3956
18,0.10982,0.11139,0.12868,0.12814,4.4,206,407,599,804,1005,1207,1398,1596,1799,1987,2178,2360,2566,2755,2966,3156,3354,3554,3755,3956
19,0.11293,0.11436,0.12845,0.12793,4.48,206,407,599,804,1005,1207,1397,1597,1800,1989,2178,2359,2565,2754,2966,3156,3353,3554,3754,3956
20,0.11679,0.11813,0.12817,0.12766,4.55,206,407,599,804,1006,1208,1397,1597,1801,1990,2177,2358,2564,2753,2965,3155,3353,3553,3754,3956
21,0.12116,0.12253,0.12785,0.12734,4.63,206,408,599,804,1006,1209,1397,1598,1802,1991,2177,2357,2563,2751,2965,3154,3352,3552,3754,3955
22,0.12559,0.12708,0.12753,0.12701,4.7,207,408,599,804,1007,1210,1397,1598,1803,1992,2177,2356,2562,2750,2965,3154,3351,3552,3753,3955
23,0.12979,0.13145,0.12723,0.12669,4.77,207,408,599,803,1007,1210,1397,1598,1804,1993,2177,2355,2561,2749,2965,3153,3350,3551,3753,3955
24,0.13341,0.13527,0.12696,0.12641,4.86,207,409,599,803,1008,1211,1397,1599,1805,1995,2177,2355,2560,2748,2965,3153,3350,3551,3753,3955
25,0.13658,0.13866,0.12673,0.12616,4.92,207,409,599,803,1008,1212,1397,1599,1806,1996,2176,2354,2559,2747,2965,3152,3349,3550,3753,3954
26,0.13982,0.14211,0.12649,0.12591,5.0,207,409,599,802,1008,1212,1397,1600,1807,1997,2176,2353,2557,2746,2965,3151,3348,3549,3752,3954
27,0.14359,0.14602,0.12621,0.12562,5.08,207,410,599,802,1009,1213,1397,1600,1808,1998,2176,2352,2556,2745,2965,3151,3348,3549,3752,3954
28,0.14786,0.15036,0.1259,0.1253,5.15,208,410,598,801,1009,1214,1398,1601,1809,1999,2175,2351,2555,2744,2965,3150,3347,3548,3752,3954
29,0.15224,0.15475,0.12557,0.12498,5.23,208,411,598,801,1009,1215,1398,1602,1811,2000,2175,2350,2554,2742,2965,3149,3346,3547,3752,3954
30,0.15634,0.15888,0.12527,0.12467,5.3,208,411,598,800,1009,1215,1398,1602,1812,2001,2174,2349,2553,2741,2965,3149,3345,3547,3751,3953
31,0.16018,0.16277,0.12498,0.12439,5.38,208,411,598,800,1009,1216,1399,1603,1813,2002,2173,2348,2552,2740,2965,3148,3345,3546,3751,3953
32,0.16408,0.16679,0.12469,0.12409,5.47,208,412,597,799,1009,1216,1399,1604,1814,2003,2173,2347,2551,2739,2965,3148,3344,3545,3751,3953
33,0.16836,0.17122,0.12437,0.12376,5.54,209,412,597,798,1009,1217,1399,1604,1815,2005,2172,2346,2550,2738,2965,3147,3343,3545,3751,3953
34,0.17297,0.17607,0.12403,0.12339,5.62,209,412,597,798,1009,1218,1399,1605,1816,2006,2171,2345,2549,2737,2966,3147,3342,3544,3751,3952
35,0.17758,0.18088,0.12368,0.12303,5.7,209,413,596,797,1009,1218,1399,1606,1817,2007,2171,2345,2548,2735,2966,3146,3341,3543,3750,3952
36,0.18197,0.18544,0.12335,0.12269,5.78,209,413,596,797,1009,1219,1399,1606,1818,2008,2170,2344,2546,2734,2966,3145,3341,3543,3750,3952
37,0.18613,0.18977,0.12304,0.12236,5.85,210,413,595,796,1010,1220,1398,1607,1819,2009,2170,2343,2545,2733,2967,3145,3340,3542,3750,3952
38,0.19018,0.19394,0.12273,0.12205,5.92,210,414,595,795,1010,1220,1398,1607,1821,2010,2169,2342,2544,2732,2967,3144,3339,3541,3750,3951
39,0.19412,0.19793,0.12243,0.12175,5.99,210,414,594,795,1010,1221,1398,1608,1822,2011,2168,2341,2543,2730,2967,3144,3338,3541,3750,3951
40,0.19767,0.20144,0.12216,0.12148,6.06,210,415,594,794,1010,1222,1398,1609,1823,2012,2168,2340,2542,2729,2967,3143,3338,3540,3750,3951
41,0.2008,0.20456,0.12192,0.12124,6.14,210,415,593,793,1010,1222,1398,1610,1824,2013,2167,2339,2541,2728,2967,3143,3337,3539,3750,3951
42,0.20385,0.20766,0.12169,0.121,6.21,211,415,593,792,1010,1223,1398,1610,1825,2014,2167,2339,2540,2727,2968,3142,3336,3539,3750,3951
43,0.20713,0.21109,0.12144,0.12074,6.32,211,416,592,792,1010,1223,1398,1611,1827,2015,2166,2338,2540,2726,2968,3142,3335,3538,3750,3950
44,0.21061,0.21477,0.12117,0.12046,6.39,211,416,592,791,1010,1224,1398,1612,1828,2017,2166,2337,2539,2724,2968,3141,3335,3537,3750,3950
45,0.21401,0.21838,0.12091,0.12018,6.46,211,416,591,790,1010,1224,1398,1613,1829,2017,2166,2336,2538,2723,2968,3141,3334,3537,3750,3950
46,0.21729,0.22185,0.12066,0.11992,6.55,211,417,591,790,1010,1225,1398,1614,1830,2018,2165,2336,2537,2722,2968,3140,3333,3536,3750,3950
47,0.22071,0.22539,0.1204,0.11964,6.62,212,417,590,789,1010,1226,1399,1614,1831,2019,2165,2335,2536,2721,2967,3139,3333,3535,3750,3949
48,0.22436,0.22911,0.12011,0.11936,6.7,212,417,589,788,1010,1226,1399,1615,1832,2019,2165,2334,2535,2720,2967,3139,3332,3535,3750,3949
49,0.22806,0.23286,0.11983,0.11907,6.77,212,418,589,787,1011,1227,1399,1616,1833,2020,2165,2333,2534,2718,2967,3138,3331,3534,3750,3949
50,0.23173,0.23661,0.11954,0.11877,6.84,212,418,588,787,1011,1227,1399,1617,1834,2020,2164,2333,2533,2717,2967,3138,3330,3533,3750,3949
51,0.23555,0.2405,0.11924,0.11847,6.92,212,418,587,786,1011,1228,1399,1618,1835,2020,2164,2332,2532,2716,2967,3137,3330,3532,3751,3948
52,0.23962,0.2447,0.11893,0.11814,6.99,213,419,587,785,1011,1229,1399,1619,1836,2020,2164,2331,2531,2715,2967,3137,3329,3532,3751,3948
53,0.24377,0.24905,0.1186,0.1178,7.06,213,419,586,784,1012,1229,1399,1620,1837,2020,2164,2331,2530,2714,2967,3136,3328,3531,3751,3948
54,0.24778,0.25324,0.11829,0.11747,7.14,213,419,585,784,1012,1230,1399,1621,1837,2019,2164,2330,2529,2713,2967,3136,3328,3530,3752,3948
55,0.25162,0.25728,0.11798,0.11715,7.21,213,420,585,783,1013,1231,1399,1621,1838,2019,2165,2329,2529,2713,2967,3135,3327,3530,3752,3947
56,0.2553,0.26118,0.11769,0.11685,7.28,214,420,584,782,1013,1231,1399,1622,1839,2018,2165,2329,2528,2712,2967,3135,3326,3529,3752,3947
57,0.2588,0.26492,0.11742,0.11655,7.35,214,420,583,781,1014,1232,1399,1623,1839,2018,2164,2328,2527,2711,2967,3134,3326,3528,3752,3947
58,0.26222,0.26855,0.11715,0.11626,7.43,214,421,582,781,1015,1233,1399,1624,1840,2017,2164,2328,2526,2710,2967,3134,3325,3528,3753,3947
59,0.26575,0.27229,0.11687,0.11596,7.51,214,421,582,780,1015,1233,1399,1625,1841,2017,2164,2327,2526,2709,2967,3134,3324,3527,3753,3946
60,0.26947,0.27624,0.11657,0.11565,7.59,214,421,581,779,1016,1234,1399,1626,1842,2016,2164,2327,2525,2708,2967,3134,3324,3526,3753,3946
61,0.27333,0.28031,0.11626,0.11532,7.66,215,421,580,778,1017,1235,1399,1627,1843,2016,2164,2326,2524,2707,2968,3134,3323,3525,3754,3946
62,0.27734,0.28447,0.11594,0.11499,7.74,215,422,580,777,1018,1235,1399,1628,1844,2016,2164,2326,2524,2707,2968,3134,3322,3525,3754,3946
63,0.28166,0.28884,0.11559,0.11464,7.82,215,422,579,776,1019,1236,1399,1629,1845,2016,2164,2325,2523,2706,2968,3134,3322,3524,3754,3945
64,0.28629,0.29354,0.11522,0.11426,7.9,215,422,578,776,1020,1237,1399,1630,1846,2016,2164,2325,2522,2705,2969,3134,3321,3523,3755,3945
65,0.29084,0.29814,0.11485,0.11389,7.97,216,423,577,775,1021,1237,1399,1631,1847,2015,2164,2324,2521,2704,2969,3134,3321,3523,3755,3945
66,0.29501,0.30241,0.11451,0.11354,8.04,216,423,577,774,1022,1238,1399,1632,1848,2016,2165,2324,2521,2704,2970,3135,3320,3522,3755,3945
67,0.29911,0.30654,0.11418,0.1132,8.11,216,423,576,773,1023,1239,1399,1633,1849,2016,2165,2324,2520,2703,2970,3135,3320,3521,3756,3944
68,0.30292,0.31041,0.11387,0.11289,8.19,216,423,575,772,1024,1240,1399,1633,1850,2016,2166,2323,2519,2702,2971,3135,3319,3520,3756,3944
69,0.30662,0.31413,0.11357,0.11258,8.28,217,424,574,771,1025,1241,1399,1634,1850,2016,2167,2323,2518,2701,2972,3135,3319,3520,3756,3944
70,0.31062,0.31814,0.11324,0.11225,8.36,217,424,574,770,1027,1241,1399,1635,1851,2016,2167,2323,2517,2701,2973,3136,3318,3519,3757,3944
71,0.31457,0.32217,0.11291,0.11192,8.44,217,424,573,769,1028,1242,1399,1636,1852,2017,2168,2323,2516,2700,2974,3136,3318,3518,3757,3943
72,0.31863,0.32645,0.11258,0.11157,8.53,217,424,572,769,1029,1243,1399,1637,1853,2017,2169,2322,2515,2699,2974,3136,3317,3518,3757,3943
73,0.32295,0.33112,0.11222,0.11118,8.61,217,425,571,768,1030,1244,1399,1638,1853,2017,2170,2322,2514,2698,2975,3137,3317,3517,3758,3943
74,0.32717,0.33567,0.11187,0.1108,8.69,218,425,570,767,1031,1245,1399,1639,1854,2018,2171,2321,2514,2698,2976,3137,3317,3516,3758,3943
75,0.33156,0.34031,0.1115,0.11041,8.77,218,425,570,766,1033,1246,1399,1640,1855,2018,2173,2321,2513,2697,2977,3137,3317,3515,3758,3942
76,0.3359,0.34487,0.11114,0.11003,8.84,218,425,569,765,1034,1247,1399,1641,1855,2018,2174,2321,2512,2696,2978,3137,3316,3515,3759,3942
77,0.34017,0.34943,0.11078,0.10965,8.92,218,426,568,764,1035,1248,1399,1641,1856,2018,2175,2321,2511,2695,2979,3137,3316,3514,3759,3942
78,0.34456,0.35418,0.11041,0.10925,8.99,219,426,567,763,1037,1249,1399,1642,1856,2018,2176,2320,2510,2695,2980,3138,3316,3513,3760,3942
79,0.34882,0.35876,0.11006,0.10886,9.08,219,426,567,762,1038,1250,1399,1643,1857,2018,2177,2320,2509,2694,2981,3138,3316,3512,3760,3941
80,0.35317,0.36335,0.10969,0.10847,9.15,219,426,566,761,1039,1251,1399,1644,1857,2017,2179,2320,2507,2693,2983,3139,3316,3512,3760,3941
81,0.3575,0.36788,0.10932,0.10808,9.23,219,427,565,760,1041,1252,1399,1645,1858,2017,2180,2319,2506,2692,2984,3139,3315,3511,3761,3941
82,0.36188,0.37252,0.10895,0.10768,9.3,220,427,564,760,1042,1253,1399,1646,1858,2017,2181,2319,2505,2691,2985,3139,3315,3510,3761,3940
83,0.36634,0.37727,0.10856,0.10727,9.37,220,427,563,759,1044,1254,1399,1647,1858,2017,2182,2319,2504,2690,2986,3140,3315,3509,3761,3940
84,0.37079,0.38197,0.10818,0.10687,9.45,220,427,563,758,1045,1255,1399,1648,1859,2017,2183,2319,2503,2690,2988,3141,3315,3508,3762,3940
85,0.37533,0.38668,0.10779,0.10646,9.52,220,428,562,757,1046,1256,1399,1649,1859,2017,2184,2318,2502,2689,2989,3141,3315,3508,3762,3940
86,0.37982,0.39135,0.1074,0.10605,9.6,221,428,561,756,1048,1257,1399,1650,1860,2017,2185,2318,2501,2688,2990,3142,3316,3507,3763,3939
87,0.38439,0.39616,0.10701,0.10563,9.68,221,428,560,755,1049,1258,1399,1651,1860,2017,2186,2318,2500,2687,2992,3143,3316,3506,3763,3939
88,0.38892,0.40092,0.10661,0.10522,9.75,221,428,560,754,1051,1259,1399,1651,1860,2018,2186,2317,2499,2686,2993,3143,3316,3505,3763,3939
89,0.3935,0.40567,0.10621,0.1048,9.82,221,428,559,753,1052,1260,1399,1652,1860,2018,2187,2317,2498,2685,2995,3144,3316,3504,3764,3938
90,0.39806,0.41042,0.10581,0.10438,9.89,221,428,558,752,1053,1262,1399,1653,1860,2018,2188,2317,2497,2684,2996,3145,3316,3504,3764,3938
91,0.40271,0.41528,0.1054,0.10395,9.96,222,428,557,751,1055,1263,1399,1654,1860,2018,2189,2317,2495,2682,2998,3146,3317,3503,3765,3938
92,0.40735,0.42012,0.10499,0.10352,10.04,222,429,557,751,1056,1264,1399,1655,1860,2018,2190,2316,2494,2681,2999,3146,3317,3502,3765,3938
93,0.41206,0.42497,0.10458,0.10308,10.11,222,429,556,750,1058,1265,1399,1655,1859,2018,2190,2316,2493,2680,3000,3147,3318,3501,3766,3937
94,0.41678,0.42984,0.10415,0.10265,10.18,222,429,555,749,1059,1266,1399,1656,1859,2018,2191,2316,2492,2679,3002,3148,3318,3500,3766,3937
95,0.42156,0.43478,0.10373,0.1022,10.26,223,429,554,748,1060,1267,1399,1656,1859,2018,2192,2315,2490,2677,3003,3149,3319,3500,3767,3937
96,0.42637,0.43972,0.10329,0.10175,10.34,223,429,554,747,1062,1268,1399,1657,1858,2018,2192,2315,2489,2676,3004,3150,3319,3499,3767,3936
97,0.43125,0.44468,0.10285,0.1013,10.43,223,429,553,746,1063,1269,1399,1658,1858,2018,2193,2315,2488,2674,3005,3150,3320,3498,3768,3936
98,0.43622,0.44972,0.1024,0.10084,10.51,223,430,552,745,1064,1270,1399,1658,1858,2018,2194,2314,2487,2673,3006,3151,3320,3497,3768,3936
99,0.44129,0.45481,0.10194,0.10037,10.58,224,430,552,745,1066,1271,1399,1658,1857,2018,2195,2314,2485,2671,3007,3152,3321,3496,3768,3935
