epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2
0,0,0,0.23726,0.23636,3.33,1390,2774
1,0,0,0.23276,0.23188,3.34,1389,2774
2,0,0,0.22857,0.22768,3.36,1388,2774
3,0,0,0.22449,0.22362,3.38,1388,2773
4,0,0,0.22033,0.21946,3.4,1387,2772
5,0,0,0.21604,0.21517,3.42,1386,2771
6,0,0,0.21165,0.21077,3.44,1386,2770
7,0,0,0.20719,0.20631,3.47,1385,2769
8,0,0,0.20269,0.20182,3.49,1384,2769
9,0,0,0.1982,0.19735,3.51,1383,2768
10,0,0,0.19376,0.19291,3.53,1383,2767
11,0,0,0.18938,0.18853,3.55,1382,2766
12,0,0,0.18508,0.18424,3.57,1381,2765
13,0,0,0.18088,0.18005,3.59,1380,2764
14,0,0,0.1768,0.17597,3.62,1379,2763
15,0,0,0.17285,0.17203,3.67,1379,2762
16,0,0,0.16904,0.16824,3.69,1378,2761
17,0,0,0.16539,0.1646,3.71,1377,2760
18,0,0,0.1619,0.16113,3.73,1376,2759
19,0,0,0.1586,0.15784,3.75,1376,2759
20,0,0,0.15549,0.15474,3.77,1375,2758
21,0,0,0.15258,0.15185,3.79,1374,2757
22,0,0,0.14989,0.14918,3.81,1374,2756
23,0,0,0.14741,0.14672,3.83,1373,2755
24,0,0,0.14517,0.14449,3.85,1372,2754
25,0,0,0.14315,0.1425,3.86,1372,2753
26,0,0,0.14137,0.14074,3.88,1371,2752
27,0,0,0.13982,0.13922,3.9,1371,2751
28,0,0,0.1385,0.13792,3.92,1370,2751
29,0,0,0.1374,0.13683,4.01,1370,2750
30,0,0,0.1365,0.13596,4.03,1370,2749
31,0.0085,0.0096,0.1358,0.13529,4.05,1369,2748
32,0.01615,0.01687,0.13528,0.13479,4.06,1369,2748
33,0.02147,0.02183,0.13491,0.13445,4.09,1369,2747
34,0.02482,0.0248,0.13468,0.13424,4.11,1368,2746
35,0.02651,0.02616,0.13456,0.13415,4.13,1368,2745
36,0.02691,0.02623,0.13454,0.13415,4.15,1368,2744
37,0.02635,0.02538,0.13457,0.1342,4.17,1368,2743
38,0.02514,0.02391,0.13466,0.13431,4.19,1368,2742
39,0.02356,0.02209,0.13477,0.13443,4.21,1368,2741
40,0.02184,0.02016,0.13489,0.13456,4.22,1367,2741
41,0.02017,0.01832,0.135,0.13469,4.25,1367,2740
42,0.01874,0.01673,0.1351,0.1348,4.27,1367,2739
43,0.01766,0.01555,0.13517,0.13488,4.29,1367,2738
44,0.01701,0.01483,0.13522,0.13493,4.31,1367,2736
45,0.01686,0.01464,0.13523,0.13494,4.33,1367,2735
46,0.01721,0.01499,0.1352,0.13492,4.35,1367,2734
47,0.01805,0.01585,0.13515,0.13486,4.45,1367,2733
48,0.01934,0.01718,0.13506,0.13477,4.47,1367,2732
49,0.02103,0.01893,0.13494,0.13465,4.49,1367,2731
50,0.02302,0.02101,0.1348,0.1345,4.51,1367,2730
51,0.02528,0.02336,0.13465,0.13434,4.53,1367,2729
52,0.02769,0.02589,0.13448,0.13417,4.55,1367,2727
53,0.03022,0.02854,0.13431,0.13399,4.58,1367,2726
54,0.03277,0.03123,0.13413,0.1338,4.6,1367,2725
55,0.0353,0.0339,0.13396,0.13362,4.62,1367,2724
56,0.03775,0.0365,0.13378,0.13344,4.64,1367,2723
57,0.0401,0.03899,0.13362,0.13326,4.66,1367,2722
58,0.04231,0.04134,0.13347,0.1331,4.68,1367,2721
59,0.04437,0.04355,0.13332,0.13295,4.7,1367,2720
60,0.04627,0.04558,0.13319,0.13281,4.72,1367,2718
61,0.04802,0.04745,0.13307,0.13268,4.74,1367,2718
62,0.04962,0.04917,0.13296,0.13256,4.75,1367,2717
63,0.05109,0.05075,0.13285,0.13245,4.77,1367,2716
64,0.05245,0.0522,0.13276,0.13234,4.79,1367,2715
65,0.05371,0.05354,0.13267,0.13225,4.81,1367,2714
66,0.05489,0.0548,0.13259,0.13216,4.83,1367,2713
67,0.05603,0.05599,0.13251,0.13208,4.85,1367,2712
68,0.05713,0.05713,0.13243,0.132,4.87,1367,2711
69,0.05821,0.05824,0.13235,0.13192,4.88,1367,2711
70,0.05929,0.05933,0.13228,0.13185,4.9,1367,2710
71,0.06038,0.06042,0.1322,0.13177,4.92,1367,2709
72,0.06148,0.06152,0.13212,0.13169,4.94,1367,2708
73,0.06261,0.06264,0.13205,0.13161,4.95,1367,2708
74,0.06376,0.06377,0.13196,0.13153,4.97,1367,2707
75,0.06494,0.06492,0.13188,0.13145,4.99,1367,2706
76,0.06614,0.0661,0.1318,0.13137,5.01,1367,2706
77,0.06737,0.06729,0.13171,0.13129,5.03,1366,2705
78,0.06862,0.0685,0.13162,0.1312,5.05,1366,2704
79,0.06987,0.06972,0.13153,0.13112,5.07,1366,2704
80,0.07114,0.07095,0.13144,0.13103,5.09,1366,2703
81,0.0724,0.07218,0.13135,0.13094,5.11,1366,2702
82,0.07366,0.07342,0.13126,0.13085,5.12,1366,2702
83,0.07491,0.07465,0.13118,0.13077,5.14,1366,2701
84,0.07615,0.07588,0.13109,0.13068,5.16,1365,2700
85,0.07736,0.07709,0.131,0.13059,5.19,1365,2699
