epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
0,0,0,0.2421,0.24093,0.07,6,12,18,24,30,36,42,48,53,59
1,0,0,0.23346,0.23226,0.1,6,12,18,24,30,36,42,48,53,59
2,0,0,0.22573,0.22451,0.14,6,12,18,24,30,36,42,47,54,59
3,0,0,0.21908,0.21784,0.19,6,12,18,24,30,36,42,47,54,59
4,0,0,0.21308,0.21183,0.23,6,12,18,24,30,36,42,47,54,59
5,0,0,0.20748,0.20623,0.27,6,12,18,24,30,36,42,47,54,59
6,0,0,0.20227,0.20103,0.31,6,12,18,24,30,36,42,47,54,59
7,0,0,0.19746,0.19622,0.34,6,12,18,24,30,36,42,47,54,59
8,0,0,0.19301,0.19177,0.38,6,12,18,24,30,36,42,47,54,59
9,0,0,0.18889,0.18767,0.42,6,12,18,24,30,36,42,47,54,59
10,0,0,0.18503,0.18386,0.46,6,12,18,24,30,36,42,47,54,59
11,0,0,0.18141,0.18027,0.49,6,12,18,24,30,36,42,47,54,59
12,0,0,0.17797,0.17685,0.53,6,12,18,24,30,36,42,47,54,59
13,0,0,0.17467,0.17356,0.57,6,12,18,24,30,36,42,47,54,59
14,0,0,0.17148,0.17038,0.61,6,12,18,24,30,36,42,47,54,59
15,0,0,0.16842,0.1673,0.64,6,12,18,24,30,36,42,47,54,60
16,0,0,0.16552,0.16439,0.68,6,12,18,24,30,36,42,47,54,60
17,0,0,0.16284,0.16171,0.72,6,12,18,24,30,36,42,47,54,60
18,0,0,0.16039,0.15929,0.75,6,12,18,24,30,36,42,47,54,60
19,0,0,0.15821,0.15715,0.8,6,12,18,24,30,36,42,47,54,60
20,0,0,0.15633,0.1553,0.84,6,12,18,23,30,36,42,47,54,60
21,0,0,0.15481,0.1538,0.88,6,12,18,23,30,36,42,47,54,60
22,0,0,0.15366,0.15269,0.92,6,12,18,23,30,36,42,47,54,60
23,0,0,0.15289,0.15195,0.95,6,12,18,23,30,36,42,47,54,60
24,0,0,0.15245,0.15155,0.99,6,12,18,23,30,36,42,47,54,60
25,0,0,0.15229,0.15143,1.02,6,12,18,23,30,36,42,47,54,60
26,0,0,0.15234,0.15151,1.06,6,12,18,23,30,36,42,47,54,60
27,0,0,0.15249,0.1517,1.09,6,12,18,23,30,36,42,47,54,60
28,0,0,0.15266,0.1519,1.13,6,12,18,23,30,36,42,47,54,60
29,0,0,0.1528,0.15206,1.17,6,12,18,23,30,36,42,47,54,60
30,0,0,0.15284,0.15213,1.21,6,12,18,23,30,36,42,47,54,60
31,0,0,0.15277,0.15208,1.26,6,12,18,23,30,36,42,47,54,60
32,0,0,0.15258,0.15189,1.3,6,12,18,23,30,36,42,47,54,60
33,0,0,0.15227,0.15159,1.34,6,12,18,23,30,36,42,47,54,60
34,0,0,0.15187,0.15119,1.39,6,12,18,23,30,36,42,47,54,60
35,0,0,0.1514,0.15072,1.44,6,12,18,23,30,36,42,47,54,60
36,0,0,0.15089,0.15021,1.48,6,12,18,23,30,36,42,47,54,60
37,0,0,0.15037,0.14969,1.51,6,12,18,23,30,36,42,47,54,60
38,0,0,0.14986,0.14917,1.55,6,12,18,23,30,36,42,47,54,60
39,0,0,0.14939,0.14869,1.6,6,12,18,23,30,36,42,47,54,60
40,0,0,0.14896,0.14826,1.63,6,12,18,23,30,36,42,47,54,60
41,0,0,0.14858,0.14787,1.67,6,12,18,23,30,36,42,47,54,60
42,0,0,0.14824,0.14753,1.71,6,12,18,23,30,36,42,47,54,60
43,0,0,0.14795,0.14723,1.74,6,12,18,23,30,36,42,47,54,60
44,0,0,0.14769,0.14696,1.78,6,12,18,23,30,36,42,47,53,59
45,0,0,0.14744,0.14671,1.81,6,12,18,23,30,36,42,47,53,59
46,0,0,0.14719,0.14646,1.85,6,12,18,23,30,36,42,47,53,59
47,0,0,0.14694,0.14621,1.88,6,12,18,23,30,36,42,47,53,59
48,0,0,0.14667,0.14595,1.92,6,12,18,23,30,36,42,47,53,59
49,0,0,0.14639,0.14567,1.97,6,12,18,23,30,36,42,47,53,59
50,0,0,0.14609,0.14538,2.03,6,12,18,23,30,36,42,47,53,59
51,0,0,0.14578,0.14508,2.06,6,12,18,23,30,36,42,47,53,59
52,0,0,0.14548,0.14478,2.1,6,12,18,23,30,36,42,47,53,59
53,0,0,0.14518,0.14449,2.14,6,12,18,23,30,36,42,47,53,59
54,0,0,0.14489,0.14421,2.17,6,12,18,23,30,36,42,47,53,59
55,0,0,0.14461,0.14394,2.21,6,12,18,23,30,36,42,47,53,59
56,0,0,0.14433,0.14367,2.24,6,12,18,23,30,36,42,47,53,59
57,0,0,0.14406,0.14341,2.28,6,12,18,23,30,36,42,47,53,59
58,0,0,0.1438,0.14316,2.31,6,12,18,23,30,36,42,47,53,59
59,0,0,0.14354,0.1429,2.35,6,12,18,23,30,36,42,47,53,59
60,0,0,0.14328,0.14266,2.38,6,12,18,23,30,36,42,47,53,59
61,0,0,0.14302,0.14241,2.41,6,12,18,23,30,36,42,47,53,59
62,0,0,0.14276,0.14215,2.44,6,12,18,23,30,36,42,47,53,59
63,0,0,0.14249,0.14189,2.48,6,12,18,23,30,36,42,47,53,59
64,0,0,0.14222,0.14163,2.51,6,12,18,23,30,36,42,47,53,59
65,0,0,0.14194,0.14135,2.55,6,12,18,23,30,36,42,47,53,59
66,0,0,0.14165,0.14107,2.6,6,12,18,23,30,36,42,47,53,59
67,0,0,0.14135,0.14077,2.63,6,12,18,23,30,36,42,47,53,59
68,0,0,0.14106,0.14048,2.67,6,12,18,24,30,36,42,47,53,59
69,0,0,0.14075,0.14018,2.71,6,12,18,24,30,36,42,47,53,59
70,0,0,0.14045,0.13987,2.74,6,12,18,24,30,36,43,47,53,59
71,0,0,0.14015,0.13957,2.78,6,12,18,24,30,36,43,47,53,59
72,0,0,0.13984,0.13927,2.81,6,12,18,24,30,36,43,47,53,59
73,0,0,0.13954,0.13897,2.84,6,12,18,24,30,36,43,47,53,59
74,0,0,0.13924,0.13866,2.87,6,12,18,24,30,36,43,47,53,59
75,0,0,0.13894,0.13836,2.91,6,12,18,24,30,36,43,47,53,59
76,0,0,0.13864,0.13806,2.94,6,12,18,24,30,36,43,47,53,59
77,0,0,0.13833,0.13776,2.97,6,12,18,24,30,36,43,47,53,59
78,0,0,0.13802,0.13745,3.0,6,12,18,24,30,36,43,47,53,59
79,0,0,0.1377,0.13714,3.03,6,12,18,24,30,36,43,47,53,59
80,0,0,0.13738,0.13682,3.07,6,12,18,24,30,36,43,47,53,59
81,0,0,0.13706,0.13651,3.1,6,12,18,24,30,36,43,47,53,59
82,0,0,0.13673,0.13619,3.13,6,12,18,24,30,36,43,47,53,59
83,0,0.0011,0.1364,0.13587,3.18,6,12,18,24,30,36,43,47,53,59
84,0.00456,0.00581,0.13607,0.13554,3.22,6,12,18,24,30,36,43,47,53,59
85,0.00937,0.01052,0.13574,0.13522,3.25,6,12,18,24,30,36,43,47,53,59
86,0.01417,0.01524,0.13541,0.1349,3.29,6,12,18,24,30,36,43,47,53,59
87,0.01898,0.01996,0.13508,0.13458,3.32,6,12,18,24,30,36,43,47,53,59
88,0.02381,0.02471,0.13475,0.13425,3.35,6,12,18,24,30,36,43,47,53,59
89,0.02866,0.02948,0.13441,0.13392,3.39,6,12,18,24,30,36,43,47,53,59
90,0.03354,0.03426,0.13408,0.13359,3.42,6,12,18,24,30,36,43,47,53,59
91,0.03842,0.03907,0.13374,0.13326,3.45,6,12,18,24,30,36,43,47,53,59
92,0.04332,0.04388,0.1334,0.13292,3.49,6,12,18,24,30,36,43,47,53,59
93,0.04821,0.04871,0.13306,0.13259,3.52,6,12,18,24,30,36,43,47,53,59
94,0.05308,0.05353,0.13271,0.13225,3.56,6,12,18,24,30,36,43,47,53,59
95,0.05793,0.05833,0.13237,0.13192,3.59,6,12,18,24,30,36,43,47,53,59
96,0.06275,0.06311,0.13204,0.13158,3.63,6,12,18,24,30,36,43,47,53,59
