epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
0,0,0,0.15495,0.15497,0.08,4,8,12,16,20,25,29,33,37,41,45,49,53,57,61
1,0,0,0.14751,0.14743,0.12,4,8,12,16,20,25,29,33,37,41,45,49,53,57,61
2,0,0,0.14118,0.14098,0.17,4,8,12,16,21,24,29,33,37,41,45,49,53,57,61
3,0.0032,0.0012,0.13617,0.13586,0.22,4,8,12,16,21,24,29,33,37,41,45,49,53,57,61
4,0.05493,0.05434,0.13258,0.13219,0.27,4,8,12,16,21,24,29,33,37,41,45,49,53,57,61
5,0.08493,0.08547,0.13046,0.13,0.31,4,8,12,16,21,24,29,33,37,41,45,49,53,57,61
6,0.09581,0.0973,0.12969,0.12916,0.36,4,8,12,16,21,24,29,33,37,41,45,49,53,57,61
7,0.09179,0.09405,0.12997,0.12939,0.4,4,8,12,16,21,24,29,33,37,41,45,49,53,57,61
8,0.07863,0.08146,0.13091,0.13029,0.44,4,8,12,16,21,24,29,33,37,41,45,49,53,57,61
9,0.06274,0.06598,0.13204,0.13138,0.49,4,8,12,16,21,24,29,33,37,41,45,49,53,57,61
10,0.04962,0.05315,0.13296,0.13228,0.53,4,8,12,16,21,24,29,33,37,41,45,49,53,57,61
11,0.04272,0.04643,0.13344,0.13275,0.57,4,8,12,16,21,24,29,33,37,41,45,49,53,57,61
12,0.04309,0.0469,0.13341,0.13271,0.61,4,8,12,16,21,24,29,33,37,41,45,49,53,57,61
13,0.04994,0.05378,0.13293,0.13223,0.67,4,8,12,16,21,24,29,33,37,41,45,49,53,57,61
14,0.06136,0.06516,0.13213,0.13144,0.71,4,8,12,16,21,24,29,33,37,41,45,49,53,57,61
15,0.0751,0.07876,0.13116,0.13048,0.76,4,8,12,16,21,24,29,33,37,41,45,49,53,57,61
16,0.08893,0.09241,0.13018,0.12951,0.8,4,8,12,16,21,24,29,33,37,41,45,49,53,57,61
17,0.10104,0.1043,0.12931,0.12866,0.85,4,8,12,16,21,24,29,33,37,41,45,49,53,57,61
18,0.1102,0.11323,0.12865,0.12801,0.89,4,8,13,16,21,24,29,33,37,41,45,49,53,57,61
19,0.11591,0.11859,0.12824,0.12762,0.94,4,8,13,16,21,24,29,33,37,41,45,49,53,57,61
20,0.11826,0.12048,0.12807,0.12749,0.99,4,8,13,16,21,24,29,33,37,41,45,49,53,57,61
21,0.11794,0.11964,0.12809,0.12755,1.03,4,8,13,16,21,24,29,33,37,41,45,49,53,57,61
22,0.116,0.11722,0.12823,0.12772,1.07,4,8,13,16,21,24,29,33,37,41,45,49,53,57,61
23,0.11361,0.11441,0.1284,0.12793,1.12,4,8,13,17,21,24,29,33,37,41,45,49,53,57,61
24,0.11175,0.1123,0.12854,0.12808,1.16,4,8,13,17,21,24,29,33,37,41,45,49,53,57,61
25,0.11114,0.11155,0.12858,0.12813,1.22,4,8,13,17,20,24,29,33,37,41,45,49,53,57,61
26,0.11208,0.11252,0.12851,0.12806,1.26,4,8,13,17,20,24,29,33,37,41,45,49,53,57,61
27,0.11453,0.11514,0.12834,0.12787,1.31,4,8,13,17,20,24,29,33,37,41,45,49,53,57,61
28,0.1182,0.11908,0.12807,0.12759,1.35,4,8,13,17,20,25,29,33,37,41,45,49,53,57,61
29,0.12257,0.1238,0.12775,0.12725,1.39,4,8,13,17,20,25,29,33,37,41,45,49,53,57,61
30,0.12709,0.12873,0.12742,0.12689,1.44,4,8,13,17,20,25,29,33,37,41,45,49,53,57,61
31,0.13126,0.13332,0.12712,0.12655,1.49,4,8,13,17,20,25,29,33,37,41,45,49,53,57,61
32,0.13471,0.13718,0.12687,0.12627,1.54,4,8,13,17,20,25,29,33,37,41,45,49,53,57,61
33,0.13729,0.14017,0.12668,0.12605,1.59,4,8,13,17,20,25,29,33,37,41,45,49,53,57,61
34,0.13905,0.1423,0.12655,0.1259,1.63,4,8,13,17,20,25,29,33,37,41,45,49,53,57,61
35,0.14015,0.14372,0.12647,0.12579,1.67,4,8,13,17,20,25,29,33,37,41,45,49,53,57,61
36,0.14087,0.14474,0.12641,0.12572,1.72,4,8,13,17,20,25,29,33,37,41,45,49,53,57,61
37,0.14153,0.1457,0.12636,0.12565,1.76,4,8,13,17,20,25,29,33,37,41,45,49,53,57,61
38,0.14247,0.14688,0.1263,0.12556,1.81,4,8,13,17,20,25,29,33,37,41,45,49,53,57,61
39,0.14396,0.14854,0.12619,0.12544,1.86,4,8,13,17,20,25,29,33,37,41,45,49,53,57,61
40,0.14611,0.15077,0.12603,0.12527,1.9,4,8,13,17,20,25,29,33,37,41,45,49,53,57,61
41,0.14883,0.1535,0.12583,0.12507,1.94,4,8,13,17,20,25,29,33,37,41,45,49,53,57,61
42,0.15188,0.15654,0.1256,0.12485,1.99,4,8,13,17,20,25,29,33,37,41,45,49,53,57,61
43,0.15495,0.15961,0.12537,0.12462,2.03,4,8,13,17,20,25,29,33,37,41,45,49,53,57,61
44,0.15773,0.16229,0.12517,0.12442,2.07,4,8,13,17,20,25,29,33,37,41,45,49,53,57,61
45,0.15995,0.16439,0.125,0.12426,2.12,4,8,13,17,20,25,29,33,37,41,45,49,53,57,61
46,0.16151,0.16589,0.12489,0.12415,2.16,4,8,13,17,20,25,29,33,37,41,45,49,53,57,61
47,0.16258,0.16692,0.12481,0.12408,2.2,4,8,13,17,20,25,29,33,37,41,45,49,53,57,61
48,0.16356,0.16789,0.12473,0.124,2.24,4,8,13,17,20,25,29,33,37,41,45,49,53,57,61
49,0.16483,0.16918,0.12464,0.12391,2.29,4,8,13,17,20,25,29,33,37,41,45,49,54,57,61
50,0.16655,0.171,0.12451,0.12377,2.33,4,8,13,17,20,25,29,33,37,41,45,49,54,57,61
51,0.16863,0.17324,0.12435,0.12361,2.37,4,8,13,17,20,25,29,33,37,41,45,49,54,57,61
52,0.17083,0.17566,0.12419,0.12342,2.42,4,8,13,17,20,25,29,33,37,41,45,49,54,57,61
53,0.17287,0.17795,0.12404,0.12325,2.47,4,8,13,17,20,25,29,33,37,41,45,49,54,57,61
54,0.17461,0.1799,0.12391,0.12311,2.51,4,8,13,17,20,25,29,33,37,41,45,49,54,57,61
55,0.17606,0.18157,0.1238,0.12298,2.55,4,8,13,17,20,25,29,33,37,41,45,49,54,57,61
56,0.17742,0.18311,0.12369,0.12287,2.6,4,8,13,17,20,25,29,33,37,41,45,49,54,57,61
57,0.1789,0.18473,0.12358,0.12274,2.64,4,8,13,17,20,25,29,33,37,41,45,49,54,57,61
