epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
0,0,0,0.14597,0.14582,0.07,6,12,18,24,30,36,42,48,53,59
1,0,0,0.14355,0.14337,0.11,6,12,18,24,30,36,42,48,53,59
2,0,0,0.1414,0.14118,0.15,6,12,18,24,30,36,42,47,53,59
3,0,0,0.13953,0.13928,0.18,6,12,18,24,30,36,42,47,53,59
4,0,0,0.13795,0.13766,0.22,6,12,18,24,30,36,42,47,53,59
5,0,0,0.13667,0.13634,0.26,6,12,18,24,30,36,42,47,53,59
6,0.01034,0.00907,0.13568,0.13532,0.3,6,12,18,24,30,36,41,47,53,59
7,0.02062,0.01987,0.13497,0.13458,0.33,6,12,18,24,30,36,41,47,53,59
8,0.02686,0.02653,0.13454,0.13412,0.37,6,12,18,24,30,36,41,47,53,59
9,0.02934,0.02936,0.13437,0.13393,0.4,6,12,18,24,30,36,41,47,53,59
10,0.02891,0.02929,0.1344,0.13393,0.44,6,12,18,24,30,36,41,47,53,59
11,0.02689,0.0274,0.13454,0.13406,0.48,6,12,18,24,30,35,41,47,53,59
12,0.02437,0.02508,0.13471,0.13422,0.52,6,12,18,24,30,35,41,47,53,59
13,0.02209,0.02304,0.13487,0.13436,0.55,6,12,18,24,30,35,41,47,53,59
14,0.02047,0.02162,0.13498,0.13446,0.59,6,12,18,24,30,35,41,47,53,59
15,0.01968,0.02095,0.13504,0.13451,0.63,6,12,18,24,30,35,41,47,53,59
16,0.01978,0.02109,0.13503,0.1345,0.67,6,12,18,24,30,35,41,47,53,59
17,0.02073,0.02201,0.13496,0.13444,0.7,6,12,18,24,30,35,41,47,53,59
18,0.02245,0.02365,0.13484,0.13432,0.74,6,12,18,24,30,35,41,47,53,59
19,0.02484,0.0259,0.13468,0.13417,0.78,6,12,18,24,30,35,41,47,53,59
20,0.02777,0.02862,0.13448,0.13398,0.81,6,12,18,24,30,35,41,47,53,59
21,0.03107,0.03168,0.13425,0.13377,0.85,6,12,18,24,30,35,41,47,53,59
22,0.03459,0.03498,0.134,0.13354,0.89,6,12,18,24,30,35,41,47,53,59
23,0.03819,0.03841,0.13375,0.1333,0.93,6,12,18,24,30,35,41,47,53,59
