epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2
0,0,0,0.22527,0.1696,1.86,712,1420
1,0,0,0.22346,0.16713,1.87,712,1419
2,0,0,0.22168,0.16466,1.87,713,1419
3,0,0,0.21993,0.16221,1.88,713,1418
4,0,0,0.21821,0.15978,1.89,714,1418
5,0,0,0.21652,0.15736,1.9,714,1418
6,0,0,0.21487,0.15496,1.91,715,1417
7,0,0,0.21326,0.15259,1.92,715,1417
8,0,0,0.21168,0.15024,1.93,715,1416
9,0,0,0.21015,0.14792,1.94,716,1416
10,0,0,0.20866,0.14563,1.94,716,1415
11,0,0,0.20722,0.14336,1.95,717,1415
12,0,0,0.20582,0.14114,1.96,717,1414
13,0,0,0.20448,0.13895,1.97,717,1414
14,0,0,0.20318,0.1368,1.97,718,1414
15,0,0,0.20194,0.13469,1.98,718,1413
16,0,0,0.20074,0.13262,1.99,718,1413
17,0,0,0.1996,0.13059,2.0,719,1412
18,0,0,0.19851,0.12861,2.0,719,1412
19,0,0,0.19748,0.12669,2.01,720,1411
20,0,0,0.1965,0.12481,2.02,720,1411
21,0,0,0.19556,0.12299,2.03,721,1410
22,0,0,0.19467,0.12112,2.04,721,1410
23,0,0,0.19383,0.11928,2.05,721,1409
24,0,0,0.19302,0.11745,2.05,722,1409
25,0,0,0.1922,0.11567,2.06,722,1408
26,0,0,0.19143,0.11392,2.07,723,1408
27,0,0,0.19069,0.11221,2.08,723,1408
28,0,0,0.18999,0.11053,2.09,723,1407
29,0,0,0.18931,0.1089,2.09,724,1407
30,0,0,0.18866,0.10732,2.1,724,1406
31,0,0,0.18804,0.10578,2.11,725,1406
32,0,0,0.18745,0.1043,2.12,725,1405
33,0,0,0.18688,0.10286,2.12,725,1405
34,0,0,0.18633,0.10148,2.13,726,1404
35,0,0,0.1858,0.10015,2.14,726,1404
36,0,0,0.1853,0.09886,2.15,726,1404
37,0,0,0.18481,0.09762,2.15,727,1403
38,0,0,0.18434,0.09643,2.16,727,1403
39,0,0,0.18389,0.09529,2.17,727,1402
40,0,0,0.18346,0.09419,2.18,727,1402
41,0,0,0.18303,0.09314,2.18,727,1401
42,0,0,0.18262,0.09213,2.19,728,1401
43,0,0,0.18223,0.09116,2.2,728,1401
44,0,0,0.18186,0.09023,2.21,728,1400
45,0,0,0.18149,0.08933,2.21,728,1400
46,0,0,0.18114,0.08848,2.22,728,1400
47,0,0,0.1808,0.08766,2.23,728,1399
48,0,0,0.18047,0.08688,2.24,728,1399
49,0,0,0.18015,0.08613,2.25,728,1399
50,0,0,0.17984,0.08542,2.25,729,1399
51,0,0,0.17954,0.08473,2.26,729,1398
52,0,0,0.17925,0.08407,2.27,729,1398
53,0,0,0.17897,0.08344,2.28,729,1398
54,0,0,0.1787,0.08283,2.29,729,1398
55,0,0,0.17844,0.08229,2.29,729,1397
56,0,0,0.17819,0.08184,2.3,729,1397
57,0,0,0.17796,0.08141,2.31,729,1397
58,0,0,0.17774,0.081,2.32,729,1396
59,0,0,0.17752,0.08062,2.32,729,1396
60,0,0,0.17731,0.08025,2.33,729,1396
61,0,0,0.17711,0.0799,2.34,729,1395
62,0,0,0.17691,0.07957,2.35,729,1395
63,0,0,0.17671,0.07925,2.35,729,1394
64,0,0,0.17652,0.07894,2.36,729,1394
65,0,0,0.17633,0.07865,2.37,729,1394
66,0,0,0.17615,0.07838,2.38,729,1393
67,0,0,0.17597,0.07811,2.38,729,1393
68,0,0,0.17579,0.07785,2.39,729,1392
69,0,0,0.17562,0.0776,2.4,729,1392
70,0,0,0.17545,0.07736,2.41,729,1391
71,0,0,0.17528,0.07713,2.41,729,1391
72,0,0,0.17511,0.0769,2.42,729,1390
73,0,0,0.17495,0.07669,2.43,729,1390
74,0,0,0.17479,0.07648,2.44,729,1389
75,0,0,0.17464,0.07627,2.44,729,1389
76,0,0,0.17449,0.07607,2.45,729,1388
77,0,0,0.17434,0.07588,2.46,729,1388
78,0,0,0.1742,0.07569,2.47,729,1387
79,0,0,0.17406,0.07551,2.48,729,1386
80,0,0,0.17392,0.07533,2.48,729,1386
81,0,0,0.17378,0.07516,2.49,729,1385
82,0,0,0.17365,0.07499,2.5,729,1384
83,0,0,0.17352,0.07483,2.51,729,1384
84,0,0,0.17339,0.07467,2.52,730,1383
85,0,0,0.17327,0.07452,2.52,730,1382
86,0,0,0.17314,0.07436,2.53,730,1382
87,0,0,0.17302,0.07421,2.54,730,1381
88,0,0,0.1729,0.07406,2.55,730,1381
89,0,0,0.17278,0.07391,2.56,730,1380
90,0,0,0.17267,0.07377,2.56,730,1380
91,0,0,0.17255,0.07363,2.57,730,1379
92,0,0,0.17244,0.07349,2.58,730,1379
93,0,0,0.17233,0.07335,2.59,730,1378
94,0,0,0.17222,0.07322,2.59,730,1377
95,0,0,0.17211,0.07309,2.6,730,1377
96,0,0,0.17201,0.07296,2.61,730,1377
97,0,0,0.1719,0.07283,2.62,730,1376
98,0,0,0.1718,0.0727,2.62,731,1376
99,0,0,0.1717,0.07258,2.63,731,1375
100,0.0007,0,0.1716,0.07245,2.64,731,1375
101,0.00185,0,0.1715,0.07233,2.65,731,1375
102,0.003,0,0.1714,0.07221,2.66,731,1375
103,0.00414,0,0.1713,0.07209,2.66,731,1374
104,0.00526,0,0.1712,0.07198,2.67,731,1374
105,0.00638,0,0.17111,0.07186,2.68,731,1374
106,0.00748,0,0.17101,0.07175,2.69,732,1374
107,0.00858,0,0.17092,0.07163,2.69,732,1374
108,0.00967,0,0.17082,0.07152,2.7,732,1374
109,0.01074,0,0.17073,0.07141,2.71,732,1374
110,0.01181,0,0.17064,0.07131,2.72,732,1374
111,0.01288,0,0.17055,0.0712,2.72,733,1373
112,0.01394,0,0.17045,0.0711,2.73,733,1373
113,0.015,0,0.17036,0.071,2.74,733,1373
114,0.01604,0,0.17027,0.07089,2.75,733,1372
115,0.01705,0,0.17019,0.07079,2.76,734,1372
116,0.01807,0,0.1701,0.07069,2.76,734,1371
117,0.01907,0,0.17001,0.07059,2.77,734,1371
118,0.02008,0,0.16992,0.07049,2.78,735,1370
119,0.02107,0,0.16984,0.07039,2.79,735,1370
120,0.02205,0,0.16975,0.07029,2.79,735,1369
121,0.02303,0,0.16967,0.07019,2.8,735,1369
122,0.024,0,0.16958,0.07009,2.81,736,1369
123,0.02497,0,0.1695,0.07,2.82,736,1368
124,0.02594,0,0.16941,0.06991,2.82,736,1368
125,0.02689,0,0.16933,0.06982,2.83,737,1367
126,0.02784,0,0.16925,0.06973,2.84,737,1367
127,0.02878,0,0.16917,0.06965,2.85,737,1367
128,0.02972,0,0.16909,0.06956,2.85,737,1366
129,0.03066,0,0.169,0.06947,2.86,737,1366
130,0.0316,0,0.16892,0.06939,2.87,738,1366
131,0.03255,0,0.16884,0.06931,2.88,738,1366
132,0.03349,0,0.16876,0.06923,2.89,738,1365
133,0.03443,0,0.16867,0.06915,2.9,738,1365
134,0.03538,0,0.16859,0.06907,2.91,738,1365
135,0.03632,0,0.16851,0.06899,2.92,738,1364
136,0.03725,0,0.16843,0.06891,2.92,738,1364
137,0.03819,0,0.16835,0.06883,2.93,738,1363
138,0.03913,0,0.16826,0.06875,2.94,738,1363
139,0.04008,0,0.16818,0.06867,2.95,738,1362
140,0.04102,0,0.1681,0.0686,2.96,738,1362
141,0.04196,0,0.16802,0.06852,2.97,738,1361
142,0.0429,0,0.16793,0.06844,2.98,738,1361
143,0.04384,0,0.16785,0.06836,2.98,739,1360
144,0.04478,0,0.16777,0.06829,2.99,739,1360
145,0.04572,0,0.16769,0.06821,3.0,739,1359
146,0.04666,0,0.1676,0.06814,3.01,739,1359
147,0.0476,0,0.16752,0.06806,3.02,739,1359
148,0.04854,0,0.16744,0.06799,3.03,739,1358
149,0.04948,0,0.16735,0.06791,3.04,739,1358
150,0.05042,0,0.16727,0.06784,3.04,739,1357
151,0.05136,0,0.16719,0.06776,3.05,739,1357
152,0.0523,0,0.16711,0.06769,3.06,739,1357
153,0.05325,0.00103,0.16702,0.06762,3.07,739,1356
154,0.0542,0.00316,0.16694,0.06754,3.08,739,1356
155,0.05516,0.00527,0.16685,0.06747,3.08,739,1356
156,0.05611,0.00737,0.16677,0.0674,3.09,739,1356
157,0.05708,0.00947,0.16668,0.06733,3.1,740,1355
158,0.05805,0.01158,0.1666,0.06726,3.11,740,1355
159,0.05902,0.01368,0.16651,0.06719,3.11,740,1355
160,0.05999,0.01579,0.16643,0.06712,3.12,740,1354
161,0.06097,0.01787,0.16634,0.06704,3.13,740,1354
162,0.06194,0.01991,0.16625,0.06697,3.14,740,1353
163,0.06292,0.02192,0.16617,0.06691,3.15,740,1353
164,0.06391,0.02392,0.16608,0.06684,3.15,740,1353
165,0.06489,0.02595,0.16599,0.06677,3.16,740,1352
166,0.06588,0.02801,0.1659,0.0667,3.17,740,1352
167,0.06687,0.03007,0.16582,0.06663,3.18,740,1352
168,0.06786,0.03213,0.16573,0.06656,3.18,740,1351
169,0.06885,0.03417,0.16564,0.06649,3.19,740,1351
170,0.06985,0.03617,0.16555,0.06642,3.2,740,1351
171,0.07086,0.03815,0.16546,0.06635,3.21,740,1351
172,0.07188,0.04011,0.16537,0.06628,3.22,740,1351
173,0.0729,0.04204,0.16528,0.06621,3.22,740,1351
