epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
0,0,0,0.22771189433091263,0.22812145831350486,0.15,264,523,782,1042,1301,1563,1820,2080,2340,2601,2861,3120,3379,3638,3898
1,0,0,0.2225231475522831,0.22295688945124748,0.16,263,523,782,1042,1300,1564,1819,2079,2339,2602,2862,3121,3378,3638,3898
2,0,0,0.21741581963547998,0.21787586283882246,0.17,263,522,781,1042,1300,1565,1818,2078,2339,2603,2863,3122,3377,3637,3898
3,0,0,0.2123965646242577,0.21289058125346724,0.19,263,522,780,1042,1299,1566,1817,2077,2338,2603,2863,3123,3377,3637,3897
4,0,0,0.2074736510776833,0.20800290527286294,0.2,263,521,780,1042,1298,1566,1817,2077,2337,2604,2864,3124,3376,3636,3897
5,0,0,0.20266401727478175,0.20323094942694955,0.21,263,521,779,1042,1298,1567,1816,2076,2337,2604,2865,3124,3375,3636,3897
6,0,0,0.19798368126698965,0.1985889558941283,0.22,263,520,779,1042,1297,1568,1815,2075,2337,2605,2866,3125,3375,3635,3896
7,0,0,0.1934441563627291,0.19408612512902582,0.24,263,520,778,1042,1296,1569,1814,2074,2336,2605,2867,3126,3374,3635,3896
8,0,0,0.18906731008290492,0.1897455102555221,0.25,264,520,777,1041,1295,1570,1813,2073,2336,2605,2868,3127,3373,3635,3896
9,0,0,0.1848637403028041,0.18557707892079156,0.26,264,519,777,1041,1295,1571,1812,2073,2335,2605,2868,3128,3373,3634,3896
10,0,0,0.18085188510290395,0.1815955403478802,0.27,264,519,776,1041,1294,1571,1811,2072,2334,2605,2869,3128,3372,3634,3895
11,0,0,0.1770356770977852,0.17780940599548695,0.28,264,519,776,1040,1293,1572,1810,2071,2334,2605,2870,3129,3371,3633,3895
12,0,0,0.17342271569963594,0.17422368016986306,0.3,265,518,775,1040,1293,1573,1809,2070,2333,2605,2871,3130,3371,3633,3895
13,0,0,0.17002202513660772,0.17084809242920437,0.31,265,518,774,1039,1292,1574,1809,2069,2333,2605,2871,3131,3370,3632,3894
14,0,0,0.166833009758914,0.16768267022512895,0.32,265,518,774,1038,1292,1574,1808,2069,2332,2605,2872,3132,3369,3632,3894
15,0,0,0.16385969615449023,0.16473367753921916,0.33,265,518,773,1038,1291,1575,1807,2068,2332,2605,2873,3132,3369,3632,3894
16,0,0,0.16110272560127098,0.16199993552873354,0.34,266,518,773,1037,1291,1576,1807,2067,2331,2604,2873,3133,3368,3631,3894
17,0,0,0.15856178271575347,0.1594820719437068,0.36,266,518,772,1036,1290,1576,1806,2067,2331,2604,2874,3134,3368,3631,3893
18,0,0,0.15624028414082827,0.15718582762933908,0.37,266,518,772,1036,1290,1577,1806,2066,2330,2604,2874,3135,3367,3631,3893
19,0,0,0.1541433234251686,0.1551148846680375,0.38,266,518,771,1035,1289,1577,1806,2066,2330,2604,2875,3136,3366,3631,3893
20,0,0,0.15227253790048473,0.15326995387046896,0.39,267,518,771,1034,1289,1578,1805,2065,2329,2603,2875,3136,3366,3630,3892
21,0,0,0.15063036969415425,0.15164961769053928,0.4,267,518,771,1034,1288,1578,1805,2065,2329,2603,2876,3137,3365,3630,3892
22,0,0,0.14921677098784367,0.1502562579059325,0.41,267,518,770,1033,1288,1579,1805,2064,2328,2603,2876,3138,3365,3630,3892
23,0,0,0.14802801595863155,0.14908639970154147,0.42,267,518,770,1032,1287,1579,1805,2064,2328,2602,2876,3138,3364,3630,3892
24,0,0,0.1470490000709765,0.14812357231852444,0.44,268,518,770,1032,1287,1580,1805,2064,2327,2602,2876,3139,3363,3630,3891
25,0,0,0.1462501560723866,0.14734130073566684,0.45,268,518,769,1031,1287,1580,1804,2063,2327,2602,2877,3140,3363,3630,3891
26,0,0,0.14559295262783437,0.146705047964953,0.46,268,519,769,1030,1287,1581,1804,2063,2326,2602,2877,3140,3362,3629,3891
27,0,0,0.145047541523842,0.14617642139192605,0.47,269,519,769,1030,1286,1581,1804,2063,2326,2602,2877,3141,3361,3629,3890
28,0,0,0.14459071353752254,0.14573052662557295,0.48,269,519,768,1029,1286,1581,1804,2063,2325,2601,2877,3142,3361,3629,3890
29,0,0,0.1442077276351147,0.14535255597868652,0.49,269,519,768,1029,1286,1582,1804,2063,2325,2601,2877,3142,3360,3629,3890
30,0,0,0.14388659766554446,0.14503766598325815,0.5,269,519,768,1028,1286,1582,1804,2063,2324,2601,2877,3143,3360,3629,3890
31,0,0,0.14361435435203,0.1447663971807778,0.52,270,520,768,1028,1286,1582,1804,2063,2324,2600,2877,3143,3359,3629,3890
32,0,0,0.14338276747604792,0.1445301158963634,0.53,270,520,768,1028,1286,1582,1804,2063,2323,2600,2877,3144,3358,3628,3889
33,0,0,0.1431835658279327,0.14433394315836168,0.54,270,520,767,1027,1286,1583,1804,2063,2323,2600,2877,3144,3358,3628,3889
34,0,0,0.14300815190449764,0.14415704768009974,0.55,271,521,767,1027,1286,1583,1804,2063,2322,2599,2877,3145,3357,3628,3889
35,0,0,0.14285235617805453,0.14399496668762674,0.56,271,521,767,1027,1286,1583,1804,2063,2322,2599,2877,3145,3356,3628,3889
36,0,0,0.14270924718127984,0.14383852399440172,0.57,271,521,767,1027,1286,1583,1804,2064,2321,2599,2877,3145,3356,3628,3888
37,0,0,0.14257562974810464,0.14368839265422467,0.58,272,521,767,1027,1286,1583,1805,2064,2321,2598,2877,3146,3355,3628,3888
38,0,0,0.1424478432087357,0.14354686975276693,0.6,272,522,767,1027,1286,1583,1805,2064,2320,2598,2877,3146,3354,3628,3888
39,0,0,0.14232679973809884,0.14341044802494846,0.61,272,522,767,1027,1286,1583,1805,2065,2320,2597,2877,3146,3354,3627,3888
40,0,0,0.1422098249683097,0.14328161854212962,0.62,273,522,767,1027,1286,1583,1805,2066,2319,2597,2877,3147,3353,3627,3888
41,0,0,0.14209308817197366,0.14315600405049259,0.63,273,522,767,1027,1286,1583,1805,2066,2319,2597,2876,3147,3352,3627,3888
42,0,0,0.14197701631537618,0.14303434227460926,0.64,273,523,766,1028,1286,1583,1805,2067,2318,2596,2876,3147,3352,3627,3888
43,0,0,0.14185900469867246,0.1429170994664007,0.65,274,523,766,1028,1287,1583,1805,2067,2318,2596,2876,3147,3351,3627,3887
44,0,0,0.14173857538666626,0.14279944734795333,0.66,274,523,766,1028,1287,1583,1805,2068,2318,2596,2876,3148,3350,3627,3887
45,0,0,0.14161570248214797,0.14267983793096065,0.68,274,524,766,1028,1287,1582,1805,2069,2317,2595,2875,3148,3350,3626,3887
46,0,0,0.14149143935439604,0.14255758032991894,0.69,275,524,766,1029,1287,1582,1805,2070,2317,2595,2875,3148,3349,3626,3887
47,0,0,0.1413664345511723,0.14243325620617056,0.7,275,524,766,1029,1288,1582,1805,2070,2316,2594,2875,3148,3348,3626,3887
48,0,0,0.14124129933170249,0.1423094648176592,0.71,276,524,766,1029,1288,1582,1805,2071,2316,2594,2874,3148,3348,3626,3887
49,0,0,0.1411169639027671,0.14218684290639774,0.72,276,525,767,1029,1288,1582,1805,2072,2316,2594,2874,3148,3347,3626,3887
50,0,0,0.14099432871620424,0.14206519027718634,0.73,276,525,767,1030,1288,1582,1805,2073,2315,2593,2874,3148,3346,3626,3887
51,0,0,0.14087384115273896,0.14194458815623776,0.74,277,525,767,1030,1289,1582,1806,2074,2315,2593,2874,3148,3346,3625,3887
52,0,0,0.14075638011570482,0.14182637882408,0.76,277,525,767,1030,1289,1581,1806,2075,2314,2593,2873,3148,3345,3625,3886
