epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
0,0,0,0.2649197331586341,0.26803756864486633,0.57,138,272,406,541,675,809,943,1075,1211,1343,1477,1611,1745,1879,2013,2149,2283,2415,2551,2685,2819,2953,3085,3219,3353,3487,3623,3756,3890,4024
1,0,0,0.2597116686778532,0.2628732808755702,0.58,138,273,405,541,675,809,944,1075,1212,1342,1476,1610,1745,1878,2012,2150,2283,2414,2552,2685,2820,2954,3084,3219,3353,3487,3623,3755,3889,4024
2,0,0,0.2545658493879983,0.2577742923977326,0.6,139,273,405,542,676,810,944,1074,1213,1342,1475,1610,1745,1877,2011,2151,2282,2413,2553,2685,2820,2955,3084,3218,3352,3486,3624,3755,3889,4024
3,0,0,0.2493351649493967,0.2525749222386888,0.61,139,273,405,542,676,811,945,1073,1214,1342,1475,1609,1744,1876,2010,2151,2282,2412,2554,2685,2821,2956,3083,3217,3351,3486,3624,3754,3889,4023
4,0,0,0.24358086311503999,0.24685342791021778,0.63,139,273,405,543,677,811,945,1072,1214,1342,1474,1610,1745,1875,2009,2152,2283,2411,2555,2685,2822,2956,3082,3216,3351,3485,3625,3754,3889,4023
5,0,0,0.23752004952880384,0.24083361283426885,0.64,139,274,404,543,677,812,946,1072,1214,1342,1473,1610,1745,1874,2008,2153,2283,2411,2556,2684,2822,2957,3081,3216,3350,3485,3625,3754,3888,4023
6,0,0,0.23151655750404815,0.23487245696418285,0.66,139,274,405,543,678,813,946,1071,1214,1342,1472,1610,1745,1874,2007,2154,2283,2410,2557,2683,2823,2958,3080,3215,3350,3484,3625,3753,3888,4023
7,0,0,0.22554867093963765,0.2289486149326965,0.67,139,274,405,544,678,813,946,1070,1214,1343,1471,1609,1745,1874,2006,2154,2282,2409,2557,2682,2824,2959,3080,3214,3350,3483,3626,3753,3888,4023
8,0,0,0.21967073367076242,0.22312819506657633,0.69,139,274,405,544,679,814,945,1069,1213,1343,1470,1609,1745,1874,2005,2155,2282,2408,2558,2682,2825,2960,3079,3213,3349,3483,3626,3752,3887,4022
9,0,0,0.21398682927496104,0.21749475206971752,0.7,140,275,405,545,679,815,945,1069,1213,1344,1469,1609,1745,1874,2004,2156,2282,2408,2559,2681,2825,2961,3078,3213,3349,3482,3627,3752,3887,4022
10,0,0,0.20857909826191212,0.2121404502122244,0.71,140,275,405,545,679,815,945,1068,1213,1345,1468,1610,1745,1874,2003,2156,2282,2407,2560,2680,2826,2962,3077,3212,3348,3482,3627,3752,3887,4022
