epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25
0,0.006625707746054693,0.005417118093174431,0.0028008384683835263,0.0016918998527246654,0.01,8,15,23,31,38,46,53,61,69,76,84,92,99,107,114,122,129,137,145,152,160,168,175,183,190
1,0.007830381881701,0.005417118093174431,0.0035783683152923462,0.0016918998527246654,0.02,8,15,23,31,38,46,53,61,69,76,84,92,99,107,114,122,129,137,145,152,160,168,175,183,190
2,0.008191784122394892,0.0065005417118093175,0.0037109660665419764,0.0022974279180517643,0.02,8,15,23,31,38,46,53,61,69,76,84,92,99,107,114,122,129,137,145,152,160,167,175,183,190
3,0.008794121190218046,0.0065005417118093175,0.003999307034878941,0.0020562764182588955,0.03,8,15,23,31,38,46,53,61,68,76,84,92,99,107,114,122,129,137,145,152,160,167,175,183,190
4,0.009878327912299723,0.0065005417118093175,0.004576057972942804,0.0015736235217788108,0.04,8,15,23,31,38,46,53,61,68,76,84,92,99,107,114,122,129,137,145,153,160,167,175,183,190
5,0.01084206722081677,0.0065005417118093175,0.0049979939967489395,0.0003649462619581545,0.04,8,15,23,30,38,46,53,61,68,76,84,92,99,107,114,122,129,137,145,153,160,167,175,183,190
6,0.011685339115769184,0.010834236186348862,0.0047514466209443995,0.0032774669710338156,0.05,8,15,23,30,38,46,53,61,68,76,84,92,99,107,114,122,129,137,145,153,160,167,175,183,190
7,0.013130948078544754,0.010834236186348862,0.004880624601240169,0.002309832474989615,0.06,8,15,23,30,38,46,53,61,68,76,84,92,99,107,114,122,129,137,145,153,160,167,175,183,190
8,0.014817491868449585,0.010834236186348862,0.004877517201612447,0.0010976440954215683,0.06,8,15,23,30,39,46,53,61,68,76,84,92,100,107,114,122,129,138,145,153,160,167,175,183,190
9,0.015419828936272738,0.010834236186348862,0.0035742717643237887,-0.001091734182327997,0.07,8,15,23,30,39,45,53,61,68,76,84,92,100,107,114,121,129,138,145,153,160,167,175,183,190
10,0.016985905312612938,0.010834236186348862,0.002428151535954659,-0.003045920917942091,0.08,8,15,23,30,39,45,53,61,68,76,84,92,100,107,114,121,129,138,145,153,160,167,175,183,190
11,0.019756655824599446,0.011917659804983749,0.0006285609279318427,-0.0061208024813095285,0.08,8,15,23,30,39,45,53,61,68,76,84,92,100,107,114,121,129,138,145,153,160,167,175,183,190
