epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
0,0.12540657752078063,0.11267605633802817,0.0,0.0,0.01,18,36,54,72,90,108,126,144,162,180
1,0.12540657752078063,0.11267605633802817,0.0,0.0,0.02,18,36,54,72,90,108,126,144,162,180
2,0.12540657752078063,0.11267605633802817,0.0,0.0,0.02,18,36,54,72,90,108,126,144,162,180
3,0.12540657752078063,0.11267605633802817,0.0,0.0,0.03,18,36,54,72,90,108,126,144,162,180
4,0.12540657752078063,0.11267605633802817,0.0,0.0,0.04,18,36,54,72,90,108,126,144,162,180
5,0.12540657752078063,0.11267605633802817,0.0,0.0,0.04,18,36,54,72,90,108,126,144,162,180
6,0.12540657752078063,0.11267605633802817,0.0,0.0,0.05,18,36,54,72,90,108,126,144,162,180
7,0.12540657752078063,0.11267605633802817,0.0,0.0,0.05,18,36,54,72,91,108,126,144,162,180
8,0.12540657752078063,0.11267605633802817,0.0,0.0,0.06,18,36,54,73,91,109,126,144,162,180
9,0.12540657752078063,0.11267605633802817,0.0,0.0,0.06,18,36,54,73,91,109,126,144,162,180
10,0.12540657752078063,0.11267605633802817,0.0,0.0,0.07,18,36,55,73,91,109,126,144,162,180
11,0.12540657752078063,0.11267605633802817,0.0,0.0,0.08,18,36,55,73,91,109,126,144,162,180
12,0.12540657752078063,0.11267605633802817,0.0,0.0,0.08,18,36,55,73,91,109,126,144,162,180
13,0.12540657752078063,0.11267605633802817,0.0,0.0,0.09,18,36,55,73,91,109,126,144,162,180
14,0.12540657752078063,0.11267605633802817,0.0,0.0,0.09,18,36,55,73,91,109,126,144,162,180
15,0.12540657752078063,0.11267605633802817,0.0,0.0,0.1,18,36,55,73,91,109,126,144,162,180
16,0.12540657752078063,0.11267605633802817,0.0,0.0,0.11,18,36,55,73,91,109,126,144,162,180
17,0.12540657752078063,0.11267605633802817,0.0,0.0,0.11,18,36,55,73,91,109,126,144,162,180
18,0.12540657752078063,0.11267605633802817,0.0,0.0,0.12,18,36,55,73,91,109,126,144,162,180
19,0.12540657752078063,0.11267605633802817,0.0,0.0,0.12,19,36,55,73,91,109,126,144,162,180
20,0.12540657752078063,0.11267605633802817,0.0,0.0,0.13,19,36,55,73,91,109,126,144,162,180
21,0.12540657752078063,0.11267605633802817,0.0,0.0,0.13,19,36,55,73,91,109,126,144,162,180
22,0.12540657752078063,0.11267605633802817,0.0,0.0,0.14,19,36,55,73,91,109,126,144,162,180
23,0.12540657752078063,0.11267605633802817,0.0,0.0,0.15,19,35,55,73,91,109,126,144,162,180
24,0.12540657752078063,0.11267605633802817,0.0,0.0,0.15,19,35,55,73,91,109,126,144,162,180
25,0.12540657752078063,0.11267605633802817,0.0,0.0,0.16,19,35,55,73,91,109,126,144,162,180
26,0.12540657752078063,0.11267605633802817,0.0,0.0,0.16,19,35,55,73,91,109,126,144,162,180
27,0.12540657752078063,0.11267605633802817,0.0,0.0,0.17,19,35,55,73,91,109,126,144,162,180
28,0.12540657752078063,0.11267605633802817,0.0,0.0,0.18,19,35,55,73,92,109,126,144,162,180
29,0.12540657752078063,0.11267605633802817,0.0,0.0,0.18,19,35,55,73,92,109,126,144,162,180
30,0.12540657752078063,0.11267605633802817,0.0,0.0,0.19,19,35,55,73,92,109,126,144,162,180
31,0.12540657752078063,0.11267605633802817,0.0,0.0,0.19,19,35,55,73,92,109,126,144,162,180
32,0.12540657752078063,0.11267605633802817,0.0,0.0,0.2,19,35,55,73,92,109,126,144,162,180
33,0.12540657752078063,0.11267605633802817,0.0,0.0,0.21,19,36,55,73,92,109,126,144,162,180
34,0.12540657752078063,0.11267605633802817,0.0,0.0,0.21,19,36,55,73,92,109,126,144,162,180
35,0.12540657752078063,0.11267605633802817,0.0,0.0,0.22,19,36,55,73,92,109,126,144,162,180
36,0.12540657752078063,0.11267605633802817,0.0,0.0,0.22,19,36,55,73,92,109,126,144,162,180
37,0.12540657752078063,0.11267605633802817,0.0,0.0,0.23,19,36,55,73,92,109,126,144,162,180
38,0.12540657752078063,0.11267605633802817,0.0,0.0,0.24,19,36,55,73,92,109,126,144,162,180
39,0.12540657752078063,0.11267605633802817,0.0,0.0,0.24,19,36,55,73,92,109,126,144,162,180
40,0.12540657752078063,0.11267605633802817,0.0,0.0,0.25,19,36,55,73,92,109,126,144,162,180
41,0.12540657752078063,0.11267605633802817,0.0,0.0,0.26,19,36,55,73,92,109,126,144,162,180
42,0.12540657752078063,0.11267605633802817,0.0,0.0,0.26,19,36,55,73,92,109,126,144,162,180
43,0.12540657752078063,0.11267605633802817,0.0,0.0,0.27,19,36,55,73,92,109,126,144,162,180
44,0.12540657752078063,0.11267605633802817,0.0,0.0,0.27,19,36,55,73,92,109,126,144,162,180
45,0.12540657752078063,0.11267605633802817,0.0,0.0,0.28,19,36,55,73,92,109,126,144,162,180
46,0.12540657752078063,0.11267605633802817,0.0,0.0,0.29,19,36,55,73,92,109,126,144,162,180
47,0.12540657752078063,0.11267605633802817,0.0,0.0,0.29,19,36,55,73,92,109,126,144,162,180
48,0.12540657752078063,0.11267605633802817,0.0,0.0,0.3,19,36,55,73,92,109,126,144,162,180
49,0.12540657752078063,0.11267605633802817,0.0,0.0,0.3,19,36,55,73,92,109,126,144,162,180
50,0.12540657752078063,0.11267605633802817,0.0,0.0,0.31,19,36,55,73,92,109,126,144,162,180
51,0.12540657752078063,0.11267605633802817,0.0,0.0,0.32,19,36,55,73,92,109,126,144,162,180
52,0.12540657752078063,0.11267605633802817,0.0,0.0,0.32,19,36,55,73,92,109,126,144,162,180
53,0.12540657752078063,0.11267605633802817,0.0,0.0,0.33,19,36,55,73,92,109,126,144,162,180
54,0.12540657752078063,0.11267605633802817,0.0,0.0,0.33,19,36,55,73,92,108,126,144,162,180
55,0.12540657752078063,0.11267605633802817,0.0,0.0,0.34,19,36,55,73,92,108,126,144,162,180
56,0.12540657752078063,0.11267605633802817,0.0,0.0,0.34,19,36,55,73,92,108,126,144,162,180
57,0.12540657752078063,0.11267605633802817,0.0,0.0,0.35,19,36,55,73,92,108,126,144,162,180
58,0.12540657752078063,0.11267605633802817,0.0,0.0,0.36,19,36,55,73,92,108,126,144,162,180
59,0.12540657752078063,0.11267605633802817,0.0,0.0,0.36,19,36,55,73,92,108,126,144,162,180
60,0.12540657752078063,0.11267605633802817,0.0,0.0,0.37,19,36,55,73,92,108,126,144,162,180
61,0.12540657752078063,0.11267605633802817,0.0,0.0,0.37,19,36,55,73,92,108,126,144,162,180
62,0.12540657752078063,0.11267605633802817,0.0,0.0,0.38,19,36,55,73,92,108,126,144,162,180
63,0.12540657752078063,0.11267605633802817,0.0,0.0,0.39,19,36,55,73,93,108,126,144,162,180
64,0.12540657752078063,0.11267605633802817,0.0,0.0,0.39,19,36,55,73,93,108,126,144,162,180
65,0.12540657752078063,0.11267605633802817,0.0,0.0,0.4,19,36,55,73,93,108,126,144,162,180
66,0.12540657752078063,0.11267605633802817,0.0,0.0,0.41,19,36,55,73,93,108,126,144,162,180
67,0.12540657752078063,0.11267605633802817,0.0,0.0,0.42,19,36,55,72,93,108,126,144,162,180
68,0.12540657752078063,0.11267605633802817,0.0,0.0,0.43,19,36,55,72,93,108,126,144,162,180
69,0.12540657752078063,0.11267605633802817,0.0,0.0,0.44,19,36,55,72,93,108,126,144,162,180
70,0.12540657752078063,0.11267605633802817,0.0,0.0,0.44,19,36,55,72,93,108,126,144,162,180
71,0.12540657752078063,0.11267605633802817,0.0,0.0,0.45,19,36,55,72,92,108,126,144,162,180
72,0.12540657752078063,0.11267605633802817,0.0,0.0,0.45,19,36,55,72,92,108,126,144,162,180
73,0.12540657752078063,0.11267605633802817,0.0,0.0,0.46,19,36,55,72,92,108,126,144,162,180
74,0.12540657752078063,0.11267605633802817,0.0,0.0,0.47,19,36,55,72,92,108,126,144,162,180
75,0.12540657752078063,0.11267605633802817,0.0,0.0,0.47,19,36,55,72,92,108,126,144,162,180
76,0.12540657752078063,0.11267605633802817,0.0,0.0,0.48,19,36,55,72,92,108,126,144,162,180
77,0.12540657752078063,0.11267605633802817,0.0,0.0,0.48,19,36,55,72,92,108,126,144,162,180
78,0.12540657752078063,0.11267605633802817,0.0,0.0,0.49,19,36,55,72,92,108,126,144,162,180
79,0.12540657752078063,0.11267605633802817,0.0,0.0,0.49,19,36,55,72,92,107,126,144,162,180
80,0.12540657752078063,0.11267605633802817,0.0,0.0,0.5,19,36,55,72,92,107,126,144,162,180
81,0.12540657752078063,0.11267605633802817,0.0,0.0,0.51,19,36,55,72,92,108,126,144,162,180
82,0.12540657752078063,0.11267605633802817,0.0,0.0,0.51,19,36,55,72,92,108,126,144,162,180
83,0.12540657752078063,0.11267605633802817,0.0,0.0,0.52,19,36,55,72,92,108,126,144,162,180
84,0.12540657752078063,0.11267605633802817,0.0,0.0,0.52,19,36,55,72,92,108,126,144,162,180
85,0.12540657752078063,0.11267605633802817,0.0,0.0,0.53,19,36,55,72,92,108,126,144,162,180
86,0.12540657752078063,0.11267605633802817,0.0,0.0,0.54,19,36,55,72,92,108,126,144,161,180
87,0.12540657752078063,0.11267605633802817,0.0,0.0,0.54,19,36,55,72,92,108,126,144,161,180
88,0.12540657752078063,0.11267605633802817,0.0,0.0,0.55,19,36,55,72,92,108,126,144,161,180
89,0.12540657752078063,0.11267605633802817,0.0,0.0,0.55,19,36,55,72,92,108,126,144,161,180
