epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
0,0.11591880341880342,0.11858974358974358,-0.002817613001587782,0.0007511835508270392,0.01,4,8,13,17,21,25,29,34,38,42,46,50,54,59,63,67,71,75,80,84,88,92,96,100,105,109,113,117,121,126
1,0.1120014245014245,0.11538461538461539,-0.011437367498669415,-0.006104720789348983,0.01,4,9,13,17,21,25,29,34,38,42,46,50,54,59,63,67,71,75,79,84,88,92,96,100,105,109,113,117,121,126
2,0.10665954415954416,0.11538461538461539,-0.02724615869238045,-0.012611786287548776,0.02,4,9,13,17,21,25,29,34,38,42,46,50,54,59,63,67,71,75,79,84,88,92,96,101,105,109,113,117,121,125
3,0.14245014245014245,0.1362179487179487,-0.007207807335792404,-0.007000041916418676,0.02,4,9,13,17,21,25,29,34,38,42,46,50,54,59,63,67,71,75,79,84,88,92,96,101,105,109,113,117,121,125
4,0.17343304843304844,0.16506410256410256,0.0028482321866148963,-0.0003877185532559224,0.03,4,9,13,17,21,25,29,34,38,42,46,50,54,59,63,67,71,75,79,84,88,92,96,101,105,109,113,117,121,125
5,0.19925213675213677,0.19391025641025642,0.0007150650823180005,-0.00423614932746319,0.04,4,9,13,17,21,25,29,34,38,42,46,50,54,59,63,67,71,75,79,84,88,92,96,101,104,109,113,117,121,125
6,0.23005698005698005,0.22756410256410256,0.0018815127072803195,0.0014939346254208008,0.04,4,9,13,17,21,25,29,34,38,42,46,50,54,59,63,67,71,75,80,84,88,92,96,101,104,109,113,117,121,125
7,0.2571225071225071,0.266025641025641,0.006515709889441945,0.019709266030500272,0.05,4,9,13,17,21,25,29,34,38,42,46,50,54,59,63,67,71,75,80,84,88,92,96,101,104,109,113,117,121,125
8,0.27564102564102566,0.27884615384615385,0.010913514123839785,0.016421005436305647,0.05,4,9,13,17,21,25,29,34,38,42,46,50,54,59,63,67,71,75,80,84,88,92,96,101,104,109,113,117,121,125
9,0.28543447293447294,0.28846153846153844,0.01115029983586624,0.01933328141923696,0.06,4,9,13,17,21,25,29,34,38,42,46,50,54,59,63,67,71,75,80,84,88,92,97,101,104,109,113,117,121,125
