epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
0,0.004457294301891338,0.005417118093174431,0.0,0.0,0.01,18,36,54,72,90,108,126,144,162,180
1,0.004457294301891338,0.005417118093174431,0.0,0.0,0.02,18,36,54,72,90,108,126,144,162,180
2,0.004457294301891338,0.005417118093174431,0.0,0.0,0.02,18,36,54,72,90,108,126,144,162,180
3,0.004457294301891338,0.005417118093174431,0.0,0.0,0.03,18,36,54,72,90,108,126,144,162,180
4,0.004457294301891338,0.005417118093174431,0.0,0.0,0.03,18,36,54,72,90,108,126,144,162,180
5,0.004457294301891338,0.005417118093174431,0.0,0.0,0.04,18,36,54,72,90,108,126,144,162,180
6,0.004457294301891338,0.005417118093174431,0.0,0.0,0.05,18,36,54,72,90,108,126,144,162,180
7,0.004457294301891338,0.005417118093174431,0.0,0.0,0.06,18,36,54,72,91,108,126,144,162,180
8,0.004457294301891338,0.005417118093174431,0.0,0.0,0.07,18,36,55,72,91,108,126,144,162,180
9,0.004457294301891338,0.005417118093174431,0.0,0.0,0.07,18,36,55,72,91,108,126,144,162,180
10,0.004457294301891338,0.005417118093174431,0.0,0.0,0.08,18,36,55,72,91,108,126,144,162,180
11,0.004457294301891338,0.005417118093174431,0.0,0.0,0.08,18,36,55,72,91,107,126,144,162,180
12,0.004457294301891338,0.005417118093174431,0.0,0.0,0.09,18,37,55,72,91,107,125,144,162,180
13,0.004457294301891338,0.005417118093174431,0.0,0.0,0.1,18,37,55,72,91,108,125,144,162,180
14,0.004457294301891338,0.005417118093174431,0.0,0.0,0.1,18,37,55,72,91,108,125,144,162,180
15,0.004457294301891338,0.005417118093174431,-8.45850743469434e-05,-0.000285690000377814,0.11,18,37,55,72,91,108,125,144,163,180
16,0.004457294301891338,0.005417118093174431,-0.02407881897650177,-0.026082133653678508,0.11,18,37,55,72,91,108,125,144,163,180
17,0.004457294301891338,0.005417118093174431,-0.0548067411349642,-0.05961932869791409,0.12,18,37,55,72,91,108,125,144,163,180
18,0.007589447054571739,0.007583965330444204,-0.07747394425933574,-0.08421689775274555,0.13,18,37,55,72,91,108,125,144,163,180
19,0.060233706782315384,0.07692307692307693,-0.08393389051380895,-0.08852475354422906,0.13,18,37,55,72,91,108,125,144,163,180
20,0.2329839778339959,0.26435536294691225,-0.003960625001567131,-0.002493769575051541,0.14,18,37,55,72,91,108,125,144,163,180
21,0.23744127213588725,0.2676056338028169,0.0,0.0,0.14,18,37,55,72,91,108,125,144,163,180
22,0.23744127213588725,0.2676056338028169,0.0,0.0,0.15,18,37,55,72,91,108,125,144,163,180
23,0.23744127213588725,0.2676056338028169,0.0,0.0,0.16,18,37,55,72,91,108,125,144,163,180
24,0.23744127213588725,0.2676056338028169,0.0,0.0,0.16,18,37,55,72,91,108,125,144,163,180
25,0.23744127213588725,0.2676056338028169,0.0,0.0,0.17,18,37,55,72,91,108,125,144,163,180
26,0.23744127213588725,0.2676056338028169,0.0,0.0,0.17,18,37,55,72,91,108,125,144,163,181
27,0.23744127213588725,0.2676056338028169,0.0,0.0,0.18,18,37,55,72,91,108,125,144,163,181
28,0.23744127213588725,0.2676056338028169,0.0,0.0,0.19,18,37,55,72,91,108,125,144,163,181
29,0.23744127213588725,0.2676056338028169,0.0,0.0,0.19,18,37,55,72,91,108,125,144,163,181
30,0.23744127213588725,0.2676056338028169,0.0,0.0,0.2,18,37,55,72,91,108,125,144,163,181
31,0.23744127213588725,0.2676056338028169,0.0,0.0,0.2,18,37,55,72,91,108,124,144,163,181
32,0.23744127213588725,0.2676056338028169,0.0,0.0,0.21,18,37,56,72,91,108,124,144,163,181
33,0.23744127213588725,0.2676056338028169,0.0,0.0,0.22,18,37,56,72,91,108,124,144,163,181
34,0.23744127213588725,0.2676056338028169,0.0,0.0,0.22,18,37,56,72,91,108,124,144,163,181
35,0.23744127213588725,0.2676056338028169,0.0,0.0,0.23,18,37,56,72,91,108,124,144,163,181
36,0.23744127213588725,0.2676056338028169,0.0,0.0,0.24,18,37,56,72,91,108,124,144,163,181
37,0.23744127213588725,0.2676056338028169,0.0,0.0,0.24,18,37,56,72,91,108,124,144,163,181
38,0.23744127213588725,0.2676056338028169,0.0,0.0,0.25,18,37,56,72,91,108,124,144,163,181
39,0.23744127213588725,0.2676056338028169,0.0,0.0,0.26,18,37,56,72,91,108,124,144,163,181
40,0.23744127213588725,0.2676056338028169,0.0,0.0,0.26,18,37,56,72,91,108,124,144,163,181
41,0.23744127213588725,0.2676056338028169,0.0,0.0,0.27,18,37,56,72,91,108,124,144,163,181
42,0.23744127213588725,0.2676056338028169,0.0,0.0,0.27,18,37,56,72,91,108,124,144,163,181
43,0.23744127213588725,0.2676056338028169,0.0,0.0,0.28,18,37,56,72,91,108,124,144,163,181
44,0.23744127213588725,0.2676056338028169,0.0,0.0,0.29,18,37,56,72,91,108,124,144,163,181
45,0.23744127213588725,0.2676056338028169,0.0,0.0,0.29,18,38,56,72,91,108,124,144,163,181
46,0.23744127213588725,0.2676056338028169,0.0,0.0,0.3,18,38,56,72,91,108,124,144,163,181
47,0.23744127213588725,0.2676056338028169,0.0,0.0,0.3,18,38,56,72,91,108,124,144,163,181
48,0.23744127213588725,0.2676056338028169,0.0,0.0,0.31,18,38,56,72,91,108,124,144,163,181
49,0.23744127213588725,0.2676056338028169,0.0,0.0,0.31,18,38,56,72,91,108,124,144,163,181
50,0.23744127213588725,0.2676056338028169,0.0,0.0,0.32,18,38,56,72,91,108,124,144,163,181
51,0.23744127213588725,0.2676056338028169,0.0,0.0,0.33,18,38,56,72,91,108,123,144,163,181
52,0.23744127213588725,0.2676056338028169,0.0,0.0,0.33,18,38,56,72,91,108,123,144,163,181
53,0.23744127213588725,0.2676056338028169,0.0,0.0,0.34,18,38,56,72,91,108,123,144,163,181
54,0.23744127213588725,0.2676056338028169,0.0,0.0,0.34,18,38,56,72,91,108,123,144,163,181
55,0.23744127213588725,0.2676056338028169,0.0,0.0,0.35,18,38,56,72,91,108,123,144,163,181
56,0.23744127213588725,0.2676056338028169,0.0,0.0,0.36,18,38,56,72,90,108,123,144,163,181
57,0.23744127213588725,0.2676056338028169,0.0,0.0,0.36,18,38,56,72,90,108,123,144,163,181
58,0.23744127213588725,0.2676056338028169,0.0,0.0,0.37,18,38,56,72,90,108,123,144,163,181
59,0.23744127213588725,0.2676056338028169,0.0,0.0,0.37,18,38,56,72,90,108,123,144,163,181
60,0.23744127213588725,0.2676056338028169,0.0,0.0,0.38,18,38,56,72,90,108,123,144,163,181
61,0.23744127213588725,0.2676056338028169,0.0,0.0,0.39,18,38,56,72,90,108,123,145,163,181
62,0.23744127213588725,0.2676056338028169,0.0,0.0,0.39,18,38,56,72,90,108,123,145,163,181
63,0.23744127213588725,0.2676056338028169,0.0,0.0,0.4,18,38,56,72,90,108,123,145,164,181
64,0.23744127213588725,0.2676056338028169,0.0,0.0,0.4,18,38,56,72,90,108,123,145,164,181
65,0.23744127213588725,0.2676056338028169,0.0,0.0,0.41,18,38,56,72,90,108,123,145,164,181
66,0.23744127213588725,0.2676056338028169,0.0,0.0,0.42,18,38,56,72,90,108,122,145,164,181
67,0.23744127213588725,0.2676056338028169,0.0,0.0,0.42,18,38,56,72,90,108,122,145,164,181
68,0.23744127213588725,0.2676056338028169,0.0,0.0,0.43,18,38,56,72,90,108,122,145,164,181
69,0.23744127213588725,0.2676056338028169,0.0,0.0,0.43,18,38,56,72,90,108,122,145,164,181
70,0.23744127213588725,0.2676056338028169,0.0,0.0,0.44,18,38,56,72,91,108,122,145,164,181
71,0.23744127213588725,0.2676056338028169,0.0,0.0,0.45,18,38,56,72,91,108,122,145,164,181
72,0.23744127213588725,0.2676056338028169,0.0,0.0,0.45,18,38,56,72,91,108,122,145,164,181
