epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
0,0.04734369353089989,0.047670639219934995,0.0,0.0,0.01,7,13,19,26,32,38,45,51,58,64,70,77,83,90,96,102,109,115,121,128,134,141,147,153,160,166,172,179,185,192
1,0.04734369353089989,0.047670639219934995,0.0,0.0,0.02,7,13,19,26,32,38,45,51,58,64,70,77,83,90,96,102,109,115,122,128,134,141,147,153,160,166,172,179,185,192
2,0.04734369353089989,0.047670639219934995,0.0,0.0,0.02,7,13,19,26,32,38,45,51,58,64,70,77,83,90,96,102,109,115,122,128,134,141,147,153,160,166,172,179,185,192
3,0.04734369353089989,0.047670639219934995,0.0,0.0,0.03,7,13,19,26,32,38,45,51,58,64,70,77,83,90,96,102,109,115,122,128,134,141,147,153,160,166,172,179,185,192
4,0.04734369353089989,0.047670639219934995,0.0,0.0,0.04,7,13,19,26,32,38,45,51,58,64,70,77,83,90,96,102,109,115,122,128,134,141,147,154,160,166,172,179,185,192
5,0.04734369353089989,0.047670639219934995,0.0,0.0,0.04,7,13,19,26,32,38,45,51,58,64,70,77,83,90,96,102,109,115,122,128,134,141,147,154,160,166,172,179,185,192
6,0.04734369353089989,0.047670639219934995,0.0,0.0,0.05,7,13,19,26,32,38,45,52,58,64,70,77,83,90,96,102,109,115,122,128,134,141,147,154,160,166,172,179,185,192
7,0.04734369353089989,0.047670639219934995,0.0,0.0,0.06,7,13,19,26,32,38,45,52,58,64,70,77,83,90,96,102,109,115,122,127,134,141,147,154,160,166,172,179,185,192
8,0.04734369353089989,0.047670639219934995,0.0,0.0,0.06,7,13,19,26,32,38,45,52,58,64,70,77,83,90,95,102,109,115,122,127,134,141,147,154,160,166,172,179,185,192
9,0.04734369353089989,0.047670639219934995,0.0,0.0,0.07,7,13,20,26,32,38,45,52,58,64,70,77,83,90,95,102,109,115,122,127,134,141,147,154,160,166,172,179,185,192
10,0.04734369353089989,0.047670639219934995,0.0,0.0,0.07,7,13,20,26,32,38,45,52,58,64,70,77,83,89,96,102,109,115,122,127,134,141,147,154,160,166,172,179,185,192
11,0.04734369353089989,0.047670639219934995,0.0,0.0,0.08,7,13,20,26,32,38,45,52,58,65,70,77,83,89,96,102,109,114,122,127,134,141,146,154,160,166,172,179,185,192
12,0.04734369353089989,0.047670639219934995,0.0,0.0,0.09,7,13,20,26,32,38,45,52,58,65,70,77,83,89,96,102,109,114,122,127,134,141,146,154,160,166,172,179,185,192
13,0.04734369353089989,0.047670639219934995,0.0,0.0,0.09,7,13,20,26,32,38,45,52,58,65,70,77,83,89,96,102,109,114,122,127,134,141,146,154,160,166,172,179,185,192
14,0.04734369353089989,0.047670639219934995,0.0,0.0,0.1,7,13,20,26,32,38,45,52,58,65,70,77,83,89,96,102,109,114,122,127,134,141,146,154,160,166,172,179,185,191
15,0.04734369353089989,0.047670639219934995,0.0,0.0,0.11,7,13,20,26,32,38,45,52,58,65,70,78,83,89,96,101,109,114,122,127,134,141,146,154,159,167,172,179,185,191
16,0.04734369353089989,0.047670639219934995,0.0,0.0,0.11,7,13,20,26,32,38,45,52,58,65,70,78,83,89,96,101,110,114,122,127,134,141,146,154,159,167,172,179,185,191
17,0.04734369353089989,0.047670639219934995,0.0,0.0,0.12,7,13,20,26,32,38,45,52,58,65,70,78,83,89,96,101,110,114,122,127,134,141,146,154,159,167,172,178,185,191
18,0.04734369353089989,0.047670639219934995,0.0,0.0,0.13,7,13,20,26,33,38,45,52,58,65,70,78,83,89,96,101,110,114,122,127,134,141,146,154,159,167,172,178,185,191
19,0.04734369353089989,0.047670639219934995,0.0,0.0,0.13,7,13,20,26,33,38,45,52,58,65,70,78,83,89,96,101,110,114,122,127,134,141,146,154,159,167,172,178,185,191
20,0.04734369353089989,0.047670639219934995,0.0,0.0,0.14,7,13,20,26,33,38,46,52,59,65,70,78,83,89,96,101,110,114,122,127,134,141,146,154,159,167,172,178,185,191
21,0.04734369353089989,0.047670639219934995,-1.1394872551084845e-05,-0.00010477890418525426,0.15,7,13,20,26,33,38,46,52,59,65,70,78,83,89,96,101,110,114,123,127,134,142,146,154,159,167,172,178,185,191
22,0.04758462835802915,0.04875406283856988,5.9209290550255034e-05,0.0007188859856690488,0.15,7,13,20,26,33,38,46,52,59,65,70,78,83,89,96,101,110,114,123,127,134,142,146,154,159,167,172,178,185,191
23,0.06047464160944464,0.06067172264355363,0.011575994271554535,0.011580784494396701,0.16,7,13,20,26,33,38,46,52,59,65,70,78,83,89,96,101,110,114,123,127,134,142,146,154,159,167,172,178,185,191
24,0.0830020479460306,0.08450704225352113,0.030247900997984578,0.03147593017104566,0.17,7,13,20,26,33,38,46,52,59,65,70,78,83,89,96,101,110,114,123,127,134,142,146,154,159,167,172,178,185,191
25,0.11360077099144682,0.1105092091007584,0.05204017270974892,0.04894563381200867,0.17,7,13,20,26,33,38,46,52,59,65,70,78,83,89,96,101,110,114,123,127,134,142,146,154,159,167,172,178,185,191
26,0.13492350319238647,0.12784398699891658,0.06350433789321619,0.0564074104176614,0.18,7,13,20,26,33,38,46,52,59,65,70,78,83,89,96,101,110,114,123,127,134,142,146,154,159,167,172,178,185,191
27,0.15046379954222383,0.14734561213434452,0.06693955886105218,0.06211782386844866,0.19,7,13,20,26,33,38,46,52,59,65,70,78,83,89,96,101,110,114,123,127,134,142,146,154,159,167,172,178,185,191
28,0.16383568244789784,0.16251354279523295,0.07111628858977603,0.06754517344039557,0.2,7,13,20,26,33,38,46,52,59,65,70,78,83,89,96,101,110,114,123,127,133,142,146,154,159,167,172,178,185,191
29,0.1702204553668233,0.16901408450704225,0.07269615531126716,0.0691992342605302,0.2,7,13,20,26,33,38,46,52,59,65,70,78,83,89,95,101,110,114,123,127,133,142,146,154,159,167,172,178,185,191
30,0.17359354294663293,0.1744312026002167,0.07356610880605197,0.07215621710187836,0.21,7,13,20,26,33,38,46,52,59,65,70,78,83,89,95,101,110,114,123,126,133,142,146,154,159,167,172,178,185,191
31,0.1691362486447416,0.1733477789815818,0.06506506985459493,0.06769774963032182,0.22,7,13,20,26,33,38,46,52,59,65,70,78,83,89,95,101,110,114,123,126,133,142,146,154,159,167,172,178,185,191
32,0.16841344416335383,0.17118093174431204,0.061983075629613915,0.06240539004530654,0.22,7,13,20,26,33,38,46,52,59,65,70,78,83,89,95,101,110,114,123,126,133,142,146,154,159,167,172,178,185,191
33,0.1613058667630406,0.16034669555796316,0.04907549402640077,0.045300273467268615,0.23,7,13,20,26,33,38,46,52,59,65,70,79,83,89,95,101,111,114,123,126,133,142,146,154,159,167,172,178,185,191
34,0.14600650524033248,0.14842903575297942,0.023568754672188663,0.024110777210714973,0.24,7,13,20,26,33,38,46,52,59,65,70,79,83,89,95,101,111,114,123,126,133,142,146,154,159,167,172,178,185,191
35,0.1381761233586315,0.13976164680390032,0.008895669521573057,0.008509751715479297,0.24,7,13,20,26,33,38,46,52,59,65,70,79,83,89,95,101,111,114,123,126,133,142,146,154,159,167,172,178,185,191
36,0.1374533188772437,0.13976164680390032,0.003423980175241259,0.003582611485838716,0.25,7,13,20,26,33,38,46,52,59,65,70,79,83,89,95,101,111,114,123,126,133,142,145,154,159,167,172,178,185,191
37,0.1374533188772437,0.13976164680390032,0.001219270455616206,0.0010427642385026914,0.26,7,13,20,26,33,38,46,52,59,65,70,79,83,89,95,101,111,114,123,126,133,142,145,154,159,167,172,178,185,191
