epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
0,0.03686302855077701,0.03683640303358613,-0.026833519138591555,-0.023439858111091505,0.01,18,36,54,72,90,108,126,144,162,180
1,0.037826767859294064,0.035752979414951244,-0.026993012088481816,-0.02590008379842912,0.02,18,36,54,72,90,108,126,144,162,180
2,0.03830863751355258,0.035752979414951244,-0.027648678541676963,-0.026496190016819465,0.02,18,36,54,72,90,108,126,144,162,180
3,0.039874713889892784,0.03358613217768147,-0.027361280541918553,-0.02995995581503874,0.03,18,36,54,72,90,108,126,144,162,180
4,0.04132032285266835,0.035752979414951244,-0.027230934487873837,-0.028847611020030417,0.04,18,36,54,72,90,108,126,144,162,180
5,0.042886399229008554,0.03791982665222102,-0.027220497557574053,-0.028172300374075254,0.04,18,36,54,72,90,108,126,144,162,180
6,0.05035537887001566,0.047670639219934995,-0.02102690148069586,-0.019257828007457345,0.05,18,36,54,72,90,108,126,144,162,180
7,0.06071557643657391,0.050920910075839654,-0.011749193223972387,-0.017363994624711276,0.06,18,36,54,72,90,108,126,144,162,180
8,0.06902782797253343,0.056338028169014086,-0.004387701584436909,-0.012742215470044727,0.06,18,36,54,72,90,108,126,144,162,180
9,0.07336465486086013,0.06500541711809317,-0.0004278328840194856,-0.004185424385644065,0.07,18,36,55,72,90,108,126,144,162,180
10,0.07384652451511867,0.06717226435536294,-0.00018966872481218644,-0.002210732076423527,0.07,18,36,55,72,90,108,126,144,162,180
11,0.07408745934224792,0.06933911159263272,4.7020627292893025e-06,3.9097577463675925e-05,0.08,18,36,55,72,90,108,126,144,162,180
12,0.07408745934224792,0.06933911159263272,0.0,0.0,0.09,18,36,55,72,89,107,125,144,162,180
13,0.07408745934224792,0.06933911159263272,0.0,0.0,0.09,18,36,55,72,89,107,125,144,162,180
14,0.07408745934224792,0.06933911159263272,0.0,0.0,0.1,18,36,55,72,89,107,125,144,163,180
15,0.07408745934224792,0.06933911159263272,0.0,0.0,0.11,18,36,55,72,89,107,125,144,163,180
16,0.07408745934224792,0.06933911159263272,0.0,0.0,0.11,18,36,55,72,89,107,125,144,163,180
17,0.07408745934224792,0.06933911159263272,0.0,0.0,0.12,18,36,55,72,89,107,125,144,163,180
18,0.07444886158294181,0.06933911159263272,0.00012078209794830208,-0.00020941325182199932,0.12,19,36,55,72,89,107,125,144,163,180
19,0.15660763763402,0.14734561213434452,0.06164861582787062,0.05452115024424409,0.13,19,36,55,72,89,107,125,144,163,180
20,0.21623900734851223,0.21668472372697725,0.09904827566464203,0.09727571191454998,0.14,19,36,55,72,89,107,125,144,163,180
21,0.2541862426213709,0.26435536294691225,0.11806583290524997,0.12204958807353461,0.14,19,36,55,72,89,107,125,144,163,180
22,0.2839416937718347,0.29577464788732394,0.12479716394027973,0.12537739466115028,0.15,19,35,55,72,89,107,125,144,163,180
23,0.2776773882664739,0.28494041170097506,0.09927959988327673,0.08944562278314128,0.16,19,35,55,72,89,107,125,144,163,180
24,0.23683893506806408,0.2513542795232936,0.027635561613090442,0.026137902707390803,0.16,19,35,55,72,89,107,125,144,163,180
25,0.23346584748825444,0.24918743228602383,0.006544428171257111,0.007980954891940728,0.17,19,35,55,72,89,107,125,144,163,180
26,0.23346584748825444,0.24918743228602383,0.0003004818441000312,0.0002594540524065714,0.17,19,35,55,72,89,107,125,144,163,180
27,0.23346584748825444,0.24918743228602383,0.0001502634977763595,0.0,0.18,19,35,55,72,89,107,125,144,163,180
28,0.23346584748825444,0.24918743228602383,7.513739409203968e-05,0.0,0.19,19,35,55,72,89,107,125,144,163,180
