epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
0,0,0,0.20174348970518907,0.2069898689947889,0.15,264,523,784,1042,1301,1561,1820,2080,2340,2599,2861,3120,3379,3638,3899
1,0,0,0.19567535073863115,0.20101159386386408,0.16,263,523,784,1041,1300,1560,1819,2079,2340,2600,2862,3121,3378,3638,3899
2,0,0,0.18980236897580452,0.19522881622460755,0.17,263,523,785,1040,1300,1559,1818,2078,2340,2600,2863,3122,3377,3637,3899
3,0,0,0.18414928715319576,0.1896686213209797,0.18,263,524,786,1040,1299,1558,1817,2077,2340,2600,2863,3123,3377,3637,3900
4,0,0,0.17874404725586562,0.18435408020951527,0.2,263,524,786,1039,1298,1557,1817,2076,2341,2600,2864,3123,3376,3636,3900
5,0,0,0.17361008974940484,0.17931176375194405,0.21,262,525,787,1038,1297,1556,1816,2076,2341,2599,2865,3124,3375,3636,3900
6,0,0,0.16877369074181567,0.17456548723819168,0.22,262,525,787,1038,1297,1555,1815,2075,2341,2599,2866,3125,3375,3636,3900
7,0,0,0.16425188237574775,0.1701343731351194,0.23,262,526,788,1037,1296,1554,1814,2074,2341,2598,2867,3126,3374,3635,3901
8,0,0,0.16006612567973375,0.16603641379849082,0.24,262,526,789,1036,1295,1553,1813,2073,2341,2598,2868,3126,3373,3635,3901
9,0,0,0.15623078228069806,0.16228483654784517,0.26,262,526,789,1036,1294,1552,1812,2072,2340,2597,2868,3127,3373,3634,3901
10,0,0,0.1527586568862614,0.15888910743122958,0.27,262,527,790,1035,1294,1551,1812,2072,2340,2597,2869,3128,3372,3634,3901
11,0,0,0.14965395898074993,0.1558506332183123,0.28,262,527,791,1035,1293,1551,1811,2071,2340,2597,2870,3129,3371,3634,3901
12,0,0,0.14691923444266172,0.15317221492638947,0.29,262,528,791,1034,1292,1550,1810,2071,2340,2597,2871,3130,3371,3633,3902
13,0,0,0.14455595965130527,0.15085370739129061,0.3,262,528,792,1033,1292,1549,1810,2070,2340,2597,2871,3130,3370,3633,3902
14,0,0,0.14255187041095205,0.14888311306429214,0.32,262,529,793,1033,1291,1548,1809,2070,2341,2597,2872,3131,3369,3633,3902
15,0,0,0.14089545759450556,0.14724731129068164,0.33,262,529,793,1032,1290,1547,1809,2069,2341,2596,2873,3132,3369,3632,3902
16,0,0,0.1395714687766077,0.14593175280443232,0.34,263,530,794,1032,1290,1547,1809,2069,2341,2596,2873,3133,3368,3632,3902
17,0,0,0.13855506113979055,0.1449131495170249,0.35,263,530,794,1031,1289,1546,1808,2069,2341,2596,2874,3133,3367,3632,3902
18,0,0,0.13781644349500327,0.1441624549937759,0.36,263,531,795,1031,1289,1545,1808,2068,2341,2596,2874,3134,3367,3632,3902
19,0,0,0.1373229843472637,0.14364825333010706,0.38,263,531,796,1030,1288,1545,1808,2068,2341,2596,2875,3135,3366,3631,3902
20,0,0,0.13703980215825662,0.14333753965225396,0.39,264,532,796,1030,1288,1544,1808,2068,2341,2596,2875,3136,3365,3631,3902
21,0,0,0.1369300299678439,0.14319585860818038,0.4,264,532,797,1030,1288,1544,1807,2067,2341,2595,2876,3136,3364,3631,3902
22,0,0,0.13695615864085112,0.14318835948734424,0.41,264,533,797,1029,1287,1543,1807,2067,2341,2595,2876,3137,3364,3631,3902
23,0,0,0.13708129905096633,0.14327930454318663,0.42,264,533,798,1029,1287,1543,1807,2067,2340,2594,2876,3137,3363,3631,3902
24,0,0,0.13726989826287828,0.1434339547602194,0.43,265,533,799,1029,1287,1542,1807,2067,2340,2594,2876,3138,3362,3630,3902
25,0,0,0.13749059379439077,0.14362296602113678,0.44,265,534,799,1029,1286,1542,1807,2066,2340,2593,2876,3138,3362,3630,3902
26,0,0,0.13771674483137689,0.1438200502651745,0.46,265,534,800,1028,1286,1542,1807,2066,2340,2593,2876,3139,3361,3630,3902
27,0,0,0.13792519959932648,0.14400321929242121,0.47,266,535,800,1028,1286,1542,1807,2065,2340,2592,2876,3139,3360,3630,3902
28,0,0,0.13809855240281355,0.1441554906979321,0.48,266,535,801,1028,1286,1541,1807,2065,2340,2591,2876,3139,3360,3630,3902
29,0,0,0.13822538734574258,0.14426545240395408,0.49,266,535,802,1028,1285,1541,1807,2065,2339,2590,2876,3139,3359,3630,3902
30,0,0,0.13829759673573624,0.1443253932709641,0.5,266,536,802,1028,1285,1541,1807,2064,2339,2589,2876,3139,3358,3630,3901
31,0,0,0.13831318551172478,0.14433309141870926,0.51,267,536,803,1027,1285,1541,1807,2064,2339,2588,2876,3139,3357,3629,3901
32,0,0,0.13827382299446103,0.14428991066525745,0.52,267,536,803,1027,1285,1541,1807,2063,2339,2587,2876,3139,3357,3629,3901
33,0,0,0.1381847732008348,0.14420093344700105,0.54,267,537,804,1027,1285,1541,1807,2062,2339,2586,2876,3139,3356,3629,3901
34,0,0,0.13805259183262653,0.1440724746742922,0.55,268,537,804,1027,1285,1541,1807,2062,2339,2585,2875,3139,3355,3629,3901
35,0,0,0.13788494957545086,0.1439116445062518,0.56,268,537,805,1027,1285,1541,1807,2061,2339,2584,2875,3138,3355,3629,3901
36,0,0,0.13769111897460973,0.14372697210380528,0.57,268,537,805,1027,1285,1541,1807,2060,2339,2583,2875,3138,3354,3629,3900
37,0,0,0.13748077832596428,0.14352754738573156,0.58,269,538,806,1027,1285,1542,1807,2060,2339,2582,2875,3138,3353,3629,3900
38,0,0,0.1372625164099019,0.14332150315055023,0.59,269,538,806,1027,1285,1542,1807,2059,2339,2581,2874,3138,3352,3629,3900
39,0,0,0.137044457339585,0.1431165743933955,0.6,269,538,807,1027,1285,1542,1808,2058,2339,2580,2874,3137,3352,3629,3900
40,0,0,0.1368330749987666,0.14291885240035415,0.62,270,539,807,1027,1285,1542,1808,2058,2339,2579,2873,3137,3351,3628,3900
