epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25
0,0.1176994301994302,0.10897435897435898,0.0,0.0,0.01,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
1,0.1176994301994302,0.10897435897435898,0.0,0.0,0.01,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
2,0.1176994301994302,0.10897435897435898,0.0,0.0,0.02,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
3,0.1176994301994302,0.10897435897435898,0.0,0.0,0.02,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
4,0.1176994301994302,0.10897435897435898,0.0,0.0,0.03,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
5,0.1176994301994302,0.10897435897435898,0.0,0.0,0.03,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
6,0.1176994301994302,0.10897435897435898,0.0,0.0,0.04,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
7,0.1176994301994302,0.10897435897435898,0.0,0.0,0.04,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
8,0.1176994301994302,0.10897435897435898,0.0,0.0,0.05,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
9,0.1176994301994302,0.10897435897435898,0.0,0.0,0.05,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
10,0.1176994301994302,0.10897435897435898,0.0,0.0,0.06,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
11,0.1176994301994302,0.10897435897435898,0.0,0.0,0.06,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,79,85,90,95,100,105,110,115,120,125
12,0.1176994301994302,0.10897435897435898,0.0,0.0,0.07,5,10,15,20,25,30,35,40,45,50,55,60,64,69,75,79,85,90,95,100,104,110,115,120,125
13,0.1176994301994302,0.10897435897435898,0.0,0.0,0.07,5,10,15,20,25,30,35,40,45,50,55,59,64,69,75,79,85,90,95,100,104,110,115,120,125
14,0.1176994301994302,0.10897435897435898,0.0,0.0,0.08,5,10,15,20,25,30,35,40,45,50,55,59,64,69,75,79,85,90,95,100,104,110,115,120,125
15,0.1176994301994302,0.10897435897435898,0.0,0.0,0.09,5,10,15,20,25,30,35,40,45,50,55,59,64,69,75,79,85,90,95,100,104,110,115,120,125
16,0.1176994301994302,0.10897435897435898,0.0,0.0,0.09,5,10,15,20,25,30,35,40,45,50,55,59,64,69,75,79,85,90,95,100,104,110,114,120,125
17,0.1176994301994302,0.10897435897435898,0.0,0.0,0.1,5,10,15,20,25,30,35,40,45,50,55,59,64,69,75,79,85,90,95,100,104,110,114,120,125
18,0.1176994301994302,0.10897435897435898,0.0,0.0,0.1,5,10,15,20,25,30,35,40,45,50,55,59,64,69,75,79,85,90,95,100,104,110,114,120,125
19,0.1176994301994302,0.10897435897435898,0.0,0.0,0.11,5,10,15,20,25,30,35,40,45,51,55,59,64,69,75,79,85,90,95,100,104,110,114,120,125
20,0.1176994301994302,0.10897435897435898,0.0,0.0,0.11,5,10,15,20,25,30,35,40,45,51,55,59,64,69,75,79,85,90,95,100,104,110,114,120,125
21,0.1176994301994302,0.10897435897435898,0.0,0.0,0.12,5,10,15,20,26,30,35,40,45,51,55,59,64,69,75,79,85,90,95,100,104,110,114,120,125
22,0.1176994301994302,0.10897435897435898,0.0,0.0,0.12,5,10,15,20,26,30,35,40,45,51,55,59,64,69,75,79,85,90,95,100,104,110,114,120,125
23,0.1176994301994302,0.10897435897435898,0.0,0.0,0.13,5,10,15,20,26,30,35,40,45,51,55,59,64,69,75,79,85,90,95,100,104,110,114,119,125
24,0.1176994301994302,0.10897435897435898,0.0,0.0,0.13,5,10,15,20,26,30,35,40,45,51,55,59,64,69,75,79,85,90,95,100,104,110,114,119,125
25,0.1176994301994302,0.10897435897435898,0.0,0.0,0.14,5,10,15,20,26,30,36,40,45,51,55,59,64,69,75,79,85,90,95,100,104,110,114,119,125
26,0.1176994301994302,0.10897435897435898,0.0,0.0,0.14,5,10,15,20,26,30,36,40,45,51,55,59,64,69,75,79,85,90,95,100,104,110,114,119,125
27,0.1176994301994302,0.10897435897435898,-1.4949582533008154e-05,0.0,0.15,5,10,15,20,26,30,36,40,45,51,55,59,64,69,75,79,85,90,95,100,104,110,114,119,125
28,0.1176994301994302,0.10897435897435898,-1.4949582533008154e-05,0.0,0.15,5,10,15,20,26,30,36,40,45,51,55,59,64,69,75,79,85,90,95,100,104,110,114,119,125
29,0.1176994301994302,0.10897435897435898,-1.4949582533008154e-05,-0.00016720190494856624,0.16,5,10,15,20,26,30,36,40,45,51,55,59,64,69,75,79,85,90,95,100,104,110,114,119,125
30,0.1176994301994302,0.10897435897435898,-1.4949582533008154e-05,-0.00016720190494856624,0.16,5,10,15,20,26,30,36,40,45,51,55,59,64,69,75,79,85,90,95,100,104,110,114,119,125
31,0.1176994301994302,0.10897435897435898,-5.980101213221012e-05,-0.00033445973220169734,0.17,5,10,15,20,26,30,36,40,45,51,55,59,64,69,75,79,85,90,96,100,104,110,114,119,125
32,0.1176994301994302,0.10897435897435898,-8.970420039933202e-05,-0.00033445973220169734,0.17,5,10,16,20,26,30,36,40,45,51,55,59,64,69,75,79,85,90,96,100,104,110,114,119,125
33,0.11752136752136752,0.10897435897435898,-0.00035136246402278637,-0.00033445973220169734,0.18,5,10,16,20,26,29,36,40,45,51,55,59,64,69,75,79,85,90,96,100,104,110,114,119,125
34,0.11698717948717949,0.10897435897435898,-0.0011065834236794192,-0.000669143265880745,0.18,5,10,16,20,26,29,36,40,45,51,55,59,64,69,75,79,85,90,96,100,104,110,114,119,124
35,0.1168091168091168,0.11057692307692307,-0.0015930355179609723,0.0006290796391735798,0.19,5,10,16,20,26,29,36,40,45,51,55,59,64,69,75,79,85,90,96,100,104,110,114,119,124
36,0.11645299145299146,0.11217948717948718,-0.0024167421119185573,0.0022627568690833932,0.2,5,10,16,20,26,29,36,40,45,51,55,59,64,69,75,79,85,90,96,100,104,110,114,119,124
37,0.11467236467236468,0.11538461538461539,-0.00512881947304189,0.0053651972532962056,0.2,5,10,16,21,26,29,36,40,45,51,55,59,64,69,75,79,85,90,96,100,104,110,114,119,124
38,0.11645299145299146,0.1201923076923077,-0.003949133363807311,0.009443618762325023,0.21,5,10,16,21,26,29,36,40,45,51,55,59,64,69,75,79,85,90,96,100,104,110,114,119,124
39,0.11787749287749288,0.12179487179487179,-0.0037144593773215107,0.009919566388131296,0.21,5,10,16,21,26,29,36,40,45,51,55,59,64,69,75,79,85,90,96,100,104,109,114,119,124
40,0.11698717948717949,0.125,-0.0061166675433388384,0.01154107264086901,0.22,5,10,16,21,26,29,36,40,45,51,55,59,64,69,75,79,85,89,96,100,104,109,114,119,124
41,0.11538461538461539,0.11858974358974358,-0.009581298028796592,0.0016116176102678459,0.22,5,10,16,21,26,29,36,40,45,51,55,59,64,69,75,79,85,89,96,100,104,109,114,119,124
42,0.11396011396011396,0.11858974358974358,-0.013006401411477242,-0.00041392417608676624,0.23,5,10,16,21,26,29,36,40,45,51,55,59,64,69,75,79,85,89,96,100,104,109,114,119,124
43,0.11396011396011396,0.12179487179487179,-0.01524162164204479,1.1697411362865395e-05,0.23,5,10,16,21,26,29,36,40,45,51,55,59,64,69,75,79,85,89,96,100,104,109,114,119,124
44,0.11217948717948718,0.125,-0.019516074065659472,0.0017989089353623866,0.24,5,10,16,21,26,29,36,40,45,51,55,59,64,69,75,79,85,89,96,100,104,109,114,119,124
45,0.11556267806267806,0.13141025641025642,-0.01831476799015941,0.006748779757184797,0.24,5,10,16,21,26,29,36,40,45,51,55,59,64,69,75,79,85,89,96,100,104,109,114,119,124
46,0.11467236467236468,0.13141025641025642,-0.022351857069964787,0.004034419190878102,0.25,5,10,16,21,26,29,36,40,45,51,55,59,64,69,75,79,85,89,96,100,104,109,114,119,124
47,0.11787749287749288,0.12980769230769232,-0.021591525307222748,-0.0012233391840859031,0.25,5,10,16,21,26,29,36,40,45,51,55,59,64,69,75,79,85,89,96,100,104,109,114,119,124
48,0.12482193732193732,0.1330128205128205,-0.016623893974796022,-0.0018280667600483191,0.26,5,10,16,21,26,29,36,40,45,51,55,59,64,69,75,79,86,89,96,100,104,109,114,119,124
49,0.13176638176638178,0.15384615384615385,-0.011797074940246066,0.018019897591187273,0.26,5,10,16,21,26,29,36,40,45,51,55,59,64,69,75,79,86,89,96,100,104,109,114,119,124
50,0.13817663817663817,0.16506410256410256,-0.007719060140809253,0.025987332897914106,0.27,5,10,16,21,26,29,36,40,45,51,55,59,64,69,75,79,86,89,96,100,104,109,114,119,124
51,0.14494301994301995,0.17147435897435898,-0.003133486526007978,0.02907876124838238,0.28,5,10,16,21,26,29,36,40,45,51,55,59,64,69,75,80,86,89,96,100,104,109,114,119,124
52,0.15135327635327636,0.1842948717948718,0.0012578189235533666,0.03957617688325499,0.28,5,10,16,21,26,29,36,40,45,51,55,59,64,69,75,80,86,89,96,100,104,109,114,119,124
53,0.15776353276353278,0.19391025641025642,0.005214038469964377,0.04621368664154624,0.29,5,10,16,21,26,29,36,40,45,51,56,59,64,69,75,80,86,89,96,100,104,109,114,119,124
54,0.1647079772079772,0.20032051282051283,0.009246004740337543,0.04994721522154355,0.29,5,10,16,21,26,29,36,40,45,51,56,59,64,70,75,80,86,89,96,100,104,109,114,119,124
55,0.17147435897435898,0.20192307692307693,0.008937868795557247,0.043557481594563074,0.3,5,10,16,21,26,29,36,40,45,51,56,59,64,70,75,80,86,89,96,100,104,109,114,119,124
56,0.17307692307692307,0.1971153846153846,-0.000983416631865408,0.025267516400189538,0.3,5,10,16,21,26,29,36,41,45,51,56,59,64,70,75,80,86,89,96,100,104,109,114,119,124
