epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
0,0.09312131068545958,0.08450704225352113,6.208962041509558e-06,0.0,0.01,7,13,19,26,32,38,45,51,58,64,70,77,83,89,96,102,109,115,121,128,134,141,147,153,160,166,172,179,185,192
1,0.09312131068545958,0.08450704225352113,6.208962041509558e-06,0.0,0.02,7,13,19,26,32,38,45,51,58,64,70,77,83,89,96,102,109,115,121,128,134,140,147,153,160,166,172,179,185,192
2,0.09312131068545958,0.08450704225352113,0.0,0.0,0.02,7,13,19,26,32,38,45,51,58,64,71,77,83,89,96,102,109,115,121,128,134,140,147,153,160,166,172,179,185,192
3,0.09312131068545958,0.08450704225352113,0.0,0.0,0.03,7,13,19,26,32,38,45,51,58,64,71,77,83,89,96,102,109,115,121,128,134,140,147,153,160,166,172,179,185,192
4,0.09312131068545958,0.08450704225352113,0.0,0.0,0.04,7,13,19,26,32,38,45,51,58,64,71,77,83,89,96,102,109,115,122,128,134,140,147,153,160,166,172,179,185,192
5,0.09312131068545958,0.08450704225352113,0.0,0.0,0.04,7,13,19,26,32,38,45,51,58,64,71,76,83,89,96,102,109,115,122,128,134,140,147,153,160,166,172,179,185,192
6,0.09312131068545958,0.08450704225352113,0.0,0.0,0.05,7,13,19,26,32,38,45,51,58,64,71,76,83,89,96,102,109,115,122,128,134,140,147,153,160,166,173,179,185,192
7,0.09312131068545958,0.08450704225352113,0.0,0.0,0.05,7,13,19,26,32,38,45,51,58,64,71,76,83,89,96,102,109,115,122,128,134,140,147,153,160,166,173,179,185,192
8,0.09312131068545958,0.08450704225352113,0.0,0.0,0.06,7,13,19,26,32,38,45,51,58,64,71,76,83,89,96,102,109,115,122,128,134,140,147,153,160,166,173,179,185,192
9,0.09312131068545958,0.08450704225352113,0.0,0.0,0.07,7,13,19,26,32,38,45,51,58,64,71,76,83,89,96,102,109,116,122,128,134,140,147,153,160,166,173,179,185,192
10,0.09312131068545958,0.08450704225352113,0.0,0.0,0.07,7,13,19,26,32,38,45,51,58,64,71,76,83,89,96,102,109,116,122,128,134,140,147,153,160,166,173,179,185,192
11,0.09312131068545958,0.08450704225352113,0.0,0.0,0.08,7,13,19,26,32,38,45,51,58,64,71,76,83,89,97,102,109,116,122,128,135,140,147,153,160,166,173,179,185,192
12,0.09312131068545958,0.08450704225352113,0.0,0.0,0.09,7,13,19,26,32,38,45,51,58,64,71,76,83,89,97,102,109,116,122,128,135,140,147,153,160,166,173,179,185,192
13,0.09312131068545958,0.08450704225352113,0.0,0.0,0.09,7,13,19,26,32,38,44,51,58,64,71,76,82,89,97,102,109,116,122,128,135,140,147,153,160,166,173,179,185,192
14,0.09312131068545958,0.08450704225352113,0.0,0.0,0.1,7,13,19,26,32,38,44,51,58,64,71,76,82,89,97,102,109,116,122,128,135,140,147,153,160,166,173,179,185,191
15,0.09312131068545958,0.08450704225352113,0.0,0.0,0.1,7,13,19,26,32,38,44,51,58,64,71,76,82,89,97,102,109,116,122,128,135,140,147,153,160,166,173,179,185,191
