epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25
0,0,0,0.2751897390327795,0.2804664850807652,0.16,164,323,484,644,804,964,1122,1281,1441,1603,1763,1920,2082,2242,2400,2561,2721,2879,3039,3199,3360,3518,3678,3838,3998
1,0,0,0.27065975177518137,0.27598724938479785,0.17,164,323,484,644,803,964,1121,1281,1440,1604,1763,1920,2083,2242,2400,2562,2721,2878,3038,3198,3359,3518,3678,3838,3998
2,0,0,0.26619572193661845,0.2715783402549786,0.18,164,323,485,645,803,965,1120,1280,1439,1605,1763,1919,2084,2242,2400,2563,2721,2877,3038,3197,3359,3517,3677,3837,3998
3,0,0,0.26177200800344597,0.2672086099461307,0.2,165,323,485,645,802,966,1119,1280,1438,1606,1763,1918,2085,2242,2401,2563,2721,2876,3038,3197,3359,3517,3677,3837,3997
4,0,0,0.2573538659984737,0.2628437317832439,0.21,165,322,486,646,802,966,1119,1280,1438,1607,1763,1918,2086,2242,2401,2563,2721,2875,3039,3196,3358,3516,3677,3837,3997
5,0,0,0.25292787588052495,0.2584683860625891,0.23,165,322,486,647,802,967,1118,1279,1437,1608,1763,1918,2087,2242,2401,2563,2720,2875,3039,3196,3358,3516,3676,3836,3997
6,0,0,0.24849388814179835,0.2540860786382469,0.24,165,322,486,647,802,968,1117,1279,1436,1609,1762,1917,2088,2241,2402,2563,2721,2874,3039,3195,3357,3515,3676,3836,3997
7,0,0,0.24405656511854534,0.24970562561140794,0.25,165,321,487,648,802,969,1117,1279,1436,1610,1762,1917,2089,2241,2401,2563,2721,2873,3039,3195,3357,3515,3675,3836,3997
8,0,0,0.23960887299426925,0.2453182581207537,0.27,165,321,487,648,801,969,1116,1279,1435,1610,1762,1917,2090,2242,2401,2563,2721,2872,3039,3195,3356,3514,3675,3835,3997
9,0,0,0.23509262212675178,0.2408821939132518,0.28,166,321,488,649,801,970,1115,1280,1434,1611,1763,1916,2090,2242,2401,2563,2721,2871,3039,3194,3355,3514,3675,3835,3996
